domain,prompt_id,concept,prompt_type,template_type,prompt,output,max_tokens,model
finance,mutual_fund,mutual fund,declarative,cloze,A mutual fund is,"a type of investment fund that pools money from many investors and invests it in a portfolio of stocks, bonds, or other securities. Mutual funds are managed by a mutual fund manager, who is responsible for the day-to-day management of the fund. The fund manager is paid a fee for managing the fund. The fund manager may also receive a performance fee if the fund outperforms a benchmark index.

Mutual funds are a popular investment vehicle for individuals and small businesses. Mutual funds",100,pythia-6.9b
finance,hedge_fund,hedge fund,declarative,cloze,A hedge fund is,"a private investment firm that pools money from investors to invest in a variety of assets, including stocks, bonds, commodities, and other financial instruments. Hedge funds are generally considered to be less risky than other investment vehicles, such as mutual funds, because they are not required to follow the same rules as other investment vehicles.

Hedge funds are generally considered to be less risky than other investment vehicles, such as mutual funds, because they are not required to follow the same rules as other investment vehicles",100,pythia-6.9b
finance,bear_market,bear market,declarative,cloze,A bear market is,"defined as a 20% decline from the peak. The market has been in a bear market since March 2009.

The market has been in a bear market since March 2009.

The market has been in a bear market since March 2009.

The market has been in a bear market since March 2009.

The market has been in a bear market since March 2009.

The market has been in a bear market since March 2009.

The market has been in a",100,pythia-6.9b
finance,bull_market,bull market,declarative,cloze,A bull market is,"a long-term uptrend in the price of a stock or other asset. The bull market is usually characterized by a steady increase in the price of the asset over a period of time. The bull market is often preceded by a bear market, which is a period of declining prices.

The bull market is often associated with a rising economy, which is usually accompanied by rising stock prices. The bull market is often associated with a rising economy, which is usually accompanied by rising stock prices.",100,pythia-6.9b
finance,credit_rating,credit rating,declarative,cloze,A credit rating is,"a measure of the creditworthiness of a borrower. The credit rating of a borrower is determined by a credit rating agency. The credit rating of a borrower is used by lenders to determine the interest rate they will charge for a loan.

A credit rating is a measure of the creditworthiness of a borrower. The credit rating of a borrower is determined by a credit rating agency. The credit rating of a borrower is used by lenders to determine the interest rate they",100,pythia-6.9b
finance,tax_shelter,tax shelter,declarative,cloze,A tax shelter is,"a legal arrangement that allows a taxpayer to reduce or eliminate the amount of tax that he or she owes. Tax shelters are often used by high-income taxpayers to reduce their tax liability.

Tax shelters are often used by high-income taxpayers to reduce their tax liability.

Tax shelters are often used by high-income taxpayers to reduce their tax liability.

Tax shelters are often used by high-income taxpayers to reduce their tax liability.

Tax shelters are often used by high",100,pythia-6.9b
finance,venture_capital,venture capital,declarative,cloze,Venture capital is,"a business model that is used to finance the development of new products and services. It is a form of private equity that is used to finance the development of new products and services. It is a form of private equity that is used to finance the development of new products and services.

Venture capital is a business model that is used to finance the development of new products and services. It is a form of private equity that is used to finance the development of new products and services. It",100,pythia-6.9b
finance,prime_rate,prime rate,declarative,cloze,The prime rate is,the interest rate that banks charge each other for overnight loans. The prime rate is the rate that banks charge each other for overnight loans. The prime rate is the rate that banks charge each other for overnight loans. The prime rate is the rate that banks charge each other for overnight loans. The prime rate is the rate that banks charge each other for overnight loans. The prime rate is the rate that banks charge each other for overnight loans. The prime rate is the rate that banks charge each other for overnight,100,pythia-6.9b
finance,fiscal_policy,fiscal policy,declarative,cloze,Fiscal policy refers to,"the government’s fiscal decisions, including tax and spending decisions, and the government’s overall fiscal policy. Fiscal policy is a key element of the government’s economic policy.

The fiscal policy of a country is determined by the government’s budget. The budget is the government’s plan for spending and taxing. The budget is the government’s plan for the next fiscal year.

The budget is the government’s plan for spending and taxing. The budget",100,pythia-6.9b
finance,trade_deficit,trade deficit,declarative,cloze,A trade deficit occurs when,"a country imports more than it exports. The trade deficit is the difference between the value of imports and the value of exports. The trade deficit is a measure of the imbalance between the demand for and supply of goods and services in the world economy.

The trade deficit is a measure of the imbalance between the demand for and supply of goods and services in the world economy. The trade deficit is the difference between the value of imports and the value of exports.

The trade deficit is the difference",100,pythia-6.9b
