prompt_id,concept,prompt_type,template_type,prompt,output,max_tokens,model
decl_focus_appearance_001,focus appearance,declarative,cloze,A focus appearance is,"a visual effect that occurs when a user focuses on a particular area of a display. For example, a user may focus on a particular area of a display to view a particular object. The focus appearance may be a visual effect that is generated by a display device. For example, a display device may generate a focus appearance that is similar to a magnifying glass.
A display device may generate a focus appearance that is similar to a magnifying glass. For example, a display device may generate a",100,EleutherAI/pythia-6.9B
decl_consistent_help_001,consistent help,declarative,cloze,Consistent help is,"available for all of your needs.

We are here to help you with your needs.

We are here to help you with your needs.

We are here to help you with your needs.

We are here to help you with your needs.

We are here to help you with your needs.

We are here to help you with your needs.

We are here to help you with your needs.

We are here to help you with",100,EleutherAI/pythia-6.9B
decl_redundant_entry_001,redundant entry,declarative,cloze,A redundant entry is,"a computer system that has two or more identical copies of a resource. For example, a redundant entry may be a computer system that has two or more identical copies of a disk drive. A redundant entry may be used to provide fault tolerance. For example, if a disk drive fails, the redundant entry may be used to provide access to the data stored on the disk drive.
A redundant entry may be implemented using a redundant array of independent disks (RAID). A RAID is a storage system",100,EleutherAI/pythia-6.9B
decl_accessible_authentication_001,accessible authentication,declarative,cloze,Accessible authentication is,"a feature that allows users to authenticate themselves using a variety of methods, including a password, a fingerprint, a PIN, a smart card, or a biometric.

The feature is available in the following Microsoft products:

Windows 10

Windows Server 2016

Windows Server 2012 R2

Windows Server 2012

Windows Server 2008 R2

Windows Server 2008

Windows Server 2003

Windows Server 2003 R2

Windows Server 2003

Windows Server",100,EleutherAI/pythia-6.9B
decl_text_spacing_001,text spacing,declarative,cloze,Text spacing is,a very important part of typography. It is the space between the letters of a word. It is the space between the lines of a paragraph. It is the space between the lines of a paragraph. It is the space between the lines of a paragraph. It is the space between the lines of a paragraph. It is the space between the lines of a paragraph. It is the space between the lines of a paragraph. It is the space between the lines of a paragraph. It is the space,100,EleutherAI/pythia-6.9B
decl_status_message_001,status message,declarative,cloze,A status message is,"a message that is sent to a user of a computer system. The status message may be sent to the user to inform the user of a current status of the computer system. For example, the status message may be sent to the user to inform the user of a current operating status of the computer system. The status message may also be sent to the user to inform the user of a current operating status of the computer system, such as a current operating status of the computer system's operating system.",100,EleutherAI/pythia-6.9B
decl_error_identification_001,error identification,declarative,cloze,Error identification is,"a critical step in the development of any software product. In the case of a software product that is distributed to end users, the software product may be distributed to end users in a variety of different ways. For example, the software product may be distributed to end users via a network, such as the Internet, or via a physical medium, such as a compact disc (CD) or a digital video disc (DVD). In the case of a software product distributed via a network, the software product",100,EleutherAI/pythia-6.9B
decl_pointer_cancellation_001,pointer cancellation,declarative,cloze,Pointer cancellation is,"a technique used in computer graphics to reduce the amount of memory required to store a graphical image. In a typical computer graphics system, a graphical image is stored in a frame buffer. The frame buffer is a memory device that stores the graphical image. The frame buffer is typically a random access memory (RAM) device. The frame buffer is typically a dynamic random access memory (DRAM) device.
The frame buffer is typically a DRAM device because DRAM devices are relatively inexpensive and have a relatively large memory",100,EleutherAI/pythia-6.9B
decl_character_key_001,character key,declarative,cloze,A character key is,"a character that is used to represent a character in a text. For example, a character key may be used to represent a character in a text that is displayed on a screen. A character key may be used to represent a character in a text that is stored in a computer memory. A character key may be used to represent a character in a text that is stored in a database. A character key may be used to represent a character in a text that is stored in a file. A character key",100,EleutherAI/pythia-6.9B
decl_accessibility_tree_001,accessibility tree,declarative,cloze,An accessibility tree is,a tree-like structure that represents a hierarchical structure of a computer program. The accessibility tree is a tree-like structure that represents a hierarchical structure of a computer program. The accessibility tree is a tree-like structure that represents a hierarchical structure of a computer program. The accessibility tree is a tree-like structure that represents a hierarchical structure of a computer program. The accessibility tree is a tree-like structure that represents a hierarchical structure of a computer program. The accessibility tree is a tree-like structure,100,EleutherAI/pythia-6.9B
decl_accessible_name_001,accessible name,declarative,cloze,An accessible name is,"a name that is not only pronounceable by a person with a disability, but also is pronounceable by a person without a disability. An accessible name is a name that is not only pronounceable by a person with a disability, but also is pronounceable by a person without a disability. An accessible name is a name that is not only pronounceable by a person with a disability, but also is pronounceable by a person without a disability. An accessible name is a name that is not only pronounce",100,EleutherAI/pythia-6.9B
decl_accessible_description_001,accessible description,declarative,cloze,An accessible description is,"a description that is accessible to a person with a disability.

An accessible description is a description that is accessible to a person with a disability.

An accessible description is a description that is accessible to a person with a disability.

An accessible description is a description that is accessible to a person with a disability.

An accessible description is a description that is accessible to a person with a disability.

An accessible description is a description that is accessible to a person with a",100,EleutherAI/pythia-6.9B
decl_live_region_001,live region,declarative,cloze,A live region is,"a region of a computer system that is in use. A live region may be a physical region of a computer system, such as a memory region, or a logical region, such as a virtual memory region. A live region may be a region of a computer system that is in use by a process, such as a process executing on a processor. A live region may also be a region of a computer system that is in use by a process, such as a process executing on a processor, that",100,EleutherAI/pythia-6.9B
decl_tab_panel_001,tab panel,declarative,cloze,A tab panel is,"a panel that can be moved between a closed position and an open position. The closed position is a position in which the tab panel is closed and the open position is a position in which the tab panel is open. The tab panel can be moved between the closed position and the open position by a user.
A tab panel is typically used in a window of a computer system. The tab panel is typically used to display a plurality of windows. The plurality of windows can be displayed in a plurality of",100,EleutherAI/pythia-6.9B
decl_radio_group_001,radio group,declarative,cloze,A radio group is,"a group of radio stations that are owned by the same company. The radio group is usually a division of a larger company, such as a television network.

The radio group is a division of a larger company, such as a television network.

The radio group is a division of a larger company, such as a television network.

The radio group is a division of a larger company, such as a television network.

The radio group is a division of a larger company",100,EleutherAI/pythia-6.9B
decl_tree_grid_001,tree grid,declarative,cloze,A tree grid is,"a data structure that is used to represent a tree-like structure. A tree grid is a two-dimensional array of cells, where each cell is a rectangle. The cells are arranged in a grid, and each cell contains a pointer to a parent cell. The parent cell of a cell is the cell that is the parent of the cell. The parent cell of a cell is the cell that is the parent of the cell. The parent cell of a cell is the cell that is the parent of",100,EleutherAI/pythia-6.9B
decl_menu_bar_001,menu bar,declarative,cloze,A menu bar is,"a set of menu items that are displayed in a menu window. The menu bar is typically located at the top of the menu window. The menu bar is typically used to display a set of menu items that are related to each other. For example, a menu bar may be used to display a set of menu items that are related to each other by a parent/child relationship.
A menu bar may be displayed in a menu window in a number of different ways. For example, a menu bar",100,EleutherAI/pythia-6.9B
decl_tool_tip_001,tool tip,declarative,cloze,A tool tip is,"a small, usually transparent, object that is attached to a tool, such as a screwdriver, and is used to indicate the location of a feature of interest. For example, a screwdriver tip may be used to indicate the location of a screw hole. A tool tip may be attached to a tool by any of a variety of means, such as by a screw, a rivet, a snap, or a magnet.
Tool tips are used in a variety of applications. For example,",100,EleutherAI/pythia-6.9B
decl_combo_box_001,combo box,declarative,cloze,A combo box is,"a control that displays a list of items, and allows the user to select one of the items. The user can select an item by clicking on it, or by typing a value in the text box that is associated with the combo box. The combo box is a common control in many applications, such as word processing, spreadsheets, and database applications.
A combo box is typically implemented as a list box, which is a control that displays a list of items, and allows the user to",100,EleutherAI/pythia-6.9B
decl_semantic_markup_001,semantic markup,declarative,cloze,Semantic markup is,"a way of marking up a document with a set of tags that describe the content of the document. The tags are used to describe the content of the document, and to provide a way of searching for the content of the document.
The tags are typically used to describe the content of the document in a way that is independent of the application that is displaying the document. For example, a document may be marked up with HTML tags, and the tags may be used to describe the content of the document",100,EleutherAI/pythia-6.9B
decl_focus_management_001,focus management,declarative,cloze,Focus management is,"a feature of many modern operating systems that allows a user to focus on a particular window or application. For example, in Microsoft Windows, a user can click on a window to focus on that window. In Microsoft Windows, the user can also click on a window to minimize the window. In Microsoft Windows, the user can also click on a window to maximize the window. In Microsoft Windows, the user can also click on a window to close the window. In Microsoft Windows, the user can also click",100,EleutherAI/pythia-6.9B
decl_reading_order_001,reading order,declarative,cloze,Reading order is,"important.

I’ve been reading a lot of books lately, and I’ve noticed that there are a lot of books that I’ve read that I’ve enjoyed, but I’ve also noticed that there are a lot of books that I’ve read that I’ve enjoyed, but I’ve also noticed that there are a lot of books that I’ve read that I’ve enjoyed, but I’ve also noticed that there are a lot of books that",100,EleutherAI/pythia-6.9B
decl_text_formatting_001,text formatting,declarative,cloze,Text formatting is,"a feature of many word processing applications that allows a user to format text in a document. For example, a user may select a text object in a document and then select a text formatting feature to format the selected text object. The text formatting feature may include a font, a size, a color, a background color, a background image, a border, a shadow, a shadow image, a drop shadow, a drop shadow image, a text alignment, a text justification, a text rotation, a",100,EleutherAI/pythia-6.9B
decl_form_field_001,form field,declarative,cloze,A form field is,"a control that allows a user to enter data into a form. A form field may be a text field, a checkbox, a radio button, a drop-down list, a text area, a password field, a date field, a number field, a file field, a file upload field, a file upload button, a file upload button, a file upload button, a file upload button, a file upload button, a file upload button, a file upload button, a file upload button,",100,EleutherAI/pythia-6.9B
decl_landmark_region_001,landmark region,declarative,cloze,A landmark region is,"being created in the heart of the city of St. Petersburg, Florida, to help the city attract and retain young talent.

The St. Petersburg Economic Development Council (SPEDC) announced the creation of the St. Petersburg Innovation District (SPID) on Tuesday. The district will be located in the city’s downtown core and will be home to a number of tech companies, including a new headquarters for the University of South Florida.

The SPID will be a “one",100,EleutherAI/pythia-6.9B
decl_low_vision_001,low vision,declarative,cloze,Low vision is,"a common problem in the elderly population. The prevalence of low vision is estimated to be between 1.5% and 2.5% in the elderly population. Low vision is defined as visual acuity of 20/70 or worse in the better eye. Low vision is a major cause of disability in the elderly population. The prevalence of low vision increases with age. The prevalence of low vision in the elderly population is estimated to be between 1.5% and 2.5%.
Low vision is a",100,EleutherAI/pythia-6.9B
decl_cognitive_disabilities_001,cognitive disabilities,declarative,cloze,Cognitive disabilities are,"common in patients with schizophrenia and are associated with poor functional outcome. The cognitive deficits in schizophrenia are heterogeneous and include deficits in attention, working memory, and executive function. The cognitive deficits in schizophrenia are associated with poor functional outcome. The cognitive deficits in schizophrenia are heterogeneous and include deficits in attention, working memory, and executive function. The cognitive deficits in schizophrenia are associated with poor functional outcome. The cognitive deficits in schizophrenia are heterogeneous and include deficits in attention, working memory, and executive function. The cognitive deficits",100,EleutherAI/pythia-6.9B
decl_universal_design_001,universal design,declarative,cloze,Universal design is,"a design philosophy that promotes accessibility for all people, regardless of age, ability, or disability. Universal design is a design philosophy that promotes accessibility for all people, regardless of age, ability, or disability.

Universal design is a design philosophy that promotes accessibility for all people, regardless of age, ability, or disability. Universal design is a design philosophy that promotes accessibility for all people, regardless of age, ability, or disability.

Universal design is a design philosophy that promotes accessibility for all",100,EleutherAI/pythia-6.9B
decl_decorative_image_001,decorative image,declarative,cloze,A decorative image is,"a representation of a scene or object that is intended to be viewed from a particular perspective. Decorative images are often used in advertising, in the design of products, and in other applications. Decorative images may be created using a variety of techniques, including computer-aided design (CAD), computer-aided manufacturing (CAM), and other techniques.
A three-dimensional (3D) model of a scene or object may be created using a variety of techniques. For example,",100,EleutherAI/pythia-6.9B
decl_informative_image_001,informative image,declarative,cloze,An informative image is,"a picture that is useful to the viewer. The image may be a photograph, a drawing, a painting, a diagram, a schematic, a diagram, a chart, a graph, a table, a chart, a graph, a chart, a table, a chart, a graph, a table, a chart, a graph, a table, a chart, a graph, a table, a chart, a graph, a table, a chart, a graph, a table, a chart,",100,EleutherAI/pythia-6.9B
decl_responsive_design_001,responsive design,declarative,cloze,Responsive design is,"a technique that allows a web page to adapt to the size of the user's screen. This is done by using media queries to determine the size of the screen and then using CSS to change the layout of the page.

Responsive design is a technique that allows a web page to adapt to the size of the user's screen. This is done by using media queries to determine the size of the screen and then using CSS to change the layout of the page.

Responsive",100,EleutherAI/pythia-6.9B
