prompt_id,concept,prompt_type,template_type,prompt,output,max_tokens,model
eval_unlabeled_input_001,form label,evaluative,code_review,<input type='text'> needs a,"value
<input type='text'> needs a value
<input type='text'> needs a value
<input type='text'> needs a value
<input type='text'> needs a value
<input type='text'> needs a value
<input type='text'> needs a value
<input type='text'> needs a value
<input type='text'> needs a value
<input type='text'> needs a value
<input type='text'> needs a",100,EleutherAI/pythia-1b
eval_click_here_001,link text,evaluative,code_review,A button that only says 'Click here' is bad because,"it's a clickable link.

A button that only says 'Click here' is bad because it's a clickable link.

A button that only says 'Click here' is bad because it's a clickable link.

A button that only says 'Click here' is bad because it's a clickable link.

A button that only says 'Click here' is bad because it's a clickable link.

A button that only says 'Click",100,EleutherAI/pythia-1b
comp_alt_text_few_shot_001,alt text,completion,few_shot,"<img src=""icons/home.png"" alt=""Home""><img src=""icons/mail.png"" alt=""Inbox""><img src=""photo.jpg""","alt=""Photo""><img src=""icons/search.png"" alt=""Search""><img src=""icons/settings.png"" alt=""Settings""><img src=""icons/settings.png"" alt=""Settings""><img src=""icons/settings.png"" alt=""Settings""><img src=""icons/settings.png"" alt=""Settings""><img src=""icons/settings.png"" alt=""Settings""><img src=""icons/settings.png"" alt=""Settings""><img src=""icons/",100,EleutherAI/pythia-1b
comp_alt_text_bare_001,alt text,completion,bare,"<img src=""photo.jpg""","width=""300"" height=""300"" alt=""photo"" />

<p>
  <strong>
    <span>
      <span>
        <span>
          <span>
            <span>
              <span>
                <span>
                  <span>
                    <span>
                      <span>
                        <span>
                          <span>
                            <span>
                              <span>
                                <",100,EleutherAI/pythia-1b
comp_captions_few_shot_001,captions,completion,few_shot,"<video src=""intro.mp4""><track kind=""captions"" src=""intro.vtt""></video><video src=""demo.mp4""><track kind=""captions"" src=""demo.vtt""></video><video src=""lecture.mp4"">","<audio src=""intro.mp3""><track kind=""captions"" src=""intro.vtt""></audio>

<audio src=""lecture.mp3""><track kind=""captions"" src=""lecture.vtt""></audio>

<audio src=""lecture.mp3""><track kind=""captions"" src=""lecture.vtt""></audio>

<audio src=""lecture.mp3""><track kind=""captions""",100,EleutherAI/pythia-1b
comp_captions_bare_001,captions,completion,bare,"<video src=""lecture.mp4"">","<p>
<img src=""http://www.youtube.com/watch?v=2_9_9_9_9"" alt=""Watch the lecture"" />
</p>
<p>
<img src=""http://www.youtube.com/watch?v=2_9_9_9_9"" alt=""Watch the lecture"" />
</p>
<p>
<img src=""http://www.youtube.com",100,EleutherAI/pythia-1b
comp_page_title_few_shot_001,page title,completion,few_shot,<html><head><title>About Us</title></head><html><head><title>Contact</title></head><html><head>,"<meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8"">
<meta name=""viewport"" content=""width=device-width, initial-scale=1"">
<link rel=""stylesheet"" type=""text/css"" href=""css/style.css"">
<link rel=""stylesheet"" type=""text/css"" href=""css/bootstrap.css"">
<link rel=""stylesheet"" type=""text/css""",100,EleutherAI/pythia-1b
comp_page_title_bare_001,page title,completion,bare,"<html><head><meta charset=""utf-8"">","<title>CSS Test: text-decoration</title>
<link rel=""author"" title=""Florian Rivoal"" href=""http://florian.rivoal.net/"">
<style>
div {
  font-family: Arial, Helvetica, sans-serif;
  font-size: 10px;
  line-height: 1.5;
  color: #000;
  text-decoration: none;",100,EleutherAI/pythia-1b
comp_script_bare_001,script,completion,bare,<script,">
  import { Component } from '@angular/core';
  import { FormGroup, FormControl, Validators } from '@angular/forms';
  import { FormBuilder, FormArray, FormGroup, FormControl, Validators } from '@angular/forms';
  import { Router } from '@angular/router';
  import { User } from './user';
  import { UserService } from './user.service';
  import { UserDetails }",100,EleutherAI/pythia-1b
comp_script_few_shot_001,script,completion,few_shot,"<script src=""utils.js""></script><script src=""main.js""></script><script src=""","main.js""></script><script src=""main.js""></script><script src=""main.js""></script><script src=""main.js""></script><script src=""main.js""></script><script src=""main.js""></script><script src=""main.js""></script><script src=""main.js""></script><script src=""main.js""></script><script src=""main.js""></script><script src=""main.js""></script><script src=""main",100,EleutherAI/pythia-1b
hypo_alt_text_direct_001,alt text,hypothesis,direct_question,Look at this HTML: <img src='portrait.jpg'>. What specific attribute is missing to make it accessible?,"<img src='portrait.jpg' alt='portrait' />

<img src='portrait.jpg' alt='portrait' />

<img src='portrait.jpg' alt='portrait' />

<img src='portrait.jpg' alt='portrait' />

<img src='portrait.jpg' alt='portrait' />

<img src='portrait.jpg' alt='portrait",100,EleutherAI/pythia-1b
hypo_alt_text_correction_001,alt text,hypothesis,error_correction,Correct the following inaccessible code: <img src='logo.png'>,,100,EleutherAI/pythia-1b
hypo_alt_text_socratic_001,alt text,hypothesis,socratic,A screen reader is software that reads text aloud. Why would a screen reader fail to describe this tag: <img src='chart.svg'>?,"The screen reader is a software program that reads text aloud. Why would a screen reader fail to describe this tag: <img src='chart.svg'>?

The screen reader is a software program that reads text aloud. Why would a screen reader fail to describe this tag: <img src='chart.svg'>?

The screen reader is a software program that reads text aloud. Why would a screen reader fail to describe this tag: <img src='chart.svg",100,EleutherAI/pythia-1b
valid_alt_text_direct_001,alt text,validation,direct_question,The following code is not accessible because it doesn't have what? <img src='photo.jpg'>,"The following code is not accessible because it doesn't have what? <img src='photo.jpg'>

The following code is not accessible because it doesn't have what? <img src='photo.jpg'>

The following code is not accessible because it doesn't have what? <img src='photo.jpg'>

The following code is not accessible because it doesn't have what? <img src='photo.jpg'>

The following code is not accessible",100,EleutherAI/pythia-1b
valid_alt_text_instruction_001,alt text,validation,instruction,What accessibility attribute is missing from this HTML: <img src='photo.jpg'>?,"<img src='photo.jpg'>

<img src='photo.jpg'>

<img src='photo.jpg'>

<img src='photo.jpg'>

<img src='photo.jpg'>

<img src='photo.jpg'>

<img src='photo.jpg'>

<img src='photo.jpg'>

<img src='photo.jpg'>

<img src='photo.jpg'>",100,EleutherAI/pythia-1b
valid_screen_reader_socratic_001,screen reader,validation,socratic,A screen reader is software that reads text aloud. Why would it fail to describe <img src='chart.svg'>?,"A screen reader is software that reads text aloud. Why would it fail to describe <img src='chart.svg'>?

A screen reader is software that reads text aloud. Why would it fail to describe <img src='chart.svg'>?

A screen reader is software that reads text aloud. Why would it fail to describe <img src='chart.svg'>?

A screen reader is software that reads text aloud. Why would it fail to describe <",100,EleutherAI/pythia-1b
valid_aria_confab_001,ARIA,validation,cloze,ARIA stands for,"“Artificial Replacement of a Human Being”. It is a term coined by the French philosopher Jean-Paul Sartre in his book “Existentialism is a Humanism”.

The term “ARIA” is a term coined by the French philosopher Jean-Paul Sartre in his book “Existentialism is a Humanism”.

The term “ARIA” is a term coined by the French philosopher Jean-Paul Sartre in his book “Existentialism",100,EleutherAI/pythia-1b
valid_html_confab_001,HTML,validation,cloze,HTML stands for,HyperText Markup Language. It is a markup language that allows you to create web pages. HTML is used to create web pages that are displayed on the web. HTML is used to create web pages that are displayed on the web. HTML is used to create web pages that are displayed on the web. HTML is used to create web pages that are displayed on the web. HTML is used to create web pages that are displayed on the web. HTML is used to create web pages that are displayed on,100,EleutherAI/pythia-1b
ctrl_cc_cloze_001,closed captions,control,cloze,Closed captions display,"on a computer screen are typically used to provide a visual representation of a video sequence. The closed captions are typically displayed in a fixed size and are typically displayed in a fixed location on the screen. The closed captions are typically displayed in a fixed size and are typically displayed in a fixed location on the screen.
Closed captions are typically displayed in a fixed size and are typically displayed in a fixed location on the screen. The closed captions are typically displayed in a fixed size and are typically",100,EleutherAI/pythia-1b
ctrl_contrast_cloze_001,color contrast,control,cloze,Color contrast is important because,"it is the basis for many of the visual effects in computer graphics. The color contrast of a scene is determined by the ratio of the luminance of the scene to the luminance of the background. The luminance of a scene is the brightness of the scene. The luminance of a background is the brightness of the background. The luminance of a scene is the brightness of the scene. The luminance of a background is the brightness of the background.
The luminance of a scene is determined by the luminance of the scene",100,EleutherAI/pythia-1b
ctrl_title_cloze_001,page title,control,cloze,A page title describes,the content of the page. A title is a short description of the page content. A title is usually a short description of the page content. A title is usually a short description of the page content. A title is usually a short description of the page content. A title is usually a short description of the page content. A title is usually a short description of the page content. A title is usually a short description of the page content. A title is usually a short description of the page content,100,EleutherAI/pythia-1b
ctrl_cc_direct_001,closed captions,control,direct_question,What are closed captions?,"Closed captions are a new feature in the Google Translate app. They are a way to add captions to your translation.

Closed captions are a way to add captions to your translation. They are a way to add captions to your translation.

Closed captions are a way to add captions to your translation. They are a way to add captions to your translation.

Closed captions are a way to add captions to your translation.",100,EleutherAI/pythia-1b
ctrl_contrast_direct_001,color contrast,control,direct_question,What is color contrast?,"Color contrast is the difference between the colors of two objects.

For example, if you see a red car and a blue house, the color contrast is the difference between the red car and the blue house.

The color contrast is measured in terms of the number of different colors that can be distinguished from each other.

For example, if you see a red car and a blue house, the color contrast is the difference between the red car and the blue house.",100,EleutherAI/pythia-1b
ctrl_title_direct_001,page title,control,direct_question,What is a page title?,"A page title is a short, descriptive name for a page in a website. It is usually a short, descriptive name for a page in a website.

What is a page title?

A page title is a short, descriptive name for a page in a website. It is usually a short, descriptive name for a page in a website.

What is a page title?

A page title is a short, descriptive name for a page in a website.",100,EleutherAI/pythia-1b
ctrl_cc_instruction_001,closed captions,control,instruction,Explain closed captions to a web developer.,"I have a client who is a web developer. He is a very good developer, but he is not very good at explaining his work to a client. He is a very good developer, but he is not very good at explaining his work to a client.

I have a client who is a web developer. He is a very good developer, but he is not very good at explaining his work to a client. He is a very good developer, but he is not very good",100,EleutherAI/pythia-1b
ctrl_contrast_instruction_001,color contrast,control,instruction,Explain color contrast to a web developer.,"I have a client who is a web developer. He is a very good developer, but he is not very good at explaining color contrast to a web developer. He is not very good at explaining color contrast to a web developer.

I have a client who is a web developer. He is a very good developer, but he is not very good at explaining color contrast to a web developer. He is not very good at explaining color contrast to a web developer.

I have",100,EleutherAI/pythia-1b
ctrl_title_instruction_001,page title,control,instruction,Explain page titles to a web developer.,"I have a page that is supposed to be a simple list of items. The page title is supposed to be a link to the item. The item is supposed to be a link to a page that has a list of items.

The page title is supposed to be a link to the item. The item is supposed to be a link to a page that has a list of items.

The page title is supposed to be a link to the item. The item is supposed",100,EleutherAI/pythia-1b
ctrl_cc_evaluative_001,closed captions,control,evaluative,A video without closed captions is not accessible because,"the video is not available in the video player.

A video without closed captions is not accessible because the video is not available in the video player.

A video without closed captions is not accessible because the video is not available in the video player.

A video without closed captions is not accessible because the video is not available in the video player.

A video without closed captions is not accessible because the video is not available in the video player.",100,EleutherAI/pythia-1b
ctrl_contrast_evaluative_001,color contrast,control,evaluative,Text with low color contrast is not accessible because,"of the low color contrast.

Text with high color contrast is not accessible because of the high color contrast.

Text with low color contrast is not accessible because of the low color contrast.

Text with high color contrast is not accessible because of the high color contrast.

Text with low color contrast is not accessible because of the low color contrast.

Text with high color contrast is not accessible because of the high color contrast.

Text with low color contrast is not",100,EleutherAI/pythia-1b
ctrl_title_evaluative_001,page title,control,evaluative,A web page without a title is not accessible because,"the title is not available.

A web page without a title is not accessible because the title is not available.

A web page without a title is not accessible because the title is not available.

A web page without a title is not accessible because the title is not available.

A web page without a title is not accessible because the title is not available.

A web page without a title is not accessible because the title is not available.

A web",100,EleutherAI/pythia-1b
ctrl_cc_scenario_001,closed captions,control,scenario,"A deaf user is watching a video on a website. Without closed captions, the user","can hear the audio of the video.

A deaf user is watching a video on a website. Without closed captions, the user can hear the audio of the video.

A deaf user is watching a video on a website. Without closed captions, the user can hear the audio of the video.

A deaf user is watching a video on a website. Without closed captions, the user can hear the audio of the video.

A deaf user is watching a",100,EleutherAI/pythia-1b
ctrl_contrast_scenario_001,color contrast,control,scenario,A low vision user visits a website with poor color contrast. The user,is unable to see the website's content. The user is unable to see the website's content. The user is unable to see the website's content. The user is unable to see the website's content. The user is unable to see the website's content. The user is unable to see the website's content. The user is unable to see the website's content. The user is unable to see the website's content. The user is unable to see the website's content. The user is,100,EleutherAI/pythia-1b
ctrl_title_scenario_001,page title,control,scenario,A screen reader user navigates to a web page with no title. The user,is presented with a list of options. The user selects one of the options and the screen reader displays the selected option. The screen reader then displays the selected option in a text box. The screen reader then displays the selected option in a text box. The screen reader then displays the selected option in a text box. The screen reader then displays the selected option in a text box. The screen reader then displays the selected option in a text box. The screen reader then displays the selected option in a text,100,EleutherAI/pythia-1b
ctrl_bicycle_cloze_001,bicycle,control,cloze,A bicycle is used for,"transportation, and is generally provided with a front wheel and a rear wheel. The front wheel is rotatably supported by a hub, and the rear wheel is rotatably supported by a hub. The hub is rotatably supported by a hub shaft. The hub shaft is rotatably supported by a hub shaft shaft. The hub shaft shaft is rotatably supported by a hub shaft shaft.
The hub shaft shaft is rotatably supported by a hub shaft shaft. The hub shaft",100,EleutherAI/pythia-1b
ctrl_bicycle_direct_001,bicycle,control,direct_question,What is a bicycle?,"A bicycle is a wheeled vehicle that is powered by a motor. The motor is usually a gasoline-powered electric motor. The motor is connected to the bicycle by a chain or a belt. The bicycle is propelled by the motor.

What is a bicycle?

A bicycle is a wheeled vehicle that is powered by a motor. The motor is usually a gasoline-powered electric motor. The motor is connected to the bicycle by a chain or a belt. The bicycle",100,EleutherAI/pythia-1b
ctrl_bicycle_instruction_001,bicycle,control,instruction,Explain bicycles to a web developer.,"I’ve been working on a project for a client that is a bit different from the usual web development. The client is a small company that has a lot of experience in the field of web development. They have a lot of experience in the field of mobile development, and they are looking to hire a web developer to help them with their mobile site.

The client is a small company that has a lot of experience in the field of web development. They have a lot of experience",100,EleutherAI/pythia-1b
ctrl_bicycle_evaluative_001,bicycle,control,evaluative,A bicycle without brakes is not safe because,"it is not safe to ride.

The bicycle without brakes is not safe because it is not safe to ride.

The bicycle without brakes is not safe because it is not safe to ride.

The bicycle without brakes is not safe because it is not safe to ride.

The bicycle without brakes is not safe because it is not safe to ride.

The bicycle without brakes is not safe because it is not safe to ride.

The bicycle without brakes is not",100,EleutherAI/pythia-1b
ctrl_bicycle_scenario_001,bicycle,control,scenario,"A child is riding a bicycle on a busy street. Without a helmet, the child","is at risk of being struck by a car.

A child is riding a bicycle on a busy street. Without a helmet, the child is at risk of being struck by a car.

A child is riding a bicycle on a busy street. Without a helmet, the child is at risk of being struck by a car.

A child is riding a bicycle on a busy street. Without a helmet, the child is at risk of being struck by a car.

A",100,EleutherAI/pythia-1b
