prompt_id,concept,prompt_type,template_type,prompt,output,max_tokens,model
decl_focus_appearance_001,focus appearance,declarative,cloze,A focus appearance is,"a focus of the present invention.
A focus appearance is a focus of the present invention to provide a focus appearance that is more effective than a focus appearance that is not a focus appearance.
A focus appearance is a focus appearance that is more effective than a focus appearance that is not a focus appearance.
A focus appearance is a focus appearance that is more effective than a focus appearance that is not a focus appearance.
A focus appearance is a focus appearance that is more effective than a focus appearance",100,EleutherAI/pythia-160m
decl_consistent_help_001,consistent help,declarative,cloze,Consistent help is,"needed to get the best possible results.

The following is a list of the most common problems that can be encountered when trying to get help from a professional.

1. The problem is not the problem.

The problem is the problem that the person who is trying to help you is not the person who is trying to help you.

2. The problem is not the problem.

The problem is the problem that the person who is trying to help you is not",100,EleutherAI/pythia-160m
decl_redundant_entry_001,redundant entry,declarative,cloze,A redundant entry is,"a system that allows a user to enter a data source, such as a database, into a system.
A redundant entry is a system that allows a user to enter a data source, such as a database, into a system.
A redundant entry is a system that allows a user to enter a data source, such as a database, into a system.
A redundant entry is a system that allows a user to enter a data source, such as a database, into a system.",100,EleutherAI/pythia-160m
decl_accessible_authentication_001,accessible authentication,declarative,cloze,Accessible authentication is,"a critical component of the security of a system.
Accessible authentication is a critical component of the security of a system. Accessible authentication is a critical component of the security of a system. Accessible authentication is a critical component of the security of a system. Accessible authentication is a critical component of the security of a system. Accessible authentication is a critical component of the security of a system. Accessible authentication is a critical component of the security of a system. Accessible authentication is a",100,EleutherAI/pythia-160m
decl_text_spacing_001,text spacing,declarative,cloze,Text spacing is,"a common problem in the design of computer systems.
Text spacing is a common problem in the design of computer systems.
Text spacing is a common problem in the design of computer systems.
Text spacing is a common problem in the design of computer systems.
Text spacing is a common problem in the design of computer systems.
Text spacing is a common problem in the design of computer systems.
Text spacing is a common problem in the design of computer systems.
Text spacing is a common",100,EleutherAI/pythia-160m
decl_status_message_001,status message,declarative,cloze,A status message is,"a message that indicates that the user is in the process of completing a task.

A status message is a message that indicates that the user is in the process of completing a task.

A status message is a message that indicates that the user is in the process of completing a task.

A status message is a message that indicates that the user is in the process of completing a task.

A status message is a message that indicates that the user is in the process of",100,EleutherAI/pythia-160m
decl_error_identification_001,error identification,declarative,cloze,Error identification is,"not possible

The following error has been identified:

The following error has been identified:

The following error has been identified:

The following error has been identified:

The following error has been identified:

The following error has been identified:

The following error has been identified:

The following error has been identified:

The following error has been identified:

The following error has been identified:

The following error has been identified",100,EleutherAI/pythia-160m
decl_pointer_cancellation_001,pointer cancellation,declarative,cloze,Pointer cancellation is,"a common practice in the design of computer systems.

The following is a list of the most common types of error in the design of computer systems.

1.  The error is a type of error that is not a function of the system.

2.  The error is a type of error that is not a function of the system.

3.  The error is a type of error that is not a function of the system.

4.  The",100,EleutherAI/pythia-160m
decl_character_key_001,character key,declarative,cloze,A character key is,"a key that is used to identify a character.

A character key is used to identify a character.

A character key is used to identify a character.

A character key is used to identify a character.

A character key is used to identify a character.

A character key is used to identify a character.

A character key is used to identify a character.

A character key is used to identify a character.

A character key is",100,EleutherAI/pythia-160m
decl_accessibility_tree_001,accessibility tree,declarative,cloze,An accessibility tree is,"a tree that is used to describe the physical and symbolic properties of a physical object.

A accessibility tree is a tree that is used to describe the physical and symbolic properties of a physical object.

A accessibility tree is a tree that is used to describe the physical and symbolic properties of a physical object.

A accessibility tree is a tree that is used to describe the physical and symbolic properties of a physical object.

A accessibility tree is a tree that is used to describe the",100,EleutherAI/pythia-160m
decl_accessible_name_001,accessible name,declarative,cloze,An accessible name is,"a name that is used to describe a person or group of people.

An accessible name is a name that is used to describe a person or group of people.

An accessible name is a name that is used to describe a person or group of people.

An accessible name is a name that is used to describe a person or group of people.

An accessible name is a name that is used to describe a person or group of people.

An accessible name is",100,EleutherAI/pythia-160m
decl_accessible_description_001,accessible description,declarative,cloze,An accessible description is,"a description of a method for the identification of a particular type of information.

A method for the identification of a particular type of information is described in the following way:

A method for the identification of a particular type of information is described in the following way:

A method for the identification of a particular type of information is described in the following way:

A method for the identification of a particular type of information is described in the following way:

A method for",100,EleutherAI/pythia-160m
decl_live_region_001,live region,declarative,cloze,A live region is,"a region of a computer system that is used to store data.

A live region is a region of a computer system that is used to store data. A live region is a region of a computer system that is used to store data. A live region is a region of a computer system that is used to store data.

A live region is a region of a computer system that is used to store data. A live region is a region of a computer system that is used to store",100,EleutherAI/pythia-160m
decl_tab_panel_001,tab panel,declarative,cloze,A tab panel is,"a set of documents that is used to record the contents of a document.

A tab panel is a set of documents that is used to record the contents of a document.

A tab panel is a set of documents that is used to record the contents of a document.

A tab panel is a set of documents that is used to record the contents of a document.

A tab panel is a set of documents that is used to record the contents of a document.",100,EleutherAI/pythia-160m
decl_radio_group_001,radio group,declarative,cloze,A radio group is,"a group of people who are interested in the issues of the day.

The Radio Group is a group of people who are interested in the issues of the day.

The Radio Group is a group of people who are interested in the issues of the day.

The Radio Group is a group of people who are interested in the issues of the day.

The Radio Group is a group of people who are interested in the issues of the day.

The Radio Group is",100,EleutherAI/pythia-160m
decl_tree_grid_001,tree grid,declarative,cloze,A tree grid is,"a grid of trees that are connected by a series of links.

A tree grid is a grid of trees that are connected by a series of links.

A tree grid is a grid of trees that are connected by a series of links.

A tree grid is a grid of trees that are connected by a series of links.

A tree grid is a grid of trees that are connected by a series of links.

A tree grid is a grid of trees that",100,EleutherAI/pythia-160m
decl_menu_bar_001,menu bar,declarative,cloze,A menu bar is,"a set of items that can be used to display a menu.

Menu bar

Menu bar

Menu bar

Menu bar

Menu bar

Menu bar

Menu bar

Menu bar

Menu bar

Menu bar

Menu bar

Menu bar

Menu bar

Menu bar

Menu bar

Menu bar

Menu bar

Menu bar

Menu bar

Menu bar

Menu bar

Menu",100,EleutherAI/pythia-160m
decl_tool_tip_001,tool tip,declarative,cloze,A tool tip is,"a tool that is used to guide a user to a desired location.

A tool tip is a tool that is used to guide a user to a desired location.

A tool tip is a tool that is used to guide a user to a desired location.

A tool tip is a tool that is used to guide a user to a desired location.

A tool tip is a tool that is used to guide a user to a desired location.

A tool tip is",100,EleutherAI/pythia-160m
decl_combo_box_001,combo box,declarative,cloze,A combo box is,"a combination of a combo box and a combo box.

A combo box is a combination of a combo box and a combo box.

A combo box is a combination of a combo box and a combo box.

A combo box is a combination of a combo box and a combo box.

A combo box is a combination of a combo box and a combo box.

A combo box is a combination of a combo box and a combo box.

A combo",100,EleutherAI/pythia-160m
decl_semantic_markup_001,semantic markup,declarative,cloze,Semantic markup is,"a set of rules that are used to represent a set of data.

Semantic markup is a set of rules that are used to represent a set of data.

Semantic markup is a set of rules that are used to represent a set of data.

Semantic markup is a set of rules that are used to represent a set of data.

Semantic markup is a set of rules that are used to represent a set of data.

Semantic markup is",100,EleutherAI/pythia-160m
decl_focus_management_001,focus management,declarative,cloze,Focus management is,"a key component of the business process management (BPM) process.

Focus Management is a key component of the business process management (BPM) process.

Focus Management is a key component of the business process management (BPM) process.

Focus Management is a key component of the business process management (BPM) process.

Focus Management is a key component of the business process management (BPM) process.

Focus Management is a key component of the",100,EleutherAI/pythia-160m
decl_reading_order_001,reading order,declarative,cloze,Reading order is,"a function of the number of characters in the text.

The number of characters in the text is a function of the number of characters in the text.

The number of characters in the text is a function of the number of characters in the text.

The number of characters in the text is a function of the number of characters in the text.

The number of characters in the text is a function of the number of characters in the text.

The number of",100,EleutherAI/pythia-160m
decl_text_formatting_001,text formatting,declarative,cloze,Text formatting is,"a very important part of the web.

Text formatting is a very important part of the web.

Text formatting is a very important part of the web.

Text formatting is a very important part of the web.

Text formatting is a very important part of the web.

Text formatting is a very important part of the web.

Text formatting is a very important part of the web.

Text formatting is a very important part of the web.",100,EleutherAI/pythia-160m
decl_form_field_001,form field,declarative,cloze,A form field is,"a set of rules that defines the rules of a particular field.

A form field is a set of rules that defines the rules of a particular field.

A form field is a set of rules that defines the rules of a particular field.

A form field is a set of rules that defines the rules of a particular field.

A form field is a set of rules that defines the rules of a particular field.

A form field is a set of rules that",100,EleutherAI/pythia-160m
decl_landmark_region_001,landmark region,declarative,cloze,A landmark region is,"a region of land that is used to create a landscape that is suitable for a variety of uses.

A landmark region is a region of land that is used to create a landscape that is suitable for a variety of uses.

A landmark region is a region of land that is used to create a landscape that is suitable for a variety of uses.

A landmark region is a region of land that is used to create a landscape that is suitable for a variety of uses.",100,EleutherAI/pythia-160m
decl_low_vision_001,low vision,declarative,cloze,Low vision is,"a common problem in the elderly.
Low vision is a common problem in the elderly. The prevalence of low vision is high in the elderly. The prevalence of low vision is higher in the elderly than in the general population. The prevalence of low vision is higher in the elderly than in the general population. The prevalence of low vision is higher in the elderly than in the general population.",100,EleutherAI/pythia-160m
decl_cognitive_disabilities_001,cognitive disabilities,declarative,cloze,Cognitive disabilities are,"a major cause of disability in the United States.
Cognitive disabilities are a major cause of disability in the United States. The prevalence of cognitive disabilities is increasing, and the prevalence of cognitive disabilities is increasing. The prevalence of cognitive disabilities is increasing in the United States. Cognitive disabilities are a major cause of disability in the United States. Cognitive disabilities are a major cause of disability in the United States. Cognitive disabilities are a major cause of disability in the United States. Cognitive disabilities are a major cause of",100,EleutherAI/pythia-160m
decl_universal_design_001,universal design,declarative,cloze,Universal design is,"a process in which a design is created by a designer and then the designer is responsible for the design.

The design process is a process in which the designer creates a design and then the designer is responsible for the design.

The design process is a process in which the designer creates a design and then the designer is responsible for the design.

The design process is a process in which the designer creates a design and then the designer is responsible for the design.

The design",100,EleutherAI/pythia-160m
decl_decorative_image_001,decorative image,declarative,cloze,A decorative image is,a pattern of a pattern of a pattern of a pattern of a pattern of a pattern of a pattern of a pattern of a pattern of a pattern of a pattern of a pattern of a pattern of a pattern of a pattern of a pattern of a pattern of a pattern of a pattern of a pattern of a pattern of a pattern of a pattern of a pattern of a pattern of a pattern of a pattern of a pattern of a pattern of a pattern of a pattern of a pattern of a pattern of a,100,EleutherAI/pythia-160m
decl_informative_image_001,informative image,declarative,cloze,An informative image is,"a picture of a person, or a person's face, or a person's face, or a person's face, or a person's face, or a person's face, or a person's face, or a person's face, or a person's face, or a person's face, or a person's face, or a person's face, or a person's face, or a person's face, or a person's face, or a person's face, or a person's",100,EleutherAI/pythia-160m
decl_responsive_design_001,responsive design,declarative,cloze,Responsive design is,"a fundamental requirement for the design of a computer system.

The design of a computer system is a fundamental requirement for the design of a computer system. The design of a computer system is a fundamental requirement for the design of a computer system. The design of a computer system is a fundamental requirement for the design of a computer system.

The design of a computer system is a fundamental requirement for the design of a computer system. The design of a computer system is a fundamental requirement for the design",100,EleutherAI/pythia-160m
