domain,prompt_id,concept,prompt_type,template_type,prompt,n_tokens,mean_entropy,last_token_entropy,max_entropy,min_entropy,model
accessibility,decl_semantic_markup_001,semantic markup,declarative,cloze,Semantic markup is,5,5.014,4.1646,7.3268,2.8701,pythia-410m
accessibility,decl_focus_management_001,focus management,declarative,cloze,Focus management is,4,4.6955,3.3094,7.3268,3.3094,pythia-410m
accessibility,decl_reading_order_001,reading order,declarative,cloze,Reading order is,4,5.3846,5.4166,7.3268,3.0413,pythia-410m
accessibility,decl_text_formatting_001,text formatting,declarative,cloze,Text formatting is,4,4.9445,4.1095,7.3268,4.1095,pythia-410m
accessibility,decl_form_field_001,form field,declarative,cloze,A form field is,5,4.8481,2.9333,7.8946,1.903,pythia-410m
accessibility,decl_landmark_region_001,landmark region,declarative,cloze,A landmark region is,5,6.1522,5.3821,7.8946,4.157,pythia-410m
accessibility,decl_low_vision_001,low vision,declarative,cloze,Low vision is,4,5.0477,3.1077,7.3268,3.1077,pythia-410m
accessibility,decl_cognitive_disabilities_001,cognitive disabilities,declarative,cloze,Cognitive disabilities are,5,5.3328,4.5137,7.3268,3.3754,pythia-410m
accessibility,decl_universal_design_001,universal design,declarative,cloze,Universal design is,4,5.8894,4.5191,7.9255,3.7861,pythia-410m
accessibility,decl_decorative_image_001,decorative image,declarative,cloze,A decorative image is,5,6.106,3.7261,7.8946,3.7261,pythia-410m
accessibility,decl_informative_image_001,informative image,declarative,cloze,An informative image is,5,5.6005,4.7609,7.3268,3.1701,pythia-410m
accessibility,decl_responsive_design_001,responsive design,declarative,cloze,Responsive design is,6,3.6625,3.9342,7.3268,0.3419,pythia-410m
accessibility,eval_alt_text_001,alt text,evaluative,code_review,The following code is not accessible because it doesn't have what? <img src='photo.jpg'>,22,3.4794,4.2641,7.7377,0.2741,pythia-410m
accessibility,eval_div_onclick_001,semantic HTML,evaluative,code_review,A <div> with onclick is not accessible because,11,4.7033,2.9763,7.8946,1.523,pythia-410m
accessibility,eval_empty_link_001,empty link,evaluative,code_review,The accessibility problem with <a href='#'></a> is,14,3.402,4.2153,7.7377,0.269,pythia-410m
accessibility,eval_unlabeled_input_001,form label,evaluative,code_review,<input type='text'> needs a,9,3.0226,5.9418,7.3268,0.2775,pythia-410m
accessibility,eval_click_here_001,link text,evaluative,code_review,A button that only says 'Click here' is bad because,13,4.7058,2.6361,7.8946,1.3823,pythia-410m
accessibility,comp_alt_text_few_shot_001,alt text,completion,few_shot,"<img src=""icons/home.png"" alt=""Home""><img src=""icons/mail.png"" alt=""Inbox""><img src=""photo.jpg""",36,1.4709,0.222,7.3268,0.0049,pythia-410m
accessibility,comp_alt_text_bare_001,alt text,completion,bare,"<img src=""photo.jpg""",9,2.8291,2.5124,7.3268,0.7708,pythia-410m
accessibility,comp_captions_few_shot_001,captions,completion,few_shot,"<video src=""intro.mp4""><track kind=""captions"" src=""intro.vtt""></video><video src=""demo.mp4""><track kind=""captions"" src=""demo.vtt""></video><video src=""lecture.mp4"">",57,1.7056,3.592,7.3268,0.0053,pythia-410m
accessibility,comp_captions_bare_001,captions,completion,bare,"<video src=""lecture.mp4"">",11,2.8879,0.7054,7.3268,0.1741,pythia-410m
accessibility,comp_page_title_few_shot_001,page title,completion,few_shot,<html><head><title>About Us</title></head><html><head><title>Contact</title></head><html><head>,31,1.5457,3.4145,7.3747,0.0019,pythia-410m
accessibility,comp_page_title_bare_001,page title,completion,bare,"<html><head><meta charset=""utf-8"">",13,1.5125,0.7473,7.3268,0.0063,pythia-410m
accessibility,comp_script_bare_001,script,completion,bare,<script,3,4.5178,1.3372,7.3268,1.3372,pythia-410m
accessibility,comp_script_few_shot_001,script,completion,few_shot,"<script src=""utils.js""></script><script src=""main.js""></script><script src=""",23,1.794,6.4298,7.3268,0.0006,pythia-410m
accessibility,hypo_alt_text_direct_001,alt text,hypothesis,direct_question,Look at this HTML: <img src='portrait.jpg'>. What specific attribute is missing to make it accessible?,26,3.3693,3.1005,7.3268,0.7502,pythia-410m
accessibility,hypo_alt_text_correction_001,alt text,hypothesis,error_correction,Correct the following inaccessible code: <img src='logo.png'>,15,3.79,3.902,7.6776,0.4318,pythia-410m
accessibility,hypo_alt_text_socratic_001,alt text,hypothesis,socratic,A screen reader is software that reads text aloud. Why would a screen reader fail to describe this tag: <img src='chart.svg'>?,31,3.3611,3.2133,7.8946,0.2193,pythia-410m
accessibility,valid_alt_text_direct_001,alt text,validation,direct_question,The following code is not accessible because it doesn't have what? <img src='photo.jpg'>,22,3.4794,4.2641,7.7377,0.2741,pythia-410m
accessibility,valid_alt_text_instruction_001,alt text,validation,instruction,What accessibility attribute is missing from this HTML: <img src='photo.jpg'>?,19,3.6525,2.5999,7.3268,0.9258,pythia-410m
accessibility,valid_screen_reader_socratic_001,screen reader,validation,socratic,A screen reader is software that reads text aloud. Why would it fail to describe <img src='chart.svg'>?,26,3.383,2.7763,7.8946,1.0036,pythia-410m
accessibility,valid_aria_confab_001,ARIA,validation,cloze,ARIA stands for,5,5.4072,5.6661,7.3268,2.1445,pythia-410m
accessibility,valid_html_confab_001,HTML,validation,cloze,HTML stands for,4,3.7886,3.5174,7.3268,0.2316,pythia-410m
accessibility,ctrl_cc_cloze_001,closed captions,control,cloze,Closed captions display,5,4.9472,4.8879,7.3268,2.4043,pythia-410m
accessibility,ctrl_contrast_cloze_001,color contrast,control,cloze,Color contrast is important because,6,4.4391,3.4272,7.3268,1.8025,pythia-410m
accessibility,ctrl_title_cloze_001,page title,control,cloze,A page title describes,5,5.3377,2.2217,7.8946,2.2217,pythia-410m
accessibility,ctrl_cc_direct_001,closed captions,control,direct_question,What are closed captions?,7,3.7943,0.7938,7.3268,0.7938,pythia-410m
accessibility,ctrl_contrast_direct_001,color contrast,control,direct_question,What is color contrast?,6,4.4027,1.8014,7.3268,1.8014,pythia-410m
accessibility,ctrl_title_direct_001,page title,control,direct_question,What is a page title?,7,4.9111,1.3706,8.5718,1.3706,pythia-410m
accessibility,ctrl_cc_instruction_001,closed captions,control,instruction,Explain closed captions to a web developer.,11,4.4026,3.0152,7.3268,2.591,pythia-410m
accessibility,ctrl_contrast_instruction_001,color contrast,control,instruction,Explain color contrast to a web developer.,10,4.5938,3.2875,7.3268,3.0721,pythia-410m
accessibility,ctrl_title_instruction_001,page title,control,instruction,Explain page titles to a web developer.,10,4.6239,3.9465,7.3268,3.041,pythia-410m
accessibility,ctrl_cc_evaluative_001,closed captions,control,evaluative,A video without closed captions is not accessible because,11,3.9802,2.5717,7.8946,0.1459,pythia-410m
accessibility,ctrl_contrast_evaluative_001,color contrast,control,evaluative,Text with low color contrast is not accessible because,10,4.9618,3.2063,7.411,3.0438,pythia-410m
accessibility,ctrl_title_evaluative_001,page title,control,evaluative,A web page without a title is not accessible because,11,4.4855,2.6302,7.8946,2.3627,pythia-410m
accessibility,ctrl_cc_scenario_001,closed captions,control,scenario,"A deaf user is watching a video on a website. Without closed captions, the user",19,3.876,3.0658,7.8946,0.1333,pythia-410m
accessibility,ctrl_contrast_scenario_001,color contrast,control,scenario,A low vision user visits a website with poor color contrast. The user,15,4.6087,4.8321,7.8946,2.3983,pythia-410m
accessibility,ctrl_title_scenario_001,page title,control,scenario,A screen reader user navigates to a web page with no title. The user,17,4.0126,4.1368,7.8946,0.0705,pythia-410m
accessibility,ctrl_bicycle_cloze_001,bicycle,control,cloze,A bicycle is used for,6,5.1764,4.6445,7.8946,2.4274,pythia-410m
accessibility,ctrl_bicycle_direct_001,bicycle,control,direct_question,What is a bicycle?,6,5.5316,2.3977,8.5718,2.3977,pythia-410m
accessibility,ctrl_bicycle_instruction_001,bicycle,control,instruction,Explain bicycles to a web developer.,10,4.1594,3.3379,7.3268,1.3879,pythia-410m
accessibility,ctrl_bicycle_evaluative_001,bicycle,control,evaluative,A bicycle without brakes is not safe because,9,4.7558,3.2896,7.8946,2.8076,pythia-410m
accessibility,ctrl_bicycle_scenario_001,bicycle,control,scenario,"A child is riding a bicycle on a busy street. Without a helmet, the child",18,4.1675,3.7797,7.8946,1.7159,pythia-410m
