domain,prompt_id,concept,prompt_type,template_type,prompt,output,max_tokens,model
medical,informed_consent,informed consent,declarative,cloze,Informed consent requires,"that the patient be informed of the risks and benefits of the proposed treatment. The patient must be informed of the risks and benefits of the proposed treatment, and the patient must be informed of the risks and benefits of the proposed treatment. The patient must be informed of the risks and benefits of the proposed treatment, and the patient must be informed of the risks and benefits of the proposed treatment. The patient must be informed of the risks and benefits of the proposed treatment, and the patient must be informed of the",100,pythia-410m
medical,clinical_trial,clinical trial,declarative,cloze,A clinical trial is,"a trial of a new drug or device. A clinical trial is a trial of a new drug or device.

A clinical trial is a trial of a new drug or device.

A clinical trial is a trial of a new drug or device.

A clinical trial is a trial of a new drug or device.

A clinical trial is a trial of a new drug or device.

A clinical trial is a trial of a new drug or device.

A",100,pythia-410m
medical,nerve_damage,nerve damage,declarative,cloze,Nerve damage can result in,"a variety of symptoms, including pain, numbness, and weakness. The most common symptoms of nerve damage are pain, numbness, and weakness.

Nerve damage can result in a variety of symptoms, including pain, numbness, and weakness.

Nerve damage can result in a variety of symptoms, including pain, numbness, and weakness.

Nerve damage can result in a variety of symptoms, including pain, numbness, and weakness.

Nerve",100,pythia-410m
medical,chest_pain,chest pain,declarative,cloze,Chest pain can indicate,"a number of conditions, including acute coronary syndrome, acute myocardial infarction, and acute coronary syndrome with acute myocardial infarction. Chest pain is a common symptom in patients with acute coronary syndrome, and it is often associated with other symptoms, such as dyspnea, fatigue, and nausea. Chest pain is a common symptom in patients with acute myocardial infarction, and it is often associated with other symptoms, such as dyspnea, fatigue, and nausea.

Chest pain is a common symptom in patients",100,pythia-410m
medical,bone_marrow,bone marrow,declarative,cloze,Bone marrow is,a specialized organ that is responsible for the production of blood cells. It is a complex organ that is composed of a number of different cell types. The bone marrow is a specialized organ that is responsible for the production of blood cells. It is a complex organ that is composed of a number of different cell types. The bone marrow is a specialized organ that is responsible for the production of blood cells. It is a complex organ that is composed of a number of different cell types. The bone marrow is a,100,pythia-410m
medical,brain_stem,brain stem,declarative,cloze,The brain stem controls,"the generation of the immune system. The immune system is a complex system of cells that are responsible for the defense of the body against infection and injury. The immune system is composed of a number of different cell types, including lymphocytes, macrophages, dendritic cells, and antigen-presenting cells. The immune system is divided into two major groups: the innate immune system and the adaptive immune system. The innate immune system is responsible for the initial response to infection and injury. The adaptive immune system is responsible for",100,pythia-410m
medical,birth_defect,birth defect,declarative,cloze,A birth defect is,"a condition in which a person has a defect in the structure of the body. A birth defect is a condition in which a person has a defect in the structure of the body, such as a cleft palate, a cleft lip, a cleft palate, a cleft palate, a cleft lip, a cleft palate, a cleft lip, a cleft palate, a cleft palate, a cleft lip, a cleft palate, a cleft lip, a cleft palate, a cleft lip, a cleft palate, a cleft",100,pythia-410m
medical,wound_care,wound care,declarative,cloze,Wound care is,"a complex process that requires a multidisciplinary team of health care professionals to provide care to patients with a wide range of chronic conditions. The goal of the team is to provide the highest quality of care to patients with chronic conditions. The team is comprised of a multidisciplinary team of health care professionals, including nurses, physicians, social workers, physical therapists, occupational therapists, speech and language therapists, and psychologists. The team is responsible for providing care to patients with chronic conditions, including pain, depression, anxiety, and",100,pythia-410m
medical,pain_management,pain management,declarative,cloze,Pain management involves,"the use of a variety of analgesics, including non-steroidal anti-inflammatory drugs (NSAIDs), opioids, and other analgesics. NSAIDs are the most commonly used analgesics, and are used to treat pain in a variety of conditions, including arthritis, cancer, and post-operative pain. NSAIDs are also used to treat pain in a variety of other conditions, including post-operative pain, post-operative nausea and vomiting, and postoperative pain.

Pain management is",100,pythia-410m
medical,blood_clot,blood clot,declarative,cloze,A blood clot is,"a blood vessel that is filled with blood. Blood vessels are formed by the growth of blood cells, such as red blood cells, platelets, and white blood cells. Blood vessels are formed in the body of a person, and are used to carry blood throughout the body. Blood vessels are also used to carry nutrients and waste products throughout the body.
Blood vessels are formed in the body of a person by the growth of blood cells, such as red blood cells, platelets, and white blood cells.",100,pythia-410m
medical,tumor_growth,tumor growth,declarative,cloze,Tumor growth is,a complex process involving multiple cellular and molecular events. The molecular events that regulate tumor growth are poorly understood. The goal of this proposal is to identify the molecular events that regulate the growth of human breast cancer cells. The specific aims of this proposal are: 1) To identify the molecular events that regulate the growth of human breast cancer cells. The specific aims of this proposal are: 1) To identify the molecular events that regulate the growth of human breast cancer cells. The specific aims of this proposal are:,100,pythia-410m
medical,joint_replacement,joint replacement,declarative,cloze,A joint replacement is,"a surgical procedure in which a prosthetic joint is replaced with a replacement joint. A prosthetic joint is a joint that is designed to replace a damaged or diseased natural joint. A prosthetic joint is designed to replace a damaged or diseased natural joint by replacing the natural joint with a replacement joint. A prosthetic joint is designed to replace a damaged or diseased natural joint by replacing the natural joint with a replacement joint.
A prosthetic joint is designed to replace a damaged or diseased natural joint by replacing the natural joint with a",100,pythia-410m
medical,immune_response,immune response,declarative,cloze,An immune response is,a response to a foreign antigen or a foreign substance. The immune response is a complex process involving a number of different cells and molecules. The immune response is initiated by the recognition of a foreign antigen by a T cell. The T cell then activates a B cell to produce antibodies that bind to the foreign antigen and neutralize it. The antibody then neutralizes the antigen and prevents further exposure of the antigen to the T cell. The T cell then releases the antibody into the circulation. The antibody then binds,100,pythia-410m
medical,viral_infection,viral infection,declarative,cloze,A viral infection is caused by,"a virus that infects a host cell and then replicates in the cytoplasm of the host cell. The virus is then released into the extracellular space where it can infect other cells. The virus can be transmitted from one cell to another by the virus itself or by the host cell.

The virus is usually a member of the family of viruses known as the herpesvirus family. The virus family includes the herpes simplex virus (HSV), varicella-zoster virus (VZV), Epstein",100,pythia-410m
medical,chronic_pain,chronic pain,declarative,cloze,Chronic pain is,"a major health problem in the United States. It is estimated that approximately one in five adults suffer from chronic pain. Chronic pain is a complex condition that is influenced by a number of factors, including genetics, the environment, and the individual's pain threshold. The goal of this project is to develop a new pain model that will allow us to understand the mechanisms of chronic pain and to develop new treatments for chronic pain. The proposed research will use a combination of animal models and human clinical trials to test the",100,pythia-410m
medical,mental_health,mental health,declarative,cloze,Mental health refers to,"the mental and emotional state of a person. It is a state of mind, a state of being, and a state of mind is a state of being. Mental health is a state of mind, a state of being, and a state of mind is a state of being. Mental health is a state of mind, a state of being, and a state of mind is a state of being. Mental health is a state of mind, a state of being, and a state of mind is a",100,pythia-410m
medical,spinal_cord,spinal cord,declarative,cloze,The spinal cord is,a complex structure that is composed of a series of interconnected neural and muscular tissues. The spinal cord is composed of a series of interconnected neural and muscular tissues that are connected by a series of nerve roots. The spinal cord is a complex structure that is composed of a series of interconnected neural and muscular tissues that are connected by a series of nerve roots. The spinal cord is a complex structure that is composed of a series of interconnected neural and muscular tissues that are connected by a series of nerve roots. The spinal,100,pythia-410m
medical,scar_tissue,scar tissue,declarative,cloze,Scar tissue is,"a major source of morbidity and mortality in patients with spinal cord injury. The purpose of this study was to determine the incidence of spinal cord injury in patients with spinal cord injury who had undergone spinal fusion. The study was conducted at a single institution. The study population consisted of patients who had undergone spinal fusion for spinal cord injury. The study was conducted from January 1, 1995 to December 31, 1996. The study population consisted of patients who had undergone spinal fusion for spinal cord injury. The study population consisted",100,pythia-410m
medical,fluid_retention,fluid retention,declarative,cloze,Fluid retention can cause,"a variety of problems, including the loss of a fluid, the loss of a fluid, the loss of a fluid, the loss of a fluid, the loss of a fluid, the loss of a fluid, the loss of a fluid, the loss of a fluid, the loss of a fluid, the loss of a fluid, the loss of a fluid, the loss of a fluid, the loss of a fluid, the loss of a fluid, the loss of a fluid, the loss of a",100,pythia-410m
medical,sleep_apnea,sleep apnea,declarative,cloze,Sleep apnea is,a common disorder that affects approximately 1 in 10 adults. Sleep apnea is characterized by intermittent cessation of breathing during sleep. Sleep apnea is a common disorder that affects approximately 1 in 10 adults. Sleep apnea is characterized by intermittent cessation of breathing during sleep. Sleep apnea is a common disorder that affects approximately 1 in 10 adults. Sleep apnea is characterized by intermittent cessation of breathing during sleep. Sleep apnea is a common disorder that affects approximately 1 in 10 adults. Sleep apnea is characterized,100,pythia-410m
medical,muscle_spasm,muscle spasm,declarative,cloze,A muscle spasm is,"a muscle contraction that is caused by a stretch of the muscle. The muscle spasm is usually caused by a stretch of the muscle that is not caused by a stretch of the muscle.

A muscle spasm is a muscle contraction that is caused by a stretch of the muscle. The muscle spasm is usually caused by a stretch of the muscle that is not caused by a stretch of the muscle.

A muscle spasm is a muscle contraction that is caused by a stretch of the muscle",100,pythia-410m
medical,breast_cancer,breast cancer,declarative,cloze,Breast cancer is,"the most common cancer in women, and the second leading cause of cancer-related deaths in women. The incidence of breast cancer is increasing in the United States, and the incidence of breast cancer in women is projected to increase by 50% by 2030. The incidence of breast cancer is increasing in the United States, and the incidence of breast cancer in women is projected to increase by 50% by 2030. The incidence of breast cancer is increasing in the United States, and the incidence of breast cancer in women",100,pythia-410m
medical,lung_cancer,lung cancer,declarative,cloze,Lung cancer is,"the leading cause of cancer-related deaths in the United States. The incidence of lung cancer is increasing in the United States, and the mortality rate is increasing. The incidence of lung cancer is increasing in the United States, and the mortality rate is increasing. The incidence of lung cancer is increasing in the United States, and the mortality rate is increasing. The incidence of lung cancer is increasing in the United States, and the mortality rate is increasing. The incidence of lung cancer is increasing in the United States",100,pythia-410m
medical,skin_graft,skin graft,declarative,cloze,A skin graft is,"a type of artificial skin that is used to replace a damaged or diseased skin. Skin grafts are used to replace the skin of a patient that has been damaged by a disease or injury. Skin grafts are used to replace the skin of a patient that has been damaged by a disease or injury.

Skin grafts are used to replace the skin of a patient that has been damaged by a disease or injury.

Skin grafts are used to replace the skin of a patient that has been damaged",100,pythia-410m
medical,stem_cell,stem cell,declarative,cloze,A stem cell is,a cell that can be reprogrammed to become any type of cell. The stem cell is a cell that can be reprogrammed to become any type of cell. The stem cell is a cell that can be reprogrammed to become any type of cell. The stem cell is a cell that can be reprogrammed to become any type of cell. The stem cell is a cell that can be reprogrammed to become any type of cell. The stem cell is a cell that can be,100,pythia-410m
medical,side_effect,side effect,declarative,cloze,A side effect is,"that you can’t use the same device to do the same thing.

That’s why you need to use a different device.

The new device is called the “Smartphone” and it’s a smartphone that can do a lot of things.

It’s a smartphone that can do a lot of things.

It’s a smartphone that can do a lot of things.

It’s a smartphone that can do a lot of things.",100,pythia-410m
