domain,prompt_id,concept,prompt_type,template_type,prompt,output,max_tokens,model
finance,debt_covenant,debt covenant,declarative,cloze,A debt covenant is,a contract that is entered into by a debtor and a creditor. The debtor is the party that enters into the contract. The creditor is the party that is obligated to pay the debt. The covenant is a promise by the debtor to pay the debt. The covenant is a promise by the creditor to pay the debt. The covenant is a promise by the debtor to pay the debt. The covenant is a promise by the creditor to pay the debt. The covenant is a promise by the debtor to pay the,100,pythia-410m
finance,capital_structure,capital structure,declarative,cloze,Capital structure refers to,"the structure of a company, and is a key factor in determining the success of a company.

The capital structure of a company is a key factor in determining the success of a company.

The capital structure of a company is a key factor in determining the success of a company.

The capital structure of a company is a key factor in determining the success of a company.

The capital structure of a company is a key factor in determining the success of a company.",100,pythia-410m
finance,due_diligence,due diligence,declarative,cloze,Due diligence is,"the process of gathering information about a person or business to determine whether they are a good candidate for a particular transaction.

The process of gathering information is called due diligence.

Due diligence is the process of gathering information about a person or business to determine whether they are a good candidate for a particular transaction.

The process of gathering information is called due diligence.

Due diligence is the process of gathering information about a person or business to determine whether they are a good candidate for a",100,pythia-410m
finance,public_offering,public offering,declarative,cloze,A public offering is,"a transaction in which a company sells shares of its stock to a public offering company. The public offering company is the company that is offering the shares to the public. The public offering company is the company that is offering the shares to the public.

A public offering is a transaction in which a company sells shares of its stock to a public offering company. The public offering company is the company that is offering the shares to the public.

A public offering is a transaction in which a company",100,pythia-410m
finance,market_liquidity,market liquidity,declarative,cloze,Market liquidity refers to,"the amount of money that can be exchanged for a given amount of goods and services. The market liquidity is a measure of the liquidity of the market. The liquidity of the market is measured by the number of transactions that can take place in the market. The liquidity of the market is measured by the number of transactions that can take place in the market.

The liquidity of the market is measured by the number of transactions that can take place in the market. The liquidity of the market is measured by",100,pythia-410m
finance,trade_settlement,trade settlement,declarative,cloze,Trade settlement is,"a major issue in the Middle East. The United States and Israel have been negotiating a trade deal since the late 1990s. The deal is expected to be finalized by the end of the year.

The deal is expected to include a number of items, including a ban on the import of certain types of weapons, a ban on the import of certain types of ammunition, and a ban on the import of certain types of equipment.

The deal is expected to include a number of items",100,pythia-410m
finance,central_clearing,central clearing,declarative,cloze,Central clearing houses,"Central clearing houses are a type of clearing house that is used to clear land for construction. They are used to clear land for construction, such as roads, bridges, and other structures. They are also used to clear land for agriculture, such as clearing land for crops.

History

The first central clearing house was established in 1852 by the United States Army Corps of Engineers. The first central clearing house was established in 1854 by the United States Army Corps of Engineers.",100,pythia-410m
finance,maintenance_margin,maintenance margin,declarative,cloze,A maintenance margin is,"a margin of safety that is used to determine the amount of time that a vehicle is allowed to be driven. Maintenance margins are typically used to determine the amount of time that a vehicle is allowed to be driven. Maintenance margins are typically used to determine the amount of time that a vehicle is allowed to be driven.
Maintenance margins are typically used to determine the amount of time that a vehicle is allowed to be driven. Maintenance margins are typically used to determine the amount of time that a vehicle is allowed",100,pythia-410m
finance,regulatory_compliance,regulatory compliance,declarative,cloze,Regulatory compliance means,"that the government is not required to provide the services that it is required to provide.

Regulatory compliance means that the government is not required to provide the services that it is required to provide.

Regulatory compliance means that the government is not required to provide the services that it is required to provide.

Regulatory compliance means that the government is not required to provide the services that it is required to provide.

Regulatory compliance means that the government is not required to provide",100,pythia-410m
finance,money_laundering,money laundering,declarative,cloze,Money laundering is,"a process in which money is transferred from one person to another without the knowledge of the recipient. Money laundering is a criminal offense in the United States and is punishable by up to 10 years in prison.

Money laundering is a process in which money is transferred from one person to another without the knowledge of the recipient. Money laundering is a criminal offense in the United States and is punishable by up to 10 years in prison.

Money laundering is a process in which money is transferred from",100,pythia-410m
finance,asset_allocation,asset allocation,declarative,cloze,Asset allocation is,"a process that involves allocating assets to different groups of people. Asset allocation is a process that involves allocating assets to different groups of people.

Asset allocation is a process that involves allocating assets to different groups of people.

Asset allocation is a process that involves allocating assets to different groups of people.

Asset allocation is a process that involves allocating assets to different groups of people.

Asset allocation is a process that involves allocating assets to different groups of people",100,pythia-410m
finance,systemic_risk,systemic risk,declarative,cloze,Systemic risk is,"a major concern in the management of patients with chronic kidney disease (CKD). The aim of this study was to determine the prevalence of systemic risk factors in patients with CKD and to identify risk factors for cardiovascular disease (CVD) in this population. We conducted a cross-sectional study of patients with CKD (stage 3-5) and a control group of patients with CKD without CKD. We used a questionnaire to collect data on demographic, clinical, and laboratory variables. We used the Framingham",100,pythia-410m
finance,stress_test,stress test,declarative,cloze,A stress test is,"a test that is used to determine the strength of a system. Stress tests are used to determine the strength of a system, such as a system that is used to power a vehicle. Stress tests are used to determine the strength of a system, such as a system that is used to power a vehicle. Stress tests are used to determine the strength of a system, such as a system that is used to power a vehicle. Stress tests are used to determine the strength of a system, such as a",100,pythia-410m
finance,credit_default,credit default,declarative,cloze,A credit default is,a default on a debt. It is a default that is not paid back. It is a default that is not paid back. It is a default that is not paid back. It is a default that is not paid back. It is a default that is not paid back. It is a default that is not paid back. It is a default that is not paid back. It is a default that is not paid back. It is a default that is not paid back. It is a default,100,pythia-410m
finance,stock_market,stock market,declarative,cloze,The stock market is,"a great place to start your investing career. The stock market is a great place to start your investing career.

The stock market is a great place to start your investing career. The stock market is a great place to start your investing career.

The stock market is a great place to start your investing career. The stock market is a great place to start your investing career.

The stock market is a great place to start your investing career. The stock market is a great place",100,pythia-410m
finance,mutual_fund,mutual fund,declarative,cloze,A mutual fund is,a fund that invests in a mutual fund. Mutual funds are a type of investment that invests in mutual funds. Mutual funds are a type of investment that invests in mutual funds. Mutual funds are a type of investment that invests in mutual funds. Mutual funds are a type of investment that invests in mutual funds. Mutual funds are a type of investment that invests in mutual funds. Mutual funds are a type of investment that invests in mutual funds. Mutual funds are a type of,100,pythia-410m
finance,hedge_fund,hedge fund,declarative,cloze,A hedge fund is,"a fund that invests in the securities of a company. The fund is a type of investment that is managed by a professional investment advisor. The fund invests in the securities of the company, and the investment is made by the fund.

A hedge fund is a fund that invests in the securities of a company. The fund is a type of investment that is managed by a professional investment advisor. The fund invests in the securities of the company, and the investment is made by the",100,pythia-410m
finance,bear_market,bear market,declarative,cloze,A bear market is,"a market where people buy and sell goods and services. The term is used to describe a market where people buy and sell goods and services.

A bear market is a market where people buy and sell goods and services. The term is used to describe a market where people buy and sell goods and services.

A bear market is a market where people buy and sell goods and services. The term is used to describe a market where people buy and sell goods and services.

A bear",100,pythia-410m
finance,bull_market,bull market,declarative,cloze,A bull market is,"a market in which the price of a commodity is higher than the price of the same commodity in the previous period.

A bull market is a market in which the price of a commodity is higher than the price of the same commodity in the previous period.

A bull market is a market in which the price of a commodity is higher than the price of the same commodity in the previous period.

A bull market is a market in which the price of a commodity is higher than the",100,pythia-410m
finance,credit_rating,credit rating,declarative,cloze,A credit rating is,"a rating of a company's creditworthiness. A credit rating is a rating of a company's creditworthiness.

A credit rating is a rating of a company's creditworthiness. A credit rating is a rating of a company's creditworthiness.

A credit rating is a rating of a company's creditworthiness. A credit rating is a rating of a company's creditworthiness.

A credit rating is a rating of a company's creditworthiness.",100,pythia-410m
finance,tax_shelter,tax shelter,declarative,cloze,A tax shelter is,"a tax-exempt organization that receives tax-exempt monies from the government. Tax shelters are often used by the government to avoid paying taxes. Tax shelters are often used by the government to avoid paying taxes.

A tax shelter is a tax-exempt organization that receives tax-exempt monies from the government. Tax shelters are often used by the government to avoid paying taxes.

A tax shelter is a tax-exempt organization that receives tax-exempt mon",100,pythia-410m
finance,venture_capital,venture capital,declarative,cloze,Venture capital is,"a key component of the global economy, and it is expected to grow at a compound annual rate of 6.5% in 2017, according to a new report from the International Monetary Fund.

The IMF’s Global Economic Prospects report, released on Tuesday, forecasts that the global economy will grow at a compound annual rate of 6.5% in 2017, up from 6.4% in 2016.

The report, which is based on a survey of more than 1,",100,pythia-410m
finance,prime_rate,prime rate,declarative,cloze,The prime rate is,"the rate of interest paid by the government to the banks. The prime rate is the rate of interest paid by the government to the banks.

The prime rate is the rate of interest paid by the government to the banks. The prime rate is the rate of interest paid by the government to the banks.

The prime rate is the rate of interest paid by the government to the banks. The prime rate is the rate of interest paid by the government to the banks.

The prime",100,pythia-410m
finance,fiscal_policy,fiscal policy,declarative,cloze,Fiscal policy refers to,the policy of the government that sets the budget and allocates the resources to the government. Fiscal policy is the policy of the government that allocates the resources to the government. Fiscal policy is the policy of the government that allocates the resources to the government. Fiscal policy is the policy of the government that allocates the resources to the government. Fiscal policy is the policy of the government that allocates the resources to the government. Fiscal policy is the policy of the government that,100,pythia-410m
finance,trade_deficit,trade deficit,declarative,cloze,A trade deficit occurs when,"a company sells goods to another company, but the two companies do not have the same market.

A trade deficit occurs when a company sells goods to another company, but the two companies do not have the same market.

A trade deficit occurs when a company sells goods to another company, but the two companies do not have the same market.

A trade deficit occurs when a company sells goods to another company, but the two companies do not have the same market.

A",100,pythia-410m
