prompt_id,concept,prompt_type,template_type,prompt,output,max_tokens,model
decl_focus_appearance_001,focus appearance,declarative,cloze,A focus appearance is,"a type of appearance that is used to attract attention to a subject. Focus appearances are often used to attract attention to a subject, such as a person, animal, or object. Focus appearances are often used to attract attention to a subject, such as a person, animal, or object.
A focus appearance is often used to attract attention to a subject, such as a person, animal, or object. A focus appearance is often used to attract attention to a subject, such as a person,",100,EleutherAI/pythia-1B
decl_consistent_help_001,consistent help,declarative,cloze,Consistent help is,"needed to help people with dementia

A new report from the Alzheimer’s Society says that dementia is a major public health problem, with more than half of people with dementia living in care homes.

The report, Dementia Care in Care Homes, says that the number of people with dementia living in care homes has increased by more than 50% in the last 20 years.

The report says that the number of people with dementia living in care homes has increased by more than 50%",100,EleutherAI/pythia-1B
decl_redundant_entry_001,redundant entry,declarative,cloze,A redundant entry is,"a type of redundant data storage system that is designed to provide a single point of failure for the data storage system. A redundant entry is typically used to provide a single point of failure for the data storage system. A redundant entry is typically used to provide a single point of failure for the data storage system.
A redundant entry is typically used to provide a single point of failure for the data storage system. A redundant entry is typically used to provide a single point of failure for the data storage system.",100,EleutherAI/pythia-1B
decl_accessible_authentication_001,accessible authentication,declarative,cloze,Accessible authentication is,"a method of authentication that allows a user to access a system without requiring the user to know the password. Accessible authentication is typically used to authenticate a user to a system, such as a computer system, a network, or a mobile device. Accessible authentication is typically performed by a user entering a password into a system, such as a computer system, a network, or a mobile device. The user is then able to access the system without having to know the password.
Accessible authentication",100,EleutherAI/pythia-1B
decl_text_spacing_001,text spacing,declarative,cloze,Text spacing is,"set to 8.5 pt.

The following is a list of the most common words in the English language.

1.

2.

3.

4.

5.

6.

7.

8.

9.

10.

11.

12.

13.

14.

15.

16.

17.

18.

19.",100,EleutherAI/pythia-1B
decl_status_message_001,status message,declarative,cloze,A status message is,"a message that is sent to a user. The status message may be displayed to the user in a variety of ways. For example, the status message may be displayed to the user in a graphical user interface (GUI) of a computer system. The status message may also be displayed to the user in a text-based message. The status message may also be displayed to the user in a voice message.
The status message may be displayed to the user in a variety of ways. For example,",100,EleutherAI/pythia-1B
decl_error_identification_001,error identification,declarative,cloze,Error identification is,"a process of identifying errors in a computer program. The process of error identification is often performed by a human programmer. The human programmer may be a software engineer, a hardware engineer, or a system administrator. The human programmer may be a novice programmer, a novice hardware engineer, or a novice system administrator.
The human programmer may be required to identify errors in a computer program. The human programmer may be required to identify errors in a computer program that is being used to perform a particular",100,EleutherAI/pythia-1B
decl_pointer_cancellation_001,pointer cancellation,declarative,cloze,Pointer cancellation is,"a common problem in many applications. For example, in a video game, a player may be required to move a character or object in a game world. In some games, the player may be required to move the character or object in a game world in a particular direction. In other games, the player may be required to move the character or object in a game world in a particular direction. In some games, the player may be required to move the character or object in a game world in a",100,EleutherAI/pythia-1B
decl_character_key_001,character key,declarative,cloze,A character key is,"a key that is used to unlock a door or a lock. The character key is usually a key that is used to open a door or a lock. The character key is usually a key that is used to open a door or a lock.

A character key is a key that is used to open a door or a lock. The character key is usually a key that is used to open a door or a lock. The character key is usually a key that is used to open a door",100,EleutherAI/pythia-1B
decl_accessibility_tree_001,accessibility tree,declarative,cloze,An accessibility tree is,"a tree that is designed to be used by people with disabilities. The tree is designed to be used by people with disabilities who have a disability that affects their ability to use the tree. The tree is designed to be used by people who have a disability that affects their ability to use the tree.

The tree is designed to be used by people who have a disability that affects their ability to use the tree. The tree is designed to be used by people who have a disability that affects their ability",100,EleutherAI/pythia-1B
decl_accessible_name_001,accessible name,declarative,cloze,An accessible name is,"a name that is used to identify a person or entity. The name is used to identify a person or entity in a variety of contexts. For example, a name may be used to identify a person or entity in a legal proceeding, a person or entity in a social setting, a person or entity in a business setting, a person or entity in a political setting, a person or entity in a military setting, a person or entity in a religious setting, a person or entity in a political or",100,EleutherAI/pythia-1B
decl_accessible_description_001,accessible description,declarative,cloze,An accessible description is,"provided for the item (1) in the form of a brief description.

This item is available to borrow from all library branches.

""The story of the life of the great American poet, William Carlos Williams, is told in a series of poems, each of which is a new and original work. The poems are written in a style that is both lyrical and lyrical, and the poems are written in a style that is both lyrical and lyrical. The poems are",100,EleutherAI/pythia-1B
decl_live_region_001,live region,declarative,cloze,A live region is,a region that is not yet in the process of being recorded. The live region is a region that is not yet in the process of being recorded. The live region is a region that is not yet in the process of being recorded. The live region is a region that is not yet in the process of being recorded. The live region is a region that is not yet in the process of being recorded. The live region is a region that is not yet in the process of being recorded. The live,100,EleutherAI/pythia-1B
decl_tab_panel_001,tab panel,declarative,cloze,A tab panel is,"a type of display panel that includes a plurality of display elements, such as liquid crystal display elements, which are arranged in a matrix. The display elements are controlled by a control signal, which is generated by a control circuit. The control signal is applied to the display elements to control the display elements.
The display elements are controlled by the control signal to display images. The control signal is applied to the display elements to control the display elements. The control signal is applied to the display elements to control",100,EleutherAI/pythia-1B
decl_radio_group_001,radio group,declarative,cloze,A radio group is,"a group of people who share a common interest. Radio groups are often formed by individuals who are interested in a particular topic. Radio groups may be formed by individuals who are interested in a particular topic, or by groups of people who are interested in a particular topic.
Radio groups may be formed by individuals who are interested in a particular topic, or by groups of people who are interested in a particular topic. Radio groups may be formed by individuals who are interested in a particular topic, or by groups",100,EleutherAI/pythia-1B
decl_tree_grid_001,tree grid,declarative,cloze,A tree grid is,a network of interconnected power lines that are used to provide power to a building or other structure. A tree grid is typically used to provide power to a building or other structure in a residential or commercial setting. A tree grid is typically used to provide power to a building or other structure in a residential or commercial setting. A tree grid is typically used to provide power to a building or other structure in a residential or commercial setting. A tree grid is typically used to provide power to a building or other structure,100,EleutherAI/pythia-1B
decl_menu_bar_001,menu bar,declarative,cloze,A menu bar is,"a menu item that appears on the screen when the user clicks on a menu item. The menu bar is usually a list of items that the user can select from. The menu bar is usually displayed in a list format, and the items in the menu bar are usually displayed in a list format. The menu bar is usually displayed in a list format, and the items in the menu bar are usually displayed in a list format.

A menu bar is a menu item that appears on the screen when",100,EleutherAI/pythia-1B
decl_tool_tip_001,tool tip,declarative,cloze,A tool tip is,"a graphical representation of a text or other graphical object. A tool tip is typically a graphical representation of a text or other graphical object that is displayed on a display device. A tool tip may be used to provide information to a user. For example, a tool tip may be used to provide information to a user regarding a particular object. A tool tip may also be used to provide information to a user regarding a particular object that is located in a particular location.
A tool tip may be displayed on",100,EleutherAI/pythia-1B
decl_combo_box_001,combo box,declarative,cloze,A combo box is,"a type of data entry field that allows a user to enter a value into a data entry field. A combo box is typically used to display a list of items that are selected from a list of items. A user can select an item from the list of items by clicking on the item. The user can then enter a value into the data entry field of the combo box. The data entry field of the combo box is typically a text field.
A user can select an item from the list of",100,EleutherAI/pythia-1B
decl_semantic_markup_001,semantic markup,declarative,cloze,Semantic markup is,"a language that allows a document to be written in a way that is easy to read and understand. The markup language is used to describe the structure of the document, and the structure of the document is described in the markup language. The markup language is a language that allows a document to be written in a way that is easy to read and understand. The markup language is used to describe the structure of the document, and the structure of the document is described in the markup language. The markup language is",100,EleutherAI/pythia-1B
decl_focus_management_001,focus management,declarative,cloze,Focus management is,"a technique used in the field of computer graphics to control the focus of a display. The technique is used to control the focus of a display by changing the size of the display. The technique is used to control the focus of a display by changing the size of the display.
The technique is used to control the focus of a display by changing the size of the display. The technique is used to control the focus of a display by changing the size of the display. The technique is used to control",100,EleutherAI/pythia-1B
decl_reading_order_001,reading order,declarative,cloze,Reading order is,"one of the most important skills you can learn. It is the foundation of your future success.

Reading is a skill that is not taught in school. It is a skill that is learned through books, magazines, newspapers, and other sources.

Reading is a skill that is learned through books, magazines, newspapers, and other sources.

Reading is a skill that is learned through books, magazines, newspapers, and other sources.

Reading is a skill that is learned through",100,EleutherAI/pythia-1B
decl_text_formatting_001,text formatting,declarative,cloze,Text formatting is,a feature that is available in many text editors. It is a feature that is available in many text editors. It is a feature that is available in many text editors. It is a feature that is available in many text editors. It is a feature that is available in many text editors. It is a feature that is available in many text editors. It is a feature that is available in many text editors. It is a feature that is available in many text editors. It is a feature that is,100,EleutherAI/pythia-1B
decl_form_field_001,form field,declarative,cloze,A form field is,a field that is used to enter data into a database. A form field is a field that is used to enter data into a database. A form field is a field that is used to enter data into a database. A form field is a field that is used to enter data into a database. A form field is a field that is used to enter data into a database. A form field is a field that is used to enter data into a database. A form field is a field that is,100,EleutherAI/pythia-1B
decl_landmark_region_001,landmark region,declarative,cloze,A landmark region is,"being created in the southern part of the country, with the aim of creating a new economic hub for the region.

The region, which is being called the Southern Economic Corridor, will be home to a number of new companies, including a number of tech companies.

The region is being created by the government of the southern part of the country, which is home to the country’s largest city, Port Harcourt.

The region is being created by the government",100,EleutherAI/pythia-1B
decl_low_vision_001,low vision,declarative,cloze,Low vision is,a common problem in the elderly population. The prevalence of low vision is estimated to be between 10% and 20% in the elderly population. Low vision is defined as a visual acuity of less than 6/18 in the better eye. Low vision is a visual disability that affects the quality of life of the elderly. Low vision is a visual disability that affects the quality of life of the elderly. Low vision is a visual disability that affects the quality of life of the elderly. Low vision is a visual,100,EleutherAI/pythia-1B
decl_cognitive_disabilities_001,cognitive disabilities,declarative,cloze,Cognitive disabilities are,"a major public health problem in the United States. The prevalence of cognitive disabilities is estimated to be between 5% and 15% of the population. Cognitive disabilities are associated with a high risk of developing dementia, and are a major cause of disability and death in the elderly. Cognitive disabilities are also a major cause of disability in children. Cognitive disabilities are also a major cause of disability in the elderly. Cognitive disabilities are a major public health problem in the United States. The prevalence of cognitive disabilities is estimated to",100,EleutherAI/pythia-1B
decl_universal_design_001,universal design,declarative,cloze,Universal design is,"a term that is used to describe the process of designing a product or service to be universally appealing. The term is often used to describe the process of designing a product or service to be universally appealing to a wide range of people.

The term is often used to describe the process of designing a product or service to be universally appealing to a wide range of people. The term is often used to describe the process of designing a product or service to be universally appealing to a wide range of people.",100,EleutherAI/pythia-1B
decl_decorative_image_001,decorative image,declarative,cloze,A decorative image is,"formed on a surface of a substrate by a printing method. The printing method includes a printing method using a printing plate, a printing method using a printing plate precursor, and a printing method using a printing plate. The printing plate is a plate that is formed by printing a photosensitive material on a surface of a substrate. The printing plate precursor is a plate precursor that is formed by printing a photosensitive material on a surface of a substrate. The printing plate is a plate that is formed by printing a photosensitive material",100,EleutherAI/pythia-1B
decl_informative_image_001,informative image,declarative,cloze,An informative image is,"a visual representation of a physical object. The image may be a photograph, a drawing, a painting, a photograph, a video, a video image, a video image sequence, a video image sequence, a video image, a video image sequence, a video image, a video image sequence, a video image sequence, a video image sequence, a video image sequence, a video image sequence, a video image sequence, a video image sequence, a video image sequence, a video image sequence, a",100,EleutherAI/pythia-1B
decl_responsive_design_001,responsive design,declarative,cloze,Responsive design is,"a design philosophy that focuses on the user experience and the user’s interaction with the website. It is a design philosophy that focuses on the user experience and the user’s interaction with the website. It is a design philosophy that focuses on the user experience and the user’s interaction with the website.

Responsive design is a design philosophy that focuses on the user experience and the user’s interaction with the website. It is a design philosophy that focuses on the user experience and the",100,EleutherAI/pythia-1B
