domain,prompt_id,concept,prompt_type,template_type,prompt,output,max_tokens,model
medical,drug_interaction,drug interaction,declarative,cloze,A drug interaction occurs when,"a substance you take changes how another drug you take works. This can be dangerous. Some interactions make your blood pressure drop or cause other problems. You should always tell your doctor and pharmacist about all the drugs you take, including prescription drugs, over-the-counter drugs, vitamins, and herbal supplements.",100,OLMo-2-1124-13B
medical,antibiotic_resistance,antibiotic resistance,declarative,cloze,Antibiotic resistance is,"a major global health threat. The World Health Organization (WHO) estimates that 1.7 million people die each year from antibiotic-resistant infections. The WHO has identified antibiotic resistance as one of the three greatest threats to human health. The Centers for Disease Control and Prevention (CDC) estimates that 2 million people in the United States get infected with antibiotic-resistant bacteria each year, and at least 23,000 people die as a result. The CDC also estimates that 50 percent of all antibiotic use",100,OLMo-2-1124-13B
medical,gastrointestinal_absorption,gastrointestinal absorption,declarative,cloze,Gastrointestinal absorption refers to,"the process of nutrients being absorbed from the gastrointestinal tract into the blood or lymph. The gastrointestinal tract is the long, twisting tube that extends from the mouth to the anus. It is made up of the oral cavity, pharynx, esophagus, stomach, small intestine, and large intestine. The small intestine is the major site of nutrient absorption. The large intestine absorbs water, electrolytes, and some vitamins, but is not the major site of nutrient absorption. The small intestine is the major",100,OLMo-2-1124-13B
medical,respiratory_tract,respiratory tract,declarative,cloze,The respiratory tract is,a complex system that is vulnerable to infection. The respiratory tract is the first line of defense against inhaled pathogens. The respiratory tract is also the most common site of infection in the body. The respiratory tract is a complex system that is vulnerable to infection. The respiratory tract is the first line of defense against inhaled pathogens. The respiratory tract is also the most common site of infection in the body. The respiratory tract is a complex system that is vulnerable to infection. The respiratory tract is the first line,100,OLMo-2-1124-13B
medical,cerebral_cortex,cerebral cortex,declarative,cloze,The cerebral cortex is,"the outermost layer of the brain. It is divided into four lobes: the frontal, parietal, temporal, and occipital lobes. The cerebral cortex is responsible for higher functions such as thinking, reasoning, and memory. The cerebral cortex is also responsible for the control of voluntary movement. The cerebral cortex is divided into two hemispheres, the left and right hemispheres. The left hemisphere is responsible for language and the right hemisphere is responsible for spatial abilities.

The cerebral",100,OLMo-2-1124-13B
medical,informed_consent,informed consent,declarative,cloze,Informed consent requires,that the patient be given the information necessary to make an informed decision. The patient must be able to understand the information and be able to make a decision. The patient must be able to communicate his or her decision to the physician. The patient must be able to understand the information and be able to make a decision. The patient must be able to communicate his or her decision to the physician. The patient must be able to understand the information and be able to make a decision. The patient must be able,100,OLMo-2-1124-13B
medical,clinical_trial,clinical trial,declarative,cloze,A clinical trial is,"a research study that involves human volunteers. Clinical trials are used to determine whether a new drug, medical device, or other health intervention is safe and effective. Clinical trials are also used to compare the effectiveness of different treatments. Clinical trials are an important part of medical research. They help us learn more about how to prevent, diagnose, and treat diseases and other health conditions.

Clinical trials are conducted in phases. Phase I trials are the first step in testing a new drug or treatment. These trials are usually",100,OLMo-2-1124-13B
medical,nerve_damage,nerve damage,declarative,cloze,Nerve damage can result in,"a variety of symptoms, including pain, numbness, tingling, and weakness. The symptoms you experience depend on the type of nerve damage you have and where the damage is located. Nerve damage can be caused by a number of factors, including injury, infection, and disease. If you are experiencing any of these symptoms, it is important to see a doctor for diagnosis and treatment.

What is nerve damage?

Nerve damage is a condition that occurs when the nerves in your body are damaged.",100,OLMo-2-1124-13B
medical,chest_pain,chest pain,declarative,cloze,Chest pain can indicate,"a heart attack, but it can also be a symptom of other conditions. Learn more about the causes of chest pain and how to tell if it’s a heart attack.

Chest pain is a common symptom of a heart attack, but it can also be a symptom of other conditions. Learn more about the causes of chest pain and how to tell if it’s a heart attack.

Chest pain is a common symptom of a heart attack, but it can also be a symptom of other conditions. Learn",100,OLMo-2-1124-13B
medical,bone_marrow,bone marrow,declarative,cloze,Bone marrow is,"the soft, spongy tissue inside your bones. It produces blood cells, including white blood cells that fight infection. Bone marrow is found in the center of most bones, including the hip, thigh, breast, spine, ribs, skull and shoulder. Bone marrow is made up of blood vessels, fat, and connective tissue. The blood vessels carry blood to and from the bone marrow. The fat cells store energy. The connective tissue contains the stem cells that produce blood cells.

Bone marrow",100,OLMo-2-1124-13B
medical,brain_stem,brain stem,declarative,cloze,The brain stem controls,"the basic functions of life, such as breathing, heart rate, and blood pressure. It also controls the muscles and sensation in the face, neck, arms, and legs, and helps coordinate movement and balance. The brain stem also controls the sleep-wake cycle.

The brain stem is the lowest part of the brain. It connects the brain with the spinal cord. The brain stem is made up of 3 parts:

  • Midbrain
  • Pons
  • Medulla oblong",100,OLMo-2-1124-13B
medical,birth_defect,birth defect,declarative,cloze,A birth defect is,"a problem that happens while the baby is developing in the mother’s body. Most birth defects happen during the first three months of pregnancy. A birth defect may affect how the body looks, works, or both. Some birth defects like cleft lip or a clubfoot are easy to see. Others, like heart defects or learning disabilities, are not.

What causes birth defects?

We don’t know the cause of every birth defect. But there are things that might raise your chances of having a baby with",100,OLMo-2-1124-13B
medical,wound_care,wound care,declarative,cloze,Wound care is,"a critical component of patient care. Wounds can be caused by trauma, surgery, or disease. Wound care is a complex process that involves the care of the wound itself, as well as the surrounding skin and underlying tissue. Wound care is a critical component of patient care. Wounds can be caused by trauma, surgery, or disease. Wound care is a complex process that involves the care of the wound itself, as well as the surrounding skin and underlying tissue. Wound care is",100,OLMo-2-1124-13B
medical,pain_management,pain management,declarative,cloze,Pain management involves,"the use of medications, physical therapy, and other treatments to relieve pain. Pain management is a specialty that focuses on the diagnosis and treatment of pain. Pain management is a medical specialty that focuses on the diagnosis and treatment of pain. Pain management is a medical specialty that focuses on the diagnosis and treatment of pain. Pain management is a medical specialty that focuses on the diagnosis and treatment of pain. Pain management is a medical specialty that focuses on the diagnosis and treatment of pain. Pain management is a medical specialty",100,OLMo-2-1124-13B
medical,blood_clot,blood clot,declarative,cloze,A blood clot is,"a clump of blood that forms when platelets and fibrin in your blood stick together. A clot (also called a thrombus) usually forms to stop any bleeding. But sometimes clots can form when you're not bleeding, like in your arteries or veins. This can cause a heart attack, stroke, or other serious medical problems.

Current as of: November 20, 2015

Author: Healthwise Staff",100,OLMo-2-1124-13B
medical,tumor_growth,tumor growth,declarative,cloze,Tumor growth is,"a complex process that involves the interaction of tumor cells with the surrounding microenvironment. The microenvironment is composed of a variety of cell types, including endothelial cells, fibroblasts, immune cells, and extracellular matrix (ECM) components. Tumor cells can interact with these cells and ECM components to promote tumor growth and metastasis. In this article, we will discuss the role of the microenvironment in tumor growth and metastasis, and how these interactions can be targeted for cancer therapy",100,OLMo-2-1124-13B
medical,joint_replacement,joint replacement,declarative,cloze,A joint replacement is,"a surgical procedure that replaces a damaged or worn joint with an artificial joint. The most common joint replacements are for the hip and knee. However, other joints can also be replaced, including the shoulder, elbow, ankle, and wrist.

Joint replacement surgery is a common procedure that can help relieve pain and improve mobility. It is typically used to treat arthritis, but it can also be used to treat other conditions that damage the joints, such as injuries or deformities.

Joint replacement surgery is a major surgery",100,OLMo-2-1124-13B
medical,immune_response,immune response,declarative,cloze,An immune response is,"a reaction of the body to a foreign substance. The immune system is a complex network of cells, tissues, and organs that work together to defend the body against attacks by “foreign” invaders. These are primarily microbes—microscopic organisms, such as bacteria, parasites, and fungi. In some circumstances, the body’s immune system will react to non-microbe invaders, such as a splinter, a bee sting, or a transplanted organ. The immune system is constantly on guard,",100,OLMo-2-1124-13B
medical,viral_infection,viral infection,declarative,cloze,A viral infection is caused by,"a virus. Viruses are very small organisms that can only be seen with a microscope. They are made up of a protein coat and a strand of DNA or RNA. Viruses can infect all types of organisms, including humans. Viruses can cause a wide range of symptoms, from a mild cold to a serious illness.

Viruses are spread in different ways. Some viruses are spread through the air when an infected person coughs or sneezes. Others are spread through contact with an infected person",100,OLMo-2-1124-13B
medical,chronic_pain,chronic pain,declarative,cloze,Chronic pain is,"a common problem in the United States. It is estimated that 100 million Americans suffer from chronic pain. Chronic pain is defined as pain that lasts longer than 3 months. It is a common problem that can be caused by a variety of conditions, including arthritis, cancer, and nerve damage. Chronic pain can be debilitating and can have a significant impact on a person’s quality of life. There are many different treatments for chronic pain, but one of the most effective is physical therapy. Physical therapy can",100,OLMo-2-1124-13B
medical,mental_health,mental health,declarative,cloze,Mental health refers to,"a person’s emotional, psychological, and social well-being. It is a vital part of a person’s overall health and well-being. Mental health is as important as physical health. It is important to take care of your mental health as much as you take care of your physical health. Mental health is not just the absence of mental illness. It is the presence of positive feelings, thoughts, and behaviors. It is a state of well-being that enables people to realize their full potential, cope with the",100,OLMo-2-1124-13B
medical,spinal_cord,spinal cord,declarative,cloze,The spinal cord is,"a long, thin, fragile structure that extends from the brain to the lower back. It is made up of nerve cells that carry messages from the brain to the rest of the body. The spinal cord is surrounded by a protective membrane called the dura. The dura is surrounded by a fluid-filled space called the subarachnoid space. The subarachnoid space is surrounded by the vertebrae, which are the bones that make up the spine. The vertebrae are",100,OLMo-2-1124-13B
medical,scar_tissue,scar tissue,declarative,cloze,Scar tissue is,"a normal part of the healing process. It is a fibrous tissue that forms when the body repairs damage to the skin or underlying tissues. Scar tissue is made of collagen, a protein that is the building block of skin. Scar tissue is not as strong as the original skin and it does not have the same structure. It is also a different color than the surrounding skin. Scar tissue is usually thicker and harder than the surrounding skin. It is also less flexible and does not stretch as well as the",100,OLMo-2-1124-13B
medical,fluid_retention,fluid retention,declarative,cloze,Fluid retention can cause,"swelling in the legs, ankles, feet, and hands. This swelling is called edema. It is a common symptom of heart failure. It can also be a symptom of other conditions, such as kidney disease. If you have swelling, your doctor will try to find the cause.

How does heart failure cause swelling?

Heart failure makes it harder for blood to flow through the heart and blood vessels. This can cause fluid to build up in the body. The fluid may collect in the:

  •",100,OLMo-2-1124-13B
medical,sleep_apnea,sleep apnea,declarative,cloze,Sleep apnea is,"a common sleep disorder that affects millions of people. It is a condition that causes you to stop breathing for short periods of time while you sleep. This can lead to a variety of health problems, including high blood pressure, heart disease, and stroke. If you think you may have sleep apnea, it is important to see a doctor for diagnosis and treatment. There are many different treatment options available, so there is sure to be one that works for you. In this blog post, we will discuss",100,OLMo-2-1124-13B
medical,muscle_spasm,muscle spasm,declarative,cloze,A muscle spasm is,"a sudden, involuntary contraction of a muscle. It can be caused by a number of factors, including muscle fatigue, dehydration, or injury. Muscle spasms can be painful and can interfere with daily activities. There are a number of ways to treat muscle spasms, including stretching, massage, and heat or ice therapy. If you are experiencing muscle spasms, it is important to see a doctor to rule out any underlying medical conditions.

What is a muscle spasm?

A muscle spasm is a",100,OLMo-2-1124-13B
medical,breast_cancer,breast cancer,declarative,cloze,Breast cancer is,"the most common cancer in women in the United States. It is the second leading cause of cancer death in women, after lung cancer. In 2012, an estimated 226,870 new cases of invasive breast cancer will be diagnosed in women in the United States. An estimated 39,520 women will die from breast cancer in 2012. The risk of developing breast cancer increases with age. Most breast cancers are found in women over the age of 50. However, breast cancer can",100,OLMo-2-1124-13B
medical,lung_cancer,lung cancer,declarative,cloze,Lung cancer is,"the most common cancer in the world, and the leading cause of cancer death in both men and women. In the United States, lung cancer is the second most common cancer in men and women, and the leading cause of cancer death in both men and women. In 2010, an estimated 221,130 new cases of lung cancer will be diagnosed in the United States, and 157,300 people will die of the disease. Lung cancer is an equal opportunity killer; it does not discriminate",100,OLMo-2-1124-13B
medical,skin_graft,skin graft,declarative,cloze,A skin graft is,"a surgical procedure that involves removing skin from one part of the body and attaching it to another part of the body. The skin is usually taken from the thigh, buttocks, or abdomen. The skin is then attached to the area that needs to be repaired. The skin graft is used to cover a wound or to replace damaged skin.

Skin grafts are used to treat a variety of conditions, including burns, wounds, and skin diseases. They can also be used to improve the appearance of scars.",100,OLMo-2-1124-13B
medical,stem_cell,stem cell,declarative,cloze,A stem cell is,"a cell that can divide and differentiate into specialized cell types. Stem cells are found in all multicellular organisms. They are the most primitive cells in the body and are the precursors to all other cells. Stem cells are able to divide and differentiate into specialized cells, such as blood cells, brain cells, and heart cells. Stem cells are also able to self-renew, which means they can divide and produce more stem cells. Stem cells are found in many different parts of the body, including the",100,OLMo-2-1124-13B
medical,side_effect,side effect,declarative,cloze,A side effect is,"an unwanted effect of a drug or treatment. Side effects can be mild or severe, temporary or permanent. They can be physical or psychological. Side effects can include allergic reactions, nausea, headache, or sexual dysfunction. Side effects can also include more serious problems such as liver damage or birth defects. Some side effects are not known until a drug or treatment has been used by many people for a long time.",100,OLMo-2-1124-13B
