domain,prompt_id,concept,prompt_type,template_type,prompt,n_tokens,mean_entropy,last_token_entropy,max_entropy,min_entropy,model
legal,criminal_record,criminal record,declarative,cloze,A criminal record is,5,5.2071,3.8249,7.7485,3.8249,pythia-6.9b
legal,search_warrant,search warrant,declarative,cloze,A search warrant is,5,4.8213,3.7539,7.7485,2.6189,pythia-6.9b
legal,plea_bargain,plea bargain,declarative,cloze,A plea bargain is,5,5.0087,3.8875,7.7485,2.725,pythia-6.9b
legal,witness_testimony,witness testimony,declarative,cloze,Witness testimony is,5,4.8822,4.8765,6.4594,3.5777,pythia-6.9b
legal,expert_witness,expert witness,declarative,cloze,An expert witness is,5,5.1547,4.8066,6.8674,3.5966,pythia-6.9b
legal,court_order,court order,declarative,cloze,A court order is,5,5.1916,4.3702,7.7485,2.7283,pythia-6.9b
legal,bench_trial,bench trial,declarative,cloze,A bench trial is,5,4.5072,2.4687,7.7485,2.4687,pythia-6.9b
legal,jury_verdict,jury verdict,declarative,cloze,A jury verdict is,5,4.8045,3.0367,7.7485,3.0367,pythia-6.9b
legal,class_action,class action,declarative,cloze,A class action lawsuit is,6,4.2225,3.8066,7.7485,1.584,pythia-6.9b
legal,double_jeopardy,double jeopardy,declarative,cloze,Double jeopardy is,4,4.9443,3.9087,6.4594,3.3636,pythia-6.9b
legal,probable_cause,probable cause,declarative,cloze,Probable cause is,5,4.8735,4.3907,7.6969,2.17,pythia-6.9b
legal,restraining_order,restraining order,declarative,cloze,A restraining order is,5,4.6256,3.4196,7.7485,1.8591,pythia-6.9b
