domain,prompt_id,concept,prompt_type,template_type,prompt,output,max_tokens,model
medical,pain_management,pain management,declarative,cloze,Pain management involves,"the use of medications, physical therapy, and other techniques to reduce pain. Pain management is a team approach that involves a team of health care professionals. The team may include a primary care physician, a pain specialist, a physical therapist, and a social worker. The team works together to develop a plan to reduce pain and improve function.

Pain management is a team approach that involves a team of health care professionals. The team may include a primary care physician, a pain specialist, a physical therapist,",100,OLMo-2-0425-1B
medical,blood_clot,blood clot,declarative,cloze,A blood clot is,"a clot of blood that forms in the arteries or veins. Blood clots can form in the arteries that supply blood to the heart, brain, or other organs. Blood clots can also form in the veins that carry blood away from the heart. Blood clots can block the flow of blood to the heart, brain, or other organs. This can cause a heart attack, stroke, or other serious problems.

Blood clots can be caused by a number of factors. These include:

  •",100,OLMo-2-0425-1B
medical,tumor_growth,tumor growth,declarative,cloze,Tumor growth is,"a complex process that involves the growth of a tumor and the surrounding tissue. The tumor grows by the proliferation of cells, which are the basic units of life. The proliferation of cells is a process that involves the division of cells. The division of cells is a process that involves the division of the nucleus of the cell. The division of the nucleus is a process that involves the division of the DNA. The DNA is the genetic material of the cell. The DNA is the genetic material of the cell.",100,OLMo-2-0425-1B
medical,joint_replacement,joint replacement,declarative,cloze,A joint replacement is,a surgical procedure that replaces a damaged or diseased joint with a prosthetic device. The most common joint replacement is the hip. The procedure is performed on an outpatient basis and is usually performed under general anesthesia. The surgery is performed through a small incision in the groin area. The surgeon will remove the damaged or diseased joint and replace it with a prosthetic device. The surgery is usually performed on an outpatient basis and is usually performed under general anesthesia. The surgery is performed on an outpatient basis,100,OLMo-2-0425-1B
medical,immune_response,immune response,declarative,cloze,An immune response is,"a response of the body to a foreign substance. The immune system is a complex network of cells and tissues that work together to protect the body from infection and disease. The immune system is made up of cells, tissues, and organs that work together to protect the body from infection and disease. The immune system is made up of cells, tissues, and organs that work together to protect the body from infection and disease. The immune system is made up of cells, tissues, and organs that work together to",100,OLMo-2-0425-1B
medical,viral_infection,viral infection,declarative,cloze,A viral infection is caused by,"a virus. Viruses are very small and are not living organisms. They are not made of cells, but they can infect cells and cause them to grow abnormally. Viruses can cause a wide variety of diseases, including the common cold, chickenpox, and the flu. Viruses can also cause more serious diseases, such as AIDS, hepatitis, and cancer. Viruses are very common, and they are found in the air, water, and soil. Viruses can be spread by",100,OLMo-2-0425-1B
medical,chronic_pain,chronic pain,declarative,cloze,Chronic pain is,"a common problem that can affect anyone at any age. Chronic pain is pain that lasts for more than 3 months. It can be caused by a number of different conditions, including arthritis, back pain, and cancer. Chronic pain can be very difficult to manage, and it can have a significant impact on your quality of life. If you are suffering from chronic pain, there are a number of things you can do to manage it. Here are some tips on how to manage chronic pain:

1.",100,OLMo-2-0425-1B
medical,mental_health,mental health,declarative,cloze,Mental health refers to,"the way a person thinks, feels, and behaves. Mental health is important because it affects how a person feels about themselves and the world around them. Mental health can be affected by many things, including stress, trauma, and substance abuse. Mental health is also affected by genetics, environment, and other factors. Mental health is important because it can affect a person’s ability to function in society and their overall well-being.

Mental health is a broad term that refers to a person’s emotional, psychological",100,OLMo-2-0425-1B
medical,spinal_cord,spinal cord,declarative,cloze,The spinal cord is,"a long, narrow tube that runs from the base of the brain to the pelvis. It is made up of 33 individual segments called vertebrae. The spinal cord is protected by the vertebral column, or spine. The spinal cord is responsible for sending and receiving messages from the brain to the rest of the body. The spinal cord is also responsible for controlling the muscles and organs in the body. The spinal cord is made up of a bundle of nerves that are connected to the brain.",100,OLMo-2-0425-1B
medical,scar_tissue,scar tissue,declarative,cloze,Scar tissue is,"a thick, tough, fibrous tissue that forms in the body as a result of an injury or surgery. Scar tissue can form in the skin, muscles, tendons, ligaments, and other soft tissues. Scar tissue can also form in the lungs, heart, and other organs. Scar tissue can be a result of a burn, surgery, or other injury. Scar tissue can also form as a result of smoking, which can cause scarring in the lungs. Scar tissue can also form as",100,OLMo-2-0425-1B
medical,fluid_retention,fluid retention,declarative,cloze,Fluid retention can cause,"a lot of problems for people with diabetes. It can cause a lot of problems for people without diabetes, too. It can cause a lot of problems for people who are trying to lose weight. It can cause a lot of problems for people who are trying to gain weight. It can cause a lot of problems for people who are trying to maintain their weight. It can cause a lot of problems for people who are trying to control their blood sugar. It can cause a lot of problems for people who",100,OLMo-2-0425-1B
medical,sleep_apnea,sleep apnea,declarative,cloze,Sleep apnea is,"a condition in which a person stops breathing for a short period of time. The most common type of sleep apnea is obstructive sleep apnea, which is caused by a blockage of the airway. The airway is blocked by the soft tissue in the back of the throat. The soft tissue collapses and blocks the airway. The person then wakes up briefly and gasps for air. This cycle repeats itself throughout the night. The person may not remember the episodes, but they can disrupt",100,OLMo-2-0425-1B
medical,muscle_spasm,muscle spasm,declarative,cloze,A muscle spasm is,"a sudden, intense contraction of a muscle that can cause pain and discomfort. A muscle spasm can occur in any muscle, but is most common in the neck, back, and shoulders. A muscle spasm can be caused by a sudden injury, such as a fall or a car accident, or by repetitive motions, such as lifting heavy objects or performing repetitive motions such as typing or driving. Muscle spasms can also be caused by a lack of exercise, or by a lack of sleep. Muscle",100,OLMo-2-0425-1B
medical,breast_cancer,breast cancer,declarative,cloze,Breast cancer is,"the most common cancer in women. It is estimated that 1 in 8 women will develop breast cancer in their lifetime. The most common type of breast cancer is ductal carcinoma in situ (DCIS), which is a non-invasive cancer that has not spread beyond the breast ducts. DCIS is the most common type of breast cancer in women under 50 years of age. It is also the most common type of breast cancer in women over 50 years of age. DCIS is",100,OLMo-2-0425-1B
medical,lung_cancer,lung cancer,declarative,cloze,Lung cancer is,"the most common cancer in the United States, and it is the leading cause of cancer death. Lung cancer is caused by the abnormal growth of cells in the lungs. The abnormal cells can form a tumor, which can invade and damage nearby tissues and organs. Lung cancer can also spread to other parts of the body, such as the bones, liver, and brain. Lung cancer is a complex disease, and it is not always easy to diagnose. However, early detection and treatment can help improve the outlook",100,OLMo-2-0425-1B
medical,skin_graft,skin graft,declarative,cloze,A skin graft is,"a surgical procedure that is used to treat burns. Skin grafts are used to treat burns that are too severe to be treated with other methods. Skin grafts are also used to treat skin diseases such as psoriasis and eczema. Skin grafts are also used to treat skin cancers.

How does a skin graft work?

A skin graft is a surgical procedure that is used to treat burns that are too severe to be treated with other methods. Skin grafts are also used to treat skin diseases",100,OLMo-2-0425-1B
medical,stem_cell,stem cell,declarative,cloze,A stem cell is,"a cell that has the potential to develop into a specific type of cell. Stem cells are found in the bone marrow, the umbilical cord, and the placenta. Stem cells are also found in the umbilical cord blood and cord tissue. Stem cells are also found in the umbilical cord blood and cord tissue. Stem cells are also found in the umbilical cord blood and cord tissue. Stem cells are also found in the umbilical cord blood and cord tissue. Stem",100,OLMo-2-0425-1B
medical,side_effect,side effect,declarative,cloze,A side effect is,a side effect of a drug. It is a side effect that is not intended by the manufacturer. It is a side effect that is not listed in the drug's label. It is a side effect that is not listed in the drug's package insert. It is a side effect that is not listed in the drug's prescribing information. It is a side effect that is not listed in the drug's package insert. It is a side effect that is not listed in the drug's label. It is,100,OLMo-2-0425-1B
