domain,prompt_id,concept,prompt_type,template_type,prompt,output,max_tokens,model
control,palm_tree,palm tree,declarative,cloze,A palm tree is characterized by,"its long, narrow leaves, which are arranged in a fan shape. The leaves are usually green, but they can also be red, yellow, or brown. The palm tree is a popular choice for landscaping, and it can be found in many different types of environments. The palm tree is a popular choice for landscaping because it can be used to create a variety of different looks. The palm tree is also a popular choice for landscaping because it can be used to create a variety of different looks. The",100,OLMo-2-0425-1B
control,thunder_storm,thunder storm,declarative,cloze,A thunder storm is,"coming. 

The sky is dark and the air is still. 

The wind is howling and the rain is coming down. 

The thunder is loud and the lightning is bright. 

The rain is coming down and the thunder is loud. 

The wind is howling and the rain is coming down. 

The thunder is loud and the lightning is bright. 

The rain is coming down and the thunder is loud. 

The wind is howling and",100,OLMo-2-0425-1B
control,coral_reef,coral reef,declarative,cloze,A coral reef is an underwater formation that,"is home to a variety of marine life. Coral reefs are found in tropical and subtropical waters around the world. They are home to a variety of marine life, including fish, sea turtles, and many other species. Coral reefs are also important for the health of the ocean, as they provide a habitat for many species and help to regulate the water cycle.

Coral reefs are formed when tiny organisms called coral polyps build up layers of calcium carbonate over time. These layers of coral are then covered",100,OLMo-2-0425-1B
control,shooting_star,shooting star,declarative,cloze,A shooting star is actually,a meteor that has entered the atmosphere and burned up. The term shooting star is used to describe a meteor that is visible for a short time. The term shooting star is also used to describe a meteor that is visible for a long time. The term shooting star is also used to describe a meteor that is visible for a long time. The term shooting star is also used to describe a meteor that is visible for a long time. The term shooting star is also used to describe a meteor that is visible,100,OLMo-2-0425-1B
control,mountain_lion,mountain lion,declarative,cloze,A mountain lion is,"a large cat that can be found in the United States. Mountain lions are also known as pumas, cougars, panthers, and catamounts. Mountain lions are the largest cats in North America. They are also the largest cats in the world. Mountain lions are found in the western United States, Canada, and Mexico. They are also found in the southwestern United States. Mountain lions are also found in the southwestern United States. Mountain lions are found in the southwestern United States. Mountain lions",100,OLMo-2-0425-1B
control,tidal_wave,tidal wave,declarative,cloze,A tidal wave is a large ocean wave caused by,the ocean's gravitational pull on the moon. The moon's gravitational pull causes the ocean to rise and fall in a regular pattern. The moon's gravitational pull also causes the ocean to move in a circular motion. The moon's gravitational pull also causes the ocean to move in a circular motion. The moon's gravitational pull also causes the ocean to move in a circular motion. The moon's gravitational pull also causes the ocean to move in a circular motion. The moon's gravitational pull also causes the ocean to,100,OLMo-2-0425-1B
control,dining_table,dining table,declarative,cloze,A dining table is furniture used for,"dining. It is a piece of furniture that is used for eating and socializing. It is usually made of wood, but can also be made of metal, plastic, or other materials. Dining tables are usually round or square, and can be made of different materials. They are usually placed in the center of a room, and are used for eating and socializing. Dining tables are usually made of wood, but can also be made of metal, plastic, or other materials. They are usually round",100,OLMo-2-0425-1B
control,car_keys,car keys,declarative,cloze,Car keys are used to,identify a vehicle. The car number is a combination of letters and numbers that is used to identify a vehicle. The car number is usually located on the dashboard or in the driver’s side door. The car number is used to identify a vehicle and is also used to identify a vehicle’s owner. The car number is also used to identify a vehicle’s manufacturer. The car number is also used to identify a vehicle’s model. The car number is also used to identify a vehicle’s year of manufacture.,100,OLMo-2-0425-1B
control,washing_machine,washing machine,declarative,cloze,A washing machine is an appliance that,is used to wash clothes. It is a machine that is used to wash clothes. It is a machine that is used to wash clothes. It is a machine that is used to wash clothes. It is a machine that is used to wash clothes. It is a machine that is used to wash clothes. It is a machine that is used to wash clothes. It is a machine that is used to wash clothes. It is a machine that is used to wash clothes. It is a machine that is,100,OLMo-2-0425-1B
control,bath_towels,bath towels,declarative,cloze,Bath towels are used for,"bathing and cleaning. Bath towels are made of cotton, linen, silk, or synthetic materials. They are usually made of cotton, which is the most common material used for bath towels. Cotton is a natural fiber that is soft and absorbent. Cotton towels are also very durable and can be used for many years. Cotton towels are also very affordable and can be found in most stores. Cotton towels are also available in different sizes and shapes. There are also towels made of other materials, such as linen",100,OLMo-2-0425-1B
control,alarm_clock,alarm clock,declarative,cloze,An alarm clock is a device that,is used to wake people up in the morning. It is a small electronic device that is used to wake people up in the morning. It is a small electronic device that is used to wake people up in the morning. It is a small electronic device that is used to wake people up in the morning. It is a small electronic device that is used to wake people up in the morning. It is a small electronic device that is used to wake people up in the morning. It is a small electronic,100,OLMo-2-0425-1B
control,light_bulb,light bulb,declarative,cloze,A light bulb is,"a device that converts electrical energy into light. It is a component of a light fixture, which is a device that converts electrical energy into light and other forms of energy. The light bulb is a component of the light fixture, which is a device that converts electrical energy into light and other forms of energy. The light bulb is a component of the light fixture, which is a device that converts electrical energy into light and other forms of energy. The light bulb is a component of the light fixture, which",100,OLMo-2-0425-1B
control,post_office,post office,declarative,cloze,A post office is an institution that,is responsible for the postal services of a country. It is a government agency that is responsible for the postal services of a country. It is a government agency that is responsible for the postal services of a country. It is a government agency that is responsible for the postal services of a country. It is a government agency that is responsible for the postal services of a country. It is a government agency that is responsible for the postal services of a country. It is a government agency that is responsible for the,100,OLMo-2-0425-1B
control,parking_lot,parking lot,declarative,cloze,A parking lot is,"a place where cars are parked. Parking lots are usually used for parking cars, but they can also be used for other purposes. Parking lots are usually used for parking cars, but they can also be used for other purposes. Parking lots are usually used for parking cars, but they can also be used for other purposes. Parking lots are usually used for parking cars, but they can also be used for other purposes. Parking lots are usually used for parking cars, but they can also be used for other",100,OLMo-2-0425-1B
control,train_station,train station,declarative,cloze,A train station is a facility where,"passengers can board and disembark trains. The station is usually located at the terminus of a railway line, but may also be located at a junction or interchange. The station is usually the busiest part of the railway network, and is often the busiest part of the city. The station is usually the busiest part of the city, and is often the busiest part of the city. The station is usually the busiest part of the city, and is often the busiest part of the city. The station is",100,OLMo-2-0425-1B
control,fire_station,fire station,declarative,cloze,A fire station is,a place where firefighters work. The fire station is a place where firefighters work. The fire station is a place where firefighters work. The fire station is a place where firefighters work. The fire station is a place where firefighters work. The fire station is a place where firefighters work. The fire station is a place where firefighters work. The fire station is a place where firefighters work. The fire station is a place where firefighters work. The fire station is a place where firefighters work. The fire station is,100,OLMo-2-0425-1B
control,swimming_pool,swimming pool,declarative,cloze,A swimming pool is a structure designed for,the purpose of providing a safe and comfortable environment for people to swim. It is a large body of water that is surrounded by a fence or wall. The pool is usually heated to a temperature of 25 degrees Celsius or more. The pool is usually surrounded by a deck or patio area. The deck is usually made of wood or concrete. The deck is usually covered with a material such as vinyl or rubber. The deck is usually covered with a material such as vinyl or rubber. The deck is usually,100,OLMo-2-0425-1B
control,coffee_shop,coffee shop,declarative,cloze,A coffee shop is,a place where people go to get their morning coffee. It is a place where people go to relax and have a cup of coffee. It is a place where people go to meet friends and have a cup of coffee. It is a place where people go to have a cup of coffee and read the newspaper. It is a place where people go to have a cup of coffee and talk to their friends. It is a place where people go to have a cup of coffee and read the newspaper. It,100,OLMo-2-0425-1B
control,hard_drive,hard drive,declarative,cloze,A hard drive is a computer component used for,storing data. The hard drive is a mechanical device that stores data on a magnetic surface. The hard drive is a type of storage device that is used to store data on a magnetic surface. The hard drive is a mechanical device that stores data on a magnetic surface. The hard drive is a mechanical device that stores data on a magnetic surface. The hard drive is a mechanical device that stores data on a magnetic surface. The hard drive is a mechanical device that stores data on a magnetic surface. The hard,100,OLMo-2-0425-1B
control,operating_system,operating system,declarative,cloze,An operating system is software that,manages the resources of a computer. It is the software that controls the hardware of a computer. It is the software that allows the user to interact with the computer. It is the software that allows the user to use the computer. It is the software that allows the user to use the computer. It is the software that allows the user to use the computer. It is the software that allows the user to use the computer. It is the software that allows the user to use the computer. It is,100,OLMo-2-0425-1B
control,search_engine,search engine,declarative,cloze,A search engine is,a tool that allows users to find information on the internet. The search engine is a computer program that uses algorithms to find and rank web pages. The search engine is a tool that allows users to find information on the internet. The search engine is a computer program that uses algorithms to find and rank web pages. The search engine is a tool that allows users to find information on the internet. The search engine is a computer program that uses algorithms to find and rank web pages. The search engine is a,100,OLMo-2-0425-1B
control,user_name,user name,declarative,cloze,A user name is typically used for,a username on a website. It is a string of characters that is used to identify a user. The user name is used to identify the user to the website. The user name is also used to identify the user to other users. The user name is used to identify the user to the website. The user name is used to identify the user to other users. The user name is used to identify the user to the website. The user name is used to identify the user to other users. The,100,OLMo-2-0425-1B
control,power_supply,power supply,declarative,cloze,A power supply is,a device that converts electrical energy into mechanical energy. It is also known as a power converter. It is a device that converts electrical energy into mechanical energy. It is also known as a power converter. It is a device that converts electrical energy into mechanical energy. It is also known as a power converter. It is a device that converts electrical energy into mechanical energy. It is also known as a power converter. It is a device that converts electrical energy into mechanical energy. It is also known as a,100,OLMo-2-0425-1B
control,data_base,data base,declarative,cloze,A data base is,a collection of data that is stored in a computer. The data base is used to store information about a particular subject. The data base is usually organized in a hierarchical structure. The data base is used to store information about a particular subject. The data base is used to store information about a particular subject. The data base is used to store information about a particular subject. The data base is used to store information about a particular subject. The data base is used to store information about a particular subject.,100,OLMo-2-0425-1B
control,sore_throat,sore throat,declarative,cloze,A sore throat is,"a common symptom of a viral infection. The most common cause of a sore throat is a virus. Viruses are very small and can easily pass through the mucous membranes of the throat. The virus can cause inflammation of the mucous membranes, which can lead to a sore throat. The virus can also cause a sore throat by infecting the tonsils and the lymph nodes in the neck. The virus can also cause a sore throat by infecting the tonsils and the lymph nodes in the neck",100,OLMo-2-0425-1B
control,blood_pressure,blood pressure,declarative,cloze,Blood pressure refers to,the pressure of the blood in the arteries. Blood pressure is measured in millimeters of mercury (mmHg). The systolic pressure is the pressure in the arteries when the heart contracts and pumps blood. The diastolic pressure is the pressure in the arteries when the heart relaxes and fills with blood. Blood pressure is measured by a blood pressure cuff. The cuff is inflated to a pressure that is higher than the pressure in the arteries. The pressure in the arteries is measured by a manometer,100,OLMo-2-0425-1B
control,collar_bone,collar bone,declarative,cloze,The collar bone is,a bone that connects the shoulder to the neck. It is also known as the clavicle. The clavicle is a bone that is located in the front of the body. It is a bone that is located in the front of the body. The clavicle is a bone that is located in the front of the body. The clavicle is a bone that is located in the front of the body. The clavicle is a bone that is located in the front of the,100,OLMo-2-0425-1B
control,heart_rate,heart rate,declarative,cloze,Heart rate measures,"Heart rate measures are a common way to monitor the health of the heart and the cardiovascular system. They are also used to monitor the effectiveness of treatment for heart disease. The most common heart rate measures are:

  • Heart rate
  • Heart rate variability
  • Heart rate reserve

Heart rate

The heart rate is the number of times the heart beats per minute. It is measured by counting the number of times the heart beats in 60 seconds. The heart rate is measured by a",100,OLMo-2-0425-1B
control,dental_appointment,dental appointment,declarative,cloze,A dental appointment is,a time to relax and relax. It is a time to be pampered and to be treated with care. It is a time to be pampered and to be treated with care. It is a time to be pampered and to be treated with care. It is a time to be pampered and to be treated with care. It is a time to be pampered and to be treated with care. It is a time to be pampered and to be treated with care. It is a,100,OLMo-2-0425-1B
control,waiting_room,waiting room,declarative,cloze,A waiting room is,"a place where people wait for something. It can be a waiting room for a doctor’s appointment, a waiting room for a bus, a waiting room for a train, a waiting room for a plane, a waiting room for a movie, a waiting room for a movie theater, a waiting room for a restaurant, a waiting room for a store, a waiting room for a store, a waiting room for a store, a waiting room for a store, a waiting room for a store, a waiting",100,OLMo-2-0425-1B
