domain,prompt_id,concept,prompt_type,template_type,prompt,output,max_tokens,model
accessibility,decl_accessible_name_001,accessible name,declarative,cloze,An accessible name is,"a name that is easy to remember and pronounce.

An accessible name is a name that is easy to remember and pronounce.

An accessible name is a name that is easy to remember and pronounce.

An accessible name is a name that is easy to remember and pronounce.

An accessible name is a name that is easy to remember and pronounce.

An accessible name is a name that is easy to remember and pronounce.

An accessible name is a name that is",100,gpt2-xl
accessibility,decl_accessible_description_001,accessible description,declarative,cloze,An accessible description is,"a description that is accessible to people with disabilities.

Accessible descriptions are used to describe the content of a document, and are used to help people with disabilities understand the content of a document.

Accessible descriptions are used in the following contexts:

In the context of the accessibility of the document, an accessible description is a description that is accessible to people with disabilities.

In the context of the accessibility of the document, an accessible description is a description that is accessible to",100,gpt2-xl
accessibility,decl_live_region_001,live region,declarative,cloze,A live region is,"a region that is not part of a live game.

A live region is a region that is not part of a live game.

A live region is a region that is not part of a live game.

A live region is a region that is not part of a live game.

A live region is a region that is not part of a live game.

A live region is a region that is not part of a live game.

A live",100,gpt2-xl
accessibility,decl_tab_panel_001,tab panel,declarative,cloze,A tab panel is,"a panel that is used to display a list of tabs.

The tab panel is a panel that is used to display a list of tabs.

The tab panel is a panel that is used to display a list of tabs.

The tab panel is a panel that is used to display a list of tabs.

The tab panel is a panel that is used to display a list of tabs.

The tab panel is a panel that is used to display a list of",100,gpt2-xl
accessibility,decl_radio_group_001,radio group,declarative,cloze,A radio group is,"suing the Federal Communications Commission over its plan to eliminate the ""public"" part of the organization's name.

The American Radio Relay League, which represents radio stations, says the FCC's proposal to eliminate the ""public"" part of the organization's name is ""unconstitutional.""

The FCC's proposal would eliminate the ""public"" part of the organization's name, which is currently ""RF"" and ""RAD.""

The FCC says the change is necessary to make the organization",100,gpt2-xl
accessibility,decl_tree_grid_001,tree grid,declarative,cloze,A tree grid is,"a grid of trees, usually of the same species, that are arranged in a specific pattern. The grid is usually made up of a series of straight lines, but can also be made up of curves. The grid is usually made up of a single species of tree, but can also be made up of a series of different species.

The grid is usually made up of a single species of tree, but can also be made up of a series of different species.

The grid is",100,gpt2-xl
accessibility,decl_menu_bar_001,menu bar,declarative,cloze,A menu bar is,"a menu that appears on the top of the screen. It is used to display menu items and to select menu items.

Menu bar items are displayed in a menu bar.

Menu bar items are displayed in a menu bar.

Menu bar items are displayed in a menu bar.

Menu bar items are displayed in a menu bar.

Menu bar items are displayed in a menu bar.

Menu bar items are displayed in a menu bar.

Menu bar",100,gpt2-xl
accessibility,decl_tool_tip_001,tool tip,declarative,cloze,A tool tip is,"a small text or icon that appears on the screen of a computer or mobile device when the user is using a particular application. The tool tip is usually displayed in the upper right corner of the screen.

The tool tip is a visual representation of the application's functionality. It is usually displayed in the upper right corner of the screen.

The tool tip is a visual representation of the application's functionality. It is usually displayed in the upper right corner of the screen.

A tool",100,gpt2-xl
accessibility,decl_combo_box_001,combo box,declarative,cloze,A combo box is,"a type of item that can be used to combine items into a new item.

Combos can be used to create a new item, or to combine items into a new item.

Contents show]

Combos Edit

The following is a list of combos.

Item Combos Edit

The following is a list of items that can be combined into a new item.

Item Combos Edit

The following is a list of items that can be",100,gpt2-xl
accessibility,decl_semantic_markup_001,semantic markup,declarative,cloze,Semantic markup is,"a way to add metadata to HTML documents. It is used to add information about the document, such as the author, the title, the date, the location, etc.

The markup is usually added to the <head> of the document.

The markup is usually added to the <head> of the document.

The markup is usually added to the <head> of the document.

The markup is usually added to the <head> of the document.",100,gpt2-xl
accessibility,decl_focus_management_001,focus management,declarative,cloze,Focus management is,"a key skill for any photographer. It's a skill that can be learned, practiced, and perfected.

The key to focus management is to keep your eyes on the subject and your mind on the subject.

Focus management is a skill that can be learned, practiced, and perfected.

The key to focus management is to keep your eyes on the subject and your mind on the subject.

Focus management is a skill that can be learned, practiced, and perfected.",100,gpt2-xl
accessibility,decl_reading_order_001,reading order,declarative,cloze,Reading order is,"a very important part of the reading experience. It helps you to understand the story and the characters. It also helps you to understand the plot.

The first thing you need to do is to decide what order you want to read the books in.

The order of the books in the reading order is:

1. The Lord of the Rings

2. The Hobbit

3. The Silmarillion

4. The History of Middle-earth

5",100,gpt2-xl
accessibility,decl_text_formatting_001,text formatting,declarative,cloze,Text formatting is,"a very important part of writing a blog post. It's a way to make your text look more professional and professional writing is a very important part of blogging.

But, how do you format your text?

There are many ways to format your text.

You can use the standard WordPress text formatting.

You can use the WordPress text formatting plugin.

You can use the WordPress text formatting plugin with the WordPress text formatting plugin.

You can use the WordPress",100,gpt2-xl
accessibility,decl_form_field_001,form field,declarative,cloze,A form field is,"a field that can be used to store data in a form.

A form field is a field that can be used to store data in a form.

A form field is a field that can be used to store data in a form.

A form field is a field that can be used to store data in a form.

A form field is a field that can be used to store data in a form.

A form field is a field that can be",100,gpt2-xl
accessibility,decl_landmark_region_001,landmark region,declarative,cloze,A landmark region is,"being created in the heart of the city, with the construction of a new $1.5 billion stadium for the San Francisco 49ers.

The stadium, which will be built on the site of Candlestick Park, will be the first of its kind in the United States.

The 49ers have been in the process of building the stadium for the past two years, and the team has been working with the city of San Francisco to make sure the stadium is built in a way",100,gpt2-xl
accessibility,decl_low_vision_001,low vision,declarative,cloze,Low vision is,"a common problem in the United States. In fact, the National Institute of Health estimates that one in five Americans has some form of visual impairment.

The National Institute of Health estimates that one in five Americans has some form of visual impairment.

Low vision is a common problem in the United States. In fact, the National Institute of Health estimates that one in five Americans has some form of visual impairment.

The National Institute of Health estimates that one in five Americans has some form of",100,gpt2-xl
accessibility,decl_cognitive_disabilities_001,cognitive disabilities,declarative,cloze,Cognitive disabilities are,"a major public health problem in the United States. The prevalence of cognitive impairments is estimated to be between 1.5 and 2.5 percent of the general population.1,2 The prevalence of cognitive impairments is higher in children and adolescents,3,4 and is higher in women than in men.5,6 The prevalence of cognitive impairments is higher in the elderly than in the young.7,8 The prevalence of cognitive impairments is higher in the elderly than in the young,",100,gpt2-xl
accessibility,decl_universal_design_001,universal design,declarative,cloze,Universal design is,"a design philosophy that is used to create a design that is universal in nature. It is a design philosophy that is used to create a design that is universal in nature.

Universal design is a design philosophy that is used to create a design that is universal in nature. It is a design philosophy that is used to create a design that is universal in nature.

Universal design is a design philosophy that is used to create a design that is universal in nature. It is a design philosophy that",100,gpt2-xl
accessibility,decl_decorative_image_001,decorative image,declarative,cloze,A decorative image is,"a picture or image that is used to decorate a room or a building. It can be a picture of a person, a place, or a thing. It can be a picture of a person, a place, or a thing.

The term decorative image is used in the context of decorating a room or a building. It can be a picture of a person, a place, or a thing. It can be a picture of a person, a place, or a thing.",100,gpt2-xl
accessibility,decl_informative_image_001,informative image,declarative,cloze,An informative image is,"a great way to get people to pay attention to a topic. But it's not enough to just have an image. You need to explain what the image is about.

This is where the ""why"" comes in.

Why is this image important?

Why is this image important?

Why is this image important?

Why is this image important?

Why is this image important?

Why is this image important?

Why is this image",100,gpt2-xl
accessibility,decl_responsive_design_001,responsive design,declarative,cloze,Responsive design is,"a design technique that allows websites to adapt to the screen size of the user. It is a technique that is used to create a website that is easy to use on a mobile device.

Responsive design is a design technique that allows websites to adapt to the screen size of the user. It is a technique that is used to create a website that is easy to use on a mobile device.

Responsive design is a design technique that allows websites to adapt to the screen size",100,gpt2-xl
accessibility,eval_alt_text_001,alt text,evaluative,code_review,The following code is not accessible because it doesn't have what? <img src='photo.jpg'>,"The following code is not accessible because it doesn't have what? <img src='photo.jpg'>

The following code is not accessible because it doesn't have what? <img src='photo.jpg'>

The following code is not accessible because it doesn't have what? <img src='photo.jpg'>

The following code is not accessible because it doesn't have what? <img src='photo.jpg'>

The following code is not accessible",100,gpt2-xl
accessibility,eval_div_onclick_001,semantic HTML,evaluative,code_review,A <div> with onclick is not accessible because,"it is not a descendant of a <div> .

A <div> with onclick is not accessible because it is not a descendant of a <div> .

A <div> with onclick is not accessible because it is not a descendant of a <div> .

A <div> with onclick is not accessible because it is not a descendant of a <div> .

A <div> with onclick is not accessible because it is not a",100,gpt2-xl
accessibility,eval_empty_link_001,empty link,evaluative,code_review,The accessibility problem with <a href='#'></a> is,"that it's not a link. It's a textarea.

<a href='#'></a> is a textarea.

<a href='#'></a> is a link.

<a href='#'></a> is a link.

<a href='#'></a> is a link.

<a href='#'></a> is a link.

<a href='#'></a>",100,gpt2-xl
accessibility,eval_unlabeled_input_001,form label,evaluative,code_review,<input type='text'> needs a,"value

<input type='text' id='name' value='John' /> needs a value

<input type='text' id='name' value='John' /> needs a value

<input type='text' id='name' value='John' /> needs a value

<input type='text' id='name' value='John' /> needs a value

<input type='text' id='name' value='John' /> needs a",100,gpt2-xl
accessibility,eval_click_here_001,link text,evaluative,code_review,A button that only says 'Click here' is bad because,"it's not a button. It's a prompt.

A button that only says 'Click here' is bad because it's not a button. It's a prompt.

A button that only says 'Click here' is bad because it's not a button. It's a prompt.

A button that only says 'Click here' is bad because it's not a button. It's a prompt.

A button that only says 'Click here' is bad because",100,gpt2-xl
accessibility,comp_alt_text_few_shot_001,alt text,completion,few_shot,"<img src=""icons/home.png"" alt=""Home""><img src=""icons/mail.png"" alt=""Inbox""><img src=""photo.jpg""","alt=""Photo""></a>

<a href=""http://www.google.com/intl/en/policies/privacy/"">Privacy Policy</a>

<a href=""http://www.google.com/intl/en/policies/terms/"">Terms of Service</a>

<a href=""http://www.google.com/intl/en/policies/ads/"">Ads</",100,gpt2-xl
accessibility,comp_alt_text_bare_001,alt text,completion,bare,"<img src=""photo.jpg""","alt=""The first time I saw the movie, I was in the middle of a conversation with a friend. I was talking about the movie and how it was a great movie, and he said, ""I don't know if I've seen it, but I heard it was really good."" I said, ""Yeah, it was really good."" He said, ""I heard it was really good, but I didn't know it was that good."" I said, ""Well, it was really",100,gpt2-xl
accessibility,comp_captions_few_shot_001,captions,completion,few_shot,"<video src=""intro.mp4""><track kind=""captions"" src=""intro.vtt""></video><video src=""demo.mp4""><track kind=""captions"" src=""demo.vtt""></video><video src=""lecture.mp4"">","<track kind=""captions"" src=""lecture.vtt""></video><video src=""music.mp4"">

<track kind=""captions"" src=""music.vtt""></video><video src=""music.vtt""></video><video src=""music.vtt""></video><video src=""music.vtt""></video><video src=""music.vtt""></video><video src=""music.vtt""></video><video src=""music.",100,gpt2-xl
accessibility,comp_captions_bare_001,captions,completion,bare,"<video src=""lecture.mp4"">","The following is a lecture given by Dr. David L. Buss, Professor of Psychology at the University of Texas at Austin.

The following is a lecture given by Dr. David L. Buss, Professor of Psychology at the University of Texas at Austin.

The following is a lecture given by Dr. David L. Buss, Professor of Psychology at the University of Texas at Austin.

The following is a lecture given by Dr. David L. Buss",100,gpt2-xl
accessibility,comp_page_title_few_shot_001,page title,completion,few_shot,<html><head><title>About Us</title></head><html><head><title>Contact</title></head><html><head>,"<meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""> <meta name=""viewport"" content=""width=device-width, initial-scale=1""> <meta name=""apple-mobile-web-app-capable"" content=""yes""> <meta name=""apple-mobile-web-app-status-bar-style"" content=""black-translucent""> <meta name=""apple-mobile-web-app",100,gpt2-xl
accessibility,comp_page_title_bare_001,page title,completion,bare,"<html><head><meta charset=""utf-8"">","<meta http-equiv=""X-UA-Compatible"" content=""IE=edge""> <meta name=""viewport"" content=""width=device-width, initial-scale=1""> <title>Laravel 5.5.x on Ubuntu 14.04 LTS</title> <link rel=""stylesheet"" href=""https://maxcdn.bootstrapcdn.com/bootstrap/3.3.7/css/bootstrap.min.css"">",100,gpt2-xl
accessibility,comp_script_bare_001,script,completion,bare,<script,"src=""//platform.twitter.com/widgets.js"" charset=""utf-8""></script>

The New York Times has a story out today about the ""unprecedented"" and ""unprecedented"" amount of money that the Koch brothers have spent on the 2016 election.

The Kochs have spent $889 million on the 2016 election, according to a new analysis by the Center for Responsive Politics. That's more than double the $534 million that",100,gpt2-xl
accessibility,comp_script_few_shot_001,script,completion,few_shot,"<script src=""utils.js""></script><script src=""main.js""></script><script src=""","main.js""></script>

<script src=""main.js""></script>

<script src=""main.js""></script>

<script src=""main.js""></script>

<script src=""main.js""></script>

<script src=""main.js""></script>

<script src=""main.js""></script>

<script src=""main.js""></script>

<script src=""main.js""></",100,gpt2-xl
accessibility,hypo_alt_text_direct_001,alt text,hypothesis,direct_question,Look at this HTML: <img src='portrait.jpg'>. What specific attribute is missing to make it accessible?,"The answer is: none.

The image is not accessible because it is not a valid HTML element.

The image is not accessible because it is not a valid HTML element.

The image is not accessible because it is not a valid HTML element.

The image is not accessible because it is not a valid HTML element.

The image is not accessible because it is not a valid HTML element.

The image is not accessible because it is not a",100,gpt2-xl
accessibility,hypo_alt_text_correction_001,alt text,hypothesis,error_correction,Correct the following inaccessible code: <img src='logo.png'>,"<img src='logo.png'>

<img src='logo.png'>

<img src='logo.png'>

<img src='logo.png'>

<img src='logo.png'>

<img src='logo.png'>

<img src='logo.png'>

<img src='logo.png'>

<img src='logo.png'>",100,gpt2-xl
accessibility,hypo_alt_text_socratic_001,alt text,hypothesis,socratic,A screen reader is software that reads text aloud. Why would a screen reader fail to describe this tag: <img src='chart.svg'>?,"The answer is that the tag is not a chart. It is a chart tag.

The <chart> element is a child of the <div> element. The <div> element is a child of the <div> element. The <div> element is a child of the <div> element. The <div> element is a child of the <div> element. The <div> element is a child of the <div> element. The <div>",100,gpt2-xl
accessibility,valid_alt_text_direct_001,alt text,validation,direct_question,The following code is not accessible because it doesn't have what? <img src='photo.jpg'>,"The following code is not accessible because it doesn't have what? <img src='photo.jpg'>

The following code is not accessible because it doesn't have what? <img src='photo.jpg'>

The following code is not accessible because it doesn't have what? <img src='photo.jpg'>

The following code is not accessible because it doesn't have what? <img src='photo.jpg'>

The following code is not accessible",100,gpt2-xl
accessibility,valid_alt_text_instruction_001,alt text,validation,instruction,What accessibility attribute is missing from this HTML: <img src='photo.jpg'>?,"The image is not accessible because it is not a valid image tag.

What accessibility attribute is missing from this HTML: <img src='photo.jpg'>?

The image is not accessible because it is not a valid image tag.

What accessibility attribute is missing from this HTML: <img src='photo.jpg'>?

The image is not accessible because it is not a valid image tag.

What accessibility attribute is missing from this HTML: <",100,gpt2-xl
accessibility,valid_screen_reader_socratic_001,screen reader,validation,socratic,A screen reader is software that reads text aloud. Why would it fail to describe <img src='chart.svg'>?,"The answer is that the screen reader is not a human. It is a computer program that reads text aloud.

The screen reader is not a human. It is a computer program that reads text aloud.

The screen reader is not a human. It is a computer program that reads text aloud.

The screen reader is not a human. It is a computer program that reads text aloud.

The screen reader is not a human. It is a computer program that",100,gpt2-xl
accessibility,valid_aria_confab_001,ARIA,validation,cloze,ARIA stands for,"""Association of Reggae Artists"". It is a non-profit organisation that promotes the art of Reggae music.

ARIA is a registered charity in the UK and Ireland.

ARIA is a registered charity in the UK and Ireland.

ARIA is a registered charity in the UK and Ireland.

ARIA is a registered charity in the UK and Ireland.

ARIA is a registered charity in the UK and Ireland.

ARIA",100,gpt2-xl
accessibility,valid_html_confab_001,HTML,validation,cloze,HTML stands for,"Hypertext Markup Language. It is a markup language used to create web pages. HTML is used to create web pages, but it is also used to create other types of documents.

HTML is a markup language used to create web pages. It is used to create web pages, but it is also used to create other types of documents.

HTML is a markup language used to create web pages. It is used to create web pages, but it is also used to create other types",100,gpt2-xl
accessibility,ctrl_cc_cloze_001,closed captions,control,cloze,Closed captions display,"in a new window

Closed captions are a feature of some video formats that allow the user to read the subtitles of a video without the need to watch the video. Closed captions are also available in some audio formats.

Closed captions are available in the following video formats:

AAC

MP3

MP4

VOB

WMA

WAV

WMA Lossless

WAV Lossless

W",100,gpt2-xl
accessibility,ctrl_contrast_cloze_001,color contrast,control,cloze,Color contrast is important because,"it helps you see the difference between two colors.

Color contrast is important because it helps you see the difference between two colors.

Color contrast is important because it helps you see the difference between two colors.

Color contrast is important because it helps you see the difference between two colors.

Color contrast is important because it helps you see the difference between two colors.

Color contrast is important because it helps you see the difference between two colors.

Color contrast is",100,gpt2-xl
accessibility,ctrl_title_cloze_001,page title,control,cloze,A page title describes,"the content of the page.

A page title is a string of characters that identifies the page.

The page title is used to identify the page in the search results.

The page title is not used to identify the page in the search results.

The page title is used to identify the page in the search results.

The page title is used to identify the page in the search results.

The page title is used to identify the page in the search",100,gpt2-xl
accessibility,ctrl_cc_direct_001,closed captions,control,direct_question,What are closed captions?,"Closed captions are subtitles that are not available in the original language. They are provided by a third party, such as a movie studio, and are not available in the original language.

What are the benefits of closed captions?

Closed captions are a great way to enjoy movies in a language other than English. They are available in many languages, and they are available in many different languages.

Closed captions are also a great way to learn",100,gpt2-xl
accessibility,ctrl_contrast_direct_001,color contrast,control,direct_question,What is color contrast?,"Color contrast is the difference between the color of the background and the color of the foreground.

The background color is the color of the background.

The foreground color is the color of the foreground.

The background color is the color of the background.

The foreground color is the color of the foreground.

The background color is the color of the background.

The foreground color is the color of the foreground.

The background color is the color",100,gpt2-xl
accessibility,ctrl_title_direct_001,page title,control,direct_question,What is a page title?,"A page title is a short phrase that is used to identify a page on the site. It is used to help users find the page they are looking for.

What is a page description?

A page description is a short phrase that is used to identify a page on the site. It is used to help users find the page they are looking for.

What is a page meta description?

A page meta description is a short phrase that is used to identify",100,gpt2-xl
