domain,prompt_id,concept,prompt_type,template_type,prompt,output,max_tokens,model
control,dining_table,dining table,declarative,cloze,A dining table is furniture used for,"dining. It is a table with a seat and a table top.

Contents show]

Description Edit

Dining tables are used to serve food and drink to guests. They are usually made of wood, but can also be made of metal, stone, or glass.

Dining tables are usually made of wood, but can also be made of metal, stone, or glass.

Dining tables are usually made of wood, but can also be made of metal",100,gpt2-xl
control,car_keys,car keys,declarative,cloze,Car keys are used to,"unlock your car.

If you lose your car keys, you can get them back by calling the police.

If you have lost your car keys, you can get them back by calling the police.

If you have lost your car keys, you can get them back by calling the police.

If you have lost your car keys, you can get them back by calling the police.

If you have lost your car keys, you can get them back by calling",100,gpt2-xl
control,washing_machine,washing machine,declarative,cloze,A washing machine is an appliance that,is used to wash clothes. It is a machine that is used to wash clothes. It is a machine that is used to wash clothes. It is a machine that is used to wash clothes. It is a machine that is used to wash clothes. It is a machine that is used to wash clothes. It is a machine that is used to wash clothes. It is a machine that is used to wash clothes. It is a machine that is used to wash clothes. It is a machine that is,100,gpt2-xl
control,bath_towels,bath towels,declarative,cloze,Bath towels are used for,"a variety of purposes, from cleaning your body to keeping your clothes clean. They are also used to clean your car, your home, and your office.

Bath Towels

Bath towels are made of a variety of materials, including cotton, polyester, and rayon. They are available in a variety of colors, including white, black, blue, and red.

Bath Towels for Men

Bath towels for men are made of a variety of",100,gpt2-xl
control,alarm_clock,alarm clock,declarative,cloze,An alarm clock is a device that,is used to wake up a person. It is usually a small device that is placed on the bedside table or in the bedroom. It is usually a clock with a small dial that is used to set the time.,100,gpt2-xl
control,light_bulb,light bulb,declarative,cloze,A light bulb is,"seen in a store window in New York, January 30, 2014. REUTERS/Mike Segar

By David Shepardson

NEW YORK (Reuters) - The U.S. economy grew at a 2.1 percent annual rate in the third quarter, the Commerce Department said on Friday, a pace that was slightly faster than the 2.0 percent pace in the second quarter.

The economy grew at a 2.1 percent rate in the second quarter, the fastest pace",100,gpt2-xl
control,post_office,post office,declarative,cloze,A post office is an institution that,"is a place where people can send and receive mail. It is a place where people can receive mail and it is a place where people can send mail.

The post office is a public institution. It is a public institution because it is a place where people can send and receive mail. It is a public institution because it is a place where people can receive mail and it is a place where people can send mail.

The post office is a public institution because it is a place where",100,gpt2-xl
control,parking_lot,parking lot,declarative,cloze,A parking lot is,"a place where people park their cars. It is a place where people go to get from one place to another. It is a place where people go to get from one place to another.

A parking lot is a place where people park their cars. It is a place where people go to get from one place to another.

A parking lot is a place where people park their cars. It is a place where people go to get from one place to another.

A parking",100,gpt2-xl
control,train_station,train station,declarative,cloze,A train station is a facility where,"trains are stopped and passengers are transferred to other trains.

Contents show]

Overview Edit

A train station is a facility where trains are stopped and passengers are transferred to other trains.

The station is usually located in a city or town, and is usually a large building with a platform and a platform platform platform.

The station is usually located in a city or town, and is usually a large building with a platform and a platform platform.

The station is",100,gpt2-xl
control,fire_station,fire station,declarative,cloze,A fire station is,"seen in the background of a photo of the aftermath of the Boston Marathon bombings. (Photo: AP) Story Highlights The fire station was not damaged

The blast was heard in the area of the Boston Marathon finish line

The blast was caused by a pressure cooker, not a bomb

BOSTON (AP) — A pressure cooker exploded in a Boston suburb, injuring at least three people and sending a fireball into the air, authorities said.

The blast was heard in the area",100,gpt2-xl
control,swimming_pool,swimming pool,declarative,cloze,A swimming pool is a structure designed for,"the purpose of providing a place for people to swim. It is usually a shallow pool, but can be deep as well.

The term pool is used to describe a pool that is designed for the purpose of providing a place for people to swim. It is usually a shallow pool, but can be deep as well.

The term pool is used to describe a pool that is designed for the purpose of providing a place for people to swim. It is usually a shallow pool, but can",100,gpt2-xl
control,coffee_shop,coffee shop,declarative,cloze,A coffee shop is,"a place where people gather to talk, read, and work. It's a place where people can relax and enjoy a cup of coffee. It's a place where people can meet and talk about their lives. It's a place where people can get together and have a good time.

But it's also a place where people can get together and get into trouble.

That's why I'm so disappointed in the recent news that a Starbucks in the city of Seattle has been accused of",100,gpt2-xl
control,hard_drive,hard drive,declarative,cloze,A hard drive is a computer component used for,"storing and retrieving information. Hard drives are used in computers, mobile phones, and other devices.

The term ""hard drive"" is used to describe a disk drive, which is a device that stores and retrieves information. Hard drives are used in computers, mobile phones, and other devices.

The term ""hard drive"" is used to describe a disk drive, which is a device that stores and retrieves information. Hard drives are used in computers, mobile phones, and other devices",100,gpt2-xl
control,operating_system,operating system,declarative,cloze,An operating system is software that,"runs on a computer. It is the software that allows you to use your computer.

An operating system is a collection of programs that are used to run your computer.

An operating system is a collection of programs that are used to run your computer.

An operating system is a collection of programs that are used to run your computer.

An operating system is a collection of programs that are used to run your computer.

An operating system is a collection of programs that",100,gpt2-xl
control,search_engine,search engine,declarative,cloze,A search engine is,"a tool that helps you find information. It's a tool that helps you find information. It's a tool that helps you find information.

The search engine is a tool that helps you find information. It's a tool that helps you find information.

The search engine is a tool that helps you find information. It's a tool that helps you find information.

The search engine is a tool that helps you find information. It's a tool that helps you find information.",100,gpt2-xl
control,user_name,user name,declarative,cloze,A user name is typically used for,"a user account on a website. It is a unique identifier that is used to identify a user.

A user name is usually a combination of letters and numbers. It is usually a combination of letters and numbers, but it can also be a combination of letters and numbers, or a combination of letters and numbers and a number.

A user name is usually a combination of letters and numbers. It is usually a combination of letters and numbers, but it can also be a combination of letters",100,gpt2-xl
control,power_supply,power supply,declarative,cloze,A power supply is,"a device that converts electrical energy into mechanical energy. Power supplies are used in many different applications, including computers, televisions, and even power tools.

Power supplies are also used in the automotive industry, where they are used to convert electrical energy into mechanical energy.

Power supplies are also used in the aerospace industry, where they are used to convert electrical energy into mechanical energy.

Power supplies are also used in the medical industry, where they are used to convert electrical energy into mechanical",100,gpt2-xl
control,data_base,data base,declarative,cloze,A data base is,"a collection of information that is used to make decisions about a person or organization. It is a database that contains information about a person or organization.

The information in a data base is used to make decisions about a person or organization. It is a database that contains information about a person or organization.

A data base is a collection of information that is used to make decisions about a person or organization. It is a database that contains information about a person or organization.

A data",100,gpt2-xl
control,sore_throat,sore throat,declarative,cloze,A sore throat is,"a common symptom of colds and flu. It's also a common symptom of a cold or flu.

A sore throat is a common symptom of colds and flu. It's also a common symptom of a cold or flu.

A sore throat is a common symptom of colds and flu. It's also a common symptom of a cold or flu.

A sore throat is a common symptom of colds and flu. It's also a common symptom of a cold or",100,gpt2-xl
control,blood_pressure,blood pressure,declarative,cloze,Blood pressure refers to,"the pressure of blood in the arteries. Blood pressure is measured in millimeters of mercury (mmHg).

The following table shows the average blood pressure of men and women in the United States.

Average Blood Pressure of Men and Women in the United States

Age Men Women 18-29 30-39 40-49 50-59 60-69 70-79 80-89 90+ mmHg mmHg mmHg mmHg mmHg mmHg",100,gpt2-xl
control,collar_bone,collar bone,declarative,cloze,The collar bone is,the bone that connects the shoulder blade to the rib cage. It is the largest bone in the body and is the largest bone in the human body. The collar bone is the largest bone in the human body. The collar bone is the largest bone in the human body. The collar bone is the largest bone in the human body. The collar bone is the largest bone in the human body. The collar bone is the largest bone in the human body. The collar bone is the largest bone in the human,100,gpt2-xl
control,heart_rate,heart rate,declarative,cloze,Heart rate measures,"are a great way to monitor your fitness and health. They can also be used to help you lose weight.

The heart rate monitor is a small device that measures your heart rate and sends it to a computer. The computer then calculates your resting heart rate and sends it to your smartphone.

The heart rate monitor is a great way to monitor your fitness and health. It can also be used to help you lose weight.

The heart rate monitor is a small device that measures your",100,gpt2-xl
control,dental_appointment,dental appointment,declarative,cloze,A dental appointment is,"a great way to get a feel for your teeth and how they are doing. It's also a great way to get a feel for your mouth.

The dentist will take a look at your teeth and give you a general idea of how they are doing. They will also take a look at your mouth and give you a general idea of how it is doing.

The dentist will also take a look at your mouth and give you a general idea of how it is doing.",100,gpt2-xl
control,waiting_room,waiting room,declarative,cloze,A waiting room is,"a place where people wait for a doctor or other health care professional to see them. It is a place where people can talk to a doctor or other health care professional about their health care needs.

A waiting room is a place where people wait for a doctor or other health care professional to see them. It is a place where people can talk to a doctor or other health care professional about their health care needs.

A waiting room is a place where people wait for a doctor or other",100,gpt2-xl
