prompt_id,concept,prompt_type,template_type,prompt,output,max_tokens,model
asset_allocation,asset allocation,declarative,cloze,Asset allocation is,"a key component of any portfolio. It is the process of selecting the right asset allocation for your investment goals.

Asset allocation is a key component of any portfolio. It is the process of selecting the right asset allocation for your investment goals.

Asset allocation is a key component of any portfolio. It is the process of selecting the right asset allocation for your investment goals.

Asset allocation is a key component of any portfolio. It is the process of selecting the right asset allocation for your",100,gpt2-xl
systemic_risk,systemic risk,declarative,cloze,Systemic risk is,"a term used to describe the risk of a disease or condition that is caused by a combination of factors. The term is used to describe the risk of a disease or condition that is caused by a combination of factors.

The term systemic risk is used to describe the risk of a disease or condition that is caused by a combination of factors. The term is used to describe the risk of a disease or condition that is caused by a combination of factors.

Systemic risk is a term used",100,gpt2-xl
stress_test,stress test,declarative,cloze,A stress test is,"a test that measures the stress of a system. It is used to determine the stress of a system under various conditions.

The stress test is a test that measures the stress of a system. It is used to determine the stress of a system under various conditions.

The stress test is a test that measures the stress of a system. It is used to determine the stress of a system under various conditions.

The stress test is a test that measures the stress of a system.",100,gpt2-xl
credit_default,credit default,declarative,cloze,A credit default is,"a situation in which a borrower defaults on a loan. The default is usually due to the borrower not paying back the loan.

A credit card is a type of loan that is used to pay for purchases. A credit card is a loan that is used to pay for purchases.

A credit card is a type of loan that is used to pay for purchases. A credit card is a loan that is used to pay for purchases.

A credit card is a type of loan that",100,gpt2-xl
stock_market,stock market,declarative,cloze,The stock market is,"up, but the unemployment rate is still stuck at 8.3 percent.

The unemployment rate is the percentage of the labor force that is unemployed. The unemployment rate is the percentage of the labor force that is unemployed. Photo: Getty Images

The stock market is up, but the unemployment rate is still stuck at 8.3 percent.

The stock market is up, but the unemployment rate is still stuck at 8.3 percent. Photo: Getty Images

The stock market",100,gpt2-xl
mutual_fund,mutual fund,declarative,cloze,A mutual fund is,"a type of investment fund that invests in a variety of securities. Mutual funds are often referred to as ""index funds"" because they invest in a basket of securities that are generally chosen by the fund's managers.

The fund's managers select the securities in the basket and then buy and sell them to generate the fund's returns. The fund's managers are paid a fee for managing the fund.

The fund's managers are paid a fee for managing the fund.

The fund's",100,gpt2-xl
hedge_fund,hedge fund,declarative,cloze,A hedge fund is,"betting that the U.S. economy will be in a recession by the end of the year, and it's not alone.

The latest sign of trouble in the economy came Friday, when the Commerce Department reported that the economy shrank at a 0.1% annual rate in the second quarter.

The economy has been in a recession since the first quarter of 2009, and the latest report is the first since the government revised down its first estimate of first-quarter growth to a",100,gpt2-xl
bear_market,bear market,declarative,cloze,A bear market is,"a market in which the price of a stock or other asset falls to a level that is considered to be a bottom. The term is used to describe a market in which the price of a stock or other asset falls to a level that is considered to be a bottom. The term is used to describe a market in which the price of a stock or other asset falls to a level that is considered to be a bottom.

Bear markets are characterized by a sharp decline in the price of a stock",100,gpt2-xl
bull_market,bull market,declarative,cloze,A bull market is,a market that is driven by a combination of factors. The most important of these factors is the strength of the economy. The economy is the foundation of the bull market. The economy is the foundation of the bull market. The economy is the foundation of the bull market. The economy is the foundation of the bull market. The economy is the foundation of the bull market. The economy is the foundation of the bull market. The economy is the foundation of the bull market. The economy is the foundation of,100,gpt2-xl
credit_rating,credit rating,declarative,cloze,A credit rating is,"a rating assigned to a company by a credit rating agency. A credit rating is a measure of a company's ability to pay its debts. A credit rating is a measure of a company's ability to pay its debts.

A credit rating is a measure of a company's ability to pay its debts. A credit rating is a measure of a company's ability to pay its debts.

A credit rating is a measure of a company's ability to pay its debts. A credit rating is",100,gpt2-xl
tax_shelter,tax shelter,declarative,cloze,A tax shelter is,"a legal arrangement that allows a person to reduce his or her tax liability by claiming a deduction for a particular expense. The tax shelter is usually a deduction for a business expense, such as a business expense or a business expense that is not deductible for income tax purposes.

The tax shelter is usually a deduction for a business expense, such as a business expense or a business expense that is not deductible for income tax purposes. The tax shelter is usually a deduction for a business expense, such as a",100,gpt2-xl
venture_capital,venture capital,declarative,cloze,Venture capital is,"a hot topic in the tech world. It's a hot topic in the venture capital world. It's a hot topic in the venture capital world.

The latest venture capital investment round is a hot topic in the venture capital world.

The latest venture capital investment round is a hot topic in the venture capital world.

The latest venture capital investment round is a hot topic in the venture capital world.

The latest venture capital investment round is a hot topic in the venture capital",100,gpt2-xl
prime_rate,prime rate,declarative,cloze,The prime rate is,"the interest rate that banks charge each other for loans. It is the rate that banks charge each other for loans. It is the rate that banks charge each other for loans.

The Bank of Canada has been keeping the prime rate at 0.5 per cent since October 2008.

The Bank of Canada has been keeping the prime rate at 0.5 per cent since October 2008.

The Bank of Canada has been keeping the prime rate at 0.5 per cent since October 2008",100,gpt2-xl
fiscal_policy,fiscal policy,declarative,cloze,Fiscal policy refers to,"the government's spending and tax policies. Fiscal policy is the main tool used by governments to control the economy.

Fiscal policy is the main tool used by governments to control the economy.

Fiscal policy is the main tool used by governments to control the economy.

Fiscal policy is the main tool used by governments to control the economy.

Fiscal policy is the main tool used by governments to control the economy.

Fiscal policy is the main tool used",100,gpt2-xl
trade_deficit,trade deficit,declarative,cloze,A trade deficit occurs when,"the United States imports more than it exports. The trade deficit is a measure of the difference between the value of goods and services that the United States imports and the value of goods and services that the United States exports.

The United States has a trade deficit with the rest of the world. The United States has a trade deficit with the rest of the world because the United States imports more than it exports.

The United States has a trade deficit with the rest of the world because the United",100,gpt2-xl
