domain,prompt_id,concept,prompt_type,template_type,prompt,output,max_tokens,model
accessibility,decl_redundant_entry_001,redundant entry,declarative,cloze,A redundant entry is,"a duplicate entry in a database. For example, if you have a database of employees, and you have two entries for the same employee, you have a redundant entry. Redundant entries are usually the result of a data entry error.",100,OLMo-2-1124-7B
accessibility,decl_accessible_authentication_001,accessible authentication,declarative,cloze,Accessible authentication is,"a process that allows users to access a website without having to enter a password. This is done by using a token that is stored on the user’s device. This token can be used to authenticate the user without having to enter a password.

There are a few different types of accessible authentication. One type is called “token-based authentication.” This type of authentication uses a token that is stored on the user’s device. The token can be used to authenticate the user without having to enter a password.

Another",100,OLMo-2-1124-7B
accessibility,decl_text_spacing_001,text spacing,declarative,cloze,Text spacing is,"a very important part of typography. It is the space between the letters, words, and lines of text. It is also the space between the margins and the text. The spacing of text can be adjusted to make the text more readable and attractive. There are many different ways to adjust the spacing of text, and each method has its own advantages and disadvantages.

The most common way to adjust the spacing of text is to use a word processor. Word processors allow you to adjust the spacing of text by",100,OLMo-2-1124-7B
accessibility,decl_status_message_001,status message,declarative,cloze,A status message is,"a message that is displayed to the user when a certain event occurs. For example, a status message can be displayed when a user clicks a button. Status messages are displayed in the status bar at the bottom of the screen.

The following example shows how to display a status message when a button is clicked.

<asp:Button ID=""Button1"" runat=""server"" Text=""Click Me"" OnClick=""Button1_Click"" />
protected void Button1_Click(object sender, EventArgs e)",100,OLMo-2-1124-7B
accessibility,decl_error_identification_001,error identification,declarative,cloze,Error identification is,the process of detecting and diagnosing errors in a program. The process of error identification is also known as debugging. The process of error identification is also known as debugging. The process of error identification is also known as debugging. The process of error identification is also known as debugging. The process of error identification is also known as debugging. The process of error identification is also known as debugging. The process of error identification is also known as debugging. The process of error identification is also known as debugging.,100,OLMo-2-1124-7B
accessibility,decl_pointer_cancellation_001,pointer cancellation,declarative,cloze,Pointer cancellation is,"a feature that allows you to cancel a pointer event before it is processed by the application. This is useful when you want to prevent the user from clicking on a button or link, for example, when the user is dragging an object. Pointer cancellation is supported by the PointerEvent object.

Pointer cancellation is enabled by default. You can disable it by setting the pointerCancellation property to false.

Pointer cancellation is supported by the PointerEvent object. The PointerEvent object is a DOM event object that represents a pointer",100,OLMo-2-1124-7B
accessibility,decl_character_key_001,character key,declarative,cloze,A character key is,"a key that is used to represent a character. For example, the character key for the letter ""A"" is ""A"". The character key for the letter ""B"" is ""B"". The character key for the letter ""C"" is ""C"". The character key for the letter ""D"" is ""D"". The character key for the letter ""E"" is ""E"". The character key for the letter ""F"" is ""F"". The character key for the letter ""G""",100,OLMo-2-1124-7B
accessibility,decl_accessibility_tree_001,accessibility tree,declarative,cloze,An accessibility tree is,"a data structure that represents the structure of a document. It is used by screen readers to navigate the document. The tree is built from the document's DOM tree, and contains the same information, but in a different format. The accessibility tree is used to provide information to assistive technologies, such as screen readers, that is not available in the DOM tree.

The accessibility tree is a hierarchical structure that represents the document's structure and content. It is used by screen readers to navigate the document and provide",100,OLMo-2-1124-7B
accessibility,decl_accessible_name_001,accessible name,declarative,cloze,An accessible name is,a name that is easy to understand and pronounce. It is a name that is not ambiguous and is not likely to be misinterpreted. It is a name that is not likely to be confused with another name. It is a name that is not likely to be confused with a word or phrase that is not related to the name. It is a name that is not likely to be confused with a word or phrase that is related to the name. It is a name that is not likely to be confused,100,OLMo-2-1124-7B
accessibility,decl_accessible_description_001,accessible description,declarative,cloze,An accessible description is,"a description of a user interface element that can be understood by a person with a visual impairment. It is a text equivalent of the visual information presented in the user interface. It is used to make the user interface accessible to people with visual impairments. It is also used to make the user interface accessible to people with cognitive disabilities, such as dyslexia.

An accessible description is a text equivalent of the visual information presented in the user interface. It is used to make the user interface accessible to people",100,OLMo-2-1124-7B
accessibility,decl_live_region_001,live region,declarative,cloze,A live region is,"a region that is currently being edited. It is usually indicated by a red border around the region. Live regions are usually used to indicate that the user is currently editing a region, such as a text box or a table cell.",100,OLMo-2-1124-7B
accessibility,decl_tab_panel_001,tab panel,declarative,cloze,A tab panel is,"a container for multiple tabs. Each tab is a separate panel that can be displayed or hidden. The tabs are displayed in the order in which they are added to the tab panel. The tabs are displayed in the order in which they are added to the tab panel. The tabs are displayed in the order in which they are added to the tab panel.

The tabs are displayed in the order in which they are added to the tab panel. The tabs are displayed in the order in which they are added to",100,OLMo-2-1124-7B
accessibility,decl_radio_group_001,radio group,declarative,cloze,A radio group is,"a group of radio stations that are owned by the same company. The term is used in the United States, Canada, and the United Kingdom. In the United States, the term is used to refer to a group of stations that are owned by the same company, but are not necessarily affiliated with each other. In Canada, the term is used to refer to a group of stations that are owned by the same company, but are not necessarily affiliated with each other. In the United Kingdom, the term",100,OLMo-2-1124-7B
accessibility,decl_tree_grid_001,tree grid,declarative,cloze,A tree grid is,a grid that has a tree structure. It is a grid that has a tree structure. It is a grid that has a tree structure. It is a grid that has a tree structure. It is a grid that has a tree structure. It is a grid that has a tree structure. It is a grid that has a tree structure. It is a grid that has a tree structure. It is a grid that has a tree structure. It is a grid that has a tree structure. It is,100,OLMo-2-1124-7B
accessibility,decl_menu_bar_001,menu bar,declarative,cloze,A menu bar is,"a horizontal bar at the top of a window that contains a list of commands that you can use to control the window. The menu bar is usually located at the top of the window, but it can be located elsewhere. The menu bar is usually labeled ""File,"" ""Edit,"" ""View,"" ""Help,"" and ""Window,"" but it can be labeled differently. The menu bar contains a list of commands that you can use to control the window. The menu bar is usually labeled ""File,"" """,100,OLMo-2-1124-7B
accessibility,decl_tool_tip_001,tool tip,declarative,cloze,A tool tip is,"a small window that appears when you hover your mouse over a control. Tool tips are used to provide additional information about a control. For example, a tool tip can be used to provide a description of a control, or to provide a hint on how to use the control. Tool tips are also used to provide information about the status of a control. For example, a tool tip can be used to indicate whether a control is enabled or disabled.

Tool tips can be used to provide additional information about a",100,OLMo-2-1124-7B
accessibility,decl_combo_box_001,combo box,declarative,cloze,A combo box is,"a control that allows the user to select a value from a list of options. The user can also type a value directly into the control. The combo box is a combination of a list box and a text box. The list box displays a list of options, and the text box allows the user to type a value. The combo box is a convenient way to allow the user to select a value from a list of options, or to type a value directly into the control.

The combo box is a",100,OLMo-2-1124-7B
accessibility,decl_semantic_markup_001,semantic markup,declarative,cloze,Semantic markup is,a way of adding meaning to your HTML code. It is a way of adding meaning to your HTML code. It is a way of adding meaning to your HTML code. It is a way of adding meaning to your HTML code. It is a way of adding meaning to your HTML code. It is a way of adding meaning to your HTML code. It is a way of adding meaning to your HTML code. It is a way of adding meaning to your HTML code. It is a way of adding,100,OLMo-2-1124-7B
accessibility,decl_focus_management_001,focus management,declarative,cloze,Focus management is,"a key component of the project management process. It is the process of identifying and managing the resources that are required to complete a project. This includes the time, money, and people that are needed to complete the project. It also includes the tools and equipment that are needed to complete the project. Focus management is a key component of project management because it helps to ensure that the project is completed on time and within budget.

There are a number of different focus management techniques that can be used to help manage",100,OLMo-2-1124-7B
accessibility,decl_reading_order_001,reading order,declarative,cloze,Reading order is,important. It's the difference between a good story and a bad one. It's the difference between a good book and a bad one. It's the difference between a good movie and a bad one. It's the difference between a good TV show and a bad one. It's the difference between a good game and a bad one. It's the difference between a good comic book and a bad one. It's the difference between a good book and a bad one. It's the difference between,100,OLMo-2-1124-7B
accessibility,decl_text_formatting_001,text formatting,declarative,cloze,Text formatting is,"a very important part of writing. It helps to make your writing more readable and understandable. It also helps to make your writing more attractive and interesting. There are many different ways to format text, and each one has its own advantages and disadvantages. In this article, we will discuss the different types of text formatting and how to use them effectively.

What is text formatting?

Text formatting is the process of changing the appearance of text. This can be done by changing the font, size, color, and",100,OLMo-2-1124-7B
accessibility,decl_form_field_001,form field,declarative,cloze,A form field is,"a container for a single piece of information. It can be a text field, a checkbox, a radio button, a drop-down menu, or a date picker. The form field is the most basic building block of a form.

Form fields are usually placed in a form row, but they can also be placed in a form column. A form row is a container for a group of form fields. A form column is a container for a group of form rows.

Form fields can be grouped together in",100,OLMo-2-1124-7B
accessibility,decl_landmark_region_001,landmark region,declarative,cloze,A landmark region is,"a region that is a landmark. A landmark is a point of interest that is easily identifiable and is usually of historical, cultural, or geographical interest. Landmarks are usually named and are often used for navigation. For example, the Eiffel Tower is a landmark in Paris, France. Landmarks are often used as points of reference for navigation. For example, the Eiffel Tower is a landmark in Paris, France. Landmarks are often used as points of reference for navigation. For example",100,OLMo-2-1124-7B
accessibility,decl_low_vision_001,low vision,declarative,cloze,Low vision is,"a condition that affects a person’s ability to see. It is not the same as blindness. People with low vision can see some things, but not as well as people with normal vision. Low vision can be caused by many things, including eye diseases, eye injuries, and eye conditions that are present at birth. Low vision can also be caused by aging. It is estimated that 3 million Americans have low vision. Low vision can make it hard to do everyday tasks, such as reading, writing",100,OLMo-2-1124-7B
accessibility,decl_cognitive_disabilities_001,cognitive disabilities,declarative,cloze,Cognitive disabilities are,"a group of disorders that affect the way a person thinks, learns, and remembers. They can be caused by a variety of factors, including brain injury, stroke, dementia, and Alzheimer’s disease. Cognitive disabilities can range from mild to severe, and they can have a significant impact on a person’s ability to function in everyday life.

Cognitive disabilities can be divided into two main categories: acquired and developmental. Acquired cognitive disabilities are those that develop later in life, often as a result of an",100,OLMo-2-1124-7B
accessibility,decl_universal_design_001,universal design,declarative,cloze,Universal design is,"a concept that is gaining popularity in the design of buildings, furniture, and other products. It is a concept that is based on the idea that a product should be usable by as many people as possible. This means that the product should be designed in such a way that it can be used by people with a wide range of abilities and disabilities.

Universal design is a concept that is gaining popularity in the design of buildings, furniture, and other products. It is a concept that is based on the idea",100,OLMo-2-1124-7B
accessibility,decl_decorative_image_001,decorative image,declarative,cloze,A decorative image is,a picture that is used to decorate a web page. It is not a link to another page. It is usually a small picture that is used to decorate the page. It is not a link to another page. It is usually a small picture that is used to decorate the page. It is usually a small picture that is used to decorate the page. It is usually a small picture that is used to decorate the page. It is usually a small picture that is used to decorate the page. It,100,OLMo-2-1124-7B
accessibility,decl_informative_image_001,informative image,declarative,cloze,An informative image is,"a picture that is used to convey information. It can be a photograph, a drawing, a diagram, or a graph. It can be used to illustrate a point, to show how something works, or to give instructions. An informative image can be used to help people understand something better.

There are many different types of informative images. Some are more common than others. For example, a diagram is a type of informative image that is used to show how something works. A graph is another type of",100,OLMo-2-1124-7B
accessibility,decl_responsive_design_001,responsive design,declarative,cloze,Responsive design is,"a term that is used to describe a website that is designed to be viewed on a variety of devices, from desktop computers to smartphones and tablets. Responsive design is becoming increasingly important as more and more people are using mobile devices to access the internet.

Responsive design is a web design approach that allows a website to be viewed and used on a variety of devices, from desktop computers to smartphones and tablets. Responsive design is becoming increasingly important as more and more people are using mobile devices to access the internet.

Responsive",100,OLMo-2-1124-7B
accessibility,eval_alt_text_001,alt text,evaluative,code_review,The following code is not accessible because it doesn't have what? <img src='photo.jpg'>,<script> alert('hi');</script> <div> </div> <p> </p> <p> </p> <p> </p> <p> </p> <p> </p> <p> </p> <p> </p> <p> </p> <p> </p> <p> </p> <p> </p> <p> </p> <p> </p> <p> </p> <,100,OLMo-2-1124-7B
accessibility,eval_div_onclick_001,semantic HTML,evaluative,code_review,A <div> with onclick is not accessible because,"it is not focusable. The only way to make it accessible is to add tabindex=""0"" to the <div>. This is not a good solution because it makes the <div> focusable, but it is not keyboard navigable. The <div> is not in the tab order. The only way to make it keyboard navigable is to add role=""button"" to the <div>. This is a better solution, but it is not a good solution because it makes the <div",100,OLMo-2-1124-7B
accessibility,eval_empty_link_001,empty link,evaluative,code_review,The accessibility problem with <a href='#'></a> is,that it's not a link. It's a button. It's not a link because it doesn't have a title attribute. It's not a link because it doesn't have a tabindex. It's not a link because it doesn't have a role. It's not a link because it doesn't have a title attribute. It's not a link because it doesn't have a tabindex. It's not a link because it doesn't have a role. It's not a link because it doesn,100,OLMo-2-1124-7B
accessibility,eval_unlabeled_input_001,form label,evaluative,code_review,<input type='text'> needs a,"way to specify the maximum number of characters that can be entered. This is useful for things like phone numbers, email addresses, and other fields where the user is expected to enter a limited amount of text.

The maxlength attribute is used to specify the maximum number of characters that can be entered into a text input field. It is supported by all major browsers, and is a useful way to limit the amount of text that can be entered into a field.

The maxlength attribute is a global attribute, which means",100,OLMo-2-1124-7B
accessibility,eval_click_here_001,link text,evaluative,code_review,A button that only says 'Click here' is bad because,"it doesn't tell the user what will happen when they click it. It's also bad because it doesn't tell the user what will happen if they don't click it. It's also bad because it doesn't tell the user what will happen if they click it twice.

A button that says 'Click here to continue' is bad because it's not clear what will happen if the user doesn't click it. It's also bad because it's not clear what will happen if the user clicks it",100,OLMo-2-1124-7B
accessibility,comp_alt_text_few_shot_001,alt text,completion,few_shot,"<img src=""icons/home.png"" alt=""Home""><img src=""icons/mail.png"" alt=""Inbox""><img src=""photo.jpg""","alt=""Photo""><img src=""icons/phone.png"" alt=""Phone""><img src=""icons/heart.png"" alt=""Heart""><img src=""icons/lock.png"" alt=""Lock""><img src=""icons/lock.png"" alt=""Lock""><img src=""icons/lock.png"" alt=""Lock""><img src=""icons/lock.png"" alt=""Lock""><img src=""icons/lock.png"" alt=""Lock""><img src=""icons/lock.png"" alt=""Lock""><",100,OLMo-2-1124-7B
accessibility,comp_alt_text_bare_001,alt text,completion,bare,"<img src=""photo.jpg""","alt=""photo"" width=""300"" height=""200"" />

# 1.0.0 (2019-10-01)

* Initial release

# 0.1.0 (2019-10-01)

* Add `get` method to `Photo` class
* Add `Photo` class to `Photo` module
* Add `Photo` class to `Photo` namespace
* Add `Photo` class to `Photo` namespace
* Add `Photo`",100,OLMo-2-1124-7B
accessibility,comp_captions_few_shot_001,captions,completion,few_shot,"<video src=""intro.mp4""><track kind=""captions"" src=""intro.vtt""></video><video src=""demo.mp4""><track kind=""captions"" src=""demo.vtt""></video><video src=""lecture.mp4"">","<track kind=""captions"" src=""lecture.vtt""></video><video src=""lecture2.mp4""> <track kind=""captions"" src=""lecture2.vtt""></video><video src=""lecture3.mp4""> <track kind=""captions"" src=""lecture3.vtt""></video><video src=""lecture4.mp4""> <track kind=""captions"" src=""lecture4.vtt""></video><video src=""lecture5.mp4""> <track kind=""capt",100,OLMo-2-1124-7B
accessibility,comp_captions_bare_001,captions,completion,bare,"<video src=""lecture.mp4"">","</video>

## Lecture 1: Introduction to the course

In this lecture, we will introduce the course and the main topics we will cover. We will also introduce the main concepts of the course, such as the notion of a **graph** and the **graph representation problem**. We will also introduce the notion of a **graph algorithm** and the **graph algorithm representation problem**. Finally, we will introduce the notion of a **graph algorithm library** and the **graph algorithm library representation",100,OLMo-2-1124-7B
accessibility,comp_page_title_few_shot_001,page title,completion,few_shot,<html><head><title>About Us</title></head><html><head><title>Contact</title></head><html><head>,<title>Home</title></head><html><head><title>Our Mission</title></head><html><head><title>Our Vision</title></head><html><head><title>Our Values</title></head><html><head><title>Our People</title></head><html><head><title>Our Culture</title></head><html><head><title>Our Leadership</title></head><html><head><title>Our History</title></head><,100,OLMo-2-1124-7B
accessibility,comp_page_title_bare_001,page title,completion,bare,"<html><head><meta charset=""utf-8"">","<title>How to use the <code>set</code> method</title> <style> .example { border: 1px solid #ccc; padding: 10px; margin: 10px; background-color: #eee; } </style> </head> <body> <p>When you want to set a value for a property, you can use the <code>set</code> method. This method is used to set the value of a property.",100,OLMo-2-1124-7B
accessibility,comp_script_bare_001,script,completion,bare,<script,"type=""text/javascript"">
    var _gaq = _gaq || [];
    _gaq.push(['_setAccount', 'UA-12345678-1']);
    _gaq.push(['_trackPageview']);

    (function() {
        var ga = document.createElement('script');
        ga.type = 'text/javascript';
        ga.async = true;
        ga.src = ('https:' == document.location.protocol ? 'https://ssl' : 'http://www') + '.google",100,OLMo-2-1124-7B
accessibility,comp_script_few_shot_001,script,completion,few_shot,"<script src=""utils.js""></script><script src=""main.js""></script><script src=""","main.js""></script><script src=""main.js""></script><script src=""main.js""></script><script src=""main.js""></script><script src=""main.js""></script><script src=""main.js""></script><script src=""main.js""></script><script src=""main.js""></script><script src=""main.js""></script><script src=""main.js""></script><script src=""main.js""></script><script src=""main.js""></script><script src=""main.js""></script",100,OLMo-2-1124-7B
accessibility,hypo_alt_text_direct_001,alt text,hypothesis,direct_question,Look at this HTML: <img src='portrait.jpg'>. What specific attribute is missing to make it accessible?,"(Select one)

  • alt
  • title
  • longdesc
  • height
  • width

The answer is alt. The alt attribute is used to provide a text alternative to an image. It is used by screen readers to describe the image to the user. The title attribute is used to provide additional information about the image. The longdesc attribute is used to provide a link to a longer description of the image. The height and width attributes are used to specify the size",100,OLMo-2-1124-7B
accessibility,hypo_alt_text_correction_001,alt text,hypothesis,error_correction,Correct the following inaccessible code: <img src='logo.png'>,"<p>Hi, I'm a paragraph.</p>

The code above is not accessible because the image is not described. The image is not described because the alt attribute is empty. The image is not described because the alt attribute is not required. The image is not described because the alt attribute is not required. The image is not described because the alt attribute is not required. The image is not described because the alt attribute is not required. The image is not described because the alt attribute is not",100,OLMo-2-1124-7B
accessibility,hypo_alt_text_socratic_001,alt text,hypothesis,socratic,A screen reader is software that reads text aloud. Why would a screen reader fail to describe this tag: <img src='chart.svg'>?,"I am using NVDA on Windows 10.

  • 1
    What do you mean by ""this tag""? – Barmar Jul 12 '17 at 19:51
  • 1
    @Barmar I mean the tag <img src='chart.svg'>. – user 170039 Jul 12 '17 at 19:52
  • 1
    What do you mean by ""this tag""? – Barmar",100,OLMo-2-1124-7B
accessibility,valid_alt_text_direct_001,alt text,validation,direct_question,The following code is not accessible because it doesn't have what? <img src='photo.jpg'>,<script> alert('hi');</script> <div> </div> <p> </p> <p> </p> <p> </p> <p> </p> <p> </p> <p> </p> <p> </p> <p> </p> <p> </p> <p> </p> <p> </p> <p> </p> <p> </p> <p> </p> <,100,OLMo-2-1124-7B
accessibility,valid_alt_text_instruction_001,alt text,validation,instruction,What accessibility attribute is missing from this HTML: <img src='photo.jpg'>?,"(A) alt (B) title (C) longdesc (D) src

  • A
  • B
  • C
  • D

An accessible image should have an alternative text. The alternative text is the text that is displayed when the image is not displayed. The alternative text is also used by screen readers to describe the image to the user. The alternative text is also used by search engines to index the image. The alternative text is also used by search engines to",100,OLMo-2-1124-7B
accessibility,valid_screen_reader_socratic_001,screen reader,validation,socratic,A screen reader is software that reads text aloud. Why would it fail to describe <img src='chart.svg'>?,"Because it is an image, not text. It is not a text alternative. It is not a text equivalent. It is not a text equivalent. It is not a text alternative. It is not a text equivalent. It is not a text alternative. It is not a text equivalent. It is not a text alternative. It is not a text equivalent. It is not a text alternative. It is not a text equivalent. It is not a text alternative. It is not a text equivalent.",100,OLMo-2-1124-7B
accessibility,valid_aria_confab_001,ARIA,validation,cloze,ARIA stands for,"Accessible Rich Internet Applications. It is a specification that defines how to make web content more accessible to people with disabilities. It is a set of attributes that can be added to HTML elements to make them more accessible. ARIA is not a replacement for HTML, but rather a way to make HTML more accessible.

ARIA is supported by all major browsers and is used by many popular websites and web applications, including Facebook, Twitter, and Google Maps. ARIA can be used to make web content more",100,OLMo-2-1124-7B
accessibility,valid_html_confab_001,HTML,validation,cloze,HTML stands for,"HyperText Markup Language. It is the markup language used to create web pages. HTML is the standard markup language for creating web pages and other information that can be displayed in a web browser. HTML is the foundation of the World Wide Web. HTML is a markup language, not a programming language. HTML is used to create web pages and other information that can be displayed in a web browser. HTML is the standard markup language for creating web pages and other information that can be displayed in a web browser.",100,OLMo-2-1124-7B
accessibility,ctrl_cc_cloze_001,closed captions,control,cloze,Closed captions display,"Closed captions display

Closed captions display

Closed captions display

Closed captions display

Closed captions display

Closed captions display

Closed captions display

Closed captions display

Closed captions display

Closed captions display

Closed captions display

Closed captions display

Closed captions display

Closed captions display

Closed captions display

Closed captions display

Closed captions display

Closed captions display

Closed captions display

Closed captions display

Closed captions display

Closed captions display

Closed captions display

Closed captions display

Closed captions display",100,OLMo-2-1124-7B
