prompt_id,concept,prompt_type,template_type,prompt,output,max_tokens,model
eval_alt_text_001,alt text,evaluative,code_review,The following code is not accessible because it doesn't have what? <img src='photo.jpg'>,"I'm trying to create a simple image that will be displayed on a page. I'm using the following code:
<img src='photo.jpg'>

I'm trying to create a simple image that will be displayed on a page. I'm using the following code:
<img src='photo.jpg'>

I'm trying to create a simple image that will be displayed on a page. I'm using the following code:
<img src='photo.",100,EleutherAI/pythia-160m
eval_div_onclick_001,semantic HTML,evaluative,code_review,A <div> with onclick is not accessible because,"it is not a <div>
<div> with onclick is not accessible because it is not a <div> with onclick is not accessible because it is not a <div> with onclick is not accessible because it is not a <div> with onclick is not accessible because it is not a <div> with onclick is not accessible because it is not a <div> with onclick is not accessible because it is not a <div> with onclick is not accessible because it is not a <",100,EleutherAI/pythia-160m
eval_empty_link_001,empty link,evaluative,code_review,The accessibility problem with <a href='#'></a> is,"that it is not possible to access the content of the page.

The accessibility problem with <a href='#'></a> is that it is not possible to access the content of the page.

The accessibility problem with <a href='#'></a> is that it is not possible to access the content of the page.

The accessibility problem with <a href='#'></a> is that it is not possible to access the content of the page.

The",100,EleutherAI/pythia-160m
eval_unlabeled_input_001,form label,evaluative,code_review,<input type='text'> needs a,"password
<input type='password' name='password' value='password' />
<input type='submit' value='Submit' />
</input>",100,EleutherAI/pythia-160m
eval_click_here_001,link text,evaluative,code_review,A button that only says 'Click here' is bad because,"it's not a button.

A button that only says 'Click here' is bad because it's not a button.

A button that only says 'Click here' is bad because it's not a button.

A button that only says 'Click here' is bad because it's not a button.

A button that only says 'Click here' is bad because it's not a button.

A button that only says 'Click here' is bad because",100,EleutherAI/pythia-160m
comp_alt_text_few_shot_001,alt text,completion,few_shot,"<img src=""icons/home.png"" alt=""Home""><img src=""icons/mail.png"" alt=""Inbox""><img src=""photo.jpg""","alt=""Photo""></img>

<div class=""page-header"">
  <div class=""page-title"">
    <h1>Home</h1>
    <p>Home is a web page that shows you the latest news, news about your favorite places, and more. It's a great place to browse the web.</p>
  </div>
  <div class=""page-content"">
    <div class=""page-title"">",100,EleutherAI/pythia-160m
comp_alt_text_bare_001,alt text,completion,bare,"<img src=""photo.jpg""","alt=""Photo"" />

<p>

<img src=""photo.jpg"" alt=""Photo"" />

<p>

<img src=""photo.jpg"" alt=""Photo"" />

<p>

<img src=""photo.jpg"" alt=""Photo"" />

<p>

<img src=""photo.jpg"" alt=""Photo"" />

<p>

<img src=""photo.jpg""",100,EleutherAI/pythia-160m
comp_captions_few_shot_001,captions,completion,few_shot,"<video src=""intro.mp4""><track kind=""captions"" src=""intro.vtt""></video><video src=""demo.mp4""><track kind=""captions"" src=""demo.vtt""></video><video src=""lecture.mp4"">",</video>,100,EleutherAI/pythia-160m
comp_captions_bare_001,captions,completion,bare,"<video src=""lecture.mp4"">","<source src=""lecture.mp4"" type=""video/mp4"" />
<source src=""lecture.mp4"" type=""video/mp4"" />
<source src=""lecture.mp4"" type=""video/mp4"" />
<source src=""lecture.mp4"" type=""video/mp4"" />
<source src=""lecture.mp4"" type=""video/mp4"" />
<source src=""",100,EleutherAI/pythia-160m
comp_page_title_few_shot_001,page title,completion,few_shot,<html><head><title>About Us</title></head><html><head><title>Contact</title></head><html><head>,"Copyright</head></html></head></body></html>
</html>",100,EleutherAI/pythia-160m
comp_page_title_bare_001,page title,completion,bare,"<html><head><meta charset=""utf-8"">",<title>Tutorial: Tutorial: Tutorial: Tutorial: Tutorial: Tutorial: Tutorial: Tutorial: Tutorial: Tutorial: Tutorial: Tutorial: Tutorial: Tutorial: Tutorial: Tutorial: Tutorial: Tutorial: Tutorial: Tutorial: Tutorial: Tutorial: Tutorial: Tutorial: Tutorial: Tutorial: Tutorial: Tutorial: Tutorial: Tutorial: Tutorial: Tutorial:,100,EleutherAI/pythia-160m
comp_script_bare_001,script,completion,bare,<script,"src=""https://ajax.googleapis.com/ajax/libs/jquery/2.1.1/jquery.min.js""></script>
<script src=""https://cdnjs.cloudflare.com/ajax/libs/jquery/3.3.1/jquery.min.js""></script>
<script src=""https://cdnjs.cloudflare.com/ajax/libs/jquery/3.3.1/jquery.min.js""></script>",100,EleutherAI/pythia-160m
comp_script_few_shot_001,script,completion,few_shot,"<script src=""utils.js""></script><script src=""main.js""></script><script src=""","main.js""></script><script>

var _ = require(""lodash"");

var _ = require(""./utils"");

var _ = require(""./utils/utils"");

var _ = _typeof(utils);

var _ = _typeof(utils.isArray);

var _ = _typeof(utils.isArrayArray);

var _ = _typeof(utils.isArrayArray);

var _ = _typeof(utils",100,EleutherAI/pythia-160m
hypo_alt_text_direct_001,alt text,hypothesis,direct_question,Look at this HTML: <img src='portrait.jpg'>. What specific attribute is missing to make it accessible?,"<img src='portrait.jpg' />

<img src='portrait.jpg' />

<img src='portrait.jpg' />

<img src='portrait.jpg' />

<img src='portrait.jpg' />

<img src='portrait.jpg' />

<img src='portrait.jpg' />

<img src='portrait.jpg' />

<img",100,EleutherAI/pythia-160m
hypo_alt_text_correction_001,alt text,hypothesis,error_correction,Correct the following inaccessible code: <img src='logo.png'>,"The following code is a hack to make the code work correctly.

<img src='logo.png'>

The following code is a hack to make the code work correctly.

<img src='logo.png'>

The following code is a hack to make the code work correctly.

<img src='logo.png'>

The following code is a hack to make the code work correctly.

<img src='logo.png'>",100,EleutherAI/pythia-160m
hypo_alt_text_socratic_001,alt text,hypothesis,socratic,A screen reader is software that reads text aloud. Why would a screen reader fail to describe this tag: <img src='chart.svg'>?,"A screen reader is software that reads text aloud. Why would a screen reader fail to describe this tag: <img src='chart.svg'>?

A screen reader is software that reads text aloud. Why would a screen reader fail to describe this tag: <img src='chart.svg'>?

A screen reader is software that reads text aloud. Why would a screen reader fail to describe this tag: <img src='chart.svg'>?

A screen",100,EleutherAI/pythia-160m
valid_alt_text_direct_001,alt text,validation,direct_question,The following code is not accessible because it doesn't have what? <img src='photo.jpg'>,"I'm trying to create a simple image that will be displayed on a page. I'm using the following code:
<img src='photo.jpg'>

I'm trying to create a simple image that will be displayed on a page. I'm using the following code:
<img src='photo.jpg'>

I'm trying to create a simple image that will be displayed on a page. I'm using the following code:
<img src='photo.",100,EleutherAI/pythia-160m
valid_alt_text_instruction_001,alt text,validation,instruction,What accessibility attribute is missing from this HTML: <img src='photo.jpg'>?,"What is the <img src='photo.jpg'> attribute?

What is the <img src='photo.jpg'> attribute?

What is the <img src='photo.jpg'> attribute?

What is the <img src='photo.jpg'> attribute?

What is the <img src='photo.jpg'> attribute?

What is the <img src='photo.jpg'> attribute?

What is the <img src='photo",100,EleutherAI/pythia-160m
valid_screen_reader_socratic_001,screen reader,validation,socratic,A screen reader is software that reads text aloud. Why would it fail to describe <img src='chart.svg'>?,"A screen reader is software that reads text aloud. Why would it fail to describe <img src='chart.svg'>?

The screen reader is a software that reads text aloud. Why would it fail to describe <img src='chart.svg'>?

The screen reader is a software that reads text aloud. Why would it fail to describe <img src='chart.svg'>?

The screen reader is a software that reads text aloud. Why would it fail",100,EleutherAI/pythia-160m
valid_aria_confab_001,ARIA,validation,cloze,ARIA stands for,"the first time in the history of the country, and the first time in the history of the world.

The first time in the history of the world that the country stood for the first time in the history of the world, was in the early days of the 20th century.

The first time in the history of the world that the country stood for the first time in the history of the world, was in the early days of the 20th century.

The first time",100,EleutherAI/pythia-160m
valid_html_confab_001,HTML,validation,cloze,HTML stands for,"the web, and is a collection of HTML code.

HTML stands for the web, and is a collection of HTML code.

HTML stands for the web, and is a collection of HTML code.

HTML stands for the web, and is a collection of HTML code.

HTML stands for the web, and is a collection of HTML code.

HTML stands for the web, and is a collection of HTML code.

HTML stands for the web, and",100,EleutherAI/pythia-160m
ctrl_cc_cloze_001,closed captions,control,cloze,Closed captions display,"the most information possible about the player.

The following captions are available for the player's choice of the captions.

The following captions are available for the player's choice of the captions.

The following captions are available for the player's choice of the captions.

The following captions are available for the player's choice of the captions.

The following captions are available for the player's choice of the captions.",100,EleutherAI/pythia-160m
ctrl_contrast_cloze_001,color contrast,control,cloze,Color contrast is important because,"it is the most important factor in determining the color of a color image.

Color contrast is important because it is the most important factor in determining the color of a color image.

Color contrast is important because it is the most important factor in determining the color of a color image.

Color contrast is important because it is the most important factor in determining the color of a color image.

Color contrast is important because it is the most important factor in determining the color of a",100,EleutherAI/pythia-160m
ctrl_title_cloze_001,page title,control,cloze,A page title describes,"the content of a website.

A page title describes the content of a website.

A page title describes the content of a website.

A page title describes the content of a website.

A page title describes the content of a website.

A page title describes the content of a website.

A page title describes the content of a website.

A page title describes the content of a website.

A page title describes the content of a",100,EleutherAI/pythia-160m
ctrl_cc_direct_001,closed captions,control,direct_question,What are closed captions?,"What are closed captions?

What are closed captions?

What are closed captions?

What are closed captions?

What are closed captions?

What are closed captions?

What are closed captions?

What are closed captions?

What are closed captions?

What are closed captions?

What are closed captions?

What are closed captions?

What are",100,EleutherAI/pythia-160m
ctrl_contrast_direct_001,color contrast,control,direct_question,What is color contrast?,"Color contrast is a technique that can be used to measure the color of a color. Color contrast is a technique that can be used to measure the color of a color. Color contrast is a technique that can be used to measure the color of a color.

Color contrast is a technique that can be used to measure the color of a color. Color contrast is a technique that can be used to measure the color of a color. Color contrast is a technique that can be used to measure the",100,EleutherAI/pythia-160m
ctrl_title_direct_001,page title,control,direct_question,What is a page title?,"A page title is a title that is used to describe a page of text. A page title is a title that is used to describe a page of text.

A page title is a title that is used to describe a page of text.

A page title is a title that is used to describe a page of text.

A page title is a title that is used to describe a page of text.

A page title is a title that is used to",100,EleutherAI/pythia-160m
ctrl_cc_instruction_001,closed captions,control,instruction,Explain closed captions to a web developer.,"The following captions are closed:

The following captions are closed:

The following captions are closed:

The following captions are closed:

The following captions are closed:

The following captions are closed:

The following captions are closed:

The following captions are closed:

The following captions are closed:

The following captions are closed:

The following captions are closed:",100,EleutherAI/pythia-160m
ctrl_contrast_instruction_001,color contrast,control,instruction,Explain color contrast to a web developer.,"Color contrast is a technique that allows a web developer to create a color image that is more vivid than the original color.

Color contrast is a technique that allows a web developer to create a color image that is more vivid than the original color.

Color contrast is a technique that allows a web developer to create a color image that is more vivid than the original color.

Color contrast is a technique that allows a web developer to create a color image that is more vivid than",100,EleutherAI/pythia-160m
ctrl_title_instruction_001,page title,control,instruction,Explain page titles to a web developer.,"The following page titles are available for use in the web developer's web site.

Page titles are available for use in the web developer's web site.

Page titles are available for use in the web developer's web site.

Page titles are available for use in the web developer's web site.

Page titles are available for use in the web developer's web site.

Page titles are available for use in the web developer's web site.",100,EleutherAI/pythia-160m
ctrl_cc_evaluative_001,closed captions,control,evaluative,A video without closed captions is not accessible because,"it is not available.

A video without closed captions is not accessible because it is not available.

A video without closed captions is not accessible because it is not available.

A video without closed captions is not accessible because it is not available.

A video without closed captions is not accessible because it is not available.

A video without closed captions is not accessible because it is not available.

A video without closed captions is not",100,EleutherAI/pythia-160m
ctrl_contrast_evaluative_001,color contrast,control,evaluative,Text with low color contrast is not accessible because,"it is not available in the browser.

The text is not accessible because it is not available in the browser.

The text is not accessible because it is not available in the browser.

The text is not accessible because it is not available in the browser.

The text is not accessible because it is not available in the browser.

The text is not accessible because it is not available in the browser.

The text is not accessible because it is not available",100,EleutherAI/pythia-160m
ctrl_title_evaluative_001,page title,control,evaluative,A web page without a title is not accessible because,"it is not a title.

A web page without a title is not accessible because it is not a title.

A web page without a title is not accessible because it is not a title.

A web page without a title is not accessible because it is not a title.

A web page without a title is not accessible because it is not a title.

A web page without a title is not accessible because it is not a title.

A web",100,EleutherAI/pythia-160m
ctrl_cc_scenario_001,closed captions,control,scenario,"A deaf user is watching a video on a website. Without closed captions, the user","can see the video on the website.

The user can see the video on the website by clicking on the video link.

The user can also see the video on the website by clicking on the video link.

The user can also see the video on the website by clicking on the video link.

The user can also see the video on the website by clicking on the video link.

The user can also see the video on the website by clicking on the video",100,EleutherAI/pythia-160m
ctrl_contrast_scenario_001,color contrast,control,scenario,A low vision user visits a website with poor color contrast. The user,"is not able to see the website.

A low vision user visits a website with poor color contrast. The user is not able to see the website.

A low vision user visits a website with poor color contrast. The user is not able to see the website.

A low vision user visits a website with poor color contrast. The user is not able to see the website.

A low vision user visits a website with poor color contrast. The user is not able to",100,EleutherAI/pythia-160m
ctrl_title_scenario_001,page title,control,scenario,A screen reader user navigates to a web page with no title. The user,is then prompted to enter a title and a description. The user then navigates to a web page with a title and description. The user is then prompted to enter a description and a title. The user is then prompted to enter a title and a description. The user is then prompted to enter a description and a title. The user is then prompted to enter a title and a description. The user is then prompted to enter a title and a description. The user is then prompted to enter a title,100,EleutherAI/pythia-160m
ctrl_bicycle_cloze_001,bicycle,control,cloze,A bicycle is used for,"transportation between a city and a state or a country.

A bicycle is used for transportation between a city and a state or a country.

A bicycle is used for transportation between a city and a state or a country.

A bicycle is used for transportation between a city and a state or a country.

A bicycle is used for transportation between a city and a state or a country.

A bicycle is used for transportation between a city and a state or a country",100,EleutherAI/pythia-160m
ctrl_bicycle_direct_001,bicycle,control,direct_question,What is a bicycle?,"A bicycle is a device that is used to move a bicycle or other vehicle. A bicycle is a device that is used to move a bicycle or other vehicle. A bicycle is a device that is used to move a bicycle or other vehicle.

A bicycle is a device that is used to move a bicycle or other vehicle. A bicycle is a device that is used to move a bicycle or other vehicle.

A bicycle is a device that is used to move a bicycle or other",100,EleutherAI/pythia-160m
ctrl_bicycle_instruction_001,bicycle,control,instruction,Explain bicycles to a web developer.,"Bicycles are a great way to learn about the world around you. They are a great way to learn about the world around you.

Bicycles are a great way to learn about the world around you. They are a great way to learn about the world around you.

Bicycles are a great way to learn about the world around you. They are a great way to learn about the world around you.

Bicycles are a great way to",100,EleutherAI/pythia-160m
ctrl_bicycle_evaluative_001,bicycle,control,evaluative,A bicycle without brakes is not safe because,"of the risk of injury.

A bicycle without brakes is not safe because of the risk of injury.

A bicycle without brakes is not safe because of the risk of injury.

A bicycle without brakes is not safe because of the risk of injury.

A bicycle without brakes is not safe because of the risk of injury.

A bicycle without brakes is not safe because of the risk of injury.

A bicycle without brakes is not safe because of the risk of",100,EleutherAI/pythia-160m
ctrl_bicycle_scenario_001,bicycle,control,scenario,"A child is riding a bicycle on a busy street. Without a helmet, the child","is unable to see the street.

A child is riding a bicycle on a busy street. Without a helmet, the child is unable to see the street.

A child is riding a bicycle on a busy street. Without a helmet, the child is unable to see the street.

A child is riding a bicycle on a busy street. Without a helmet, the child is unable to see the street.

A child is riding a bicycle on a busy street. Without a",100,EleutherAI/pythia-160m
