prompt_id,concept,prompt_type,template_type,prompt,output,max_tokens,model
call_option,call option,declarative,cloze,A call option gives,"you the option to call a specific number, or to call a specific number and not have to enter a phone number.

Call option

You can call a number from any phone number.

You can call a number from any phone number. You can call a number from any phone number. You can call a number from any phone number. You can call a number from any phone number. You can call a number from any phone number. You can call a number from any phone",100,gpt2-medium
commodity_futures,commodity futures,declarative,cloze,Commodity futures are,"a great way to hedge against volatility in the stock market. But they're also a great way to hedge against volatility in the commodity markets.

The commodity futures market is a complex one, and it's not easy to understand.

The market is a complex one, and it's not easy to understand.

The commodity futures market is a complex one, and it's not easy to understand.

The commodity futures market is a complex one, and it's not easy to",100,gpt2-medium
currency_hedge,currency hedge,declarative,cloze,A currency hedge is,"a type of currency hedging strategy that involves buying and selling currencies in order to protect against currency fluctuations.

The strategy is used by many financial institutions, including banks, hedge funds, and insurance companies.

The strategy is often used to hedge against currency fluctuations in the event of a currency war.

The strategy is also used by hedge funds and insurance companies to hedge against currency fluctuations in the event of a currency war.

The strategy is also used by hedge funds and insurance",100,gpt2-medium
implied_volatility,implied volatility,declarative,cloze,Implied volatility refers to,"the amount of volatility in the market.

Implied volatility is the amount of volatility in the market that is not based on actual market conditions.

Implied volatility is the amount of volatility in the market that is based on actual market conditions.

Implied volatility is the amount of volatility in the market that is based on actual market conditions.

Implied volatility is the amount of volatility in the market that is based on actual market conditions.

Implied volatility is the",100,gpt2-medium
zero_collar,zero collar,declarative,cloze,A zero collar strategy,"is a way to reduce the risk of a collision by using a zero-collision system. The system is designed to reduce the risk of a collision by using a zero-collision system.

The zero-collision system is designed to reduce the risk of a collision by using a zero-collision system.

The zero-collision system is designed to reduce the risk of a collision by using a zero-collision system.

The zero-collision system is",100,gpt2-medium
diluted_earnings,diluted earnings,declarative,cloze,Diluted earnings per share is,"the most common measure of a company's profitability. It is calculated by dividing the company's net income by the company's total assets. Diluted earnings per share is calculated by dividing the company's net income by the company's total liabilities.

Diluted earnings per share is calculated by dividing the company's net income by the company's total assets.

Diluted earnings per share is calculated by dividing the company's net income by the company's total liabilities.

Dil",100,gpt2-medium
price_ratio,price ratio,declarative,cloze,The price to earnings ratio is,"the ratio of the price to earnings of a company's stock. It is calculated by dividing the price of a company's stock by the earnings of its stock.

The price to earnings ratio is calculated by dividing the price of a company's stock by the earnings of its stock.

The price to earnings ratio is calculated by dividing the price of a company's stock by the earnings of its stock.

The price to earnings ratio is calculated by dividing the price of a company's stock",100,gpt2-medium
preferred_dividend,preferred dividend,declarative,cloze,A preferred dividend is,"a dividend that is paid to shareholders in the form of a share of common stock. The preferred dividend is paid to the shareholders in the form of a share of common stock.

The preferred dividend is paid to the shareholders in the form of a share of common stock.

The preferred dividend is paid to the shareholders in the form of a share of common stock.

The preferred dividend is paid to the shareholders in the form of a share of common stock.

The preferred dividend",100,gpt2-medium
financial_leverage,financial leverage,declarative,cloze,Financial leverage is,"a key factor in the success of any business. It is the ability to generate a profit or loss, to make a profit or loss, to make a profit or loss, to make a profit or loss, to make a profit or loss, to make a profit or loss, to make a profit or loss, to make a profit or loss, to make a profit or loss, to make a profit or loss, to make a profit or loss, to make a profit or loss, to make",100,gpt2-medium
debt_covenant,debt covenant,declarative,cloze,A debt covenant is,"a legal agreement that obligates a debtor to pay a debt. A debt covenant is a legal agreement that obligates a debtor to pay a debt.

A debt covenant is a legal agreement that obligates a debtor to pay a debt.

A debt covenant is a legal agreement that obligates a debtor to pay a debt.

A debt covenant is a legal agreement that obligates a debtor to pay a debt.

A debt covenant is a legal agreement that obligates a",100,gpt2-medium
capital_structure,capital structure,declarative,cloze,Capital structure refers to,"the structure of a company's business, including its structure of ownership, management, and operations.

Capital structure is a key factor in determining the company's future financial performance.

Capital Structure

Capital structure is the structure of a company's business, including its structure of ownership, management, and operations.

Capital structure is a key factor in determining the company's future financial performance.

Capital structure is a key factor in determining the company's future financial performance.",100,gpt2-medium
due_diligence,due diligence,declarative,cloze,Due diligence is,"required to determine whether the information provided is accurate.

The information provided is for informational purposes only and should not be relied upon as a substitute for the advice of a licensed professional.

The information provided is provided for general information purposes only and should not be relied upon as a substitute for the advice of a licensed professional.

The information provided is provided for informational purposes only and should not be relied upon as a substitute for the advice of a licensed professional.

The information provided is",100,gpt2-medium
public_offering,public offering,declarative,cloze,A public offering is,"a type of stock offering that is conducted by a private company. The company that conducts the offering is called the offering company. The offering company is the company that will sell the shares of the company that is offering the shares.

The public offering is a type of stock offering that is conducted by a private company. The company that conducts the offering is called the offering company. The offering company is the company that will sell the shares of the company that is offering the shares. The public offering is",100,gpt2-medium
market_liquidity,market liquidity,declarative,cloze,Market liquidity refers to,"the amount of money that can be exchanged between two parties at any given time. It is a measure of the amount of money that can be exchanged between two parties at any given time.

The market liquidity of a currency is the amount of money that can be exchanged between two parties at any given time.

The market liquidity of a currency is the amount of money that can be exchanged between two parties at any given time.

The market liquidity of a currency is the amount of money",100,gpt2-medium
trade_settlement,trade settlement,declarative,cloze,Trade settlement is,"a process in which a country agrees to pay a certain amount of money to a foreign country in exchange for a certain amount of goods or services.

The United States has been involved in trade settlements with countries in the Middle East and Africa for decades.

The United States has been involved in trade settlements with countries in the Middle East and Africa for decades.

The United States has been involved in trade settlements with countries in the Middle East and Africa for decades.

The United States",100,gpt2-medium
central_clearing,central clearing,declarative,cloze,Central clearing houses,"are the largest clearing houses in the world. They are located in the United States, Canada, Australia, New Zealand, and South Africa. They are the largest clearing houses in the world because they are the only clearing houses that are able to handle the volume of clearing needed to clear the world's forests.

The clearing houses are located in the United States, Canada, Australia, New Zealand, and South Africa. They are the largest clearing houses in the world because they are the only clearing houses",100,gpt2-medium
maintenance_margin,maintenance margin,declarative,cloze,A maintenance margin is,"a percentage of the total cost of a project that is not covered by the project's cost-sharing agreement.

The maintenance margin is calculated by dividing the total cost of the project by the total cost of the project's cost-sharing agreement.

The maintenance margin is calculated by dividing the total cost of the project by the total cost of the project's cost-sharing agreement.

The maintenance margin is calculated by dividing the total cost of the project by the total cost of the project",100,gpt2-medium
regulatory_compliance,regulatory compliance,declarative,cloze,Regulatory compliance means,"that the agency has to follow the law.

The agency has to follow the law.

The agency has to follow the law.

The agency has to follow the law.

The agency has to follow the law.

The agency has to follow the law.

The agency has to follow the law.

The agency has to follow the law.

The agency has to follow the law.

The agency has to follow the law.",100,gpt2-medium
money_laundering,money laundering,declarative,cloze,Money laundering is,"a crime in the United States. It is a crime to use money to commit a crime.

The U.S. Department of the Treasury's Financial Crimes Enforcement Network (FinCEN) defines money laundering as:

""the laundering of funds, goods, or services by means of false or fraudulent pretenses, representations, or promises, or the concealment of the source of funds, goods, or services.""

The U.S. Department of the Treasury's Financial Crimes",100,gpt2-medium
asset_allocation,asset allocation,declarative,cloze,Asset allocation is,"a key part of any portfolio. It is a way to allocate your money to different investments.

The key to asset allocation is to understand the different types of investments you can make.

The following are the main types of investments you can make:

Investment in stocks

Investment in bonds

Investment in mutual funds

Investment in mutual funds

Investment in mutual funds

Investment in bonds

Investment in mutual funds",100,gpt2-medium
systemic_risk,systemic risk,declarative,cloze,Systemic risk is,"a term used to describe the risk of a disease or injury to a population that is not caused by the individual. It is a risk that is not caused by the individual, but is caused by the environment.

Systemic risk is a risk that is not caused by the individual, but is caused by the environment. It is a risk that is not caused by the individual, but is caused by the environment.

Systemic risk is a risk that is not caused by the individual,",100,gpt2-medium
stress_test,stress test,declarative,cloze,A stress test is,"a test that measures the amount of stress that a person is under. It is used to determine if a person is at risk of developing a mental health problem.

The stress test is used to determine if a person is at risk of developing a mental health problem.

The stress test is used to determine if a person is at risk of developing a mental health problem.

The stress test is used to determine if a person is at risk of developing a mental health problem.",100,gpt2-medium
credit_default,credit default,declarative,cloze,A credit default is,"a term used to describe a situation where a borrower defaults on a loan.

A credit default is a term used to describe a situation where a borrower defaults on a loan.

A credit default is a term used to describe a situation where a borrower defaults on a loan.

A credit default is a term used to describe a situation where a borrower defaults on a loan.

A credit default is a term used to describe a situation where a borrower defaults on a loan.",100,gpt2-medium
stock_market,stock market,declarative,cloze,The stock market is,"a great place to invest, but it's also a great place to lose money.

The stock market is a great place to invest, but it's also a great place to lose money.

The stock market is a great place to invest, but it's also a great place to lose money.

The stock market is a great place to invest, but it's also a great place to lose money.

The stock market is a great place to invest, but it",100,gpt2-medium
mutual_fund,mutual fund,declarative,cloze,A mutual fund is,"a financial instrument that is used to invest in a mutual fund. Mutual funds are typically managed by a fund manager, who is responsible for managing the fund's investments. Mutual funds are also known as investment vehicles.

Mutual funds are generally considered investment vehicles because they are managed by a fund manager. Mutual funds are also known as investment vehicles because they are managed by a fund manager.

Mutual funds are not investment vehicles because they are not managed by a fund manager. Mutual funds are",100,gpt2-medium
hedge_fund,hedge fund,declarative,cloze,A hedge fund is,"betting that the U.S. economy will continue to grow at a healthy clip through the end of the year, despite the ongoing turmoil in the global economy.

The fund, called the Global Growth Fund, is betting that the U.S. economy will grow at a healthy clip through the end of the year, despite the ongoing turmoil in the global economy.

The fund, which is based in New York, has been investing in U.S. stocks since the beginning of the",100,gpt2-medium
bear_market,bear market,declarative,cloze,A bear market is,"a market in which prices are rising rapidly, and the market is not being driven by fundamentals. The market is driven by speculation and speculation is driven by speculation.

The market is driven by speculation because it is driven by speculation.

The market is driven by speculation because it is driven by speculation.

The market is driven by speculation because it is driven by speculation.

The market is driven by speculation because it is driven by speculation.

The market is driven by speculation",100,gpt2-medium
bull_market,bull market,declarative,cloze,A bull market is,a period of rapid growth in the value of a stock. It is a period of rapid growth in the value of a stock because the market is growing rapidly. The bull market is also a period of rapid growth in the value of a stock because the market is growing rapidly because of the rapid growth in the value of the stock. The bull market is also a period of rapid growth in the value of a stock because the market is growing rapidly because of the rapid growth in the value of the stock.,100,gpt2-medium
credit_rating,credit rating,declarative,cloze,A credit rating is,"a rating assigned by a credit rating agency to a company or organization. A credit rating is a rating assigned by a credit rating agency to a company or organization.

A credit rating is a rating assigned by a credit rating agency to a company or organization. A credit rating is a rating assigned by a credit rating agency to a company or organization.

A credit rating is a rating assigned by a credit rating agency to a company or organization. A credit rating is a rating assigned by a credit",100,gpt2-medium
tax_shelter,tax shelter,declarative,cloze,A tax shelter is,"a tax-exempt organization that is not required to file a tax return. Tax shelters are often used by corporations and individuals to avoid paying taxes.

Tax shelters are not required to file a tax return. However, they are required to file a Form 1040, which is a tax return that must be filed with the IRS.

Tax shelters are not required to file a tax return. However, they are required to file a Form 1040, which is a tax return that must be",100,gpt2-medium
venture_capital,venture capital,declarative,cloze,Venture capital is,"a great way to make money. But it's also a great way to make money that you don't have to pay taxes on.

The IRS has been cracking down on the practice for years, and it's now getting a lot of attention from lawmakers.

The IRS has been cracking down on the practice for years, and it's now getting a lot of attention from lawmakers.

The IRS has been cracking down on the practice for years, and it's now getting a lot",100,gpt2-medium
prime_rate,prime rate,declarative,cloze,The prime rate is,"the rate at which the government pays interest on the money it borrows. It is the rate at which the government borrows money from the private sector.

The government borrows money from the private sector at the rate of 1.5 per cent of GDP.

The government borrows money from the private sector at the rate of 1.5 per cent of GDP.

The government borrows money from the private sector at the rate of 1.5 per cent of GDP.",100,gpt2-medium
fiscal_policy,fiscal policy,declarative,cloze,Fiscal policy refers to,"the policy of the government to spend more money than it takes in. It is a way of managing the economy to achieve a desired outcome.

The government's fiscal policy is based on the assumption that the economy will grow at a certain rate. The government's fiscal policy is based on the assumption that the economy will grow at a certain rate.

The government's fiscal policy is based on the assumption that the economy will grow at a certain rate.

The government's fiscal policy is",100,gpt2-medium
trade_deficit,trade deficit,declarative,cloze,A trade deficit occurs when,"a country's exports exceed its imports. The trade deficit is a measure of the difference between the value of a country's exports and its imports.

The trade deficit is calculated by subtracting the value of a country's exports from the value of its imports.

The trade deficit is calculated by subtracting the value of a country's exports from the value of its imports.

The trade deficit is calculated by subtracting the value of a country's exports from the value of its imports",100,gpt2-medium
