prompt_id,concept,prompt_type,template_type,prompt,output,max_tokens,model
decl_touch_target_001,touch target,declarative,cloze,A touch target is,"a small, flat, round object that is placed on the surface of the target. The target is usually made of plastic or metal and is usually 1/2 inch in diameter. The target is usually placed on the surface of the target. The target is usually placed on the surface of the target. The target is usually placed on the surface of the target. The target is usually placed on the surface of the target. The target is usually placed on the surface of the target. The target is",100,OLMo-2-0425-1B
decl_drag_movement_001,drag movement,declarative,cloze,A drag movement is,a movement of a body part that is not a limb. The most common type of drag movement is a shoulder drag. This is a movement of the shoulder that is not a limb. The shoulder is a joint that is not a limb. The shoulder is a joint that is not a limb. The shoulder is a joint that is not a limb. The shoulder is a joint that is not a limb. The shoulder is a joint that is not a limb. The shoulder is a joint that is not,100,OLMo-2-0425-1B
decl_focus_appearance_001,focus appearance,declarative,cloze,A focus appearance is,a focus appearance. The focus appearance is a focus appearance. The focus appearance is a focus appearance. The focus appearance is a focus appearance. The focus appearance is a focus appearance. The focus appearance is a focus appearance. The focus appearance is a focus appearance. The focus appearance is a focus appearance. The focus appearance is a focus appearance. The focus appearance is a focus appearance. The focus appearance is a focus appearance. The focus appearance is a focus appearance. The focus appearance is a focus appearance.,100,OLMo-2-0425-1B
decl_consistent_help_001,consistent help,declarative,cloze,Consistent help is,"a great way to get your child to learn. It is also a great way to help your child learn to be independent. If you are looking for a way to help your child learn to read, try using a consistent reading program. This will help your child learn to read and write.

Consistent help is a great way to help your child learn to read. It is also a great way to help your child learn to write. If you are looking for a way to help your child learn to",100,OLMo-2-0425-1B
decl_redundant_entry_001,redundant entry,declarative,cloze,A redundant entry is,"a good thing. It's a way to keep your entries from getting too long. It's also a way to keep your entries from getting too long. If you have a lot of entries, you might want to consider using a different format. You can also use a different format if you have a lot of entries. You can also use a different format if you have a lot of entries. You can also use a different format if you have a lot of entries. You can also use a different",100,OLMo-2-0425-1B
decl_accessible_authentication_001,accessible authentication,declarative,cloze,Accessible authentication is,"a feature that allows users to log in to a website using their credentials. The credentials can be a username and password, a mobile phone number, a biometric identifier, or a combination of these. The credentials are stored in a database and are used to authenticate the user when they log in to the website.

The credentials can be stored in a database or in a file on the server. The credentials can be stored in a database or in a file on the server. The credentials can be stored in",100,OLMo-2-0425-1B
decl_text_spacing_001,text spacing,declarative,cloze,Text spacing is,"1.5 times the font size. So, if you have a font size of 12 pt, you should use 15 pt text spacing. If you have a font size of 12 pt, you should use 18 pt text spacing. If you have a font size of 12 pt, you should use 24 pt text spacing. If you have a font size of 12 pt, you should use 36 pt text spacing. If you have a font size of 12",100,OLMo-2-0425-1B
decl_status_message_001,status message,declarative,cloze,A status message is,sent to the user when the server is unable to process the request. The status message is sent to the user in the same way as the response message. The status message is sent to the user in the same way as the response message. The status message is sent to the user in the same way as the response message. The status message is sent to the user in the same way as the response message. The status message is sent to the user in the same way as the response message. The,100,OLMo-2-0425-1B
decl_error_identification_001,error identification,declarative,cloze,Error identification is,a very important part of the development process. It is important to identify the problem as early as possible. This is why it is important to have a good understanding of the problem and the solution. The problem can be identified by looking at the symptoms of the problem. The symptoms can be identified by looking at the symptoms of the problem. The symptoms can be identified by looking at the symptoms of the problem. The symptoms can be identified by looking at the symptoms of the problem. The symptoms can be identified,100,OLMo-2-0425-1B
decl_pointer_cancellation_001,pointer cancellation,declarative,cloze,Pointer cancellation is,"a common problem in the current state of the art. The main reason is that the current state of the art is based on the assumption that the user is always in control of the mouse pointer. This assumption is not always true. For example, when a user is using a mouse with a scroll wheel, the user is not always in control of the pointer. The user may be using the scroll wheel to scroll the mouse pointer, but the user may not be in control of the pointer. The user",100,OLMo-2-0425-1B
decl_character_key_001,character key,declarative,cloze,A character key is,a character that is used to identify a character. The character key is a unique identifier for a character. The character key is used to identify a character in a database. The character key is a unique identifier for a character. The character key is a unique identifier for a character. The character key is a unique identifier for a character. The character key is a unique identifier for a character. The character key is a unique identifier for a character. The character key is a unique identifier for a character.,100,OLMo-2-0425-1B
decl_accessibility_tree_001,accessibility tree,declarative,cloze,An accessibility tree is,a tree of accessibility information. The accessibility information is represented by a set of accessibility attributes. The accessibility attributes are represented by a set of accessibility attributes. The accessibility attributes are represented by a set of accessibility attributes. The accessibility attributes are represented by a set of accessibility attributes. The accessibility attributes are represented by a set of accessibility attributes. The accessibility attributes are represented by a set of accessibility attributes. The accessibility attributes are represented by a set of accessibility attributes. The accessibility attributes are represented by a set of accessibility,100,OLMo-2-0425-1B
decl_accessible_name_001,accessible name,declarative,cloze,An accessible name is,a name that is easy to remember and understand. The name should be short and easy to spell. It should also be easy to pronounce. The name should be easy to spell and pronounce. The name should be easy to spell and pronounce. The name should be easy to spell and pronounce. The name should be easy to spell and pronounce. The name should be easy to spell and pronounce. The name should be easy to spell and pronounce. The name should be easy to spell and pronounce. The name,100,OLMo-2-0425-1B
decl_accessible_description_001,accessible description,declarative,cloze,An accessible description is,"a short paragraph that describes the product or service in a way that is easy to understand. It should be written in a way that is easy to read and understand. It should also be written in a way that is easy to understand for people with disabilities. The description should be written in a way that is easy to read and understand for people with disabilities.

The description should be written in a way that is easy to read and understand for people with disabilities. It should be written in a way that is",100,OLMo-2-0425-1B
decl_live_region_001,live region,declarative,cloze,A live region is,"a region that is used for the production of a specific product. For example, a live region is a region where a specific product is produced. The live region is a region where a specific product is produced. The live region is a region where a specific product is produced. The live region is a region where a specific product is produced. The live region is a region where a specific product is produced. The live region is a region where a specific product is produced. The live region is a region",100,OLMo-2-0425-1B
decl_tab_panel_001,tab panel,declarative,cloze,A tab panel is,"a set of tabs that you can use to access the various features of the application. The tabs are grouped into sections, and each section is a set of tabs that are related to a specific feature of the application. For example, the tabs in the ""Settings"" section are related to the application's settings. The tabs in the ""Help"" section are related to the application's help.

The tabs in the ""Settings"" section are grouped into the following sections:

  • General Settings
  •",100,OLMo-2-0425-1B
decl_radio_group_001,radio group,declarative,cloze,A radio group is,"a group of people who share a common interest in a particular topic. The group may be a hobby group, a sports group, or a political group. The members of a radio group may be friends, family members, or people who have a common interest in a particular topic. The members of a radio group may also be members of a club or organization.

Radio groups are often formed to share information about a particular topic. They may also be formed to share information about a particular hobby or sport.",100,OLMo-2-0425-1B
decl_tree_grid_001,tree grid,declarative,cloze,A tree grid is,a grid of trees. The grid is a square with a square of trees in the middle. The trees are placed in a square grid. The trees are placed in a square grid. The trees are placed in a square grid. The trees are placed in a square grid. The trees are placed in a square grid. The trees are placed in a square grid. The trees are placed in a square grid. The trees are placed in a square grid. The trees are placed in a square grid.,100,OLMo-2-0425-1B
decl_menu_bar_001,menu bar,declarative,cloze,A menu bar is,"a set of icons that appear at the top of the screen. The icons are usually grouped into categories, such as File, Edit, View, and Help. The icons are usually arranged in a column, but can be arranged in a row or in a grid. The icons are usually arranged in a row, but can be arranged in a grid. The icons are usually arranged in a row, but can be arranged in a grid.

The icons are usually arranged in a row, but can be arranged",100,OLMo-2-0425-1B
decl_tool_tip_001,tool tip,declarative,cloze,A tool tip is,"to use the “Find” function to search for the word “safety” in the document. This will find all occurrences of the word “safety” in the document. Then, you can use the “Replace” function to replace the word “safety” with the word “safety” in the document. This will replace all occurrences of the word “safety” with the word “safety” in the document.

The “Replace” function is a powerful tool that can be",100,OLMo-2-0425-1B
decl_combo_box_001,combo box,declarative,cloze,A combo box is,"a great way to get a lot of different things in one place. You can have a combo box with a list of all the different types of cars you have, and then have a combo box with a list of all the different types of cars you want to sell. This way, you can easily see which cars you have and which ones you want to sell.

The combo box is a great way to get a lot of different things in one place. You can have a list of all the different",100,OLMo-2-0425-1B
decl_semantic_markup_001,semantic markup,declarative,cloze,Semantic markup is,a way to describe the content of a document. It is a way to describe the content of a document without having to write the content. It is a way to describe the content of a document without having to write the content. It is a way to describe the content of a document without having to write the content. It is a way to describe the content of a document without having to write the content. It is a way to describe the content of a document without having to write the content.,100,OLMo-2-0425-1B
decl_focus_management_001,focus management,declarative,cloze,Focus management is,a key element of the business process. The business process is the way in which the business is run. The business process is the way in which the business is run. The business process is the way in which the business is run. The business process is the way in which the business is run. The business process is the way in which the business is run. The business process is the way in which the business is run. The business process is the way in which the business is run. The,100,OLMo-2-0425-1B
decl_reading_order_001,reading order,declarative,cloze,Reading order is,important. The first thing you should do is read the introduction. It will give you a good idea of what the book is about and what you can expect. The next thing you should do is read the first chapter. This will give you a good idea of what the book is about and what you can expect. The next thing you should do is read the second chapter. This will give you a good idea of what the book is about and what you can expect. The next thing you should do,100,OLMo-2-0425-1B
decl_text_formatting_001,text formatting,declarative,cloze,Text formatting is,not supported.,100,OLMo-2-0425-1B
decl_form_field_001,form field,declarative,cloze,A form field is,"a text field that is used to collect information from the user. It is used to collect information from the user such as name, address, phone number, email address, etc. The form field is used to collect information from the user and store it in the database. The form field is used to collect information from the user and store it in the database. The form field is used to collect information from the user and store it in the database. The form field is used to collect information from the",100,OLMo-2-0425-1B
decl_landmark_region_001,landmark region,declarative,cloze,A landmark region is,a place where a lot of people live. It is a place where a lot of people come and go. It is a place where a lot of people are born and die. It is a place where a lot of people are born and die. It is a place where a lot of people are born and die. It is a place where a lot of people are born and die. It is a place where a lot of people are born and die. It is a place where a lot of,100,OLMo-2-0425-1B
decl_low_vision_001,low vision,declarative,cloze,Low vision is,"a condition that affects the eye’s ability to see clearly. It is a common condition that affects millions of people worldwide. It is a progressive condition that means it gets worse over time. It is not a disease, but a condition that affects the eye’s ability to see clearly. It is a common condition that affects millions of people worldwide. It is a progressive condition that means it gets worse over time. It is not a disease, but a condition that affects the eye’s ability to see clearly.",100,OLMo-2-0425-1B
decl_cognitive_disabilities_001,cognitive disabilities,declarative,cloze,Cognitive disabilities are,"a common cause of learning disabilities. The most common cognitive disabilities are dyslexia, dyscalculia, dysgraphia, dyspraxia, dyscalculia, dyscalculia, dyscalculia, dyscalculia, dyscalculia, dyscalculia, dyscalculia, dyscalculia, dyscalculia, dyscalculia, dyscalculia, dyscalculia, dyscalculia, dyscalculia, dyscalculia, dyscalculia, dyscalculia, dyscalcul",100,OLMo-2-0425-1B
decl_universal_design_001,universal design,declarative,cloze,Universal design is,"a term that is used to describe a product or service that is designed to be usable by everyone, regardless of their physical abilities. This means that the product or service is designed to be accessible to people with disabilities, such as people with physical disabilities, people with cognitive disabilities, and people with sensory disabilities. The term is often used to describe products and services that are designed to be accessible to people with disabilities, but it can also be used to describe products and services that are designed to be accessible to",100,OLMo-2-0425-1B
decl_decorative_image_001,decorative image,declarative,cloze,A decorative image is,"a picture that is used to decorate a room or a wall. It is usually a picture of a person, animal, or object. It can also be a picture of a landscape or a building. The term “picture” is often used to describe a painting or drawing. The term “picture” is also used to describe a photograph or a drawing.

The term “picture” is often used to describe a painting or drawing. The term “picture” is also used to describe a photograph or a",100,OLMo-2-0425-1B
decl_informative_image_001,informative image,declarative,cloze,An informative image is,"a good way to get your reader’s attention. The image should be relevant to the topic and should be placed in the right place. It should be placed in the middle of the page, not at the top or bottom. It should be placed in the middle of the page, not at the top or bottom. It should be placed in the middle of the page, not at the top or bottom. It should be placed in the middle of the page, not at the top or bottom.

The",100,OLMo-2-0425-1B
decl_responsive_design_001,responsive design,declarative,cloze,Responsive design is,"a term used to describe a website that is responsive to the user’s device. This means that the website will adapt to the device the user is using. This is a great way to increase the number of people who can use your website. It also means that your website will be more mobile-friendly, which is a great way to increase your sales.

Responsive design is a great way to increase your sales. It allows you to reach a wider audience and increase your sales. Responsive design is a great way",100,OLMo-2-0425-1B
eval_alt_text_001,alt text,evaluative,code_review,The following code is not accessible because it doesn't have what? <img src='photo.jpg'>,<img src='photo.jpg'> <img src='photo.jpg'> <img src='photo.jpg'> <img src='photo.jpg'> <img src='photo.jpg'> <img src='photo.jpg'> <img src='photo.jpg'> <img src='photo.jpg'> <img src='photo.jpg'> <img src='photo.jpg'> <img src='photo.jpg'> <img src='photo.jpg'> <img src='photo.jpg'> <img src='photo.jpg'> <img,100,OLMo-2-0425-1B
eval_div_onclick_001,semantic HTML,evaluative,code_review,A <div> with onclick is not accessible because,"it is not a DOM element. It is a script element. You can use the following code to make it accessible:

var myDiv = document.createElement('div');
myDiv.setAttribute('onclick', 'doSomething()');

The onclick attribute is a script element. You can use the following code to make it accessible:

var myDiv = document.createElement('div');
myDiv.setAttribute('onclick', 'doSomething()');

The onclick attribute is a script element. You can use the following code to make it",100,OLMo-2-0425-1B
eval_empty_link_001,empty link,evaluative,code_review,The accessibility problem with <a href='#'></a> is,"that it is not a valid link. It is a valid anchor, but not a valid link. The <a href='#'> is a valid anchor, but not a valid link. The <a href='#'> is a valid link, but not a valid anchor. The <a href='#'> is a valid link, but not a valid anchor. The <a href='#'> is a valid link, but not a valid anchor. The <a href='#'> is a valid link, but",100,OLMo-2-0425-1B
eval_unlabeled_input_001,form label,evaluative,code_review,<input type='text'> needs a,"name</input>
<input type='text' name='name'> needs a name</input>
<input type='text' name='name'> needs a name</input>
<input type='text' name='name'> needs a name</input>
<input type='text' name='name'> needs a name</input>
<input type='text' name='name'> needs a name</input>
<input type='text' name='name'> needs a name</input>
<input type='text' name",100,OLMo-2-0425-1B
eval_click_here_001,link text,evaluative,code_review,A button that only says 'Click here' is bad because,it's not clear what the user is supposed to do. It's also bad because it's not clear what the user is supposed to do. It's also bad because it's not clear what the user is supposed to do. It's also bad because it's not clear what the user is supposed to do. It's also bad because it's not clear what the user is supposed to do. It's also bad because it's not clear what the user is supposed to do. It's also,100,OLMo-2-0425-1B
comp_alt_text_few_shot_001,alt text,completion,few_shot,"<img src=""icons/home.png"" alt=""Home""><img src=""icons/mail.png"" alt=""Inbox""><img src=""photo.jpg""","alt=""Photo"" /></div><br /> <br /> <br /> <br /> <br /> <br /> <br /> <br /> <br /> <br /> <br /> <br /> <br /> <br /> <br /> <br /> <br /> <br /> <br /> <br /> <br /> <br /> <br /> <br /> <br /> <br /> <br /> <br /> <br /> <br /> <br /> <",100,OLMo-2-0425-1B
comp_alt_text_bare_001,alt text,completion,bare,"<img src=""photo.jpg""","alt=""photo"" /></a></div><br />I'm not sure what to do with this. I'm not sure if I should just ignore it, or if I should try to fix it. I'm not sure if I should just ignore it, or if I should try to fix it. I'm not sure if I should just ignore it, or if I should try to fix it. I'm not sure if I should just ignore it, or if I should try to fix it",100,OLMo-2-0425-1B
comp_captions_few_shot_001,captions,completion,few_shot,"<video src=""intro.mp4""><track kind=""captions"" src=""intro.vtt""></video><video src=""demo.mp4""><track kind=""captions"" src=""demo.vtt""></video><video src=""lecture.mp4"">",</video></track></track></track></track></track></track></track></track></track></track></track></track></track></track></track></track></track></track></track></track></track></track></track></track></track></track></track></track></track></track></track></track></track></track></track></track></track></track></track></track></track></track></track></track></track></track></track></track></track,100,OLMo-2-0425-1B
comp_captions_bare_001,captions,completion,bare,"<video src=""lecture.mp4"">","</video> </div> <p> <strong>Conclusion</strong> </p> <p> I hope you found this article useful. </p> <p> <strong>References</strong> </p> <p> <a href="""">The 10 Commandments of Effective Presentations</a> </p> <p> <a href="""">The 10 Commandments of Effective Presentations</a> </p> <p> <a href="""">The 10",100,OLMo-2-0425-1B
comp_page_title_few_shot_001,page title,completion,few_shot,<html><head><title>About Us</title></head><html><head><title>Contact</title></head><html><head>,<title>Contact</title> <head> <title>Contact Us</title> <head> <title>Contact Us</title> <head> <title>Contact Us</title> <head> <title>Contact Us</title> <head> <title>Contact Us</title> <head> <title>Contact Us</title> <head> <title>Contact Us</title> <head> <title>Contact Us</title> <head> <title,100,OLMo-2-0425-1B
comp_page_title_bare_001,page title,completion,bare,"<html><head><meta charset=""utf-8"">","<meta http-equiv=""X-UA-Compatible"" content=""IE=edge""> <meta name=""viewport"" content=""width=device-width, initial-scale=1.0""> <meta name=""description"" content=""text""> <meta name=""keywords"" content=""text""> <meta name=""author"" content=""text""> <meta name=""robots"" content=""all""> <meta name=""keywords"" content=""text""> <meta name=""robots"" content=""all""> <meta name=""description"" content",100,OLMo-2-0425-1B
comp_script_bare_001,script,completion,bare,<script,"src=""https://cdnjs.cloudflare.com/ajax/libs/scrollspy/1.6.0/scrollspy.min.js"" crossorigin=""anonymous""></script>
<!-- <script src=""https://cdnjs.cloudflare.com/ajax/libs/scrollspy/1.6.0/scrollspy.min.js"" crossorigin=""anonymous""></script> -->
<!-- <script src=""https://cdnjs.cloudflare.com/ajax/libs/scrollspy/1.6.0/scrollspy.min.js"" crossorigin=""anonymous""></script> -->
<!-- <",100,OLMo-2-0425-1B
comp_script_few_shot_001,script,completion,few_shot,"<script src=""utils.js""></script><script src=""main.js""></script><script src=""","utils.js""></script><script src=""main.js""></script><script src=""utils.js""></script><script src=""main.js""></script><script src=""utils.js""></script><script src=""main.js""></script><script src=""utils.js""></script><script src=""main.js""></script><script src=""utils.js""></script><script src=""main.js""></script><script src=""utils.js""></script><script src=""main.js""></script><script src=""utils.js""></script",100,OLMo-2-0425-1B
hypo_alt_text_direct_001,alt text,hypothesis,direct_question,Look at this HTML: <img src='portrait.jpg'>. What specific attribute is missing to make it accessible?,The answer is alt. The alt attribute is used to describe the image to screen readers. The alt attribute is required for all images. The alt attribute is optional for images that are not images. The alt attribute is optional for images that are not images. The alt attribute is optional for images that are not images. The alt attribute is optional for images that are not images. The alt attribute is optional for images that are not images. The alt attribute is optional for images that are not images. The,100,OLMo-2-0425-1B
hypo_alt_text_correction_001,alt text,hypothesis,error_correction,Correct the following inaccessible code: <img src='logo.png'>,<img src='logo.png'> <img src='logo.png'> <img src='logo.png'> <img src='logo.png'> <img src='logo.png'> <img src='logo.png'> <img src='logo.png'> <img src='logo.png'> <img src='logo.png'> <img src='logo.png'> <img src='logo.png'> <img src='logo.png'> <img src='logo.png'> <img src='logo.png'> <img,100,OLMo-2-0425-1B
hypo_alt_text_socratic_001,alt text,hypothesis,socratic,A screen reader is software that reads text aloud. Why would a screen reader fail to describe this tag: <img src='chart.svg'>?,"It's not a link, so it's not a link. It's not a link, so it's not a link. It's not a link, so it's not a link. It's not a link, so it's not a link. It's not a link, so it's not a link. It's not a link, so it's not a link. It's not a link, so it's not a link. It's not a link, so it's",100,OLMo-2-0425-1B
valid_alt_text_direct_001,alt text,validation,direct_question,The following code is not accessible because it doesn't have what? <img src='photo.jpg'>,<img src='photo.jpg'> <img src='photo.jpg'> <img src='photo.jpg'> <img src='photo.jpg'> <img src='photo.jpg'> <img src='photo.jpg'> <img src='photo.jpg'> <img src='photo.jpg'> <img src='photo.jpg'> <img src='photo.jpg'> <img src='photo.jpg'> <img src='photo.jpg'> <img src='photo.jpg'> <img src='photo.jpg'> <img,100,OLMo-2-0425-1B
valid_alt_text_instruction_001,alt text,validation,instruction,What accessibility attribute is missing from this HTML: <img src='photo.jpg'>?,<img src='photo.jpg' alt='Photo of the author'>? <img src='photo.jpg' alt='Photo of the author'>? <img src='photo.jpg' alt='Photo of the author'>? <img src='photo.jpg' alt='Photo of the author'>? <img src='photo.jpg' alt='Photo of the author'>? <img src='photo.jpg' alt='Photo of the author'>? <img src='photo.jpg' alt='Photo,100,OLMo-2-0425-1B
valid_screen_reader_socratic_001,screen reader,validation,socratic,A screen reader is software that reads text aloud. Why would it fail to describe <img src='chart.svg'>?,"It's not a picture, it's a chart. It's not a picture, it's a chart. It's not a picture, it's a chart. It's not a picture, it's a chart. It's not a picture, it's a chart. It's not a picture, it's a chart. It's not a picture, it's a chart. It's not a picture, it's a chart. It's not a picture, it's a chart. It",100,OLMo-2-0425-1B
valid_aria_confab_001,ARIA,validation,cloze,ARIA stands for,"the ""European Union of the Mediterranean Sea"" and is a non-governmental organization that promotes the development of the Mediterranean Sea region. The organization was founded in 1998 by the European Commission and the European Council of Ministers. The organization is a non-profit organization that is funded by the European Union and the European Commission. The organization is based in Brussels, Belgium.

The organization is a non-profit organization that is funded by the European Union and the European Commission. The organization is based in Brussels, Belgium",100,OLMo-2-0425-1B
valid_html_confab_001,HTML,validation,cloze,HTML stands for,HyperText Markup Language. It is a markup language used to create web pages. HTML is a language that is used to create web pages. It is a markup language that is used to create web pages. It is a markup language that is used to create web pages. It is a markup language that is used to create web pages. It is a markup language that is used to create web pages. It is a markup language that is used to create web pages. It is a markup language that is,100,OLMo-2-0425-1B
ctrl_cc_cloze_001,closed captions,control,cloze,Closed captions display,"the text of the captions in the video. The captions are displayed in a separate window, which is usually on the right side of the screen. The captions are usually displayed in a different color than the video. The captions are usually displayed in a different font than the video. The captions are usually displayed in a different font than the video. The captions are usually displayed in a different font than the video. The captions are usually displayed in a different font than the video. The captions are usually displayed in",100,OLMo-2-0425-1B
ctrl_contrast_cloze_001,color contrast,control,cloze,Color contrast is important because,"it can help you see the differences between the colors. The color contrast is the difference between the color of the text and the background. The color contrast is measured in percentage. The higher the percentage, the better the contrast. The color contrast is measured in percentage. The higher the percentage, the better the contrast. The color contrast is measured in percentage. The higher the percentage, the better the contrast. The color contrast is measured in percentage. The higher the percentage, the better the contrast. The",100,OLMo-2-0425-1B
ctrl_title_cloze_001,page title,control,cloze,A page title describes,"the content of the page. It is usually a short phrase that describes the content of the page. The page title is used to identify the page in search engines and to provide a link to the page in the page's URL. The page title is also used to describe the content of the page in the page's title tag. The page title is usually the first line of the page's title tag.

The page title is usually the first line of the page's title tag. The page title is",100,OLMo-2-0425-1B
