domain,prompt_id,concept,prompt_type,template_type,prompt,output,max_tokens,model
medical,therapeutic_dosage,therapeutic dosage,declarative,cloze,A therapeutic dosage is,"a dose that is prescribed to a patient to treat a specific condition. The therapeutic dosage is usually based on the patient's medical history and the type of condition being treated.

The therapeutic dosage is usually given in a single dose. The patient is usually given the therapeutic dosage in the morning, and the dose is taken at the same time each day.

The therapeutic dosage is usually given in a single dose. The patient is usually given the therapeutic dosage in the morning, and the dose is",100,gpt2-large
medical,drug_interaction,drug interaction,declarative,cloze,A drug interaction occurs when,"two drugs interact with each other. The most common drug interactions are those that occur when two drugs are taken together.

Drug Interaction Classification

Drug Interaction Classification is a classification system used to classify the interactions between drugs. The classification system is based on the mechanism of action of the drug and the potential for interaction.

The classification system is based on the mechanism of action of the drug and the potential for interaction.

The classification system is based on the mechanism of action of",100,gpt2-large
medical,antibiotic_resistance,antibiotic resistance,declarative,cloze,Antibiotic resistance is,"a major threat to human health. The development of new antibiotics is a major challenge. The development of new antibiotics is a major challenge.

The development of new antibiotics is a major challenge. The development of new antibiotics is a major challenge.

The development of new antibiotics is a major challenge. The development of new antibiotics is a major challenge.

The development of new antibiotics is a major challenge. The development of new antibiotics is a major challenge.

The development of new antibiotics",100,gpt2-large
medical,gastrointestinal_absorption,gastrointestinal absorption,declarative,cloze,Gastrointestinal absorption refers to,"the process by which food is absorbed into the body. The digestive system is a complex organ that includes the stomach, small intestine, and colon. The stomach is the largest of the three organs in the digestive system. It is the main site of digestion of food. The stomach is also the site of absorption of water and other substances. The small intestine is the second largest of the three organs in the digestive system. It is the site of absorption of food and other substances. The small intestine is also",100,gpt2-large
medical,respiratory_tract,respiratory tract,declarative,cloze,The respiratory tract is,a complex organ that is involved in the regulation of the respiratory system. The respiratory tract is divided into the upper respiratory tract (upper airways) and the lower respiratory tract (lower airways). The upper airways are the airways that are directly connected to the lungs. The lower airways are the airways that are connected to the lungs. The upper airways are the airways that are most commonly affected by the effects of smoking. The lower airways are the airways that are most,100,gpt2-large
medical,cerebral_cortex,cerebral cortex,declarative,cloze,The cerebral cortex is,"the brain's most complex structure, and it is the most important part of the brain. It is responsible for the processing of information, and it is also responsible for the formation of memories.

The cerebral cortex is divided into two main parts: the frontal lobe and the temporal lobe. The frontal lobe is responsible for the processing of information, and it is also responsible for the formation of memories.

The temporal lobe is responsible for the formation of memories.

The frontal lobe is divided",100,gpt2-large
medical,informed_consent,informed consent,declarative,cloze,Informed consent requires,"that the patient be informed of the risks and benefits of the proposed treatment. The patient should be given the opportunity to refuse treatment.

The patient should be given the opportunity to refuse treatment. The patient should be given the opportunity to discuss the risks and benefits of the proposed treatment with the physician.

The patient should be given the opportunity to discuss the risks and benefits of the proposed treatment with the physician. The patient should be given the opportunity to discuss the risks and benefits of the proposed treatment",100,gpt2-large
medical,clinical_trial,clinical trial,declarative,cloze,A clinical trial is,"a study that is designed to test a new treatment or intervention. Clinical trials are designed to test a new treatment or intervention for a specific condition. Clinical trials are usually small, with a maximum size of about 100 participants.

The purpose of a clinical trial is to test a new treatment or intervention for a specific condition. Clinical trials are usually small, with a maximum size of about 100 participants.

A clinical trial is a study that is designed to test a new treatment or intervention for a",100,gpt2-large
medical,nerve_damage,nerve damage,declarative,cloze,Nerve damage can result in,"a variety of symptoms, including numbness, tingling, weakness, and pain.

Nerve damage can also cause a loss of sensation, which can be severe.

Nerve damage can be caused by a number of different types of injuries, including:

Traumatic brain injury (TBI)

Traumatic brain injury (TBI) is a type of brain injury that occurs when a person is hit by a car or falls from a height.

Tra",100,gpt2-large
medical,chest_pain,chest pain,declarative,cloze,Chest pain can indicate,"a number of conditions, including:

Heart disease

High blood pressure

High cholesterol

High blood sugar

High blood pressure

High cholesterol

High blood sugar

High blood pressure

High cholesterol

High blood sugar

High blood pressure

High cholesterol

High blood sugar

High blood pressure

High cholesterol

High blood sugar

High blood pressure

High cholesterol

High blood sugar

High blood pressure",100,gpt2-large
medical,bone_marrow,bone marrow,declarative,cloze,Bone marrow is,"a type of white blood cell that is found in the bone marrow. It is a type of white blood cell that is found in the bone marrow.

Bone marrow is a type of white blood cell that is found in the bone marrow. It is a type of white blood cell that is found in the bone marrow.

Bone marrow is a type of white blood cell that is found in the bone marrow. It is a type of white blood cell that is found in the bone marrow.",100,gpt2-large
medical,brain_stem,brain stem,declarative,cloze,The brain stem controls,"the body's most basic functions, including breathing, heart rate, and digestion. But it's also the site of a number of complex, interrelated functions, including learning, memory, and emotion.

The brain stem is also the site of a number of complex, interrelated functions, including learning, memory, and emotion.

The brain stem controls the body's most basic functions, including breathing, heart rate, and digestion. But it's also the site of a number of complex",100,gpt2-large
medical,birth_defect,birth defect,declarative,cloze,A birth defect is,"a condition in which a baby's head or brain is abnormally small.

A baby's head is the most important part of the body. It's the part of the body that controls breathing, feeding, and other vital functions.

A baby's head is also called the brain.

A baby's head is usually the first part of the body to develop. It's the part of the body that controls breathing, feeding, and other vital functions.

A baby's",100,gpt2-large
medical,wound_care,wound care,declarative,cloze,Wound care is,"a critical part of wound care. It is important to understand the role of wound care in the management of a wound. The wound care process includes the following steps:

Wound care is a critical part of wound care. It is important to understand the role of wound care in the management of a wound. The wound care process includes the following steps:

Wound care is a critical part of wound care. It is important to understand the role of wound care in the management of a",100,gpt2-large
medical,pain_management,pain management,declarative,cloze,Pain management involves,"the use of pain medications, such as opioids, to control pain. The use of opioids is associated with an increased risk of opioid-related overdose. The risk of opioid-related overdose is increased in patients with chronic pain.

Opioid-related overdose is a serious medical emergency that can lead to death. Opioid-related overdose is most often associated with the use of prescription pain medications, such as opioids.

Opioid-related overdose is a serious medical emergency that",100,gpt2-large
medical,blood_clot,blood clot,declarative,cloze,A blood clot is,"a clot that forms in the blood vessel wall. It can be caused by a number of things, including:

A blood clot can also be caused by a blood clot in the lung, heart, or other body part.

A blood clot can also be caused by a blood clot in the brain.

A blood clot can also be caused by a blood clot in the leg.

A blood clot can also be caused by a blood clot in the leg.

A",100,gpt2-large
medical,tumor_growth,tumor growth,declarative,cloze,Tumor growth is,"a major cause of mortality in patients with cancer. The aim of this study was to investigate the effect of a low-dose, high-dose, and high-dose combination of the chemotherapeutic agents cisplatin and cisplatin-metastatic agents on tumor growth in a mouse model of metastatic melanoma. The combination of cisplatin and cisplatin-metastatic agents was administered to mice at doses of 0.5, 1, 2, and 4 mg",100,gpt2-large
medical,joint_replacement,joint replacement,declarative,cloze,A joint replacement is,"a procedure that is performed on a patient who has a serious medical condition. The procedure is usually performed by a doctor or nurse.

The procedure is usually done in a hospital or clinic. The doctor or nurse will use a special instrument called a catheter to insert a small tube into the patient's bladder. The tube is then connected to a catheter that is inserted into the patient's urethra. The catheter is then connected to a catheter that is inserted into the patient's",100,gpt2-large
medical,immune_response,immune response,declarative,cloze,An immune response is,"a response to a foreign substance that is triggered by the presence of the foreign substance. The immune response is a response to a foreign substance that is triggered by the presence of the foreign substance.

The immune response is a response to a foreign substance that is triggered by the presence of the foreign substance.

The immune response is a response to a foreign substance that is triggered by the presence of the foreign substance.

The immune response is a response to a foreign substance that is triggered by",100,gpt2-large
medical,viral_infection,viral infection,declarative,cloze,A viral infection is caused by,"a virus that infects the body's cells. Viruses are usually transmitted through the air, but they can also be transmitted through the skin, through contaminated food or water, or through sexual contact.

Viruses are classified into three types:

Type 1: The common cold

Type 2: The common cold and the flu

Type 3: The flu

Common cold

The common cold is caused by a virus that infects the body's cells. The",100,gpt2-large
medical,chronic_pain,chronic pain,declarative,cloze,Chronic pain is,"a common condition that affects millions of people worldwide. It is a chronic pain condition that is characterized by chronic pain that is not relieved by medication. Chronic pain is a condition that is not relieved by medication.

Chronic pain is a common condition that affects millions of people worldwide. It is a chronic pain condition that is characterized by chronic pain that is not relieved by medication. Chronic pain is a condition that is not relieved by medication.

Chronic pain is a common condition that affects millions",100,gpt2-large
medical,mental_health,mental health,declarative,cloze,Mental health refers to,"the mental and emotional state of a person. It is a state of mind that is affected by the environment, the person's personality, and the way they are feeling.

Mental health is a complex issue that is often misunderstood. It is important to understand that mental health is not a disease or a disorder. It is a state of mind that is affected by the environment, the person's personality, and the way they are feeling.

Mental health is a state of mind that",100,gpt2-large
medical,spinal_cord,spinal cord,declarative,cloze,The spinal cord is,"a bundle of nerves that runs from the brain to the body. It is the most complex structure in the body, and is responsible for the control of movement, balance, and sensory perception.

The spinal cord is composed of two main parts: the dorsal and ventral spinal cord. The dorsal cord is the part that connects the brain to the body. The ventral cord is the part that connects the body to the brain.

The dorsal cord is composed of two main parts: the",100,gpt2-large
medical,scar_tissue,scar tissue,declarative,cloze,Scar tissue is,"a type of tissue that forms in the body after a wound or injury. It is a type of tissue that is formed by the body's immune system. Scar tissue is a type of tissue that forms in the body after a wound or injury. It is a type of tissue that is formed by the body's immune system.

Scar tissue is a type of tissue that forms in the body after a wound or injury. It is a type of tissue that is formed by the body's immune system",100,gpt2-large
medical,fluid_retention,fluid retention,declarative,cloze,Fluid retention can cause,"a variety of symptoms, including headache, dizziness, nausea, and vomiting.

Symptoms of fluid retention can be caused by a variety of causes, including:

Fluid retention can also be caused by:

Fluid retention can also be caused by:

Fluid retention can also be caused by:

Fluid retention can also be caused by:

Fluid retention can also be caused by:

Fluid retention",100,gpt2-large
medical,sleep_apnea,sleep apnea,declarative,cloze,Sleep apnea is,"a common sleep disorder that affects about 1 in 10 adults. It is characterized by a persistent, involuntary, and excessive sleepiness.

Sleep apnea is a chronic disorder that affects the breathing and breathing patterns of people with sleep apnea. It is characterized by a persistent, involuntary, and excessive sleepiness.

Sleep apnea is a chronic disorder that affects the breathing and breathing patterns of people with sleep apnea. It is characterized by a persistent, involuntary, and excessive sleepiness.",100,gpt2-large
medical,muscle_spasm,muscle spasm,declarative,cloze,A muscle spasm is,"a sudden, involuntary contraction of a muscle. Muscle spasms can be caused by a variety of causes, including:

muscle strain

muscle injury

muscle weakness

muscle strain

muscle injury

muscle weakness

muscle strain

muscle injury

muscle strain

muscle injury

muscle strain

muscle injury

muscle injury

muscle injury

muscle injury",100,gpt2-large
medical,breast_cancer,breast cancer,declarative,cloze,Breast cancer is,"the most common cancer in women in the United States. It is the second most common cancer in men. Breast cancer is the most common cancer in women in the United States. It is the second most common cancer in men.

Breast cancer is the most common cancer in women in the United States. It is the second most common cancer in men.

Breast cancer is the most common cancer in women in the United States. It is the second most common cancer in men.",100,gpt2-large
medical,lung_cancer,lung cancer,declarative,cloze,Lung cancer is,"the most common cancer in the United States. Lung cancer is the second most common cancer in the world, after breast cancer. Lung cancer is the most common cancer in the United States, and the second most common cancer in the world.

Lung cancer is the most common cancer in the United States, and the second most common cancer in the world.

Lung cancer is the most common cancer in the United States, and the second most common cancer in the world.

L",100,gpt2-large
medical,skin_graft,skin graft,declarative,cloze,A skin graft is,"a procedure that replaces a damaged or diseased skin with a new one. The skin graft is usually made from a donor skin, but it can also be made from a patient's own skin.

Skin grafts are used to treat a variety of skin conditions, including:

Acne

Skin cancer

Skin disorders

Skin disorders that affect the skin's outer layer, such as eczema

Skin disorders that affect the skin's inner layer, such as ps",100,gpt2-large
medical,stem_cell,stem cell,declarative,cloze,A stem cell is,"a cell that has been genetically modified to produce a particular type of cell. The stem cells are then used to create a new tissue or organ.

Stem cells are the cells that make up the body's tissues and organs. They are the source of all the body's cells.

Stem cells are made by the body's own cells. They are not produced by the body's own cells.

Stem cells are made by the body's own cells. They are not",100,gpt2-large
medical,side_effect,side effect,declarative,cloze,A side effect is,"that the body's immune system attacks the cells, causing them to die.

The body's immune system is a complex system that is constantly fighting off infections.

The immune system is also responsible for the body's response to certain drugs, such as antibiotics.

The immune system is also responsible for the body's response to certain drugs, such as antibiotics.

The immune system is a complex system that is constantly fighting off infections.

The immune system is also responsible for",100,gpt2-large
