domain,prompt_id,concept,prompt_type,template_type,prompt,output,max_tokens,model
control,hot_chocolate,hot chocolate,declarative,cloze,Hot chocolate is a warm beverage typically made from,"cocoa powder, cocoa butter, cocoa powder syrup, cocoa powder syrup, cocoa powder syrup, cocoa powder syrup, cocoa powder syrup, cocoa powder syrup, cocoa powder syrup, cocoa powder syrup, cocoa powder syrup, cocoa powder syrup, cocoa powder syrup, cocoa powder syrup, cocoa powder syrup, cocoa powder syrup, cocoa powder syrup, cocoa powder syrup, cocoa powder syrup, cocoa powder syrup, cocoa powder syrup, cocoa powder syrup, cocoa powder syrup, cocoa powder syrup, cocoa powder syrup, cocoa powder",100,gpt2
control,apple_pie,apple pie,declarative,cloze,Apple pie is a dessert featuring,"a sweet, tart, and savory crust. It's a dessert that's made with a combination of apples, applesauce, and a sweet, tart crust. It's a dessert that's made with apples, applesauce, and a sweet, tart crust. It's a dessert that's made with apples, applesauce, and a sweet, tart crust. It's a dessert that's made with apples, applesauce, and a sweet, tart crust. It's a",100,gpt2
control,orange_juice,orange juice,declarative,cloze,Orange juice is extracted from,"the leaves of the plant, which are then mixed with water and mixed with a mixture of sugar and water. The sugar is then added to the water and the sugar is added to the water. The water is then added to the sugar and the sugar is added to the water. The sugar is then added to the water and the sugar is added to the water. The sugar is then added to the water and the sugar is added to the water. The sugar is then added to the water and the",100,gpt2
control,baked_beans,baked beans,declarative,cloze,Baked beans are,"a great way to make a quick and easy meal. They are a great way to make a quick and easy meal. They are a great way to make a quick and easy meal.

Baked beans are a great way to make a quick and easy meal. They are a great way to make a quick and easy meal.

Baked beans are a great way to make a quick and easy meal. They are a great way to make a quick and easy meal.

B",100,gpt2
control,palm_tree,palm tree,declarative,cloze,A palm tree is characterized by,"a dense, dense, and dense canopy. The canopy is composed of a dense, dense, and dense canopy. The canopy is composed of a dense, dense, and dense canopy.

The canopy is composed of a dense, dense, and dense canopy. The canopy is composed of a dense, dense, and dense canopy.

The canopy is composed of a dense, dense, and dense canopy. The canopy is composed of a dense, dense, and dense canopy.

The",100,gpt2
control,thunder_storm,thunder storm,declarative,cloze,A thunder storm is,"forecast for the weekend of Saturday, May 19, 2017, at 10:00 a.m. EDT (10:00 a.m. PDT).

The storm will be centered in the eastern United States, with a maximum sustained wind speed of 185 mph (260 kph) and a maximum sustained wind speed of 185 mph (260 kph) at the time of writing.

The storm will be centered in the eastern United States, with a maximum sustained wind speed of 185 mph",100,gpt2
control,coral_reef,coral reef,declarative,cloze,A coral reef is an underwater formation that,"is formed by the formation of a coral reef. The formation of a coral reef is a process that occurs when the coral reef is formed. The formation of a coral reef is a process that occurs when the coral reef is formed.

The formation of a coral reef is a process that occurs when the coral reef is formed.

The formation of a coral reef is a process that occurs when the coral reef is formed.

The formation of a coral reef is a process that occurs when",100,gpt2
control,shooting_star,shooting star,declarative,cloze,A shooting star is actually,"a person who is not a person.

The shooting star, who is known as ""The Black Widow,"" is a fictional character in the Marvel Cinematic Universe.

The shooting star, who is known as ""The Black Widow,"" is a fictional character in the Marvel Cinematic Universe.

The shooting star, who is known as ""The Black Widow,"" is a fictional character in the Marvel Cinematic Universe.

The shooting star, who is known as ""The Black Widow",100,gpt2
control,mountain_lion,mountain lion,declarative,cloze,A mountain lion is,"seen in the distance as it waits for a herd of sheep to arrive at a herd of goats in the village of Kudu in the northern Indian state of Bihar on Saturday. (Source: PTI) A mountain lion is seen in the distance as it waits for a herd of sheep to arrive at a herd of goats in the village of Kudu in the northern Indian state of Bihar on Saturday. (Source: PTI)

A mountain lion is seen in the distance as it",100,gpt2
control,tidal_wave,tidal wave,declarative,cloze,A tidal wave is a large ocean wave caused by,"a large amount of water. The waves are called tidal waves because they are caused by the tidal forces of the ocean. The waves are called tidal waves because they are caused by the tidal forces of the ocean.

The waves are called tidal waves because they are caused by the tidal forces of the ocean.

The waves are called tidal waves because they are caused by the tidal forces of the ocean.

The waves are called tidal waves because they are caused by the tidal forces of the",100,gpt2
control,dining_table,dining table,declarative,cloze,A dining table is furniture used for,dining. It is a table that is used for dining. It is a table that is used for dining. It is a table that is used for dining. It is a table that is used for dining. It is a table that is used for dining. It is a table that is used for dining. It is a table that is used for dining. It is a table that is used for dining. It is a table that is used for dining. It is a table that is used for,100,gpt2
control,car_keys,car keys,declarative,cloze,Car keys are used to,"unlock the car keys of the car.

The car keys are used to unlock the car keys of the car.

The car keys are used to unlock the car keys of the car.

The car keys are used to unlock the car keys of the car.

The car keys are used to unlock the car keys of the car.

The car keys are used to unlock the car keys of the car.

The car keys are used to unlock the car keys",100,gpt2
control,washing_machine,washing machine,declarative,cloze,A washing machine is an appliance that,is used to clean the water from a washing machine. It is used to clean the water from a washing machine. It is used to clean the water from a washing machine. It is used to clean the water from a washing machine. It is used to clean the water from a washing machine. It is used to clean the water from a washing machine. It is used to clean the water from a washing machine. It is used to clean the water from a washing machine. It is used to clean,100,gpt2
control,bath_towels,bath towels,declarative,cloze,Bath towels are used for,"bathing, bathing, and bathing in the bathtub. Bath towels are used for bathing, bathing, and bathing in the bathtub.

Bath towels are used for bathing, bathing, and bathing in the bathtub.

Bath towels are used for bathing, bathing, and bathing in the bathtub.

Bath towels are used for bathing, bathing, and bathing in the bathtub.

Bath towels are used for bathing, bathing, and bathing in the",100,gpt2
control,alarm_clock,alarm clock,declarative,cloze,An alarm clock is a device that,"alerts you when a certain time is approaching. It is used to alert you when a certain time is approaching.

The alarm clock is a device that alerts you when a certain time is approaching. It is used to alert you when a certain time is approaching.

The alarm clock is a device that alerts you when a certain time is approaching. It is used to alert you when a certain time is approaching.

The alarm clock is a device that alerts you when a certain time is",100,gpt2
control,light_bulb,light bulb,declarative,cloze,A light bulb is,"a light bulb that is used to illuminate the room. It is used to illuminate the room when the light bulb is on.

The light bulb is usually placed on a table or in a drawer. It is usually placed on a table or in a drawer.

The light bulb is usually placed on a table or in a drawer. It is usually placed on a table or in a drawer.

The light bulb is usually placed on a table or in a drawer. It is usually",100,gpt2
control,post_office,post office,declarative,cloze,A post office is an institution that,"is located in a building or building complex. It is a place where the public can meet and interact with the public. It is also a place where the public can learn about the business and the business community.

The post office is a place where the public can meet and interact with the public. It is also a place where the public can learn about the business and the business community.

The post office is a place where the public can meet and interact with the public. It is",100,gpt2
control,parking_lot,parking lot,declarative,cloze,A parking lot is,"a place where a vehicle is parked in a parking lot.

A parking lot is a place where a vehicle is parked in a parking lot.

A parking lot is a place where a vehicle is parked in a parking lot.

A parking lot is a place where a vehicle is parked in a parking lot.

A parking lot is a place where a vehicle is parked in a parking lot.

A parking lot is a place where a vehicle is parked in a parking",100,gpt2
control,train_station,train station,declarative,cloze,A train station is a facility where,"passengers can take a train to and from work, or to and from school.

The train station is located in the heart of the city of Toronto, and is located in the heart of the city of Toronto, and is located in the heart of the city of Toronto, and is located in the heart of the city of Toronto, and is located in the heart of the city of Toronto, and is located in the heart of the city of Toronto, and is located in the heart of the",100,gpt2
control,fire_station,fire station,declarative,cloze,A fire station is,"being built in the city of St. Petersburg, Russia, to house the Russian Orthodox Church's headquarters.

The building, which will be built on the site of the former Soviet Union's St. Petersburg Cathedral, will be the first of its kind in the country.

The building will be the first of its kind in the country.

The building will be built on the site of the former Soviet Union's St. Petersburg Cathedral.

The building will be built on the",100,gpt2
control,swimming_pool,swimming pool,declarative,cloze,A swimming pool is a structure designed for,swimming. It is a structure that is designed to be used as a swimming pool. It is designed to be used as a swimming pool. It is designed to be used as a swimming pool. It is designed to be used as a swimming pool. It is designed to be used as a swimming pool. It is designed to be used as a swimming pool. It is designed to be used as a swimming pool. It is designed to be used as a swimming pool. It is designed to be used,100,gpt2
control,coffee_shop,coffee shop,declarative,cloze,A coffee shop is,a place where people gather to drink coffee. It's a place where people gather to drink coffee. It's a place where people gather to drink coffee. It's a place where people gather to drink coffee. It's a place where people gather to drink coffee. It's a place where people gather to drink coffee. It's a place where people gather to drink coffee. It's a place where people gather to drink coffee. It's a place where people gather to drink coffee. It's a,100,gpt2
control,hard_drive,hard drive,declarative,cloze,A hard drive is a computer component used for,storing data. It is a computer component that is used to store data. It is a computer component that is used to store data. It is a computer component that is used to store data. It is a computer component that is used to store data. It is a computer component that is used to store data. It is a computer component that is used to store data. It is a computer component that is used to store data. It is a computer component that is used to store data. It,100,gpt2
control,operating_system,operating system,declarative,cloze,An operating system is software that,"runs on a computer, and it is used to run programs. The operating system is a computer that runs on a computer, and it is used to run programs. The operating system is a computer that runs on a computer, and it is used to run programs. The operating system is a computer that runs on a computer, and it is used to run programs. The operating system is a computer that runs on a computer, and it is used to run programs. The operating system is a computer that",100,gpt2
control,search_engine,search engine,declarative,cloze,A search engine is,"a tool that allows you to search for information about a website or product. It is used to search for information about a website or product.

Search engines are used to search for information about a website or product.

Search engines are used to search for information about a website or product.

Search engines are used to search for information about a website or product.

Search engines are used to search for information about a website or product.

Search engines are used to search",100,gpt2
control,user_name,user name,declarative,cloze,A user name is typically used for,a user name in a web application. The user name is usually used for a user name in a web application. The user name is usually used for a user name in a web application. The user name is usually used for a user name in a web application. The user name is usually used for a user name in a web application. The user name is usually used for a user name in a web application. The user name is usually used for a user name in a web application. The user,100,gpt2
control,power_supply,power supply,declarative,cloze,A power supply is,"a device that is used to power a computer or other computer system. It is usually a computer or other computer system that is connected to a power supply.

The term power supply is used to describe a power supply that is used to power a computer or other computer system.

Power supply is a device that is used to power a computer or other computer system. It is usually a computer or other computer system that is connected to a power supply.

Power supply is a device that",100,gpt2
control,data_base,data base,declarative,cloze,A data base is,"a collection of data that can be used to determine the level of a given data set.

Data bases are used to determine the level of a given data set.

Data bases are used to determine the level of a given data set.

Data bases are used to determine the level of a given data set.

Data bases are used to determine the level of a given data set.

Data bases are used to determine the level of a given data set.",100,gpt2
control,sore_throat,sore throat,declarative,cloze,A sore throat is,"a sore throat that is caused by a disease or condition that causes a sore throat.

Symptoms of sore throat include:

A sore throat

A sore throat is a sore throat that is caused by a disease or condition that causes a sore throat.

Symptoms of sore throat include:

A sore throat

A sore throat is a sore throat that is caused by a disease or condition that causes a sore throat.

Symptoms of sore throat include:",100,gpt2
control,blood_pressure,blood pressure,declarative,cloze,Blood pressure refers to,"the amount of blood that is needed to reach the heart. It is measured in milliliters per minute (mg/dL).

Blood pressure is measured in milliliters per minute (mg/dL). Blood pressure is measured in milliliters per minute (mg/dL).

Blood pressure is measured in milliliters per minute (mg/dL).

Blood pressure is measured in milliliters per minute (mg/dL).

Blood pressure is measured in mill",100,gpt2
control,collar_bone,collar bone,declarative,cloze,The collar bone is,"a bone that is attached to the collarbone. The collar bone is attached to the collarbone by a small, flexible, flexible, and flexible bone called the collar bone. The collar bone is attached to the collarbone by a small, flexible, flexible, and flexible bone called the collar bone. The collar bone is attached to the collarbone by a small, flexible, flexible, and flexible bone called the collar bone. The collar bone is attached to the collarbone by a small, flexible,",100,gpt2
control,heart_rate,heart rate,declarative,cloze,Heart rate measures,"are a key measure of heart rate variability. Heart rate variability is a measure of the variability in heart rate variability across different physiological and physiological conditions. Heart rate variability is a measure of the variability in heart rate variability across different physiological and physiological conditions.

Heart rate variability is a measure of the variability in heart rate variability across different physiological and physiological conditions. Heart rate variability is a measure of the variability in heart rate variability across different physiological and physiological conditions.

Heart rate variability is a measure of",100,gpt2
control,dental_appointment,dental appointment,declarative,cloze,A dental appointment is,"a special event that takes place at the dentist's office. The appointment is usually a few days in advance, and the dentist will be there to help you with your dental needs.

Dental appointments are usually held at the dentist's office, but you can also call the office of the dentist to schedule a dental appointment.

Dental appointments are usually held at the dentist's office, but you can also call the office of the dentist to schedule a dental appointment.

Dental",100,gpt2
control,waiting_room,waiting room,declarative,cloze,A waiting room is,"a room where a person waits for a person to arrive.

A waiting room is a room where a person waits for a person to arrive.

A waiting room is a room where a person waits for a person to arrive.

A waiting room is a room where a person waits for a person to arrive.

A waiting room is a room where a person waits for a person to arrive.

A waiting room is a room where a person waits for a person to",100,gpt2
