domain,prompt_id,concept,prompt_type,template_type,prompt,output,max_tokens,model
accessibility,decl_sensory_characteristics_001,sensory characteristics,declarative,cloze,Sensory characteristics are,"important for the development of the brain. The brain is a complex system that includes the brain, the spinal cord, the spinal cord, the spinal cord, the spinal cord, the spinal cord, the spinal cord, the spinal cord, the spinal cord, the spinal cord, the spinal cord, the spinal cord, the spinal cord, the spinal cord, the spinal cord, the spinal cord, the spinal cord, the spinal cord, the spinal cord, the spinal cord, the spinal cord, the",100,gpt2
accessibility,decl_input_purpose_001,input purpose,declarative,cloze,An input purpose is,"to provide a means of determining the value of a given input.

The input purpose is to provide a means of determining the value of a given input.

The input purpose is to provide a means of determining the value of a given input.

The input purpose is to provide a means of determining the value of a given input.

The input purpose is to provide a means of determining the value of a given input.

The input purpose is to provide a means of",100,gpt2
accessibility,decl_target_size_001,target size,declarative,cloze,A target size is,"a number that is equal to the number of targets in the target's current location. The target size is the number of targets in the target's current location.

A target size is a number that is equal to the number of targets in the target's current location. The target size is the number of targets in the target's current location.

A target size is a number that is equal to the number of targets in the target's current location. The target size is the number of",100,gpt2
accessibility,decl_touch_target_001,touch target,declarative,cloze,A touch target is,"a small, flexible, and flexible device that can be used to target a specific target.

A touch target is a small, flexible, and flexible device that can be used to target a specific target. A touch target is a small, flexible, and flexible device that can be used to target a specific target. A touch target is a small, flexible, and flexible device that can be used to target a specific target. A touch target is a small, flexible, and flexible device that can",100,gpt2
accessibility,decl_drag_movement_001,drag movement,declarative,cloze,A drag movement is,"a movement of people who are trying to get into a position where they can be seen as a part of the movement.

Drag is a movement of people who are trying to get into a position where they can be seen as a part of the movement.

Drag is a movement of people who are trying to get into a position where they can be seen as a part of the movement.

Drag is a movement of people who are trying to get into a position where they can be",100,gpt2
accessibility,decl_focus_appearance_001,focus appearance,declarative,cloze,A focus appearance is,"a form of physical or mental activity that is performed by a person who is physically or mentally capable of performing it.

A focus appearance is a form of physical or mental activity that is performed by a person who is physically or mentally capable of performing it.

A focus appearance is a form of physical or mental activity that is performed by a person who is physically or mentally capable of performing it.

A focus appearance is a form of physical or mental activity that is performed by a person",100,gpt2
accessibility,decl_consistent_help_001,consistent help,declarative,cloze,Consistent help is,"needed to ensure that the system is working properly.

The following steps are required to ensure that the system is working properly:

Install the latest version of the software.

Install the latest version of the software. Install the latest version of the software.

Install the latest version of the software.

Install the latest version of the software.

Install the latest version of the software.

Install the latest version of the software.

Install the latest version",100,gpt2
accessibility,decl_redundant_entry_001,redundant entry,declarative,cloze,A redundant entry is,"a single entry that is not used in the same way as a redundant entry.

A redundant entry is a single entry that is not used in the same way as a redundant entry.

A redundant entry is a single entry that is not used in the same way as a redundant entry.

A redundant entry is a single entry that is not used in the same way as a redundant entry.

A redundant entry is a single entry that is not used in the same way as",100,gpt2
accessibility,decl_accessible_authentication_001,accessible authentication,declarative,cloze,Accessible authentication is,"a key feature of the Internet of Things (IoT) and is used to authenticate devices and services.

The IoT is a network of connected devices that connect to the Internet. The IoT is a network of connected devices that connect to the Internet.

The IoT is a network of connected devices that connect to the Internet.

The IoT is a network of connected devices that connect to the Internet.

The IoT is",100,gpt2
accessibility,decl_text_spacing_001,text spacing,declarative,cloze,Text spacing is,"a major issue for many people. It's a problem that's been going on for a long time.

The problem is that it's not easy to get the spacing right.

The best way to get the spacing right is to use a font that's designed to be used with a font that's designed to be used with a font that's designed to be used with a font that's designed to be used with a font that's designed to be used with a font that's designed",100,gpt2
accessibility,decl_status_message_001,status message,declarative,cloze,A status message is,"sent to the user when the user logs in.

The status message is sent to the user when the user logs out.

The status message is sent to the user when the user logs out.

The status message is sent to the user when the user logs out.

The status message is sent to the user when the user logs out.

The status message is sent to the user when the user logs out.

The status message is sent to the user",100,gpt2
accessibility,decl_error_identification_001,error identification,declarative,cloze,Error identification is,"required for this page.

Please enter your email address.

Please enter an email address.

Please enter a valid email address in the To: field.

Please enter a subject for your message.

Please enter a message.

You can only send this invitations to 10 email addresses at a time.

$$$$ is not a properly formatted color. Please use the format #RRGGBB for all colors.

Please limit your message to $$$",100,gpt2
accessibility,decl_pointer_cancellation_001,pointer cancellation,declarative,cloze,Pointer cancellation is,"a common problem in the industry. It's a problem that's been around for a long time, and it's a problem that's been around for a long time.

The problem is that it's not always easy to cancel a project. It's not always easy to cancel a project.

The problem is that it's not always easy to cancel a project. It's not always easy to cancel a project.

The problem is that it's not always easy to cancel a",100,gpt2
accessibility,decl_character_key_001,character key,declarative,cloze,A character key is,"a key that can be used to unlock a character's abilities.

Contents show]

Character Key Edit

The character key is a key that can be used to unlock a character's abilities.

Character Key Edit

The character key is a key that can be used to unlock a character's abilities.

Character Key Edit

The character key is a key that can be used to unlock a character's abilities.

Character Key Edit

The character key",100,gpt2
accessibility,decl_accessibility_tree_001,accessibility tree,declarative,cloze,An accessibility tree is,"a tree that is used to identify the accessibility of a particular area of the site.

An accessibility tree is a tree that is used to identify the accessibility of a particular area of the site.

An accessibility tree is a tree that is used to identify the accessibility of a particular area of the site.

An accessibility tree is a tree that is used to identify the accessibility of a particular area of the site.

An accessibility tree is a tree that is used to identify the",100,gpt2
accessibility,decl_accessible_name_001,accessible name,declarative,cloze,An accessible name is,"a name that is used to identify a person or group of people.

An accessible name is a name that is used to identify a person or group of people.

An accessible name is a name that is used to identify a person or group of people.

An accessible name is a name that is used to identify a person or group of people.

An accessible name is a name that is used to identify a person or group of people.

An accessible name is",100,gpt2
accessibility,decl_accessible_description_001,accessible description,declarative,cloze,An accessible description is,"available for the following:

The following is a list of the available descriptions for the following:

The following is a list of the available descriptions for the following:

The following is a list of the available descriptions for the following:

The following is a list of the available descriptions for the following:

The following is a list of the available descriptions for the following:

The following is a list of the available descriptions for the following:

The following is",100,gpt2
accessibility,decl_live_region_001,live region,declarative,cloze,A live region is,a region of the world where the world's population is concentrated. It is a region of the world where the world's population is concentrated. It is a region of the world where the world's population is concentrated. It is a region of the world where the world's population is concentrated. It is a region of the world where the world's population is concentrated. It is a region of the world where the world's population is concentrated. It is a region of the world where the world's population,100,gpt2
accessibility,decl_tab_panel_001,tab panel,declarative,cloze,A tab panel is,"a small, rectangular panel that is used to display the current tab panel. The tab panel is usually located on the left side of the screen.

The tab panel is usually located on the left side of the screen. The tab panel is usually located on the right side of the screen.

The tab panel is usually located on the right side of the screen. The tab panel is usually located on the left side of the screen.

The tab panel is usually located on the right",100,gpt2
accessibility,decl_radio_group_001,radio group,declarative,cloze,A radio group is,"calling for a boycott of the BBC after it was accused of ""trying to silence"" a journalist who was critical of the BBC.

The Radio 4 Today programme, which airs on BBC1, has been criticised for its coverage of the Iraq war.

The group, which has been called the ""BBC's Voice of America"", said it was ""disappointed"" by the BBC's decision to air the programme.

The BBC said it was ""disappointed"" by the decision",100,gpt2
accessibility,decl_tree_grid_001,tree grid,declarative,cloze,A tree grid is,a grid of trees that are arranged in a way that is consistent with the tree's shape. The grid is a grid of trees that are arranged in a way that is consistent with the tree's shape. The grid is a grid of trees that are arranged in a way that is consistent with the tree's shape. The grid is a grid of trees that are arranged in a way that is consistent with the tree's shape. The grid is a grid of trees that are arranged in a way that is,100,gpt2
accessibility,decl_menu_bar_001,menu bar,declarative,cloze,A menu bar is,"a menu item that is displayed on the screen. It is a menu item that is displayed on the screen.

A menu bar is a menu item that is displayed on the screen.

A menu bar is a menu item that is displayed on the screen.

A menu bar is a menu item that is displayed on the screen.

A menu bar is a menu item that is displayed on the screen.

A menu bar is a menu item that is displayed on the",100,gpt2
accessibility,decl_tool_tip_001,tool tip,declarative,cloze,A tool tip is,"a simple way to help you find the right tool for your project.

A tool tip is a simple way to help you find the right tool for your project.

A tool tip is a tool tip that is used to help you find the right tool for your project.

A tool tip is a tool tip that is used to help you find the right tool for your project.

A tool tip is a tool tip that is used to help you find the right tool for",100,gpt2
accessibility,decl_combo_box_001,combo box,declarative,cloze,A combo box is,"a box that contains a number of items. The number of items in a combo box is determined by the number of items in the combo box.

A combo box is a box that contains a number of items. The number of items in a combo box is determined by the number of items in the combo box. A combo box is a box that contains a number of items. The number of items in a combo box is determined by the number of items in the combo box. A combo box",100,gpt2
accessibility,decl_semantic_markup_001,semantic markup,declarative,cloze,Semantic markup is,"a new language that is being developed by the Mozilla Foundation. Semantic markup is a new language that is being developed by the Mozilla Foundation.

Semantic markup is a new language that is being developed by the Mozilla Foundation.

Semantic markup is a new language that is being developed by the Mozilla Foundation.

Semantic markup is a new language that is being developed by the Mozilla Foundation.

Semantic markup is a new language that is being developed by the Mozilla Foundation.",100,gpt2
accessibility,decl_focus_management_001,focus management,declarative,cloze,Focus management is,"a key component of the business. It is a way to manage your business and manage your team.

Focus management is a key component of the business. It is a way to manage your business and manage your team.

Focus management is a key component of the business. It is a way to manage your business and manage your team.

Focus management is a key component of the business. It is a way to manage your business and manage your team.

Focus management is",100,gpt2
accessibility,decl_reading_order_001,reading order,declarative,cloze,Reading order is,"not a problem for the first time.

The first time I read this book, I was in a bookstore and I was reading a book by a guy named John. He was a very nice guy, and he was very nice to me. He was very nice to me. He said, ""I'm going to read this book. I'm going to read it. I'm going to read it. I'm going to read it. I'm going to read it. I'm going",100,gpt2
accessibility,decl_text_formatting_001,text formatting,declarative,cloze,Text formatting is,"a major issue for many people. It's not just that you have to type in a lot of text, but that you have to type in a lot of text.

The problem is that you have to type in a lot of text.

The problem is that you have to type in a lot of text.

The problem is that you have to type in a lot of text.

The problem is that you have to type in a lot of text.",100,gpt2
accessibility,decl_form_field_001,form field,declarative,cloze,A form field is,"a form field that is used to create a new field.

A form field is a form field that is used to create a new field.

A form field is a form field that is used to create a new field.

A form field is a form field that is used to create a new field.

A form field is a form field that is used to create a new field.

A form field is a form field that is used to create a new",100,gpt2
accessibility,decl_landmark_region_001,landmark region,declarative,cloze,A landmark region is,"being built in the heart of the city of Bali, Indonesia's second largest city.

The project, called the Bali-Bali Gateway, will connect the city's two main airports, the Bali-Bali International Airport and the Bali-Bali International Airport.

The project is part of a $1.5 billion project to build a new airport in the heart of the city.

The project is part of a $1.5 billion project to",100,gpt2
accessibility,decl_low_vision_001,low vision,declarative,cloze,Low vision is,"a common problem in children with autism spectrum disorder (ASD). Low vision is a common problem in children with autism spectrum disorder (ASD).

Low vision is a common problem in children with autism spectrum disorder (ASD).

Low vision is a common problem in children with autism spectrum disorder (ASD).

Low vision is a common problem in children with autism spectrum disorder (ASD).

Low vision is a common problem in children with autism spectrum disorder (ASD",100,gpt2
accessibility,decl_cognitive_disabilities_001,cognitive disabilities,declarative,cloze,Cognitive disabilities are,"a complex and complex issue. The most common cause of cognitive impairment is a lack of attention, memory, and attentional control. The most common cause of cognitive impairment is a lack of attention, memory, and attentional control.

The following are some of the most common causes of cognitive impairment:

Cognitive impairment is a condition that is caused by a lack of attention, memory, or attentional control.

Cognitive impairment is a condition that is caused by a lack of",100,gpt2
accessibility,decl_universal_design_001,universal design,declarative,cloze,Universal design is,"a great way to create a beautiful, unique design.

The Universal Design is a great way to create a beautiful, unique design.

The Universal Design is a great way to create a beautiful, unique design.

The Universal Design is a great way to create a beautiful, unique design.

The Universal Design is a great way to create a beautiful, unique design.

The Universal Design is a great way to create a beautiful, unique design.

The Universal",100,gpt2
accessibility,decl_decorative_image_001,decorative image,declarative,cloze,A decorative image is,"a piece of art that is used to represent a particular character or concept.

Examples of decorative images include:

A character's face

A character's hair

A character's face on a piece of paper

A character's face on a piece of paper on a piece of paper

A character's face on a piece of paper on a piece of paper

A character's face on a piece of paper on a piece of paper

A character's face",100,gpt2
accessibility,decl_informative_image_001,informative image,declarative,cloze,An informative image is,"a picture of a person or object that is not visible to the naked eye. An image is not a picture of a person or object.

An image is not a picture of a person or object.

An image is not a picture of a person or object.

An image is not a picture of a person or object.

An image is not a picture of a person or object.

An image is not a picture of a person or object.",100,gpt2
accessibility,decl_responsive_design_001,responsive design,declarative,cloze,Responsive design is,"a key component of the design process. It is the ability to create a user experience that is responsive to the user's needs.

Responsive design is a key component of the design process. It is the ability to create a user experience that is responsive to the user's needs.

Responsive design is a key component of the design process. It is the ability to create a user experience that is responsive to the user's needs.

Responsive design is a",100,gpt2
accessibility,eval_alt_text_001,alt text,evaluative,code_review,The following code is not accessible because it doesn't have what? <img src='photo.jpg'>,<h1>The following code is not accessible because it doesn't have what?</h1> <p>The following code is not accessible because it doesn't have what?</p> <p>The following code is not accessible because it doesn't have what?</p> <p>The following code is not accessible because it doesn't have what?</p> <p>The following code is not accessible because it doesn't have what?</p> <p>,100,gpt2
accessibility,eval_div_onclick_001,semantic HTML,evaluative,code_review,A <div> with onclick is not accessible because,"it is not a valid <div> element.

<div> with onclick is not accessible because it is not a valid <div> element.

<div> with onclick is not accessible because it is not a valid <div> element.

<div> with onclick is not accessible because it is not a valid <div> element.

<div> with onclick is not accessible because it is not a valid <div> element.",100,gpt2
accessibility,eval_empty_link_001,empty link,evaluative,code_review,The accessibility problem with <a href='#'></a> is,"that it's hard to get the right type of user interface.

The problem is that the <a href='#'></a> is not a good choice for the user interface.

The solution is to use a <a href='#'></a> instead.

The <a href='#'></a> is a good choice for the user interface.

The <a href='#'></a> is a good choice for the user interface.",100,gpt2
accessibility,eval_unlabeled_input_001,form label,evaluative,code_review,<input type='text'> needs a,"name</input>

<input type='submit' value='Submit' />

<input type='submit' value='Submit' />

<input type='submit' value='Submit' />

<input type='submit' value='Submit' />

<input type='submit' value='Submit' />

<input type='submit' value='Submit' />

<input type='submit' value='Submit' />

<input type",100,gpt2
accessibility,eval_click_here_001,link text,evaluative,code_review,A button that only says 'Click here' is bad because,"it's not a button.

A button that only says 'Click here' is bad because it's not a button.

A button that only says 'Click here' is bad because it's not a button.

A button that only says 'Click here' is bad because it's not a button.

A button that only says 'Click here' is bad because it's not a button.

A button that only says 'Click here' is bad because",100,gpt2
accessibility,comp_alt_text_few_shot_001,alt text,completion,few_shot,"<img src=""icons/home.png"" alt=""Home""><img src=""icons/mail.png"" alt=""Inbox""><img src=""photo.jpg""","alt=""Inbox""><img src=""photo.jpg"" alt=""Inbox""><img src=""photo.jpg"" alt=""Inbox""><img src=""photo.jpg"" alt=""Inbox""><img src=""photo.jpg"" alt=""Inbox""><img src=""photo.jpg"" alt=""Inbox""><img src=""photo.jpg"" alt=""Inbox""><img src=""photo.jpg"" alt=""Inbox""><img src=""photo.jpg"" alt=""Inbox",100,gpt2
accessibility,comp_alt_text_bare_001,alt text,completion,bare,"<img src=""photo.jpg""","alt=""The first time I saw this, I was so excited. I was so excited to see this. I was so excited to see this. I was so excited to see this. I was so excited to see this. I was so excited to see this. I was so excited to see this. I was so excited to see this. I was so excited to see this. I was so excited to see this. I was so excited to see this. I was so excited to see",100,gpt2
accessibility,comp_captions_few_shot_001,captions,completion,few_shot,"<video src=""intro.mp4""><track kind=""captions"" src=""intro.vtt""></video><video src=""demo.mp4""><track kind=""captions"" src=""demo.vtt""></video><video src=""lecture.mp4"">","<video src=""lecture.mp4""> <video src=""lecture.mp4""> <video src=""lecture.mp4""> <video src=""lecture.mp4""> <video src=""lecture.mp4""> <video src=""lecture.mp4""> <video src=""lecture.mp4""> <video src=""lecture.mp4""> <video src=""lecture.mp4""> <video src=""lecture.mp4"">",100,gpt2
accessibility,comp_captions_bare_001,captions,completion,bare,"<video src=""lecture.mp4"">","<video src=""lecture.mp4"">

<video src=""lecture.mp4"">

<video src=""lecture.mp4"">

<video src=""lecture.mp4"">

<video src=""lecture.mp4"">

<video src=""lecture.mp4"">

<video src=""lecture.mp4"">

<video src=""lecture.mp4"">

<video",100,gpt2
accessibility,comp_page_title_few_shot_001,page title,completion,few_shot,<html><head><title>About Us</title></head><html><head><title>Contact</title></head><html><head>,About Us</title></head><html><head><title>Privacy Policy</title></head><html><head><title>Privacy Policy</title></head><html><head><title>Privacy Policy</title></head><html><head><title>Privacy Policy</title></head><html><head><title>Privacy Policy</title></head><html><head><title>Privacy Policy</title></head><html><head><title>Privacy Policy</title></head><html><,100,gpt2
accessibility,comp_page_title_bare_001,page title,completion,bare,"<html><head><meta charset=""utf-8"">","<title>The New York Times</title></head><body> <div class=""content""> <h1>The New York Times</h1> <p>The New York Times</p> <p>The New York Times</p> <p>The New York Times</p> <p>The New York Times</p> <p>The New York Times</p> <p>The New York Times</p> <p>The New York Times</",100,gpt2
accessibility,comp_script_bare_001,script,completion,bare,<script,"type=""text/javascript""> var _ = document.getElementsByTagName(""script"")[0]; var _ = document.getElementsByTagName(""script.parentNode.insertBefore(_, _))[0]; var _ = document.getElementsByTagName(""script.parentNode.insertBefore(_, _))[1]; var _ = document.getElementsByTagName(""script.parentNode.insertBefore(_, _",100,gpt2
accessibility,comp_script_few_shot_001,script,completion,few_shot,"<script src=""utils.js""></script><script src=""main.js""></script><script src=""","js.js""></script><script src=""js.js""></script><script src=""js.js""></script><script src=""js.js""></script><script src=""js.js""></script><script src=""js.js""></script><script src=""js.js""></script><script src=""js.js""></script><script src=""js.js""></script><script src=""js.js""></script><script src=""js.js""></script><script src=""js",100,gpt2
accessibility,hypo_alt_text_direct_001,alt text,hypothesis,direct_question,Look at this HTML: <img src='portrait.jpg'>. What specific attribute is missing to make it accessible?,"The following is a list of attributes that are missing from the HTML:

<img src='portrait.jpg' alt='Portrait' />

<img src='portrait.jpg' alt='Portrait' />

<img src='portrait.jpg' alt='Portrait' />

<img src='portrait.jpg' alt='Portrait' />

<img src='portrait.jpg' alt='Portrait'",100,gpt2
accessibility,hypo_alt_text_correction_001,alt text,hypothesis,error_correction,Correct the following inaccessible code: <img src='logo.png'>,"<img src='logo.png' alt='Logo' />

<img src='logo.png' alt='Logo' />

<img src='logo.png' alt='Logo' />

<img src='logo.png' alt='Logo' />

<img src='logo.png' alt='Logo' />

<img src='logo.png' alt='Logo",100,gpt2
accessibility,hypo_alt_text_socratic_001,alt text,hypothesis,socratic,A screen reader is software that reads text aloud. Why would a screen reader fail to describe this tag: <img src='chart.svg'>?,"</img>

The screen reader is a simple, yet powerful tool for reading text. It is a simple, yet powerful tool for reading text. It is a simple, yet powerful tool for reading text.

The screen reader is a simple, yet powerful tool for reading text. It is a simple, yet powerful tool for reading text.

The screen reader is a simple, yet powerful tool for reading text. It is a simple, yet powerful tool for reading text.",100,gpt2
accessibility,valid_alt_text_direct_001,alt text,validation,direct_question,The following code is not accessible because it doesn't have what? <img src='photo.jpg'>,<h1>The following code is not accessible because it doesn't have what?</h1> <p>The following code is not accessible because it doesn't have what?</p> <p>The following code is not accessible because it doesn't have what?</p> <p>The following code is not accessible because it doesn't have what?</p> <p>The following code is not accessible because it doesn't have what?</p> <p>,100,gpt2
accessibility,valid_alt_text_instruction_001,alt text,validation,instruction,What accessibility attribute is missing from this HTML: <img src='photo.jpg'>?,"</img>

What accessibility attribute is missing from this HTML: <img src='photo.jpg'>?</img>

What accessibility attribute is missing from this HTML: <img src='photo.jpg'>?</img>

What accessibility attribute is missing from this HTML: <img src='photo.jpg'>?</img>

What accessibility attribute is missing from this HTML: <img src='photo.jpg'>?</img>

What accessibility attribute",100,gpt2
accessibility,valid_screen_reader_socratic_001,screen reader,validation,socratic,A screen reader is software that reads text aloud. Why would it fail to describe <img src='chart.svg'>?,</img>?</div>?</div>?</div>?</div>?</div>?</div>?</div>?</div>?</div>?</div>?</div>?</div>?</div>?</div>?</div>?</div>?</div>?</div>?</div>?</div>?</div>?</div>?</div>?</div>?,100,gpt2
accessibility,valid_aria_confab_001,ARIA,validation,cloze,ARIA stands for,"American Indian and Alaska Native. It is a group of people who live in the United States and Canada.

ARIA is a group of people who live in the United States and Canada.

ARIA is a group of people who live in the United States and Canada.

ARIA is a group of people who live in the United States and Canada.

ARIA is a group of people who live in the United States and Canada.

ARIA is a group",100,gpt2
accessibility,valid_html_confab_001,HTML,validation,cloze,HTML stands for,"""HTML-friendly"" and is used by many web browsers. It is used by many web browsers to display HTML content.

HTML is a set of HTML documents that are used to display HTML content.

HTML is a set of HTML documents that are used to display HTML content.

HTML is a set of HTML documents that are used to display HTML content.

HTML is a set of HTML documents that are used to display HTML content.

HTML is a set of",100,gpt2
accessibility,ctrl_cc_cloze_001,closed captions,control,cloze,Closed captions display,"the current time and date.

The captions are displayed in a separate window.

The captions are displayed in a separate window.

The captions are displayed in a separate window.

The captions are displayed in a separate window.

The captions are displayed in a separate window.

The captions are displayed in a separate window.

The captions are displayed in a separate window.

The captions are displayed in a separate",100,gpt2
accessibility,ctrl_contrast_cloze_001,color contrast,control,cloze,Color contrast is important because,"it determines how much light is absorbed by the retina. The more light you have, the more you can see.

The retina is a specialized area of the brain that is responsible for visual perception. It is the part of the brain that is responsible for the color vision.

The retina is also responsible for the color vision.

The retina is the part of the brain that is responsible for the color vision.

The retina is also responsible for the color vision.",100,gpt2
accessibility,ctrl_title_cloze_001,page title,control,cloze,A page title describes,"the process of creating a page.

The page title is a list of the pages that are currently being created.

The page title is a list of the pages that are currently being created.

The page title is a list of the pages that are currently being created.

The page title is a list of the pages that are currently being created.

The page title is a list of the pages that are currently being created.

The page title is a list",100,gpt2
accessibility,ctrl_cc_direct_001,closed captions,control,direct_question,What are closed captions?,"Open captions are a way to show the user what is happening in the captions.

Open captions are a way to show the user what is happening in the captions. Open captions are a way to show the user what is happening in the captions. Open captions are a way to show the user what is happening in the captions. Open captions are a way to show the user what is happening in the captions. Open captions are a way",100,gpt2
accessibility,ctrl_contrast_direct_001,color contrast,control,direct_question,What is color contrast?,"Color contrast is the ratio of light to dark. It is the ratio of the light to dark that is reflected in a given area.

Color contrast is the ratio of light to dark that is reflected in a given area. The ratio of light to dark is the ratio of the light to dark that is reflected in a given area.

Color contrast is the ratio of light to dark that is reflected in a given area. The ratio of light to dark is the ratio of the",100,gpt2
accessibility,ctrl_title_direct_001,page title,control,direct_question,What is a page title?,A page title is a name that is used to describe a page. A page title is used to describe a page in a way that is consistent with the content of the page. A page title is used to describe a page in a way that is consistent with the content of the page. A page title is used to describe a page in a way that is consistent with the content of the page. A page title is used to describe a page in a way that is consistent with the content,100,gpt2
accessibility,ctrl_cc_instruction_001,closed captions,control,instruction,Explain closed captions to a web developer.,"This is a simple example of a closed captions example.

Example

This example shows how to use the open captions API to create captions for a web application.

Example

This example shows how to use the open captions API to create captions for a web application.

Example

This example shows how to use the open captions API to create captions for a web application.

Example

This example shows how to use",100,gpt2
