domain,prompt_id,concept,prompt_type,template_type,prompt,output,max_tokens,model
medical,gastrointestinal_absorption,gastrointestinal absorption,declarative,cloze,Gastrointestinal absorption refers to,"the absorption of nutrients from the gastrointestinal tract. The absorption of nutrients from the gastrointestinal tract is a complex process involving many factors, such as the composition of the gastrointestinal tract, the composition of the diet, the composition of the food, the composition of the food matrix, the composition of the food matrix, the composition of the gastrointestinal tract, the composition of the gastrointestinal tract, the composition of the gastrointestinal tract, the composition of the gastrointestinal tract, the composition of the gastrointestinal tract, the composition of the gastrointestinal",100,pythia-1b
medical,respiratory_tract,respiratory tract,declarative,cloze,The respiratory tract is,the site of the majority of the infectious agents that cause disease in humans. The respiratory tract is also the site of the majority of the infectious agents that cause disease in animals. The respiratory tract is also the site of the majority of the infectious agents that cause disease in both humans and animals. The respiratory tract is also the site of the majority of the infectious agents that cause disease in both humans and animals. The respiratory tract is also the site of the majority of the infectious agents that cause disease in both,100,pythia-1b
medical,cerebral_cortex,cerebral cortex,declarative,cloze,The cerebral cortex is,the most complex and most important part of the human brain. It is the site of the highest concentration of neurons and the most important part of the human nervous system. The cerebral cortex is the site of the highest concentration of neurons and the most important part of the human nervous system. The cerebral cortex is the site of the highest concentration of neurons and the most important part of the human nervous system. The cerebral cortex is the site of the highest concentration of neurons and the most important part of the human nervous,100,pythia-1b
medical,informed_consent,informed consent,declarative,cloze,Informed consent requires,"that the patient be informed of the risks and benefits of the proposed treatment. The patient must be able to make an informed decision about the treatment. The patient must be able to understand the information and be able to communicate that understanding to the health care provider.

The patient must be able to understand the information and be able to communicate that understanding to the health care provider.

The patient must be able to understand the information and be able to communicate that understanding to the health care provider.",100,pythia-1b
medical,clinical_trial,clinical trial,declarative,cloze,A clinical trial is,"a study designed to evaluate the safety and efficacy of a new drug or treatment for a specific condition. The study is usually conducted in a clinical trial setting, and the results are published in a peer-reviewed medical journal.

The study is usually conducted in a clinical trial setting, and the results are published in a peer-reviewed medical journal.

The study is usually conducted in a clinical trial setting, and the results are published in a peer-reviewed medical journal.

The study",100,pythia-1b
medical,nerve_damage,nerve damage,declarative,cloze,Nerve damage can result in,"a loss of sensation, muscle weakness, and paralysis. The loss of sensation can be caused by a variety of conditions, including diabetes, multiple sclerosis, and spinal cord injury. Muscle weakness can be caused by a variety of conditions, including stroke, multiple sclerosis, and spinal cord injury. Paralysis can be caused by a variety of conditions, including stroke, multiple sclerosis, and spinal cord injury.

The loss of sensation can be caused by a variety of conditions, including diabetes, multiple sclerosis",100,pythia-1b
medical,chest_pain,chest pain,declarative,cloze,Chest pain can indicate,"a number of different conditions, including cardiac disease, pulmonary disease, and other conditions. In some cases, the pain may be caused by a blockage of the heart or other organ. In other cases, the pain may be caused by a blockage of the blood vessels supplying the heart or other organ.
In some cases, the pain may be caused by a blockage of the blood vessels supplying the heart or other organ. In other cases, the pain may be caused by a blockage of",100,pythia-1b
medical,bone_marrow,bone marrow,declarative,cloze,Bone marrow is,"a complex organ that is composed of a variety of cells, including hematopoietic stem cells (HSCs), endothelial progenitor cells (EPCs), and mesenchymal stem cells (MSCs). HSCs are the most primitive cells in the bone marrow, and are responsible for the production of all blood cells. HSCs are capable of differentiating into all blood cell types, including erythrocytes, platelets, and leukocytes. EPCs are the second most primitive cells in the bone marrow, and are responsible for the production of endothelial cells,",100,pythia-1b
medical,brain_stem,brain stem,declarative,cloze,The brain stem controls,"the body's movements and senses. It is the center of the brain, and is responsible for the control of all voluntary movements. The brain stem is located in the back of the neck, behind the ear. The brain stem is the part of the brain that controls the body's movements. The brain stem is located in the back of the neck, behind the ear.

The brain stem controls the body's movements and senses. It is the center of the brain, and is responsible for the",100,pythia-1b
medical,birth_defect,birth defect,declarative,cloze,A birth defect is,"a genetic disorder that causes a person to have a physical or mental disability. The most common birth defects are cleft lip and palate, spina bifida, and anencephaly.

Cleft lip and palate is a birth defect that occurs when the baby’s mouth is not closed properly. The baby’s mouth is not closed properly, and the baby’s tongue is not attached to the roof of the mouth.

Spina bifida is a birth defect that occurs when",100,pythia-1b
medical,wound_care,wound care,declarative,cloze,Wound care is,a critical component of the overall health care system. The wound care team is a critical component of the wound care team. The wound care team is a critical component of the wound care team. The wound care team is a critical component of the wound care team. The wound care team is a critical component of the wound care team. The wound care team is a critical component of the wound care team. The wound care team is a critical component of the wound care team. The wound care team is a,100,pythia-1b
medical,pain_management,pain management,declarative,cloze,Pain management involves,"the use of analgesics to reduce pain and discomfort. The use of analgesics is a common practice in the treatment of pain. However, the use of analgesics is not without risks. For example, the use of analgesics can lead to adverse side effects, such as nausea, vomiting, and constipation. In addition, the use of analgesics can lead to adverse effects, such as sedation, drowsiness, and confusion.
The use of opioids, such as morphine, is",100,pythia-1b
medical,blood_clot,blood clot,declarative,cloze,A blood clot is,"a blood vessel that is damaged by a disease or injury. Blood clots can be formed in the heart, brain, lungs, or other parts of the body. Blood clots can also form in the veins of the legs, arms, or other parts of the body.
Blood clots can be formed in the heart, brain, lungs, or other parts of the body by a disease or injury. Blood clots can also form in the veins of the legs, arms, or other parts",100,pythia-1b
medical,tumor_growth,tumor growth,declarative,cloze,Tumor growth is,a complex process that involves the interaction of multiple genetic and epigenetic factors. The long-term goal of this project is to identify the molecular mechanisms that regulate the growth of human breast cancer cells. The objective of this proposal is to identify the molecular mechanisms that regulate the growth of human breast cancer cells. The specific aims of this proposal are: 1) To identify the molecular mechanisms that regulate the growth of human breast cancer cells. 2) To identify the molecular mechanisms that regulate the growth of human breast cancer cells,100,pythia-1b
medical,joint_replacement,joint replacement,declarative,cloze,A joint replacement is,"a surgical procedure that replaces a joint in the body. The procedure is performed by inserting a prosthetic joint into the joint of the patient. The prosthetic joint is typically made of a metal or plastic material. The prosthetic joint is attached to the patient's joint by a variety of methods.
One method of attaching a prosthetic joint to a patient's joint is to use a prosthetic joint that is made of a metal or plastic material. The prosthetic joint is attached to the patient's joint by a variety of methods",100,pythia-1b
medical,immune_response,immune response,declarative,cloze,An immune response is,"a complex process that involves the activation of a variety of immune cells, including T cells, B cells, and macrophages. The activation of these cells is regulated by a variety of cytokines, including interleukin-2 (IL-2), interleukin-4 (IL-4), interleukin-6 (IL-6), interleukin-7 (IL-7), interleukin-9 (IL-9), interleukin-10 (IL-10), and interleukin-12 (IL-12).
The IL-2",100,pythia-1b
medical,viral_infection,viral infection,declarative,cloze,A viral infection is caused by,a virus that infects a host cell. The virus is then replicated in the host cell and the host cell is destroyed. The virus is then released from the host cell and spreads to other cells. The virus is then replicated in the cells of the body and the virus is released from the cells. The virus is then spread to other cells. The virus is then replicated in the cells of the body and the virus is released from the cells. The virus is then spread to other cells. The virus,100,pythia-1b
medical,chronic_pain,chronic pain,declarative,cloze,Chronic pain is,"a common and debilitating condition that affects millions of people worldwide. The pain is caused by a variety of factors, including injury, disease, and psychological factors. The pain is often associated with other symptoms, such as sleep disturbances, fatigue, and depression.

The pain is often treated with opioids, which are drugs that are prescribed to treat pain. However, opioids are not always effective for chronic pain. In fact, opioids are often associated with addiction and abuse.

The pain is",100,pythia-1b
medical,mental_health,mental health,declarative,cloze,Mental health refers to,"the health of the mind and body. Mental health is a broad term that includes a wide range of conditions, including depression, anxiety, and stress. Mental health is a major public health concern, and is a leading cause of disability worldwide. The prevalence of mental health disorders is high, and the number of people with mental health disorders is increasing.

The prevalence of mental health disorders is high, and the number of people with mental health disorders is increasing.

The prevalence of mental health disorders",100,pythia-1b
medical,spinal_cord,spinal cord,declarative,cloze,The spinal cord is,"a complex structure that is composed of a central canal and a peripheral canal. The central canal is the main passageway for the flow of cerebrospinal fluid (CSF) and is lined by a layer of glial cells. The peripheral canal is the passageway for the flow of neural impulses and is lined by a layer of neurons. The central canal is surrounded by a layer of myelinated axons. The myelinated axons are the primary conduits for the transmission of neural impulses.
The central canal is surrounded",100,pythia-1b
medical,scar_tissue,scar tissue,declarative,cloze,Scar tissue is,"a common problem in the field of orthopaedics. Scar tissue is a result of injury to the skin, and is a common cause of scarring. Scar tissue is a result of injury to the skin, and is a common cause of scarring. Scar tissue is a result of injury to the skin, and is a common cause of scarring.
Scar tissue is a common problem in the field of orthopaedics. Scar tissue is a common problem in the field of orth",100,pythia-1b
medical,fluid_retention,fluid retention,declarative,cloze,Fluid retention can cause,"a variety of problems in the body. For example, fluid retention can cause a variety of problems in the heart, such as heart failure, and in the brain, such as stroke. Fluid retention can also cause problems in the kidneys, such as kidney failure. Fluid retention can also cause problems in the lungs, such as pulmonary edema.
Fluid retention can also cause problems in the gastrointestinal tract, such as constipation. Fluid retention can also cause problems in the urinary tract, such",100,pythia-1b
medical,sleep_apnea,sleep apnea,declarative,cloze,Sleep apnea is,"a common disorder that is characterized by recurrent episodes of complete or partial cessation of breathing during sleep. Sleep apnea is associated with a variety of medical conditions, including hypertension, congestive heart failure, and diabetes. Sleep apnea is also associated with a variety of psychological disorders, including depression, anxiety, and post-traumatic stress disorder.
Sleep apnea is a condition that is characterized by recurrent episodes of complete or partial cessation of breathing during sleep. Sleep apnea is associated with a variety of medical",100,pythia-1b
medical,muscle_spasm,muscle spasm,declarative,cloze,A muscle spasm is,a condition in which the muscles of the body are contracted abnormally. The muscles are contracted in a way that they are unable to move. The muscles are contracted in a way that they are unable to relax. The muscles are contracted in a way that they are unable to relax. The muscles are contracted in a way that they are unable to relax. The muscles are contracted in a way that they are unable to relax. The muscles are contracted in a way that they are unable to relax. The muscles,100,pythia-1b
medical,breast_cancer,breast cancer,declarative,cloze,Breast cancer is,"the most common cancer in women and the second leading cause of cancer death in the United States. The incidence of breast cancer is increasing in the United States, and the number of women diagnosed with breast cancer is expected to increase by more than 50% by the year 2030. The majority of breast cancers are hormone receptor positive, and the majority of hormone receptor positive breast cancers are triple negative. Triple negative breast cancers are characterized by the lack of expression of estrogen receptor (ER), progesterone receptor (PR), and",100,pythia-1b
medical,lung_cancer,lung cancer,declarative,cloze,Lung cancer is,the most common cause of cancer death in the United States. The majority of lung cancers are non-small cell lung cancer (NSCLC). The 5-year survival rate for NSCLC is approximately 15%. The 5-year survival rate for patients with stage I NSCLC is approximately 50%. The 5-year survival rate for patients with stage II NSCLC is approximately 20%. The 5-year survival rate for patients with stage III NSCLC is approximately 10%. The 5-year survival rate for patients with stage IV NSCLC,100,pythia-1b
medical,skin_graft,skin graft,declarative,cloze,A skin graft is,"a surgical procedure that is performed to repair a skin defect. A skin graft is typically made by removing a portion of the skin and then placing the remaining skin back on the patient. The skin graft is then sutured to the underlying tissue.
Skin grafts are typically performed on a patient's back, buttocks, or legs. The skin graft is typically made by removing a portion of the skin and then placing the remaining skin back on the patient. The skin graft is then sutured to the",100,pythia-1b
medical,stem_cell,stem cell,declarative,cloze,A stem cell is,"a cell that can be used to replace a damaged or diseased part of a body. Stem cells are derived from a person's own cells, and are capable of differentiating into any cell type in the body. Stem cells are used to treat a variety of diseases, including but not limited to: bone marrow failure, Parkinson's disease, Alzheimer's disease, and cancer.
Stem cells are typically isolated from a person's own cells, and are then cultured in a laboratory environment. The cultured",100,pythia-1b
medical,side_effect,side effect,declarative,cloze,A side effect is,"a side effect that occurs when a program or function is executed. For example, a program or function may be executed in a computer system that is not designed to handle side effects.
A side effect may be caused by a program or function that is not designed to handle side effects. For example, a program or function may be executed in a computer system that is not designed to handle side effects.
A side effect may be caused by a program or function that is designed to handle side effects.",100,pythia-1b
