domain,prompt_id,concept,prompt_type,template_type,prompt,output,max_tokens,model
control,light_bulb,light bulb,declarative,cloze,A light bulb is,"a device that converts electrical energy into light. Light bulbs are used in a variety of applications, including the illumination of rooms, the illumination of signs, and the illumination of signs on buildings. Light bulbs are typically made of a metal, such as aluminum, and are typically made of a glass bulb.
Light bulbs are typically made of a glass bulb, which is a bulb that is made of glass. The glass bulb is typically made of a material that is transparent to visible light. The glass bulb",100,pythia-1b
control,post_office,post office,declarative,cloze,A post office is an institution that,"is used to deliver mail to a large number of people. The post office is a place where mail is sorted and delivered to the proper address. The post office is a place where mail is sorted and delivered to the proper address. The post office is a place where mail is sorted and delivered to the proper address.

The post office is a place where mail is sorted and delivered to the proper address. The post office is a place where mail is sorted and delivered to the proper address. The",100,pythia-1b
control,parking_lot,parking lot,declarative,cloze,A parking lot is,"a place where people park their cars. It is a place where people park their cars to get to work, to go shopping, to go to the movies, to go to the gym, to go to the library, to go to the doctor’s office, to go to the dentist’s office, to go to the grocery store, to go to the post office, to go to the bank, to go to the library, to go to the church, to go to the park,",100,pythia-1b
control,train_station,train station,declarative,cloze,A train station is a facility where,"trains are stored and maintained. The station is typically located in a railroad yard or other facility where trains are stored and maintained. The station may be located in a depot, a yard, a yard, a yard, a yard, a yard, a yard, a yard, a yard, a yard, a yard, a yard, a yard, a yard, a yard, a yard, a yard, a yard, a yard, a yard, a yard, a yard, a yard",100,pythia-1b
control,fire_station,fire station,declarative,cloze,A fire station is,"seen in the background of a video posted on YouTube on July 9, 2016. (Photo: YouTube)

A fire station is seen in the background of a video posted on YouTube on July 9, 2016. (Photo: YouTube)

A fire station is seen in the background of a video posted on YouTube on July 9, 2016. (Photo: YouTube)

A fire station is seen in the background of a video posted on YouTube on July 9, 2016. (Photo:",100,pythia-1b
control,swimming_pool,swimming pool,declarative,cloze,A swimming pool is a structure designed for,"the purpose of providing a place for water to be circulated. The structure is typically made of a concrete or other material, and is typically covered with a waterproof material. The waterproof material is typically a membrane, such as a polyethylene film, which is placed over the concrete or other material. The membrane is typically attached to the concrete or other material by a plurality of fasteners, such as nails, screws, or other fasteners.
The membrane is typically attached to the concrete or other material",100,pythia-1b
control,coffee_shop,coffee shop,declarative,cloze,A coffee shop is,"a place where you can get a cup of coffee, a snack, or a meal. Coffee shops are also known as cafes, restaurants, and coffee houses. Coffee shops are also known as coffee houses, cafes, and restaurants.

Coffee shops are a place where you can get a cup of coffee, a snack, or a meal. Coffee shops are also known as cafes, restaurants, and coffee houses. Coffee shops are also known as coffee houses, cafes, and",100,pythia-1b
control,hard_drive,hard drive,declarative,cloze,A hard drive is a computer component used for,"storing data. Hard drives are typically used in computers to store data, such as computer programs, data files, and data blocks. A hard drive is a storage device that is used to store data. A hard drive is a computer component used for storing data. A hard drive is a storage device that is used to store data. A hard drive is a computer component used for storing data. A hard drive is a storage device that is used to store data. A hard drive is a computer component used",100,pythia-1b
control,operating_system,operating system,declarative,cloze,An operating system is software that,"controls the operation of a computer system. Operating systems are typically used to control the operation of a computer system. For example, an operating system may be used to control the operation of a computer system.
An operating system may be used to control the operation of a computer system. For example, an operating system may be used to control the operation of a computer system. An operating system may be used to control the operation of a computer system. An operating system may be used to control the operation of",100,pythia-1b
control,search_engine,search engine,declarative,cloze,A search engine is,"a computer program that uses a database of information to find information. The information in the database is organized into pages, and each page is associated with a keyword. The keywords are used to search for information. The keywords are typically entered by a user, and the search engine uses the keywords to find information.
The search engine may use a variety of different techniques to find information. For example, the search engine may use a Boolean search. A Boolean search is a search in which the search engine searches",100,pythia-1b
control,user_name,user name,declarative,cloze,A user name is typically used for,"identifying a user of a computer system. For example, a user name may be used to identify a user of a computer system to a user of a network. A user name may also be used to identify a user of a computer system to a user of a network. A user name may also be used to identify a user of a computer system to a user of a network. A user name may also be used to identify a user of a computer system to a user of a network. A user",100,pythia-1b
control,power_supply,power supply,declarative,cloze,A power supply is,"a device that converts electrical energy into mechanical energy. The power supply may be used to power a variety of devices, such as a motor, a fan, a compressor, a pump, a generator, and the like.
A power supply may be used to power a variety of devices, such as a motor, a fan, a compressor, a pump, a generator, and the like.
A power supply may be used to power a variety of devices, such as a motor, a fan",100,pythia-1b
control,data_base,data base,declarative,cloze,A data base is,"a collection of data that is organized in a particular way. For example, a data base may be organized in a hierarchical manner, in which each node of the data base is associated with a parent node. In this manner, a data base may be organized as a tree.
A data base may be organized in a relational manner, in which each node of the data base is associated with a parent node. In this manner, a data base may be organized as a tree.
A data base",100,pythia-1b
control,sore_throat,sore throat,declarative,cloze,A sore throat is,"a common symptom of many illnesses. It is caused by a viral infection, which is usually caused by a virus. The symptoms of a sore throat include a sore throat, a runny nose, a stuffy or runny nose, a cough, a headache, a fever, and a sore throat.

The symptoms of a sore throat can be caused by a variety of different viruses. The symptoms of a sore throat can be caused by a variety of different viruses. The symptoms of a sore",100,pythia-1b
control,blood_pressure,blood pressure,declarative,cloze,Blood pressure refers to,"the pressure exerted by the heart on the walls of the arteries. The pressure is measured in millimeters of mercury (mmHg). The blood pressure is measured in millimeters of mercury (mmHg) and is divided by the heart rate (bpm). The blood pressure is measured in millimeters of mercury (mmHg) and is divided by the heart rate (bpm).

Blood pressure refers to the pressure exerted by the heart on the walls of the arteries. The pressure is measured in millimeters of",100,pythia-1b
control,collar_bone,collar bone,declarative,cloze,The collar bone is,a small bone that is located on the top of the neck. It is a small bone that is located on the top of the neck. It is a small bone that is located on the top of the neck. It is a small bone that is located on the top of the neck. It is a small bone that is located on the top of the neck. It is a small bone that is located on the top of the neck. It is a small bone that is located on the top of,100,pythia-1b
control,heart_rate,heart rate,declarative,cloze,Heart rate measures,"of the autonomic nervous system are associated with the risk of developing type 2 diabetes in women.
The aim of this study was to investigate the association between heart rate measures of the autonomic nervous system and the risk of developing type 2 diabetes in women. A total of 1,932 women aged 40-79 years were recruited from the general population. The participants were followed up for a median of 6.5 years. The risk of developing type 2 diabetes was estimated using Cox proportional hazards models. The risk",100,pythia-1b
control,dental_appointment,dental appointment,declarative,cloze,A dental appointment is,"a time when you need to make sure that you are in good health and that you are ready to receive the care that you need. If you are not in good health, you may not be able to receive the care that you need.

If you are not in good health, you may not be able to receive the care that you need.

If you are not in good health, you may not be able to receive the care that you need.

If you are not",100,pythia-1b
control,waiting_room,waiting room,declarative,cloze,A waiting room is,a place where people wait for a doctor or a nurse. It is a place where people wait for a doctor or a nurse. It is a place where people wait for a doctor or a nurse. It is a place where people wait for a doctor or a nurse. It is a place where people wait for a doctor or a nurse. It is a place where people wait for a doctor or a nurse. It is a place where people wait for a doctor or a nurse. It is a place,100,pythia-1b
