domain,prompt_id,concept,prompt_type,template_type,prompt,output,max_tokens,model
medical,antibiotic_resistance,antibiotic resistance,declarative,cloze,Antibiotic resistance is,"a major public health concern worldwide. The emergence of multidrug-resistant (MDR) and extensively drug-resistant (XDR) bacteria is a major threat to public health. The emergence of MDR and XDR bacteria is a major threat to public health worldwide. The emergence of MDR and XDR bacteria is a major threat to public health worldwide.

The emergence of MDR and XDR bacteria is a major threat to public health worldwide. The emergence of MDR and XDR bacteria is a major",100,pythia-2.8b
medical,gastrointestinal_absorption,gastrointestinal absorption,declarative,cloze,Gastrointestinal absorption refers to,"the process by which a drug is absorbed from the gastrointestinal tract into the bloodstream. The absorption of a drug from the gastrointestinal tract is a complex process that involves the interaction of the drug with the gastrointestinal mucosa, the transport of the drug across the mucosal membrane, and the subsequent absorption of the drug into the bloodstream. The rate of absorption of a drug from the gastrointestinal tract is dependent on the solubility of the drug in the gastrointestinal fluid, the rate of dissolution of the drug in the gastrointestinal fluid,",100,pythia-2.8b
medical,respiratory_tract,respiratory tract,declarative,cloze,The respiratory tract is,"the most common site of infection in patients with cystic fibrosis (CF). CF is caused by mutations in the CF transmembrane conductance regulator (CFTR) gene, which encodes a cAMP-regulated chloride channel. The CFTR protein is expressed in the apical membrane of epithelial cells in the airways, where it regulates the movement of chloride and bicarbonate ions across the apical membrane. The CFTR protein is also expressed in the apical membrane of epithelial cells in the intestine, where it regulates the movement of chloride",100,pythia-2.8b
medical,cerebral_cortex,cerebral cortex,declarative,cloze,The cerebral cortex is,"the most complex and most highly evolved part of the mammalian brain. It is the seat of higher cognitive functions, including language, memory, and consciousness. The cerebral cortex is composed of a number of distinct layers, each of which is composed of a different type of neuron. Neurons in the cerebral cortex are classified into two major groups: excitatory and inhibitory. Excitatory neurons are the ones that fire action potentials, whereas inhibitory neurons do not fire action potentials. Inhibitory neurons are found in all",100,pythia-2.8b
medical,informed_consent,informed consent,declarative,cloze,Informed consent requires,"that the patient be fully informed of the risks and benefits of the proposed treatment. The patient must be able to make an informed decision about whether to undergo the proposed treatment. The patient must be able to understand the information provided and to make an informed decision. The patient must be able to understand the information provided and to make an informed decision.

The patient must be able to understand the information provided and to make an informed decision.

The patient must be able to understand the information provided and",100,pythia-2.8b
medical,clinical_trial,clinical trial,declarative,cloze,A clinical trial is,"proposed to evaluate the efficacy of a new, non-invasive, non-pharmacological treatment for chronic low back pain. The treatment is based on the use of a new, non-invasive, non-pharmacological treatment for chronic low back pain. The treatment is based on the use of a new, non-invasive, non-pharmacological treatment for chronic low back pain. The treatment is based on the use of a new, non-invasive, non-pharmacological treatment",100,pythia-2.8b
medical,nerve_damage,nerve damage,declarative,cloze,Nerve damage can result in,"a variety of symptoms, including pain, numbness, weakness, and paralysis.

The symptoms of nerve damage can be caused by a number of different conditions, including:

Trauma

Injury

Infections

Inflammation

Neurological disorders

Nerve damage can also be caused by a number of different conditions, including:

Cancer

Heart disease

Diabetes

Lung disease

Stroke

The symptoms",100,pythia-2.8b
medical,chest_pain,chest pain,declarative,cloze,Chest pain can indicate,"a heart attack, but it can also be a symptom of a serious condition.

Chest pain is a common symptom of heart disease, but it can also be a symptom of a serious condition.

Chest pain is a common symptom of heart disease, but it can also be a symptom of a serious condition.

Chest pain is a common symptom of heart disease, but it can also be a symptom of a serious condition.

Chest pain is a common symptom",100,pythia-2.8b
medical,bone_marrow,bone marrow,declarative,cloze,Bone marrow is,"a source of hematopoietic stem cells (HSCs) that can be used to reconstitute the hematopoietic system after myeloablative therapy. Bone marrow transplantation (BMT) is a well-established therapy for a variety of hematological disorders. However, the use of allogeneic BMT is limited by the risk of graft-versus-host disease (GVHD) and the risk of relapse of the underlying disease. In contrast, autologous BMT is associated with a lower risk of GVHD and",100,pythia-2.8b
medical,brain_stem,brain stem,declarative,cloze,The brain stem controls,the respiratory rhythm and is the first site of action of the central nervous system in the control of breathing. The brain stem is composed of the medulla oblongata and the pons. The medulla oblongata is divided into the upper and lower brain stem. The upper brain stem is composed of the pons and the midbrain. The pons is composed of the medulla oblongata and the pons. The pons is divided into the upper and lower pons. The,100,pythia-2.8b
medical,birth_defect,birth defect,declarative,cloze,A birth defect is,"a condition that is present at birth or develops during the first year of life. The most common birth defects are those that affect the brain, eyes, ears, heart, and digestive system.

Birth Defects

Birth defects are present at birth or develop during the first year of life. The most common birth defects are those that affect the brain, eyes, ears, heart, and digestive system.

Birth Defects

Birth defects are present at",100,pythia-2.8b
medical,wound_care,wound care,declarative,cloze,Wound care is,"a major concern for patients and healthcare providers. The World Health Organization (WHO) estimates that approximately 1.5 million people die each year from wounds, and that the global cost of wound care is approximately $100 billion per year. Wound care is a major concern for patients and healthcare providers. The World Health Organization (WHO) estimates that approximately 1.5 million people die each year from wounds, and that the global cost of wound care is approximately $100 billion per year.
Wound care",100,pythia-2.8b
medical,pain_management,pain management,declarative,cloze,Pain management involves,"the use of a variety of medications, including opioids, non-steroidal anti-inflammatory drugs (NSAIDs), and local anesthetics. Pain management is a complex process that involves the use of a variety of medications, including opioids, NSAIDs, and local anesthetics. Pain management is a complex process that involves the use of a variety of medications, including opioids, NSAIDs, and local anesthetics.

Pain management involves the use of a variety of medications, including opioids, non",100,pythia-2.8b
medical,blood_clot,blood clot,declarative,cloze,A blood clot is,a blood clot that is formed in a blood vessel. It is a blood clot that is formed in a blood vessel. A blood clot is a blood clot that is formed in a blood vessel. A blood clot is a blood clot that is formed in a blood vessel. A blood clot is a blood clot that is formed in a blood vessel. A blood clot is a blood clot that is formed in a blood vessel. A blood clot is a blood clot that is formed in a blood vessel. A,100,pythia-2.8b
medical,tumor_growth,tumor growth,declarative,cloze,Tumor growth is,a complex process that involves a variety of cellular and molecular events. The molecular mechanisms that regulate tumor growth are not well understood. The long-term goal of this project is to understand the molecular mechanisms that regulate tumor growth. The specific aims of this proposal are to: 1) Identify the genes that are differentially expressed in human breast cancer cells that are resistant to the growth inhibitory effects of the antiestrogen tamoxifen. 2) Identify the genes that are differentially expressed in human breast cancer cells that,100,pythia-2.8b
medical,joint_replacement,joint replacement,declarative,cloze,A joint replacement is,a surgical procedure in which a damaged or diseased joint is replaced with a prosthetic joint. The prosthetic joint is typically a metal or plastic device that replicates the function of the joint. The prosthetic joint is implanted into the patient's body and typically includes a stem that is implanted into the medullary canal of the patient's bone. The stem is configured to be implanted into the medullary canal of the patient's bone and to be anchored in place. The prosthetic joint also includes a head that is implanted into the,100,pythia-2.8b
medical,immune_response,immune response,declarative,cloze,An immune response is,"a complex process involving the interaction of a variety of cells and molecules. The immune system is composed of a number of different cell types, including T cells, B cells, and antigen-presenting cells (APCs). APCs are specialized cells that are capable of presenting antigens to T cells. APCs are found in the blood, lymph nodes, and other tissues, and are capable of presenting antigens to T cells. APCs are also capable of presenting antigens to B cells.
T cells are",100,pythia-2.8b
medical,viral_infection,viral infection,declarative,cloze,A viral infection is caused by,a virus that is transmitted from one person to another. The virus is then replicated in the body of the infected person. The virus is then transmitted to another person. The virus is then replicated in the body of the second person. The virus is then transmitted to another person. The virus is then replicated in the body of the third person. The virus is then transmitted to another person. The virus is then replicated in the body of the fourth person. The virus is then transmitted to another person. The,100,pythia-2.8b
medical,chronic_pain,chronic pain,declarative,cloze,Chronic pain is,"a major health problem in the United States. It is estimated that over 100 million Americans suffer from chronic pain. Chronic pain is a complex, multidimensional, and heterogeneous condition that is difficult to treat. The pain is often associated with a variety of symptoms, including sleep disturbances, depression, anxiety, and cognitive dysfunction. The pain is often associated with a variety of symptoms, including sleep disturbances, depression, anxiety, and cognitive dysfunction.
The pain is often associated with a variety of symptoms, including sleep",100,pythia-2.8b
medical,mental_health,mental health,declarative,cloze,Mental health refers to,"the state of being mentally healthy. Mental health is a state of well-being in which the individual realizes his or her own abilities, can cope with the normal stresses of life, can work productively and fruitfully, and is able to make a contribution to his or her community. Mental health is a state of well-being in which every individual realizes his or her own abilities, can cope with the normal stresses of life, can work productively and fruitfully, and is able to make a",100,pythia-2.8b
medical,spinal_cord,spinal cord,declarative,cloze,The spinal cord is,"a complex structure that is composed of a number of different cell types. The spinal cord is divided into two regions, the cervical and the lumbar regions. The cervical region is located at the top of the spinal cord and is responsible for the movement of the head and neck. The lumbar region is located at the bottom of the spinal cord and is responsible for the movement of the trunk and lower limbs. The spinal cord is divided into two regions, the cervical and the lumbar regions. The cervical region is located",100,pythia-2.8b
medical,scar_tissue,scar tissue,declarative,cloze,Scar tissue is,"a common problem in the human body. It is a common occurrence in the skin, the cornea, the heart, the lungs, the liver, the kidneys, the intestines, the esophagus, the stomach, the gall bladder, the pancreas, the prostate, the uterus, the vagina, the cervix, the breasts, the testicles, the ovaries, the prostate, the uterus, the vagina, the cervix, the breasts, the testicles, the ovaries,",100,pythia-2.8b
medical,fluid_retention,fluid retention,declarative,cloze,Fluid retention can cause,"a variety of symptoms, including swelling, heaviness, and pain. The most common cause of fluid retention is congestive heart failure (CHF). CHF is a condition in which the heart is unable to pump enough blood to meet the body's needs. The condition is caused by damage to the heart muscle, which can be caused by a number of factors, including hypertension, coronary artery disease, and diabetes.
CHF is a progressive condition that can lead to death. The symptoms of CH",100,pythia-2.8b
medical,sleep_apnea,sleep apnea,declarative,cloze,Sleep apnea is,"a common disorder that affects millions of people in the United States. Sleep apnea is characterized by repeated episodes of partial or complete obstruction of the upper airway during sleep. The obstruction results in a reduction in the amount of oxygen that can be delivered to the brain during sleep. The reduction in oxygen can result in a number of adverse health effects, including excessive daytime sleepiness, fatigue, and cognitive impairment.
Sleep apnea is generally treated by the application of a continuous positive airway pressure (CPAP)",100,pythia-2.8b
medical,muscle_spasm,muscle spasm,declarative,cloze,A muscle spasm is,"a contraction of a muscle that is not part of a normal movement. It is a contraction of a muscle that is not part of a normal movement. It is a contraction of a muscle that is not part of a normal movement.

A muscle spasm is a contraction of a muscle that is not part of a normal movement. It is a contraction of a muscle that is not part of a normal movement. It is a contraction of a muscle that is not part of a normal movement.",100,pythia-2.8b
medical,breast_cancer,breast cancer,declarative,cloze,Breast cancer is,"the most common cancer in women worldwide, with an estimated 1.2 million new cases diagnosed in 2012. The incidence of breast cancer is increasing in many countries, including the United States, where it is the most common cancer in women. In the United States, breast cancer is the second leading cause of cancer death in women, accounting for approximately 40,000 deaths per year.
The American Cancer Society estimates that in the United States, there will be approximately 232,000 new cases of invasive breast cancer",100,pythia-2.8b
medical,lung_cancer,lung cancer,declarative,cloze,Lung cancer is,"the most common cause of cancer-related death worldwide, with an estimated 1.2 million new cases and 1.6 million deaths in 2012 ([@bib1]). The majority of lung cancers are non-small cell lung cancer (NSCLC), which accounts for 85% of all lung cancers ([@bib2]). The standard treatment for NSCLC is surgical resection, followed by adjuvant chemotherapy and/or radiotherapy. However, the prognosis of patients with NSCLC remains poor, with a 5-year survival rate of only 15",100,pythia-2.8b
medical,skin_graft,skin graft,declarative,cloze,A skin graft is,"a thin, flat sheet of skin that is surgically removed from a donor site and then attached to a recipient site. The donor site is usually the area of the body that is to be covered by the skin graft. The recipient site is usually the area of the body that is to be covered by the skin graft. The skin graft is usually attached to the recipient site by suturing the skin graft to the recipient site.
Suturing the skin graft to the recipient site is a time consuming and",100,pythia-2.8b
medical,stem_cell,stem cell,declarative,cloze,A stem cell is,"a cell that has the ability to divide and differentiate into a variety of specialized cell types. The ability of a stem cell to differentiate into a specialized cell type is called its ""stem cell potential."" Stem cells are found in many tissues of the body, including the brain, bone marrow, blood, skin, and gut. Stem cells are also found in the embryo, and in the fetus, and in the placenta.

Stem cells are found in the embryo, and in the fetus",100,pythia-2.8b
medical,side_effect,side effect,declarative,cloze,A side effect is,"a side effect.

A side effect is a side effect.

A side effect is a side effect.

A side effect is a side effect.

A side effect is a side effect.

A side effect is a side effect.

A side effect is a side effect.

A side effect is a side effect.

A side effect is a side effect.

A side effect is a side effect.

A side effect is",100,pythia-2.8b
