domain,prompt_id,concept,prompt_type,template_type,prompt,output,max_tokens,model
legal,civil_lawsuit,civil lawsuit,declarative,cloze,A civil lawsuit is,"being filed against the city of San Diego and the San Diego Unified School District for allegedly failing to protect students from sexual abuse by a teacher.

The lawsuit, filed by the law firm of Keker & Van Nest, alleges that the school district failed to properly investigate and discipline the teacher, who was accused of sexually abusing a student.

The lawsuit alleges that the teacher, identified as John Doe, was allowed to continue working with students despite the fact that he was accused of sexually",100,pythia-2.8b
legal,criminal_record,criminal record,declarative,cloze,A criminal record is,"a serious matter. It can affect your ability to get a job, get a loan, or even get a job interview. It can also affect your ability to get a job in a certain field.

A criminal record can also affect your ability to get a job in a certain field.

A criminal record can affect your ability to get a job in a certain field.

A criminal record can affect your ability to get a job in a certain field.

A criminal record",100,pythia-2.8b
legal,search_warrant,search warrant,declarative,cloze,A search warrant is,"being executed at a home in the city's west end.

The warrant was issued by a judge in the city's west end.

The warrant was issued by a judge in the city's west end.

The warrant was issued by a judge in the city's west end.

The warrant was issued by a judge in the city's west end.

The warrant was issued by a judge in the city's west end.

The warrant was issued by a",100,pythia-2.8b
legal,plea_bargain,plea bargain,declarative,cloze,A plea bargain is,"in the works for a man accused of killing his wife and two children in a home invasion.

The man, identified as David Lee, is accused of killing his wife, Jennifer Lee, and their two children, 3-year-old Abigail and 2-year-old Aiden, in a home invasion in the early morning hours of July 28, according to the Los Angeles County District Attorney’s Office.

The children were found dead in the home, which was located",100,pythia-2.8b
legal,witness_testimony,witness testimony,declarative,cloze,Witness testimony is,"a critical part of the criminal justice system. The credibility of a witness is often the difference between a conviction and an acquittal.

The credibility of a witness is often the difference between a conviction and an acquittal.

Witnesses are often the only evidence that a defendant is guilty. The credibility of a witness is often the difference between a conviction and an acquittal.

The credibility of a witness is often the difference between a conviction and an acquittal.

Witnesses are often",100,pythia-2.8b
legal,expert_witness,expert witness,declarative,cloze,An expert witness is,"a person who is qualified to give an opinion on a particular subject. The expert witness is usually a person who has a special knowledge or skill in a particular field. The expert witness is usually called to give an opinion on a particular subject. The expert witness is usually called to give an opinion on a particular subject.

The expert witness is usually called to give an opinion on a particular subject. The expert witness is usually called to give an opinion on a particular subject.

The expert witness",100,pythia-2.8b
legal,court_order,court order,declarative,cloze,A court order is,"being sought to stop the release of a new book by a former senior official at the Department of Justice (DOJ) that alleges that the Obama administration used the IRS to target conservative groups.

The book, “The Plot to Destroy Trump,” by former DOJ official Lois Lerner, is set to be released on Tuesday.

ADVERTISEMENT

The book, which was published by Regnery Publishing, is set to be released on Tuesday.

The book alleges that",100,pythia-2.8b
legal,bench_trial,bench trial,declarative,cloze,A bench trial is,"a trial in which the judge, sitting alone, hears the case and decides the facts. The judge is not bound by the rules of evidence, and the jury is not present. The judge is not bound by the rules of evidence, and the jury is not present. The judge is not bound by the rules of evidence, and the jury is not present. The judge is not bound by the rules of evidence, and the jury is not present. The judge is not bound by the rules of evidence",100,pythia-2.8b
legal,jury_verdict,jury verdict,declarative,cloze,A jury verdict is,"expected in the trial of a former police officer accused of killing a man in a hit-and-run crash in the Bronx.

The jury in the case of former NYPD officer Daniel Pantaleo, who is accused of killing Eric Garner, was sent home for the day on Thursday after deliberating for about three hours.

The jury was sent home for the day after deliberating for about three hours.

The trial of Daniel Pantaleo, who is accused of",100,pythia-2.8b
legal,class_action,class action,declarative,cloze,A class action lawsuit is,"being filed against the makers of the popular video game ""Grand Theft Auto V"" for allegedly failing to warn players of the dangers of playing the game while under the influence of alcohol.

The lawsuit, filed in Los Angeles Superior Court on Monday, alleges that Rockstar Games, the makers of the game, failed to warn players of the dangers of playing the game while under the influence of alcohol.

The lawsuit, filed by attorney David M. Schultz, alleges that Rockstar Games",100,pythia-2.8b
legal,double_jeopardy,double jeopardy,declarative,cloze,Double jeopardy is,"a term used to describe a situation where two people are both guilty of the same crime.

In the case of the two men who were arrested for the murder of a young woman, the two men were both charged with the same crime.

The two men were both charged with the same crime.

The two men were both charged with the same crime.

The two men were both charged with the same crime.

The two men were both charged with the same crime",100,pythia-2.8b
legal,probable_cause,probable cause,declarative,cloze,Probable cause is,"a legal standard that allows police to make an arrest without a warrant. The standard is based on the idea that police have probable cause to believe that a crime has been committed.

The standard is not a guarantee that a crime will be found. It is a legal standard that allows police to make an arrest without a warrant. The standard is based on the idea that police have probable cause to believe that a crime has been committed.

The standard is not a guarantee that a crime will be",100,pythia-2.8b
legal,restraining_order,restraining order,declarative,cloze,A restraining order is,"in place against a man accused of stalking a woman in the Bronx.

The woman, who asked to remain anonymous, said she was walking home from work on Dec. 28 when she noticed a man following her.

“He was following me, and I was trying to get away from him,” she said. “I was trying to get away from him, and he was following me.”

The woman said she was able to get away from the man, but she said",100,pythia-2.8b
