domain,prompt_id,concept,prompt_type,template_type,prompt,n_tokens,mean_entropy,last_token_entropy,max_entropy,min_entropy,model
accessibility,decl_touch_target_001,touch target,declarative,cloze,A touch target is,5,5.2776,3.1018,8.0804,3.1018,OLMo-2-0425-1B
accessibility,decl_drag_movement_001,drag movement,declarative,cloze,A drag movement is,5,5.7021,3.0335,8.0804,3.0335,OLMo-2-0425-1B
accessibility,decl_focus_appearance_001,focus appearance,declarative,cloze,A focus appearance is,5,5.4344,3.904,8.0804,2.3016,OLMo-2-0425-1B
accessibility,decl_consistent_help_001,consistent help,declarative,cloze,Consistent help is,5,5.4609,4.9549,7.311,3.0636,OLMo-2-0425-1B
accessibility,decl_redundant_entry_001,redundant entry,declarative,cloze,A redundant entry is,5,6.0623,2.8969,8.0804,2.8969,OLMo-2-0425-1B
accessibility,decl_accessible_authentication_001,accessible authentication,declarative,cloze,Accessible authentication is,4,5.5735,4.172,7.1345,4.172,OLMo-2-0425-1B
accessibility,decl_text_spacing_001,text spacing,declarative,cloze,Text spacing is,4,5.4757,5.0815,7.1345,4.4409,OLMo-2-0425-1B
accessibility,decl_status_message_001,status message,declarative,cloze,A status message is,5,5.509,2.7363,8.0804,2.7363,OLMo-2-0425-1B
accessibility,decl_error_identification_001,error identification,declarative,cloze,Error identification is,4,4.9943,4.195,7.1345,3.7854,OLMo-2-0425-1B
accessibility,decl_pointer_cancellation_001,pointer cancellation,declarative,cloze,Pointer cancellation is,4,5.5096,3.4961,7.1345,3.4961,OLMo-2-0425-1B
accessibility,decl_character_key_001,character key,declarative,cloze,A character key is,5,5.6752,2.5349,8.0804,2.5349,OLMo-2-0425-1B
accessibility,decl_accessibility_tree_001,accessibility tree,declarative,cloze,An accessibility tree is,5,5.1359,1.8529,7.1345,1.8529,OLMo-2-0425-1B
accessibility,decl_accessible_name_001,accessible name,declarative,cloze,An accessible name is,5,5.5177,3.465,7.1345,3.465,OLMo-2-0425-1B
accessibility,decl_accessible_description_001,accessible description,declarative,cloze,An accessible description is,5,5.1199,3.8334,7.1345,1.1698,OLMo-2-0425-1B
accessibility,decl_live_region_001,live region,declarative,cloze,A live region is,5,5.8836,2.4702,8.0804,2.4702,OLMo-2-0425-1B
accessibility,decl_tab_panel_001,tab panel,declarative,cloze,A tab panel is,5,5.1288,2.0365,8.0804,2.0365,OLMo-2-0425-1B
accessibility,decl_radio_group_001,radio group,declarative,cloze,A radio group is,5,6.1889,5.3498,8.0804,4.8836,OLMo-2-0425-1B
accessibility,decl_tree_grid_001,tree grid,declarative,cloze,A tree grid is,5,5.5436,2.0131,8.0804,2.0131,OLMo-2-0425-1B
accessibility,decl_menu_bar_001,menu bar,declarative,cloze,A menu bar is,5,5.6635,3.4483,8.0804,3.4483,OLMo-2-0425-1B
accessibility,decl_tool_tip_001,tool tip,declarative,cloze,A tool tip is,5,5.3007,2.8485,8.0804,2.8485,OLMo-2-0425-1B
accessibility,decl_combo_box_001,combo box,declarative,cloze,A combo box is,5,5.0971,1.729,8.0804,1.729,OLMo-2-0425-1B
accessibility,decl_semantic_markup_001,semantic markup,declarative,cloze,Semantic markup is,4,5.6659,4.2693,7.1345,4.2021,OLMo-2-0425-1B
accessibility,decl_focus_management_001,focus management,declarative,cloze,Focus management is,4,4.6757,3.637,7.1345,3.637,OLMo-2-0425-1B
accessibility,decl_reading_order_001,reading order,declarative,cloze,Reading order is,4,5.8719,5.2475,7.1345,5.001,OLMo-2-0425-1B
accessibility,decl_text_formatting_001,text formatting,declarative,cloze,Text formatting is,4,5.4983,4.9724,7.1345,4.6404,OLMo-2-0425-1B
accessibility,decl_form_field_001,form field,declarative,cloze,A form field is,5,4.9223,2.6104,8.0804,2.2307,OLMo-2-0425-1B
accessibility,decl_landmark_region_001,landmark region,declarative,cloze,A landmark region is,5,5.7987,4.7631,8.0804,3.6035,OLMo-2-0425-1B
accessibility,decl_low_vision_001,low vision,declarative,cloze,Low vision is,4,5.4346,3.1282,7.1345,3.1282,OLMo-2-0425-1B
accessibility,decl_cognitive_disabilities_001,cognitive disabilities,declarative,cloze,Cognitive disabilities are,5,5.572,4.8489,7.1345,4.0993,OLMo-2-0425-1B
accessibility,decl_universal_design_001,universal design,declarative,cloze,Universal design is,4,5.5259,3.4762,7.1345,3.4762,OLMo-2-0425-1B
accessibility,decl_decorative_image_001,decorative image,declarative,cloze,A decorative image is,5,6.0008,3.2879,8.0804,3.2879,OLMo-2-0425-1B
accessibility,decl_informative_image_001,informative image,declarative,cloze,An informative image is,5,5.5965,3.83,7.1345,3.83,OLMo-2-0425-1B
accessibility,decl_responsive_design_001,responsive design,declarative,cloze,Responsive design is,4,5.242,3.9744,7.1345,3.9744,OLMo-2-0425-1B
accessibility,eval_alt_text_001,alt text,evaluative,code_review,The following code is not accessible because it doesn't have what? <img src='photo.jpg'>,21,4.2793,6.2311,8.5535,0.7069,OLMo-2-0425-1B
accessibility,eval_div_onclick_001,semantic HTML,evaluative,code_review,A <div> with onclick is not accessible because,11,4.6977,3.0165,8.0804,2.111,OLMo-2-0425-1B
accessibility,eval_empty_link_001,empty link,evaluative,code_review,The accessibility problem with <a href='#'></a> is,13,4.0931,2.3932,8.5535,0.478,OLMo-2-0425-1B
accessibility,eval_unlabeled_input_001,form label,evaluative,code_review,<input type='text'> needs a,8,3.7271,5.569,7.19,0.6583,OLMo-2-0425-1B
accessibility,eval_click_here_001,link text,evaluative,code_review,A button that only says 'Click here' is bad because,13,4.7368,2.5145,8.0804,2.1205,OLMo-2-0425-1B
accessibility,comp_alt_text_few_shot_001,alt text,completion,few_shot,"<img src=""icons/home.png"" alt=""Home""><img src=""icons/mail.png"" alt=""Inbox""><img src=""photo.jpg""",30,1.8912,0.3754,7.2452,0.0267,OLMo-2-0425-1B
accessibility,comp_alt_text_bare_001,alt text,completion,bare,"<img src=""photo.jpg""",7,2.7232,1.9115,7.1345,0.5083,OLMo-2-0425-1B
accessibility,comp_captions_few_shot_001,captions,completion,few_shot,"<video src=""intro.mp4""><track kind=""captions"" src=""intro.vtt""></video><video src=""demo.mp4""><track kind=""captions"" src=""demo.vtt""></video><video src=""lecture.mp4"">",51,1.8654,6.507,7.1345,0.0019,OLMo-2-0425-1B
accessibility,comp_captions_bare_001,captions,completion,bare,"<video src=""lecture.mp4"">",9,3.2121,5.5379,7.1345,0.1524,OLMo-2-0425-1B
accessibility,comp_page_title_few_shot_001,page title,completion,few_shot,<html><head><title>About Us</title></head><html><head><title>Contact</title></head><html><head>,28,1.7936,6.5414,7.1345,0.1669,OLMo-2-0425-1B
accessibility,comp_page_title_bare_001,page title,completion,bare,"<html><head><meta charset=""utf-8"">",12,1.571,1.2443,7.1345,0.0073,OLMo-2-0425-1B
accessibility,comp_script_bare_001,script,completion,bare,<script,2,4.7235,2.3124,7.1345,2.3124,OLMo-2-0425-1B
accessibility,comp_script_few_shot_001,script,completion,few_shot,"<script src=""utils.js""></script><script src=""main.js""></script><script src=""",20,2.37,6.7938,7.1345,0.0351,OLMo-2-0425-1B
accessibility,hypo_alt_text_direct_001,alt text,hypothesis,direct_question,Look at this HTML: <img src='portrait.jpg'>. What specific attribute is missing to make it accessible?,24,3.8125,5.093,7.1345,0.5664,OLMo-2-0425-1B
accessibility,hypo_alt_text_correction_001,alt text,hypothesis,error_correction,Correct the following inaccessible code: <img src='logo.png'>,14,4.8107,5.949,8.5372,0.9889,OLMo-2-0425-1B
accessibility,hypo_alt_text_socratic_001,alt text,hypothesis,socratic,A screen reader is software that reads text aloud. Why would a screen reader fail to describe this tag: <img src='chart.svg'>?,30,3.3972,4.6417,8.0804,0.1795,OLMo-2-0425-1B
accessibility,valid_alt_text_direct_001,alt text,validation,direct_question,The following code is not accessible because it doesn't have what? <img src='photo.jpg'>,21,4.2793,6.2311,8.5535,0.7069,OLMo-2-0425-1B
accessibility,valid_alt_text_instruction_001,alt text,validation,instruction,What accessibility attribute is missing from this HTML: <img src='photo.jpg'>?,18,3.9418,5.7369,7.1345,1.3064,OLMo-2-0425-1B
accessibility,valid_screen_reader_socratic_001,screen reader,validation,socratic,A screen reader is software that reads text aloud. Why would it fail to describe <img src='chart.svg'>?,25,3.627,5.0493,8.0804,1.4728,OLMo-2-0425-1B
accessibility,valid_aria_confab_001,ARIA,validation,cloze,ARIA stands for,5,5.0009,5.0281,7.1345,0.2147,OLMo-2-0425-1B
accessibility,valid_html_confab_001,HTML,validation,cloze,HTML stands for,4,3.479,1.2022,7.1345,0.0412,OLMo-2-0425-1B
accessibility,ctrl_cc_cloze_001,closed captions,control,cloze,Closed captions display,4,5.6757,5.2578,7.1345,4.1525,OLMo-2-0425-1B
accessibility,ctrl_contrast_cloze_001,color contrast,control,cloze,Color contrast is important because,6,4.8831,3.6396,7.1345,2.8999,OLMo-2-0425-1B
accessibility,ctrl_title_cloze_001,page title,control,cloze,A page title describes,5,5.1035,1.9595,8.0804,1.9595,OLMo-2-0425-1B
accessibility,ctrl_cc_direct_001,closed captions,control,direct_question,What are closed captions?,6,4.6284,4.2789,7.1345,2.2059,OLMo-2-0425-1B
accessibility,ctrl_contrast_direct_001,color contrast,control,direct_question,What is color contrast?,6,4.8996,4.7718,7.1345,2.8483,OLMo-2-0425-1B
accessibility,ctrl_title_direct_001,page title,control,direct_question,What is a page title?,7,5.2439,4.5107,8.6549,2.3267,OLMo-2-0425-1B
accessibility,ctrl_cc_instruction_001,closed captions,control,instruction,Explain closed captions to a web developer.,10,4.752,5.4427,7.1345,2.8127,OLMo-2-0425-1B
accessibility,ctrl_contrast_instruction_001,color contrast,control,instruction,Explain color contrast to a web developer.,10,4.6863,5.7489,7.1345,2.798,OLMo-2-0425-1B
accessibility,ctrl_title_instruction_001,page title,control,instruction,Explain page titles to a web developer.,10,4.7274,5.6122,7.1345,2.8466,OLMo-2-0425-1B
accessibility,ctrl_cc_evaluative_001,closed captions,control,evaluative,A video without closed captions is not accessible because,10,4.1842,3.4769,8.0804,0.8803,OLMo-2-0425-1B
accessibility,ctrl_contrast_evaluative_001,color contrast,control,evaluative,Text with low color contrast is not accessible because,10,4.9399,3.1869,7.1345,2.6948,OLMo-2-0425-1B
accessibility,ctrl_title_evaluative_001,page title,control,evaluative,A web page without a title is not accessible because,11,4.4858,2.8224,8.0804,2.3668,OLMo-2-0425-1B
accessibility,ctrl_cc_scenario_001,closed captions,control,scenario,"A deaf user is watching a video on a website. Without closed captions, the user",18,4.157,2.9826,8.0804,0.7647,OLMo-2-0425-1B
accessibility,ctrl_contrast_scenario_001,color contrast,control,scenario,A low vision user visits a website with poor color contrast. The user,15,4.272,4.2247,8.0804,0.547,OLMo-2-0425-1B
accessibility,ctrl_title_scenario_001,page title,control,scenario,A screen reader user navigates to a web page with no title. The user,17,4.0702,4.3013,8.0804,0.424,OLMo-2-0425-1B
accessibility,ctrl_bicycle_cloze_001,bicycle,control,cloze,A bicycle is used for,6,5.1275,4.4088,8.0804,2.3957,OLMo-2-0425-1B
accessibility,ctrl_bicycle_direct_001,bicycle,control,direct_question,What is a bicycle?,6,5.9246,4.491,8.6549,4.3092,OLMo-2-0425-1B
accessibility,ctrl_bicycle_instruction_001,bicycle,control,instruction,Explain bicycles to a web developer.,9,4.6228,5.9572,7.1345,2.8253,OLMo-2-0425-1B
accessibility,ctrl_bicycle_evaluative_001,bicycle,control,evaluative,A bicycle without brakes is not safe because,9,4.3147,2.9592,8.0804,1.9613,OLMo-2-0425-1B
accessibility,ctrl_bicycle_scenario_001,bicycle,control,scenario,"A child is riding a bicycle on a busy street. Without a helmet, the child",18,3.8202,2.4172,8.0804,1.3045,OLMo-2-0425-1B
