domain,prompt_id,concept,prompt_type,template_type,prompt,output,max_tokens,model
control,orange_juice,orange juice,declarative,cloze,Orange juice is extracted from,"the juice of the orange tree. It is a natural sweetener that is used in many foods and beverages. It is also used in the production of many other products.

The juice of the orange tree contains about 80% sugar. The sugar content of orange juice varies depending on the type of juice and the type of fruit.

The sugar content of orange juice varies depending on the type of juice and the type of fruit. The sugar content of orange juice varies depending on the type of",100,gpt2-medium
control,baked_beans,baked beans,declarative,cloze,Baked beans are,"a staple in many Asian cuisines, and they're also a staple in my own. I've been making them for years, and I've always been a fan of the flavor and texture. I've been making them for years, and I've always been a fan of the flavor and texture.

I've been making them for years, and I've always been a fan of the flavor and texture.

I've been making them for years, and I've always been a",100,gpt2-medium
control,palm_tree,palm tree,declarative,cloze,A palm tree is characterized by,"its large, upright, and slender branches. The branches are usually long and slender, and are usually arranged in a row. The palm tree is a member of the palm tree family, which includes the palm tree, palm tree, and palm tree.

The palm tree is a member of the palm tree family, which includes the palm tree, palm tree, and palm tree. The palm tree is a member of the palm tree family, which includes the palm tree, palm tree, and palm",100,gpt2-medium
control,thunder_storm,thunder storm,declarative,cloze,A thunder storm is,"expected to hit the area around the city of Houston on Wednesday night, according to the National Weather Service.

The storm is expected to be a ""very strong"" storm with winds of up to 80 mph, according to the weather service.

The storm is expected to bring rain and wind gusts of up to 60 mph, according to the weather service.

The storm is expected to bring heavy rain and wind gusts of up to 60 mph, according to the weather service.",100,gpt2-medium
control,coral_reef,coral reef,declarative,cloze,A coral reef is an underwater formation that,"is formed by the movement of water through a reef's bottom. It is a natural structure that is formed by the movement of water through the water column.

Coral reefs are formed by the movement of water through the water column. The movement of water through the water column is called the ""water column"" movement. The movement of water through the water column is called the ""water column"" movement because the water column moves through the water column.

Coral reefs are formed by the",100,gpt2-medium
control,shooting_star,shooting star,declarative,cloze,A shooting star is actually,"a star that is created when a star is born. It is a star that is created when a star is born.

A shooting star is actually a star that is created when a star is born. It is a star that is created when a star is born.

A shooting star is actually a star that is created when a star is born. It is a star that is created when a star is born.

A shooting star is actually a star that is created when a",100,gpt2-medium
control,mountain_lion,mountain lion,declarative,cloze,A mountain lion is,"seen in the woods near the entrance to the park in the town of Big Bear, Calif., on Saturday, April 18, 2015. A mountain lion is seen in the woods near the entrance to the park in the town of Big Bear, Calif., on Saturday, April 18, 2015. Photo: Paul Chinn, The Chronicle Buy photo

A mountain lion is seen in the woods near the entrance to the park in the town of Big Bear, Calif., on Saturday, April 18, 2015",100,gpt2-medium
control,tidal_wave,tidal wave,declarative,cloze,A tidal wave is a large ocean wave caused by,"a large wave.

Tidal waves are caused by a large wave hitting a small body of water.

Tidal waves are caused by a large wave hitting a small body of water.

Tidal waves are caused by a large wave hitting a small body of water.

Tidal waves are caused by a large wave hitting a small body of water.

Tidal waves are caused by a large wave hitting a small body of water.

Tidal waves are",100,gpt2-medium
control,dining_table,dining table,declarative,cloze,A dining table is furniture used for,"eating and drinking. It is usually made of wood, but can also be made of metal, plastic, or other materials.

Dining tables are used for eating and drinking. They are usually made of wood, but can also be made of metal, plastic, or other materials.

Dining tables are used for eating and drinking. They are usually made of wood, but can also be made of metal, plastic, or other materials.

Dining tables are used for eating",100,gpt2-medium
control,car_keys,car keys,declarative,cloze,Car keys are used to,"unlock your car. They are also used to unlock your car keys.

Car keys are used to unlock your car. They are also used to unlock your car keys.

Car keys are used to unlock your car. They are also used to unlock your car keys.

Car keys are used to unlock your car. They are also used to unlock your car keys.

Car keys are used to unlock your car. They are also used to unlock your car keys.",100,gpt2-medium
control,washing_machine,washing machine,declarative,cloze,A washing machine is an appliance that,"uses water to wash clothes. It is usually a small, portable machine that is used to wash clothes.

Washing machines are used to wash clothes in a variety of ways. They can be used to wash clothes in a washing machine, or they can be used to wash clothes in a dryer.

Washing machines are often used to wash clothes in a dryer, but they can also be used to wash clothes in a washing machine.

Washing machines are usually used",100,gpt2-medium
control,bath_towels,bath towels,declarative,cloze,Bath towels are used for,"cleaning and drying the skin. They are also used for cleaning the hair and body.

Bath towels are used for cleaning and drying the skin. They are also used for cleaning the hair and body.

Bath towels are used for cleaning and drying the skin. They are also used for cleaning the hair and body.

Bath towels are used for cleaning and drying the skin. They are also used for cleaning the hair and body.

Bath towels are used for",100,gpt2-medium
control,alarm_clock,alarm clock,declarative,cloze,An alarm clock is a device that,"is used to wake up the user from sleep. It is usually placed in a room or a room with a light source. The alarm clock is usually placed in a room or a room with a light source.

The alarm clock is usually placed in a room or a room with a light source.

The alarm clock is usually placed in a room or a room with a light source.

The alarm clock is usually placed in a room or a room with a light source.",100,gpt2-medium
control,light_bulb,light bulb,declarative,cloze,A light bulb is,"a device that emits light when it is turned on. It is used in many applications, including lighting, video, and audio.

Contents show]

History Edit

The light bulb was invented by Nikola Tesla in 1879. It was originally a light bulb that was used to light a room. It was later used to light a room by a light bulb.

The light bulb was originally a light bulb that was used to light a room. It was later used to light",100,gpt2-medium
control,post_office,post office,declarative,cloze,A post office is an institution that,"is used to deliver mail to the public. It is a place where mail is delivered to the public. It is also a place where mail is delivered to the public.

The post office is a place where mail is delivered to the public. It is also a place where mail is delivered to the public.

The post office is a place where mail is delivered to the public. It is also a place where mail is delivered to the public.

The post office is a place",100,gpt2-medium
control,parking_lot,parking lot,declarative,cloze,A parking lot is,"seen in the parking lot of the hotel in the city of São Paulo, Brazil, on March 1, 2016. (Photo: Ricardo Moraes, AFP/Getty Images)

The hotel where Brazilian President Dilma Rousseff was staying in Rio de Janeiro was robbed on Thursday, police said.

The hotel, which is owned by the state-run oil company Petrobras, was robbed at about 9:30 p.m. local time, police said.",100,gpt2-medium
control,train_station,train station,declarative,cloze,A train station is a facility where,"trains travel between stations. It is usually located in a city or town.

Contents show]

History Edit

The train station was first built in the early 20th century, and was the first station in the United States. It was built in the town of New York City, and was the first station in the United States to be built in a city.

The train station was built in the early 20th century, and was the first station in the United States to",100,gpt2-medium
control,fire_station,fire station,declarative,cloze,A fire station is,"seen in the town of Krasnoyarsk, Russia, on March 7, 2015. (Photo: Sergei Karpukhin, AP)

A fire station in Russia's southern city of Krasnoyarsk was destroyed by a bomb blast, officials said.

The fire station was destroyed by a bomb blast at around 9:30 a.m. local time (1130 GMT), the city's emergency services said in a statement.

The fire station",100,gpt2-medium
control,swimming_pool,swimming pool,declarative,cloze,A swimming pool is a structure designed for,"swimming. It is usually a circular pool with a pool deck. The pool deck is usually made of concrete or wood. The pool deck is usually made of concrete or wood.

A swimming pool is a structure designed for swimming. It is usually a circular pool with a pool deck. The pool deck is usually made of concrete or wood.

A swimming pool is a structure designed for swimming. It is usually a circular pool with a pool deck. The pool deck is usually made of concrete",100,gpt2-medium
control,coffee_shop,coffee shop,declarative,cloze,A coffee shop is,"a place where people can meet and socialize. It's a place where people can get together and have a good time. It's a place where people can get together and have a good time.

It's a place where people can get together and have a good time. It's a place where people can get together and have a good time.

It's a place where people can get together and have a good time.

It's a place where people can get together",100,gpt2-medium
control,hard_drive,hard drive,declarative,cloze,A hard drive is a computer component used for,"storing data. It is usually a hard drive that is connected to a computer. Hard drives are usually made of metal or plastic.

Hard drives are used to store data on a computer. They are also used to store data on a hard drive.

Hard drives are usually made of metal or plastic.

Hard drives are usually made of metal or plastic.

Hard drives are usually made of metal or plastic.

Hard drives are usually made of metal or plastic.",100,gpt2-medium
control,operating_system,operating system,declarative,cloze,An operating system is software that,runs on a computer. It is a program that runs on a computer. It is a program that runs on a computer. It is a program that runs on a computer. It is a program that runs on a computer. It is a program that runs on a computer. It is a program that runs on a computer. It is a program that runs on a computer. It is a program that runs on a computer. It is a program that runs on a computer. It is a program that,100,gpt2-medium
control,search_engine,search engine,declarative,cloze,A search engine is,"a tool that allows users to search for information about a specific topic. It is used to find information about a topic, such as a book, movie, or song.

Search engines are used by many people to find information about a topic. They are used to find information about a topic, such as a book, movie, or song.

Search engines are used by many people to find information about a topic. They are used to find information about a topic, such as a book",100,gpt2-medium
control,user_name,user name,declarative,cloze,A user name is typically used for,"a user account, which is a unique identifier that identifies a user. A user name is also used to identify a user account.

A user name is a unique identifier that identifies a user. A user name is also used to identify a user account.

A user name is a unique identifier that identifies a user. A user name is also used to identify a user account.

A user name is a unique identifier that identifies a user. A user name is also used to identify",100,gpt2-medium
control,power_supply,power supply,declarative,cloze,A power supply is,"a device that provides power to a computer or other electronic device. It is usually a power supply that is connected to a computer or other electronic device.

A power supply is a device that provides power to a computer or other electronic device. It is usually a power supply that is connected to a computer or other electronic device.

A power supply is a device that provides power to a computer or other electronic device. It is usually a power supply that is connected to a computer or other electronic",100,gpt2-medium
control,data_base,data base,declarative,cloze,A data base is,"a collection of data that can be used to create a database. A database is a collection of records that can be used to create a database.

A database is a collection of records that can be used to create a database.

A database is a collection of records that can be used to create a database.

A database is a collection of records that can be used to create a database.

A database is a collection of records that can be used to create a database",100,gpt2-medium
control,sore_throat,sore throat,declarative,cloze,A sore throat is,"a condition in which the throat is sore, inflamed, or sore. It is caused by a bacterial infection.

Symptoms

A sore throat can be caused by a variety of bacteria, including Staphylococcus aureus, Staphylococcus aureus, and Staphylococcus epidermidis.

Symptoms of a sore throat can include:

Sore throat

Sore throat can be caused by a variety of bacteria",100,gpt2-medium
control,blood_pressure,blood pressure,declarative,cloze,Blood pressure refers to,"the amount of pressure in the blood vessels that allows blood to flow. The blood pressure of a person is determined by the amount of blood in the blood vessels. The blood pressure of a person is usually measured by a blood pressure cuff.

Blood pressure cuff

The blood pressure cuff is a device that is placed on the arm or leg to measure the blood pressure. The blood pressure cuff is usually placed on the arm or leg to measure the blood pressure.

Blood pressure cuff",100,gpt2-medium
control,collar_bone,collar bone,declarative,cloze,The collar bone is,the most important part of the human body. It is the bone that connects the neck to the shoulder. It is the most important part of the body because it is the bone that connects the neck to the shoulder. It is the bone that connects the neck to the shoulder. It is the bone that connects the neck to the shoulder. It is the bone that connects the neck to the shoulder. It is the bone that connects the neck to the shoulder. It is the bone that connects the neck to,100,gpt2-medium
control,heart_rate,heart rate,declarative,cloze,Heart rate measures,"the rate of heart rate. It is a measure of the rate of the heart beating. It is also known as the heart rate variability (HRV) or the heart rate variability index (HRVI).

Heart rate is a measure of the rate of the heart beating. It is a measure of the rate of the heart beating. It is also known as the heart rate variability (HRV) or the heart rate variability index (HRVI). Heart rate variability is a measure of",100,gpt2-medium
control,dental_appointment,dental appointment,declarative,cloze,A dental appointment is,"a time-consuming and expensive procedure. It's also a time-consuming and expensive procedure that can be done by a dentist who is not licensed.

Dental care is expensive. It's also a time-consuming and expensive procedure that can be done by a dentist who is not licensed.

Dental care is expensive. It's also a time-consuming and expensive procedure that can be done by a dentist who is not licensed.

Dental care is expensive. It's",100,gpt2-medium
control,waiting_room,waiting room,declarative,cloze,A waiting room is,"a place where people wait for a job or a job interview. It is a place where people wait for a job or a job interview. It is a place where people wait for a job or a job interview.

A waiting room is a place where people wait for a job or a job interview. It is a place where people wait for a job or a job interview.

A waiting room is a place where people wait for a job or a job interview. It is a place",100,gpt2-medium
