domain,prompt_id,concept,prompt_type,template_type,prompt,output,max_tokens,model
medical,birth_defect,birth defect,declarative,cloze,A birth defect is,"a condition that causes a baby to be born with a defect in the brain or spinal cord.

The condition is called congenital heart defects (CHDs).

The condition is caused by a defect in the heart muscle.

The defect is usually caused by a defect in the heart muscle.

The defect is usually caused by a defect in the heart muscle.

The defect is usually caused by a defect in the heart muscle.

The defect is usually caused by",100,gpt2-medium
medical,wound_care,wound care,declarative,cloze,Wound care is,"a critical part of any wound care program. It is important to understand the different types of wound care and how to best care for them.

Wound care is a critical part of any wound care program. It is important to understand the different types of wound care and how to best care for them.

Wound care is a critical part of any wound care program. It is important to understand the different types of wound care and how to best care for them.

Wound",100,gpt2-medium
medical,pain_management,pain management,declarative,cloze,Pain management involves,"the use of analgesics, such as opioids, to relieve pain. Pain management is a complex process that involves the use of different types of analgesics, such as opioids, to relieve pain.

The pain management process is often divided into three phases:

Pain management phase: The patient is given an analgesic to relieve pain.

The patient is given an analgesic to relieve pain. Post-treatment phase: The patient is given an opioid to relieve pain.

The",100,gpt2-medium
medical,blood_clot,blood clot,declarative,cloze,A blood clot is,"a clot that forms in the blood vessels of the body. It is caused by a clotting disorder called thrombocytopenia.

Blood clots are caused by a clotting disorder called thrombocytopenia.

Blood clots are caused by a clotting disorder called thrombocytopenia.

Blood clots are caused by a clotting disorder called thrombocytopenia.

Blood clots are caused by",100,gpt2-medium
medical,tumor_growth,tumor growth,declarative,cloze,Tumor growth is,"a common side effect of chemotherapy. It is often accompanied by a variety of other side effects, including nausea, vomiting, and diarrhea.

Tumor growth is a common side effect of chemotherapy. It is often accompanied by a variety of other side effects, including nausea, vomiting, and diarrhea.

Tumor growth is a common side effect of chemotherapy. It is often accompanied by a variety of other side effects, including nausea, vomiting, and diarrhea.

Tumor",100,gpt2-medium
medical,joint_replacement,joint replacement,declarative,cloze,A joint replacement is,"needed for the existing system, which is expected to cost $1.5 billion.

The replacement will be a combination of two or more components, including a new engine, a new transmission, a new transmission gearbox, a new transmission fluid, a new transmission fluid pump, a new transmission fluid pump, a new transmission fluid pump, a new transmission fluid pump, a new transmission fluid pump, a new transmission fluid pump, a new transmission fluid pump, a new transmission fluid pump, a",100,gpt2-medium
medical,immune_response,immune response,declarative,cloze,An immune response is,"a physiological response that is triggered by a specific antigen. The immune system is a complex system that includes the immune cells, the T cells, and the macrophages. The T cells are the cells that recognize and destroy foreign substances. The macrophages are the cells that engulf and destroy the foreign substances. The macrophages are responsible for the destruction of the foreign substances.

The immune system is a complex system that includes the immune cells, the T cells, and the macrophages",100,gpt2-medium
medical,viral_infection,viral infection,declarative,cloze,A viral infection is caused by,"a virus that infects the body's immune system. The virus is passed from person to person through contact with infected surfaces.

The virus is spread through contact with bodily fluids, such as saliva, urine, feces, or vomit.

The virus can be spread through direct contact with infected surfaces, such as a person's mouth, nose, or eyes.

The virus can also be spread through contact with contaminated objects, such as clothing, bedding, or bedding linens",100,gpt2-medium
medical,chronic_pain,chronic pain,declarative,cloze,Chronic pain is,"a common condition that affects millions of people worldwide. It is a chronic condition that can affect the body in many different ways. It can affect the body in many different ways, including:

Painful, painful, painful, painful, painful, painful, painful, painful, painful, painful, painful, painful, painful, painful, painful, painful, painful, painful, painful, painful, painful, painful, painful, painful, painful, painful, painful, painful, painful, painful,",100,gpt2-medium
medical,mental_health,mental health,declarative,cloze,Mental health refers to,"the mental health of a person. It is a condition that affects the way a person thinks, feels, and acts. It is also a condition that affects the way they feel about themselves and others.

Mental health is a condition that affects the way a person thinks, feels, and acts. It is also a condition that affects the way they feel about themselves and others.

Mental health is a condition that affects the way a person thinks, feels, and acts. It is",100,gpt2-medium
medical,spinal_cord,spinal cord,declarative,cloze,The spinal cord is,"a complex organ that connects the brain and spinal cord. It is composed of a series of nerves, which are connected to each other by a series of axons. The axons are connected to the spinal cord by a series of nerve fibers. The spinal cord is divided into two parts, the spinal cord and the spinal cord and spinal cord.

The spinal cord is divided into two parts, the spinal cord and the spinal cord and spinal cord. The spinal cord is divided into two parts,",100,gpt2-medium
medical,scar_tissue,scar tissue,declarative,cloze,Scar tissue is,"a common problem in women. It can be caused by a variety of causes, including:

Age

Age-related macular degeneration (AMD)

Age-related macular degeneration (AMD) Age-related macular degeneration (AMD) Age-related macular degeneration (AMD)

Age-related macular degeneration (AMD) Age-related macular degeneration (AMD)

Age-related macular degeneration (AMD) Age",100,gpt2-medium
medical,fluid_retention,fluid retention,declarative,cloze,Fluid retention can cause,"a variety of problems, including:

Fluid retention can cause a variety of problems, including:

Fluid retention can cause a variety of problems, including:

Fluid retention can cause a variety of problems, including:

Fluid retention can cause a variety of problems, including:

Fluid retention can cause a variety of problems, including:

Fluid retention can cause a variety of problems, including:

F",100,gpt2-medium
medical,sleep_apnea,sleep apnea,declarative,cloze,Sleep apnea is,"a condition in which the breathing of air is interrupted by a short period of rapid breathing. It is caused by a malfunction in the breathing muscles, which are responsible for breathing air through the nose.

The condition is most common in children, but it can also affect adults.

Symptoms

Sleep apnea can cause:

Shortness of breath

Shortness of breath and/or chest tightness

Chest tightness

Chest pain

Chest pain and",100,gpt2-medium
medical,muscle_spasm,muscle spasm,declarative,cloze,A muscle spasm is,"a muscle contraction that occurs when the muscle is stretched or stretched out. It is a muscle contraction that occurs when the muscle is stretched or stretched out.

A muscle spasm is a muscle contraction that occurs when the muscle is stretched or stretched out. It is a muscle contraction that occurs when the muscle is stretched or stretched out.

A muscle spasm is a muscle contraction that occurs when the muscle is stretched or stretched out. It is a muscle contraction that occurs when the muscle is stretched",100,gpt2-medium
medical,breast_cancer,breast cancer,declarative,cloze,Breast cancer is,"the most common cancer in women. It is estimated that about 1 in every 100 women will develop breast cancer at some point in their lives.

Breast cancer is a very aggressive cancer that can be fatal. It is estimated that about 1 in every 100 women will develop breast cancer at some point in their lives.

Breast cancer is a very aggressive cancer that can be fatal. It is estimated that about 1 in every 100 women will develop breast cancer at some point in their lives.",100,gpt2-medium
medical,lung_cancer,lung cancer,declarative,cloze,Lung cancer is,"the most common cancer in the world, affecting more than 1.5 billion people. It is the most common cancer in the world, affecting more than 1.5 billion people.

Lung cancer is the most common cancer in the world, affecting more than 1.5 billion people. It is the most common cancer in the world, affecting more than 1.5 billion people.

Lung cancer is the most common cancer in the world, affecting more than 1.5 billion people",100,gpt2-medium
medical,skin_graft,skin graft,declarative,cloze,A skin graft is,"a surgical procedure that uses a special type of skin graft to replace damaged skin. The skin graft is usually made of a special type of skin that is specially designed to allow the skin graft to be removed without damaging the surrounding tissue.

The skin graft is usually made of a special type of skin that is specially designed to allow the skin graft to be removed without damaging the surrounding tissue.

The skin graft is usually made of a special type of skin that is specially designed to allow the skin",100,gpt2-medium
medical,stem_cell,stem cell,declarative,cloze,A stem cell is,"a cell that has been transformed into a different cell type. Stem cells are the cells that make up the body's immune system.

Stem cells are made from a person's own cells. They are made from the skin cells of the body. They are made from the blood cells of the body. They are made from the bone marrow of the body. They are made from the bone marrow of the body.

Stem cells are made from the skin cells of the body.",100,gpt2-medium
medical,side_effect,side effect,declarative,cloze,A side effect is,"that the patient may feel more relaxed and more relaxed.

The side effect is that the patient may feel more relaxed and more relaxed.

The side effect is that the patient may feel more relaxed and more relaxed.

The side effect is that the patient may feel more relaxed and more relaxed.

The side effect is that the patient may feel more relaxed and more relaxed.

The side effect is that the patient may feel more relaxed and more relaxed.

The side",100,gpt2-medium
