domain,prompt_id,concept,prompt_type,template_type,prompt,output,max_tokens,model
legal,hostile_merger,hostile merger,declarative,cloze,A hostile merger is,"a merger between two companies that are in direct competition with each other. The companies involved in a hostile merger are usually in direct competition with each other in the same market.

A hostile takeover is a takeover of a company by a third party that is not a shareholder of the company. The third party usually has a plan to take over the company and make it a subsidiary of the third party.

A hostile takeover is a takeover of a company by a third party that is not a shareholder",100,pythia-12b
legal,statute_limitations,statute limitations,declarative,cloze,A statute of limitations is,"a legal term that refers to the time limit within which a lawsuit must be filed. The time limit is set by the legislature and is usually based on the type of claim being brought. For example, a personal injury lawsuit must be filed within a certain amount of time after the injury occurred.

The statute of limitations is a defense that can be raised by a defendant in a lawsuit. If the statute of limitations has expired, the lawsuit cannot be filed.

Statutes of limitations are set",100,pythia-12b
legal,legal_standing,legal standing,declarative,cloze,Legal standing is the right to,"sue or be sued in a court of law. It is a right that is granted to a person or entity by a government or other authority. It is a right that is granted to a person or entity by a government or other authority.

Legal standing is the right to sue or be sued in a court of law. It is a right that is granted to a person or entity by a government or other authority. It is a right that is granted to a person or entity by a government",100,pythia-12b
legal,binding_precedent,binding precedent,declarative,cloze,A binding precedent is,"a decision of a court of last resort that is binding on all courts in the same jurisdiction.

A binding precedent is a decision of a court of last resort that is binding on all courts in the same jurisdiction.

A binding precedent is a decision of a court of last resort that is binding on all courts in the same jurisdiction.

A binding precedent is a decision of a court of last resort that is binding on all courts in the same jurisdiction.

A binding precedent is",100,pythia-12b
legal,judicial_review,judicial review,declarative,cloze,Judicial review is,"a process by which a court examines the legality of a decision made by an administrative agency. The court may overturn the decision if it is found to be unlawful, arbitrary, or capricious. Judicial review is a fundamental right in the United States.

The Administrative Procedure Act (APA) is the primary statute governing judicial review of administrative decisions. The APA provides that a court may set aside an agency decision if it is “arbitrary, capricious, an abuse of discretion, or otherwise not in",100,pythia-12b
legal,civil_lawsuit,civil lawsuit,declarative,cloze,A civil lawsuit is,"being filed against the city of San Francisco and the San Francisco Police Department for the death of a man who was shot by police in the Mission District last year.

The lawsuit, filed by the family of Oscar Grant III, alleges that the shooting was unjustified and that the city and police department failed to properly train officers on how to handle situations involving mentally ill people.

Grant, 22, was shot and killed by police on New Year’s Day 2009. The shooting was captured on",100,pythia-12b
legal,criminal_record,criminal record,declarative,cloze,A criminal record is,"a record of a person’s criminal history. It is a record of a person’s criminal history, which includes the person’s criminal convictions, criminal charges, and criminal sentences.

A criminal record is a record of a person’s criminal history. It is a record of a person’s criminal history, which includes the person’s criminal convictions, criminal charges, and criminal sentences.

A criminal record is a record of a person’s criminal history. It is",100,pythia-12b
legal,search_warrant,search warrant,declarative,cloze,A search warrant is,"a court order that allows law enforcement to search a person or property for evidence of a crime. A search warrant is issued by a judge or magistrate, and is based on probable cause.

A search warrant is a court order that allows law enforcement to search a person or property for evidence of a crime. A search warrant is issued by a judge or magistrate, and is based on probable cause.

A search warrant is a court order that allows law enforcement to search a person or property for",100,pythia-12b
legal,plea_bargain,plea bargain,declarative,cloze,A plea bargain is,"a deal between the prosecutor and the defendant in which the defendant pleads guilty to a lesser offense in exchange for a reduced sentence. The prosecutor agrees to drop the more serious charges in exchange for the defendant’s guilty plea.

A plea bargain is a deal between the prosecutor and the defendant in which the defendant pleads guilty to a lesser offense in exchange for a reduced sentence. The prosecutor agrees to drop the more serious charges in exchange for the defendant’s guilty plea.

A plea",100,pythia-12b
legal,witness_testimony,witness testimony,declarative,cloze,Witness testimony is,"often the most important evidence in a criminal case. It is the only evidence that can be used to prove that a crime was committed. It is also the only evidence that can be used to prove that a person committed a crime.

The problem is that the testimony of a witness can be unreliable. Witnesses can be mistaken, confused, or even lying.

In order to protect the rights of the accused, the law requires that the prosecution prove that a witness is credible. This means",100,pythia-12b
legal,expert_witness,expert witness,declarative,cloze,An expert witness is,"a person who is qualified to give expert testimony in a court of law. The expert witness is usually a person who has a particular skill or knowledge that is not possessed by the average person. The expert witness is usually a person who has a particular skill or knowledge that is not possessed by the average person.

The expert witness is usually a person who has a particular skill or knowledge that is not possessed by the average person. The expert witness is usually a person who has a particular skill or knowledge",100,pythia-12b
legal,court_order,court order,declarative,cloze,A court order is,"in place to prevent the release of the names of the two men who were killed in a shooting at a gay nightclub in Orlando, Florida, on Sunday.

The order, issued by a judge in the US state of Florida, prevents the release of the names of the two men who were killed in the shooting at the Pulse nightclub in Orlando, Florida, on Sunday.

The order was issued on Monday, and it was signed by Judge Belvin Perry.

The",100,pythia-12b
legal,bench_trial,bench trial,declarative,cloze,A bench trial is,"a trial in which the judge sits as the trier of fact. The judge is the sole judge of the credibility of the witnesses and the weight to be given their testimony. The judge may accept or reject any part of the testimony of any witness.

The judge may also decide to take the case under advisement, meaning that the judge will not make a decision at that time, but will wait until all the evidence is in before making a decision.

A jury trial is a trial in",100,pythia-12b
legal,jury_verdict,jury verdict,declarative,cloze,A jury verdict is,"a verdict reached by a jury after a trial. A jury verdict is a verdict reached by a jury after a trial.

The Supreme Court on Friday upheld the conviction of a man who was sentenced to life imprisonment for raping a minor girl in a case that had sparked a nationwide debate on the age of consent.

A bench of Justices Dipak Misra and Prafulla C Pant said the verdict was not “manifestly wrong” and the trial court had not erred in convict",100,pythia-12b
legal,class_action,class action,declarative,cloze,A class action lawsuit is,"being filed against the City of Toronto and the Toronto Police Service for the alleged unlawful seizure of a man’s cellphone and laptop computer.

The lawsuit, filed in Ontario Superior Court, alleges that the police violated the man’s rights under the Charter of Rights and Freedoms and the Criminal Code.

The man, who is identified as John Doe, alleges that he was arrested on June 6, 2015, and his cellphone and laptop computer were seized by police.",100,pythia-12b
legal,double_jeopardy,double jeopardy,declarative,cloze,Double jeopardy is,"a legal term that refers to the situation where a person is tried for the same offense twice. The term is most often used in the context of criminal law, but it can also be used in other areas of law.

Double Jeopardy in Criminal Law

In criminal law, double jeopardy is a legal term that refers to the situation where a person is tried for the same offense twice. The term is most often used in the context of criminal law, but it can also be used",100,pythia-12b
legal,probable_cause,probable cause,declarative,cloze,Probable cause is,"a legal term that means that there is enough evidence to believe that a crime has been committed. The police officer must have enough evidence to believe that the suspect committed the crime.

The police officer must have enough evidence to believe that the suspect committed the crime.

The police officer must have enough evidence to believe that the suspect committed the crime.

The police officer must have enough evidence to believe that the suspect committed the crime.

The police officer must have enough evidence to believe",100,pythia-12b
legal,restraining_order,restraining order,declarative,cloze,A restraining order is,"a court order that prevents a person from doing something. It is a legal document that is issued by a judge. It is a court order that is issued to protect the person who is the subject of the restraining order.

A restraining order is a court order that prevents a person from doing something. It is a legal document that is issued by a judge. It is a court order that is issued to protect the person who is the subject of the restraining order.

A restraining order is",100,pythia-12b
