domain,prompt_id,concept,prompt_type,template_type,prompt,output,max_tokens,model
control,post_office,post office,declarative,cloze,A post office is an institution that,"provides postal services to the public. A post office is typically a government-owned and operated facility that is open to the public. Post offices are typically located in public buildings, such as post office buildings, post office annexes, or post office branches. Post offices are typically open during business hours, such as Monday through Friday, 8:00 a.m. to 5:00 p.m.
Post offices are typically staffed by a number of postal employees, such as postal clerks",100,pythia-12b
control,parking_lot,parking lot,declarative,cloze,A parking lot is,a place where you can park your car. It is a place where you can park your car and leave it for a while. It is a place where you can park your car and leave it for a while. It is a place where you can park your car and leave it for a while. It is a place where you can park your car and leave it for a while. It is a place where you can park your car and leave it for a while. It is a place where you,100,pythia-12b
control,train_station,train station,declarative,cloze,A train station is a facility where,"trains stop to pick up or drop off passengers. Train stations are usually located in or near a city center, and are often the center of a city's public transportation system. Train stations are usually built with a large waiting area for passengers to wait for their trains. Train stations are usually built with a large waiting area for passengers to wait for their trains.

A train station is a facility where trains stop to pick up or drop off passengers. Train stations are usually located in or near a city",100,pythia-12b
control,fire_station,fire station,declarative,cloze,A fire station is,"a building that houses fire fighting equipment and personnel. Fire stations are typically located in urban areas, and are often located in high-density areas. Fire stations are typically built to withstand high winds and other natural disasters. Fire stations are typically built with a steel frame and a brick or stone exterior.
Fire stations are typically built with a steel frame and a brick or stone exterior. The steel frame is typically built with a steel frame and a brick or stone exterior. The brick or stone exterior is typically",100,pythia-12b
control,swimming_pool,swimming pool,declarative,cloze,A swimming pool is a structure designed for,"swimming and/or other water sports. A swimming pool may be constructed of concrete, fiberglass, or other materials. A swimming pool may be constructed in a backyard, a backyard of a house, a backyard of a condominium, a backyard of a hotel, a backyard of a campground, a backyard of a public park, a backyard of a school, a backyard of a public beach, a backyard of a public beach, a backyard of a public beach, a backyard of a",100,pythia-12b
control,coffee_shop,coffee shop,declarative,cloze,A coffee shop is,"a place where you can get a cup of coffee, a pastry, or a snack. It is a place where you can sit down and relax. It is a place where you can meet friends and have a good time. It is a place where you can get a cup of coffee and a pastry and sit down and relax. It is a place where you can meet friends and have a good time. It is a place where you can get a cup of coffee and a pastry and sit down and",100,pythia-12b
control,hard_drive,hard drive,declarative,cloze,A hard drive is a computer component used for,"storing data. Hard drives are commonly used in desktop computers, laptop computers, and other computing devices. Hard drives are typically made up of a number of platters, each of which has a magnetic coating. The platters are arranged in a stack, with one platter above another. The platters are rotated by a spindle motor at a constant speed.
Hard drives are typically made up of a number of platters, each of which has a magnetic coating. The platters are arranged in a",100,pythia-12b
control,operating_system,operating system,declarative,cloze,An operating system is software that,"manages computer hardware and software resources and provides common services for computer programs. Common services include process management, memory management, and file management. The operating system also provides an interface between programs and the computer hardware.
The operating system is typically stored in a non-volatile memory device, such as a hard disk drive, and is loaded into memory when the computer is turned on. The operating system is responsible for managing the computer hardware and software resources and for providing the common services.
The operating system is",100,pythia-12b
control,search_engine,search engine,declarative,cloze,A search engine is,"a computer program that helps a user to locate information stored on a computer system or a network. The information may be stored in a database, or may be stored in a file. The information may be stored in a file, or may be stored in a database. The information may be stored in a file, or may be stored in a database. The information may be stored in a file, or may be stored in a database. The information may be stored in a file, or may be stored",100,pythia-12b
control,user_name,user name,declarative,cloze,A user name is typically used for,"identifying a user of a computer system. A user name is typically a string of characters that is unique to the user. A user name may be a combination of letters, numbers, and/or special characters. A user name may be a combination of letters, numbers, and/or special characters that is unique to the user. A user name may be a combination of letters, numbers, and/or special characters that is unique to the user and that is not easily guessed by a malicious user.",100,pythia-12b
control,power_supply,power supply,declarative,cloze,A power supply is,"a device that supplies electric power to a load. A power supply may be a stand-alone device or may be a component of a larger system. A power supply may be used to convert one form of electrical energy to another. For example, a power supply may convert alternating current (AC) electrical energy to direct current (DC) electrical energy. A power supply may also convert DC electrical energy to AC electrical energy.
A power supply may be used to provide power to a load. The load",100,pythia-12b
control,data_base,data base,declarative,cloze,A data base is,"a collection of data organized in a manner that facilitates the retrieval of data. A data base may be organized in a variety of ways. For example, a data base may be organized in a hierarchical manner, such as a file system. A data base may also be organized in a relational manner, such as a relational database. A data base may also be organized in a networked manner, such as a network database.
A data base may be used to store data that is generated by a variety",100,pythia-12b
control,sore_throat,sore throat,declarative,cloze,A sore throat is,"a common ailment that can be caused by a variety of factors. It is often caused by a viral infection, but can also be caused by a bacterial infection. A sore throat can be caused by a variety of bacteria, including streptococcus, staphylococcus, and hemophilus.

Symptoms of a sore throat include:

A sore throat

A fever

A headache

A cough

A runny nose

A sore throat can be caused by",100,pythia-12b
control,blood_pressure,blood pressure,declarative,cloze,Blood pressure refers to,"the force exerted by circulating blood on the walls of blood vessels. It is a major risk factor for cardiovascular disease, which is the leading cause of death in the United States. The American Heart Association estimates that about one-third of all Americans have high blood pressure, and that about half of these people are unaware that they have the condition.
Blood pressure is measured with a sphygmomanometer, which is a device that inflates and deflates a cuff placed around a patient's upper",100,pythia-12b
control,collar_bone,collar bone,declarative,cloze,The collar bone is,a long bone in the human skeleton that connects the shoulder to the sternum. The collar bone is a very important bone in the human skeleton. The collar bone is the first bone to articulate with the sternum. The collar bone is also the first bone to articulate with the clavicle. The collar bone is also the first bone to articulate with the scapula. The collar bone is also the first bone to articulate with the humerus. The collar bone is also the first bone to,100,pythia-12b
control,heart_rate,heart rate,declarative,cloze,Heart rate measures,"of the effects of alcohol on the human body.
The effects of alcohol on the human body are well documented. However, the effects of alcohol on the heart rate are not well understood. This study was designed to determine the effects of alcohol on the heart rate. The study was conducted in a laboratory setting. The study was conducted in a laboratory setting. The study was conducted in a laboratory setting. The study was conducted in a laboratory setting. The study was conducted in a laboratory setting. The study",100,pythia-12b
control,dental_appointment,dental appointment,declarative,cloze,A dental appointment is,"a time when you can get your teeth cleaned, get a filling, or get a crown. But what if you have a toothache? What if you have a toothache and you can’t afford to see a dentist?

The answer is simple: you can’t.

The Affordable Care Act (ACA) requires that all health insurance plans cover dental care. But the ACA also requires that all health insurance plans cover preventive care, including dental care.

The A",100,pythia-12b
control,waiting_room,waiting room,declarative,cloze,A waiting room is,"a place where people wait for something to happen. A waiting room is a place where people wait for something to happen.

A waiting room is a place where people wait for something to happen. A waiting room is a place where people wait for something to happen.

A waiting room is a place where people wait for something to happen. A waiting room is a place where people wait for something to happen.

A waiting room is a place where people wait for something to happen.",100,pythia-12b
