domain,prompt_id,concept,prompt_type,template_type,prompt,output,max_tokens,model
medical,cerebral_cortex,cerebral cortex,declarative,cloze,The cerebral cortex is,"the seat of higher cognitive functions, including perception, memory, and language. The cerebral cortex is composed of six layers, each with a distinct set of cell types. The outermost layer, the pial surface, is in direct contact with the cerebrospinal fluid (CSF). The pial surface is covered by a single layer of cells, the pia mater, which is in direct contact with the CSF. The pia mater is composed of a single layer of cells, the pial cells,",100,pythia-12b
medical,informed_consent,informed consent,declarative,cloze,Informed consent requires,"that patients understand the risks and benefits of a proposed treatment. In the case of a clinical trial, the risks and benefits are described in a written document called a ""consent form."" The consent form is a legal document that must be signed by the patient or a legally authorized representative. The consent form is a contract between the patient and the sponsor of the clinical trial. The consent form is a contract between the patient and the sponsor of the clinical trial. The consent form is a contract between the patient",100,pythia-12b
medical,clinical_trial,clinical trial,declarative,cloze,A clinical trial is,"a study that is conducted to determine whether a new medical treatment is safe and effective. Clinical trials are used to test new drugs, medical devices, and other treatments.

Clinical trials are conducted to determine whether a new treatment is safe and effective.

Clinical trials are conducted to determine whether a new treatment is safe and effective.

Clinical trials are conducted to determine whether a new treatment is safe and effective.

Clinical trials are conducted to determine whether a new treatment is safe and effective",100,pythia-12b
medical,nerve_damage,nerve damage,declarative,cloze,Nerve damage can result in,"a variety of conditions including, but not limited to, pain, weakness, and numbness. Nerve damage can be caused by a variety of factors including, but not limited to, physical trauma, disease, and surgical procedures.
One example of nerve damage is peripheral neuropathy. Peripheral neuropathy is a disorder of the peripheral nervous system. Peripheral neuropathy can be caused by a variety of factors including, but not limited to, diabetes, alcoholism, and vitamin deficiencies. Peripheral neuropathy can result",100,pythia-12b
medical,chest_pain,chest pain,declarative,cloze,Chest pain can indicate,"a number of different conditions, including heart disease, lung disease, and esophageal disease. Chest pain can also be caused by a number of different conditions, including musculoskeletal pain, gastrointestinal pain, and psychiatric disorders.

Chest pain can be caused by a number of different conditions, including heart disease, lung disease, and esophageal disease. Chest pain can also be caused by a number of different conditions, including musculoskeletal pain, gastrointestinal pain, and psychiatric disorders.

Chest pain can be",100,pythia-12b
medical,bone_marrow,bone marrow,declarative,cloze,Bone marrow is,"the primary site of hematopoiesis, the process by which hematopoietic stem cells (HSCs) give rise to all blood cell types. HSCs are rare, and their isolation and characterization are technically challenging. The long-term goal of this project is to develop a novel strategy for the isolation of HSCs from bone marrow. The objective of this application is to develop a novel strategy for the isolation of HSCs from bone marrow. The central hypothesis is that HSCs are rare, and their isolation",100,pythia-12b
medical,brain_stem,brain stem,declarative,cloze,The brain stem controls,"the cardiovascular system and is involved in the regulation of blood pressure, heart rate, and respiration. The brain stem is divided into the pons and the medulla oblongata. The pons is the lower part of the brain stem and is located at the base of the skull. The medulla oblongata is the upper part of the brain stem and is located at the base of the spinal cord. The medulla oblongata is divided into the midbrain, the pons, and",100,pythia-12b
medical,birth_defect,birth defect,declarative,cloze,A birth defect is,"a condition that is present at birth. It is a structural or functional abnormality of the body that is present at birth. Birth defects are a major cause of infant mortality and morbidity.

The term birth defect is used to describe a wide range of conditions, including:

congenital malformations

congenital anomalies

birth defects

congenital anomalies

congenital malformations

congenital anomalies

congenital malformations

cong",100,pythia-12b
medical,wound_care,wound care,declarative,cloze,Wound care is,"a major component of the nursing care of patients with diabetes. The purpose of this study is to determine the effect of a wound care education program on the knowledge, attitudes, and practices of nurses caring for patients with diabetes. The study will be conducted in two phases. In Phase I, a survey will be conducted to determine the baseline knowledge, attitudes, and practices of nurses caring for patients with diabetes. In Phase II, a wound care education program will be developed and implemented. The education program will be",100,pythia-12b
medical,pain_management,pain management,declarative,cloze,Pain management involves,"the use of a variety of medications, including opioids, non-steroidal anti-inflammatory drugs (NSAIDs), and local anesthetics. Opioids are the most commonly used analgesics, and are effective in the treatment of moderate to severe pain. Opioids, however, are associated with a number of adverse effects, including constipation, nausea, vomiting, and sedation. NSAIDs are also associated with adverse effects, including gastrointestinal bleeding, and renal and hepatic dysfunction. Local anest",100,pythia-12b
medical,blood_clot,blood clot,declarative,cloze,A blood clot is,"a mass of blood cells, fibrin, and platelets that forms in a blood vessel. A blood clot can be formed in a vein or an artery. A blood clot can be formed in a vein when a blood vessel is damaged. A blood clot can be formed in an artery when a blood vessel is blocked by a blood clot. A blood clot can be formed in an artery when a blood vessel is damaged by a blood clot. A blood clot can be formed in an artery when a blood vessel is",100,pythia-12b
medical,tumor_growth,tumor growth,declarative,cloze,Tumor growth is,"dependent on the ability of tumor cells to invade surrounding tissues and metastasize to distant sites. The process of tumor invasion and metastasis is a complex cascade of events that involves the degradation of the extracellular matrix (ECM) by proteolytic enzymes, such as the matrix metalloproteinases (MMPs). The MMPs are a family of zinc-dependent endopeptidases that are capable of degrading all components of the ECM, including collagen, laminin, proteoglycans, fibronectin,",100,pythia-12b
medical,joint_replacement,joint replacement,declarative,cloze,A joint replacement is,"a surgical procedure where one or more of the articulating surfaces of a joint are replaced with prosthetic implants. For example, a knee prosthesis may include a femoral component implanted on the distal end of a femur and a tibial component implanted on the proximal end of a tibia. The femoral component is configured to replace the natural femoral condyle and articulate with the tibial component. The tibial component is configured to replace the natural tibial plateau and articulate with the femoral component.
The femoral component of a knee prosthesis is",100,pythia-12b
medical,immune_response,immune response,declarative,cloze,An immune response is,"a complex process involving the participation of many cell types and soluble factors. The immune response is a highly specific process directed at a specific antigen. An immune response can produce a protective effect, such as occurs in a vaccine, or it can produce a deleterious effect, such as occurs in an autoimmune disease.
The immune response is characterized by a series of complex cellular interactions, called the “immune cascade,” which result in the stimulation of B lymphocytes, the production of antibodies by these stimulated B lymphocytes, and",100,pythia-12b
medical,viral_infection,viral infection,declarative,cloze,A viral infection is caused by,"a virus that is transmitted from one person to another. Viral infections are usually spread by contact with an infected person or by contact with an object that has been contaminated with the virus. Viral infections can be spread through the air, by contact with an infected person, or by contact with an object that has been contaminated with the virus. Viral infections can be spread through the air by coughing or sneezing. Viral infections can also be spread through contact with an infected person or with",100,pythia-12b
medical,chronic_pain,chronic pain,declarative,cloze,Chronic pain is,"a major public health problem. It is estimated that chronic pain affects more than 100 million Americans, and that it costs the United States more than $600 billion annually. The most common types of chronic pain are neuropathic pain, which is caused by injury or disease of the somatosensory nervous system, and musculoskeletal pain, which is caused by injury or disease of the musculoskeletal system.
Neuropathic pain is a type of chronic pain that is caused by injury or disease of the som",100,pythia-12b
medical,mental_health,mental health,declarative,cloze,Mental health refers to,"the state of mind and the ability to think, feel, and act. It is a state of well-being in which the individual realizes his or her own abilities, can cope with the normal stresses of life, can work productively and fruitfully, and is able to make a contribution to his or her community.

Mental health is a state of well-being in which the individual realizes his or her own abilities, can cope with the normal stresses of life, can work productively",100,pythia-12b
medical,spinal_cord,spinal cord,declarative,cloze,The spinal cord is,"a highly complex structure that is composed of a variety of cell types, including neurons, astrocytes, oligodendrocytes, and ependymal cells. The spinal cord is also a highly organized structure that is divided into several regions, including the cervical, thoracic, lumbar, and sacral regions. The cervical region of the spinal cord is composed of the upper cervical, lower cervical, and C1-C3 vertebrae. The thoracic region of the spinal cord is composed of the T1-T12",100,pythia-12b
medical,scar_tissue,scar tissue,declarative,cloze,Scar tissue is,"a fibrous connective tissue that forms in response to injury to the skin. Scar tissue is formed in response to injury to the skin, and is characterized by the presence of collagen and other fibrous proteins. Scar tissue is often unsightly and can be a source of pain.
Scar tissue can be treated by a variety of methods. For example, scar tissue can be treated by the application of pressure to the scar tissue. Pressure can be applied to the scar tissue by the use of a pressure device",100,pythia-12b
medical,fluid_retention,fluid retention,declarative,cloze,Fluid retention can cause,"a variety of problems in a patient. For example, fluid retention can cause a patient to become dehydrated. Dehydration can cause a patient to become weak and/or dizzy. Dehydration can also cause a patient to become fatigued.
Fluid retention can also cause a patient to become constipated. Constipation can cause a patient to become uncomfortable. Constipation can also cause a patient to become dehydrated.
Fluid retention can also cause a patient to become hypotensive",100,pythia-12b
medical,sleep_apnea,sleep apnea,declarative,cloze,Sleep apnea is,a common disorder that affects up to 10% of the adult population. It is characterized by recurrent episodes of partial or complete upper airway obstruction during sleep. Obstructive sleep apnea is associated with increased morbidity and mortality. The most common treatment for obstructive sleep apnea is continuous positive airway pressure (CPAP). CPAP is a form of non-invasive positive pressure ventilation that delivers air into the airway through a mask worn by the patient. The air pressure is increased to a level that prevents airway collapse,100,pythia-12b
medical,muscle_spasm,muscle spasm,declarative,cloze,A muscle spasm is,"a sudden involuntary contraction of a muscle. Muscle spasms can be caused by a variety of conditions, including injury, overexertion, or prolonged inactivity. Muscle spasms can be painful and can cause significant discomfort.
Muscle spasms can be treated with a variety of medications, including non-steroidal anti-inflammatory drugs (NSAIDs), muscle relaxants, and opioids. However, these medications can have significant side effects, including gastrointestinal bleeding, kidney failure, and liver",100,pythia-12b
medical,breast_cancer,breast cancer,declarative,cloze,Breast cancer is,"the most common cancer in women worldwide, with an estimated 1.67 million new cases diagnosed in 2012. In the United States, breast cancer is the second most common cancer in women, with an estimated 192,370 new cases in 2012. The incidence of breast cancer is higher in developed countries than in developing countries. In the United States, breast cancer is estimated to account for 29% of all new cancer cases in women and 25% of all cancer deaths in women in 2012.
Breast cancer",100,pythia-12b
medical,lung_cancer,lung cancer,declarative,cloze,Lung cancer is,"the leading cause of cancer death in the United States. The majority of lung cancers are non-small cell lung cancer (NSCLC), which is divided into three major histological subtypes: adenocarcinoma, squamous cell carcinoma, and large cell carcinoma. The overall 5-year survival rate for all stages combined is only 16%. The overall 5-year survival rate for all stages combined is only 16%. The overall 5-year survival rate for all stages combined is only 16%. The overall 5-year survival rate for",100,pythia-12b
medical,skin_graft,skin graft,declarative,cloze,A skin graft is,"a surgical procedure in which a piece of skin is removed from one part of the body and transplanted to another part of the body. The skin graft is typically taken from a donor site on the patient's body, such as the patient's arm or leg. The skin graft is then transplanted to the patient's body at a different location, such as the patient's face.
The skin graft is typically removed from the donor site by cutting the skin graft from the donor site. The skin graft is then",100,pythia-12b
medical,stem_cell,stem cell,declarative,cloze,A stem cell is,"a cell that can renew itself and give rise to specialized cells. Stem cells are found in many tissues of the body, including the blood, skin, bone marrow, brain, and reproductive organs. Stem cells are also found in the umbilical cord and placenta.

Stem cells are undifferentiated cells that can develop into specialized cells. They are capable of self-renewal, which means they can divide and give rise to more stem cells. Stem cells are also called pluripotent",100,pythia-12b
medical,side_effect,side effect,declarative,cloze,A side effect is,"a negative consequence of a drug or treatment that is not intended by the physician. Side effects are common in the treatment of cancer. Side effects can be mild or severe, temporary or permanent, and can be caused by the treatment itself or by the disease. Side effects can be caused by the treatment or by the disease. Side effects can be caused by the treatment or by the disease.

Side effects of cancer treatment can be physical, emotional, or psychological. Physical side effects include fatigue, nausea",100,pythia-12b
