domain,prompt_id,concept,prompt_type,template_type,prompt,output,max_tokens,model
medical,therapeutic_dosage,therapeutic dosage,declarative,cloze,A therapeutic dosage is,"a dose that is administered to the body to help it to recover from a disease. The dosage is usually given as a pill or tablet. The dosage is usually given as a pill or tablet.

The dosage is usually given as a pill or tablet. The dosage is usually given as a pill or tablet.

The dosage is usually given as a pill or tablet. The dosage is usually given as a pill or tablet.

The dosage is usually given as a pill or tablet.",100,gpt2
medical,drug_interaction,drug interaction,declarative,cloze,A drug interaction occurs when,the drug is administered to the brain. The drug is administered to the brain by the brain's own receptors. The receptors are located in the brain's nucleus accumbens and are responsible for the action of the drug. The brain's nucleus accumbens is the part of the brain that controls the action of the drug. The nucleus accumbens is located in the brain's ventral tegmental area (VTA). The VTA is located in the brain's ventral tegmental,100,gpt2
medical,antibiotic_resistance,antibiotic resistance,declarative,cloze,Antibiotic resistance is,"a major cause of death in humans. Antibiotic resistance is a major cause of death in humans.

Antibiotic resistance is a major cause of death in humans. Antibiotic resistance is a major cause of death in humans.

Antibiotic resistance is a major cause of death in humans. Antibiotic resistance is a major cause of death in humans.

Antibiotic resistance is a major cause of death in humans. Antibiotic resistance is a major cause",100,gpt2
medical,gastrointestinal_absorption,gastrointestinal absorption,declarative,cloze,Gastrointestinal absorption refers to,"the absorption of nutrients from the gut into the bloodstream. The absorption of nutrients from the gut is called the absorption of nutrients from the blood.

The absorption of nutrients from the gut is called the absorption of nutrients from the blood. The absorption of nutrients from the blood is called the absorption of nutrients from the liver.

The absorption of nutrients from the liver is called the absorption of nutrients from the liver. The absorption of nutrients from the liver is called the absorption of nutrients from the kidneys.",100,gpt2
medical,respiratory_tract,respiratory tract,declarative,cloze,The respiratory tract is,the most important organ in the body. It is the most important organ in the body because it is the most important organ in the body because it is the most important organ in the body because it is the most important organ in the body because it is the most important organ in the body because it is the most important organ in the body because it is the most important organ in the body because it is the most important organ in the body because it is the most important organ in the body because it is,100,gpt2
medical,cerebral_cortex,cerebral cortex,declarative,cloze,The cerebral cortex is,a part of the brain that processes information. It is the part of the brain that processes information. It is the part of the brain that processes information. It is the part of the brain that processes information. It is the part of the brain that processes information. It is the part of the brain that processes information. It is the part of the brain that processes information. It is the part of the brain that processes information. It is the part of the brain that processes information. It is the,100,gpt2
medical,informed_consent,informed consent,declarative,cloze,Informed consent requires,"that the person who has been informed of the consent to the use of the drug or alcohol be informed of the person's right to use the drug or alcohol.

(2) A person who has been informed of the consent to the use of the drug or alcohol must not use the drug or alcohol unless the person has been informed of the person's right to use the drug or alcohol.

(3) A person who has been informed of the consent to the use of the drug or",100,gpt2
medical,clinical_trial,clinical trial,declarative,cloze,A clinical trial is,"underway to determine the safety and efficacy of a novel, low-dose, low-dose, low-dose, low-dose, low-dose, low-dose, low-dose, low-dose, low-dose, low-dose, low-dose, low-dose, low-dose, low-dose, low-dose, low-dose, low-dose, low-dose, low-dose, low-dose, low-dose, low-dose, low",100,gpt2
medical,nerve_damage,nerve damage,declarative,cloze,Nerve damage can result in,"a loss of consciousness, and the brain can't process the information.

The brain is a complex system that includes the brain, spinal cord, and spinal cord muscles. The spinal cord is the part of the brain that connects the spinal cord to the rest of the body. The spinal cord is the part of the brain that connects the spinal cord to the rest of the body.

The spinal cord is the part of the brain that connects the spinal cord to the rest of the body.",100,gpt2
medical,chest_pain,chest pain,declarative,cloze,Chest pain can indicate,"a lack of energy, or a lack of energy in the chest.

Chest pain can be caused by:

A lack of energy in the chest.

A lack of energy in the chest. A lack of energy in the chest.

Chest pain can be caused by:

A lack of energy in the chest.

A lack of energy in the chest.

Chest pain can be caused by:

A lack of energy in the chest.",100,gpt2
medical,bone_marrow,bone marrow,declarative,cloze,Bone marrow is,"a vital organ for the development of bone marrow. It is the most important organ in the body. It is the only organ that is able to produce blood. It is also the only organ that can produce the blood that is needed for the development of the body.

Bone marrow is the most important organ in the body. It is the only organ that is able to produce blood. It is also the only organ that can produce the blood that is needed for the development of the body.",100,gpt2
medical,brain_stem,brain stem,declarative,cloze,The brain stem controls,"the body's ability to process information.

The brain stem controls the body's ability to process information.

The brain stem controls the body's ability to process information.

The brain stem controls the body's ability to process information.

The brain stem controls the body's ability to process information.

The brain stem controls the body's ability to process information.

The brain stem controls the body's ability to process information.

The brain stem controls the body",100,gpt2
medical,birth_defect,birth defect,declarative,cloze,A birth defect is,"a condition that causes a person to have a baby without a father.

A birth defect is a condition that causes a person to have a baby without a father.

A birth defect is a condition that causes a person to have a baby without a father.

A birth defect is a condition that causes a person to have a baby without a father.

A birth defect is a condition that causes a person to have a baby without a father.

A birth defect is",100,gpt2
medical,wound_care,wound care,declarative,cloze,Wound care is,"a critical part of the treatment of patients with chronic pain. The pain is caused by a number of factors, including the presence of a chronic pain disorder, the presence of a chronic pain disorder in the patient's body, and the presence of a chronic pain disorder in the patient's brain.

The pain is caused by a number of factors, including the presence of a chronic pain disorder, the presence of a chronic pain disorder in the patient's body, and the presence of a chronic pain disorder",100,gpt2
medical,pain_management,pain management,declarative,cloze,Pain management involves,"the use of a variety of techniques to reduce pain. Pain management is a complex process that involves the use of a variety of techniques to reduce pain.

Pain management is a complex process that involves the use of a variety of techniques to reduce pain.

Pain management is a complex process that involves the use of a variety of techniques to reduce pain.

Pain management is a complex process that involves the use of a variety of techniques to reduce pain.

Pain management is a complex",100,gpt2
medical,blood_clot,blood clot,declarative,cloze,A blood clot is,"a clot that forms in the blood of a person who is infected with HIV. The clot is usually caused by a viral infection, such as HIV, but can also be caused by a viral infection, such as hepatitis B, hepatitis C, or hepatitis D.

The clot is usually caused by a viral infection, such as HIV, but can also be caused by a viral infection, such as hepatitis B, hepatitis C, or hepatitis D. The clot is usually caused by a viral infection,",100,gpt2
medical,tumor_growth,tumor growth,declarative,cloze,Tumor growth is,"a common cause of cancer in humans. It is caused by a combination of factors, including:

Tumor growth is caused by a combination of factors, including:

Tumor growth is caused by a combination of factors, including:

Tumor growth is caused by a combination of factors, including:

Tumor growth is caused by a combination of factors, including:

Tumor growth is caused by a combination of factors, including:",100,gpt2
medical,joint_replacement,joint replacement,declarative,cloze,A joint replacement is,"being developed for the new Mercedes-Benz S-Class.

The new S-Class will be the first of the new Mercedes-Benz S-Class to be offered in the UK.

The new S-Class will be the first of the new Mercedes-Benz S-Class to be offered in the UK.

The new S-Class will be the first of the new Mercedes-Benz S-Class to be offered in the UK.

The new S-Class",100,gpt2
medical,immune_response,immune response,declarative,cloze,An immune response is,"a response to a specific antigen. The immune system is the body's primary defense against infection. The immune system is the body's primary defense against infection.

The immune system is the body's primary defense against infection.

The immune system is the body's primary defense against infection.

The immune system is the body's primary defense against infection.

The immune system is the body's primary defense against infection.

The immune system is the body's primary defense against infection",100,gpt2
medical,viral_infection,viral infection,declarative,cloze,A viral infection is caused by,"a virus that causes a viral infection.

The virus is called ""viral hepatitis B"" and is transmitted through the saliva of infected people.

The virus can cause serious health problems, including liver and kidney failure, and can cause serious infections such as pneumonia, heart disease, and cancer.

The virus can also cause serious infections such as pneumonia, heart disease, and cancer.

The virus can also cause serious infections such as pneumonia, heart disease, and cancer.",100,gpt2
medical,chronic_pain,chronic pain,declarative,cloze,Chronic pain is,"a common problem in the elderly. It is caused by a number of factors, including:

Pain in the joints

Pain in the muscles

Pain in the joints

Pain in the joints

Pain in the joints

Pain in the joints

Pain in the joints

Pain in the joints

Pain in the joints

Pain in the joints

Pain in the joints

Pain in the joints

Pain in the joints

Pain in",100,gpt2
medical,mental_health,mental health,declarative,cloze,Mental health refers to,"the mental state of a person, and is often used to describe the state of a person's mental health.

The term is used to describe a person who is mentally ill.

The term mental health refers to a person who is not mentally ill.

The term mental health is used to describe a person who is not mentally ill.

The term mental health is used to describe a person who is not mentally ill.

The term mental health is used to describe a",100,gpt2
medical,spinal_cord,spinal cord,declarative,cloze,The spinal cord is,"a vital part of the brain, and it is the most important part of the body. It is the most important part of the body because it is the most important part of the body. It is the most important part of the body because it is the most important part of the body. It is the most important part of the body because it is the most important part of the body. It is the most important part of the body because it is the most important part of the body. It is",100,gpt2
medical,scar_tissue,scar tissue,declarative,cloze,Scar tissue is,a common cause of cancer. It is a tissue that is formed when the cells of the body are exposed to a high level of radiation. The radiation is absorbed by the cells and is then absorbed by the tissues. The radiation is absorbed by the tissues and is then absorbed by the cells. The radiation is absorbed by the tissues and is then absorbed by the cells. The radiation is absorbed by the tissues and is then absorbed by the cells. The radiation is absorbed by the tissues and is then absorbed by,100,gpt2
medical,fluid_retention,fluid retention,declarative,cloze,Fluid retention can cause,"a variety of health problems, including:

High blood pressure

High cholesterol

High blood pressure can lead to heart disease, stroke, and diabetes.

Fluid retention can also cause a variety of health problems, including:

High blood pressure

High cholesterol

High blood pressure can lead to heart disease, stroke, and diabetes. High blood pressure can lead to diabetes.

Fluid retention can also cause a variety of health problems, including:",100,gpt2
medical,sleep_apnea,sleep apnea,declarative,cloze,Sleep apnea is,a common problem in children and adults with sleep apnea. It is caused by a lack of oxygen in the blood. It is caused by a lack of oxygen in the brain. It is caused by a lack of oxygen in the brain. It is caused by a lack of oxygen in the brain. It is caused by a lack of oxygen in the brain. It is caused by a lack of oxygen in the brain. It is caused by a lack of oxygen in the brain. It is caused by,100,gpt2
medical,muscle_spasm,muscle spasm,declarative,cloze,A muscle spasm is,"a muscle spasm that occurs when the muscle spasms are caused by a muscle contraction.

A muscle spasm is a muscle spasm that occurs when the muscle spasms are caused by a muscle contraction.

A muscle spasm is a muscle spasm that occurs when the muscle spasms are caused by a muscle contraction.

A muscle spasm is a muscle spasm that occurs when the muscle spasms are caused by a muscle contraction.

A muscle spasm is",100,gpt2
medical,breast_cancer,breast cancer,declarative,cloze,Breast cancer is,"the leading cause of death in the United States, and the number of women who have it has increased by more than 50 percent since 2000.

The number of women who have breast cancer has increased by more than 50 percent since 2000, according to the National Cancer Institute.

The number of women who have breast cancer has increased by more than 50 percent since 2000, according to the National Cancer Institute.

Breast cancer is the leading cause of death in the United States, and the",100,gpt2
medical,lung_cancer,lung cancer,declarative,cloze,Lung cancer is,"the most common form of cancer in the United States. It is the most common cause of death in the United States.

Lung cancer is the most common form of cancer in the United States. It is the most common cause of death in the United States.

Lung cancer is the most common form of cancer in the United States. It is the most common cause of death in the United States.

Lung cancer is the most common form of cancer in the United States",100,gpt2
medical,skin_graft,skin graft,declarative,cloze,A skin graft is,"a procedure that removes the skin from the body. It is a procedure that removes the skin from the body. It is a procedure that removes the skin from the body.

The skin graft is a procedure that removes the skin from the body. It is a procedure that removes the skin from the body.

The skin graft is a procedure that removes the skin from the body. It is a procedure that removes the skin from the body.

The skin graft is a procedure that removes",100,gpt2
medical,stem_cell,stem cell,declarative,cloze,A stem cell is,"a cell that is able to grow and divide into different types of cells. The stem cells are called stem cells and are able to grow and divide into different types of cells. The stem cells are called stem cells and are able to grow and divide into different types of cells.

The stem cells are called stem cells and are able to grow and divide into different types of cells.

The stem cells are called stem cells and are able to grow and divide into different types of cells.",100,gpt2
medical,side_effect,side effect,declarative,cloze,A side effect is,"that the body's immune system is weakened.

The body's immune system is weakened.

The body's immune system is weakened.

The body's immune system is weakened.

The body's immune system is weakened.

The body's immune system is weakened.

The body's immune system is weakened.

The body's immune system is weakened.

The body's immune system is weakened.

The body's immune system is weakened.",100,gpt2
