prompt_id,concept,prompt_type,template_type,prompt,output,max_tokens,model
stress_test,stress test,declarative,cloze,A stress test is,a test of your ability to cope with stress. It is a test of your ability to cope with stress. It is a test of your ability to cope with stress. It is a test of your ability to cope with stress. It is a test of your ability to cope with stress. It is a test of your ability to cope with stress. It is a test of your ability to cope with stress. It is a test of your ability to cope with stress. It is a test of your,100,gpt2
credit_default,credit default,declarative,cloze,A credit default is,"a financial event that occurs when a borrower defaults on a loan or other debt.

Credit default is a financial event that occurs when a borrower defaults on a loan or other debt.

Credit default is a financial event that occurs when a borrower defaults on a loan or other debt.

Credit default is a financial event that occurs when a borrower defaults on a loan or other debt.

Credit default is a financial event that occurs when a borrower defaults on a loan or other debt.",100,gpt2
stock_market,stock market,declarative,cloze,The stock market is,"in a tailspin.

The Dow Jones Industrial Average (DJIA) is down more than 2 percent in the past week, and the S&P 500 is down more than 2 percent.

The Dow Jones Industrial Average (DJIA) is down more than 2 percent in the past week, and the S&P 500 is down more than 2 percent.

The Dow Jones Industrial Average (DJIA) is down more than 2 percent in the past week, and the S",100,gpt2
mutual_fund,mutual fund,declarative,cloze,A mutual fund is,"a fund that invests in a company's stock, bonds, or other assets. Mutual funds are generally considered to be a safe investment because they are not subject to the risk of a government takeover.

The Mutual Fund is a mutual fund that invests in a company's stock, bonds, or other assets. Mutual funds are generally considered to be a safe investment because they are not subject to the risk of a government takeover.

The Mutual Fund is a mutual fund that invests in a company's",100,gpt2
hedge_fund,hedge fund,declarative,cloze,A hedge fund is,"trying to raise $1 billion from investors who want to buy shares in the company.

The hedge fund, which has been in the news recently for its role in the Trump campaign, is trying to raise $1 billion from investors who want to buy shares in the company.

The hedge fund, which has been in the news recently for its role in the Trump campaign, is trying to raise $1 billion from investors who want to buy shares in the company.

The hedge fund",100,gpt2
bear_market,bear market,declarative,cloze,A bear market is,"a market where the price of a commodity is determined by the market price of the commodity. The bear market is a market where the price of a commodity is determined by the price of the commodity.

The bear market is a market where the price of a commodity is determined by the price of the commodity.

The bear market is a market where the price of a commodity is determined by the price of the commodity.

The bear market is a market where the price of a commodity is",100,gpt2
bull_market,bull market,declarative,cloze,A bull market is,"a market where the price of a commodity is determined by the market's ability to supply the commodity at a price that is competitive with the price of the commodity. The bull market is a market where the price of a commodity is determined by the market's ability to supply the commodity at a price that is competitive with the price of the commodity.

The bull market is a market where the price of a commodity is determined by the market's ability to supply the commodity at a price that is competitive with",100,gpt2
credit_rating,credit rating,declarative,cloze,A credit rating is,"a measure of the value of a credit rating. It is used to determine the likelihood that a credit rating will be rated.

A credit rating is a measure of the value of a credit rating. It is used to determine the likelihood that a credit rating will be rated.

A credit rating is a measure of the value of a credit rating. It is used to determine the likelihood that a credit rating will be rated.

A credit rating is a measure of the value of a",100,gpt2
tax_shelter,tax shelter,declarative,cloze,A tax shelter is,"a place where people can live and work without paying taxes.

The tax shelter is a place where people can live and work without paying taxes.

The tax shelter is a place where people can live and work without paying taxes.

The tax shelter is a place where people can live and work without paying taxes.

The tax shelter is a place where people can live and work without paying taxes.

The tax shelter is a place where people can live and work without paying",100,gpt2
venture_capital,venture capital,declarative,cloze,Venture capital is,"a great way to invest in startups. It's a way to get your money back, and it's a way to get your money back quickly.

But what if you're not sure what you're doing?

You might be thinking, ""Well, I'm not sure what I'm doing.""

Well, you're right.

You're right.

You're right.

You're right.

You're right.

You're right",100,gpt2
prime_rate,prime rate,declarative,cloze,The prime rate is,"the amount of money that a person can earn in a year. The prime rate is the amount of money that a person can earn in a year.

The prime rate is the amount of money that a person can earn in a year.

The prime rate is the amount of money that a person can earn in a year.

The prime rate is the amount of money that a person can earn in a year.

The prime rate is the amount of money that a person",100,gpt2
fiscal_policy,fiscal policy,declarative,cloze,Fiscal policy refers to,"the amount of money that is spent on the government's budget. The government spends on the budget is divided into two categories: the amount spent on the government's budget and the amount spent on the government's budget.

The government spends on the budget is divided into two categories: the amount spent on the government's budget and the amount spent on the government's budget.

The government spends on the budget is divided into two categories: the amount spent on the government's budget and the amount",100,gpt2
trade_deficit,trade deficit,declarative,cloze,A trade deficit occurs when,"a country's exports to the rest of the world are lower than its imports.

The trade deficit is a measure of how much a country's exports to the rest of the world are worth.

The trade deficit is calculated by dividing the value of the trade deficit by the value of the country's exports to the rest of the world.

The trade deficit is calculated by dividing the value of the trade deficit by the value of the country's exports to the rest of the world.",100,gpt2
