prompt_id,concept,prompt_type,template_type,prompt,output,max_tokens,model
decl_keyboard_interaction_001,keyboard interaction,declarative,cloze,A keyboard interaction is,a sequence of keystrokes that a user enters to interact with a computer. The sequence of keystrokes is called a command. The sequence of keystrokes is called a command. The sequence of keystrokes is called a command. The sequence of keystrokes is called a command. The sequence of keystrokes is called a command. The sequence of keystrokes is called a command. The sequence of keystrokes is called a command. The sequence of keystrokes is called a command. The sequence of keystrokes,100,OLMo-2-0425-1B
decl_section_heading_001,section heading,declarative,cloze,A section heading is,"a word or phrase that is used to introduce a section of text. It is usually placed at the top of the section and is usually in bold or italic type. It is used to draw the reader’s attention to the section and to help the reader understand the content of the section. It is also used to indicate the beginning of a new topic or idea.

A section heading is usually placed at the top of the section and is usually in bold or italic type. It is used to draw the reader",100,OLMo-2-0425-1B
decl_text_alternative_001,text alternative,declarative,cloze,A text alternative is,"a text description of an image, video, or other multimedia content. It is a text alternative for a video that is a text description of the video. It is a text alternative for an image that is a text description of the image. It is a text alternative for a video that is a text description of the video. It is a text alternative for an image that is a text description of the image. It is a text alternative for a video that is a text description of the video. It",100,OLMo-2-0425-1B
decl_audio_description_001,audio description,declarative,cloze,An audio description is,"a description of the audio content of a video. It is a description of the visual content of the video, and is usually provided by a person who is blind or has low vision. The audio description is usually provided by a person who is not involved in the production of the video, and is usually provided by a person who is blind or has low vision. The audio description is usually provided by a person who is blind or has low vision. The audio description is usually provided by a person who is",100,OLMo-2-0425-1B
decl_sign_language_001,sign language,declarative,cloze,Sign language is,a language that is used by deaf people to communicate with each other. It is a language that is used by deaf people to communicate with each other. It is a language that is used by deaf people to communicate with each other. It is a language that is used by deaf people to communicate with each other. It is a language that is used by deaf people to communicate with each other. It is a language that is used by deaf people to communicate with each other. It is a language that is,100,OLMo-2-0425-1B
decl_sensory_characteristics_001,sensory characteristics,declarative,cloze,Sensory characteristics are,the most important sensory characteristics of a product. They are the most important sensory characteristics of a product. They are the most important sensory characteristics of a product. They are the most important sensory characteristics of a product. They are the most important sensory characteristics of a product. They are the most important sensory characteristics of a product. They are the most important sensory characteristics of a product. They are the most important sensory characteristics of a product. They are the most important sensory characteristics of a product. They are the,100,OLMo-2-0425-1B
decl_input_purpose_001,input purpose,declarative,cloze,An input purpose is,"to provide a set of input values that are used to calculate the output values. The input values are usually provided by the user. The input values are usually provided in the form of a list of numbers, a list of strings, or a list of objects. The input values are usually provided in the form of a list of numbers, a list of strings, or a list of objects. The input values are usually provided in the form of a list of numbers, a list of strings, or a",100,OLMo-2-0425-1B
decl_target_size_001,target size,declarative,cloze,A target size is,a number of bytes that a target can be. The target size is the size of the target in bytes. The target size is the size of the target in bytes. The target size is the size of the target in bytes. The target size is the size of the target in bytes. The target size is the size of the target in bytes. The target size is the size of the target in bytes. The target size is the size of the target in bytes. The target size is the size,100,OLMo-2-0425-1B
decl_touch_target_001,touch target,declarative,cloze,A touch target is,"a button that is used to activate a program or a menu. The touch target size is the minimum distance between two touch targets that can be used to activate a program or a menu. The touch target size is specified in pixels. The default touch target size is 44 pixels.

The touch target size is specified in pixels. The default touch target size is 44 pixels. The touch target size is specified in pixels. The default touch target size is 44 pixels. The touch target size is specified",100,OLMo-2-0425-1B
decl_drag_movement_001,drag movement,declarative,cloze,A drag movement is,a movement that is performed by a person who is wearing a backpack. It is a movement that is performed by a person who is wearing a backpack. It is a movement that is performed by a person who is wearing a backpack. It is a movement that is performed by a person who is wearing a backpack. It is a movement that is performed by a person who is wearing a backpack. It is a movement that is performed by a person who is wearing a backpack. It is a movement that is,100,OLMo-2-0425-1B
decl_focus_appearance_001,focus appearance,declarative,cloze,A focus appearance is,"a type of visual effect that is used to draw attention to a particular part of a scene. It is often used in movies and television to draw the viewer's attention to a character or object. The effect is created by using a bright color or shape to stand out against the background. This can be done by using a bright color or shape to stand out against the background.

The effect can be used to draw attention to a character or object in a scene. It can also be used to create a",100,OLMo-2-0425-1B
decl_consistent_help_001,consistent help,declarative,cloze,Consistent help is,a must for the success of any business. It is the reason why many companies have a dedicated customer service department. This department is responsible for providing the best customer service to their clients. It is also responsible for ensuring that the company is able to provide the best customer service to its clients. The customer service department is also responsible for ensuring that the company is able to provide the best customer service to its clients. The customer service department is also responsible for ensuring that the company is able to provide the best,100,OLMo-2-0425-1B
decl_redundant_entry_001,redundant entry,declarative,cloze,A redundant entry is,a duplicate entry in a table. The redundant entry is not a duplicate of any other entry in the table. A redundant entry is not a duplicate of any other entry in the table. A redundant entry is not a duplicate of any other entry in the table. A redundant entry is not a duplicate of any other entry in the table. A redundant entry is not a duplicate of any other entry in the table. A redundant entry is not a duplicate of any other entry in the table. A redundant entry,100,OLMo-2-0425-1B
decl_accessible_authentication_001,accessible authentication,declarative,cloze,Accessible authentication is,a way of authenticating a user to a system. It is a way of verifying that the user is who they say they are. It is a way of verifying that the user is who they say they are. It is a way of verifying that the user is who they say they are. It is a way of verifying that the user is who they say they are. It is a way of verifying that the user is who they say they are. It is a way of verifying that the user,100,OLMo-2-0425-1B
decl_text_spacing_001,text spacing,declarative,cloze,Text spacing is,"a way to control the spacing between lines of text. It is used to make text easier to read. The default value is 1.0, which means that there is no spacing between lines of text. You can change the value of the text spacing to make the text look more attractive.

The text spacing is measured in points. One point is equal to 1/72 of an inch. So, if you want to make the text look more attractive, you can increase the value of the",100,OLMo-2-0425-1B
decl_status_message_001,status message,declarative,cloze,A status message is,"a message that is sent by a computer program to a user. It is usually sent when a program is running and has an error or is finished. It is also used to inform the user of the status of the program. The most common status messages are ""OK"" and ""ERROR"". The ""OK"" message is used when the program is finished and is ready to continue. The ""ERROR"" message is used when the program has an error and needs to be fixed. The ""OK"" message",100,OLMo-2-0425-1B
decl_error_identification_001,error identification,declarative,cloze,Error identification is,a process that is used to identify the errors in the code. The process is used to identify the errors in the code and then correct them. The process is used to identify the errors in the code and then correct them. The process is used to identify the errors in the code and then correct them. The process is used to identify the errors in the code and then correct them. The process is used to identify the errors in the code and then correct them. The process is used to identify the,100,OLMo-2-0425-1B
decl_pointer_cancellation_001,pointer cancellation,declarative,cloze,Pointer cancellation is,"a feature of the operating system that allows the operating system to detect when a process is no longer using a particular resource. This is useful for memory management, as it allows the operating system to reclaim memory that is no longer being used by a process. The operating system can then use the reclaimed memory for other purposes, such as allocating more memory to the process. This feature is often used in conjunction with the process scheduler, which is responsible for allocating and deallocating memory to processes as they are created and",100,OLMo-2-0425-1B
decl_character_key_001,character key,declarative,cloze,A character key is,a key that is used to identify a character. The character key is used to identify the character that is being typed. The character key is used to identify the character that is being typed. The character key is used to identify the character that is being typed. The character key is used to identify the character that is being typed. The character key is used to identify the character that is being typed. The character key is used to identify the character that is being typed. The character key is used to,100,OLMo-2-0425-1B
decl_accessibility_tree_001,accessibility tree,declarative,cloze,An accessibility tree is,a tree that represents the accessibility of a document. It is a tree that is used to represent the accessibility of a document. It is a tree that is used to represent the accessibility of a document. It is a tree that is used to represent the accessibility of a document. It is a tree that is used to represent the accessibility of a document. It is a tree that is used to represent the accessibility of a document. It is a tree that is used to represent the accessibility of a document.,100,OLMo-2-0425-1B
decl_accessible_name_001,accessible name,declarative,cloze,An accessible name is,"not available for this object.
A: 1",100,OLMo-2-0425-1B
decl_accessible_description_001,accessible description,declarative,cloze,An accessible description is,"given in the following section.

Theorem 1.1. Let $X$ be a compact Hausdorff space and let $f : X \to \mathbb{R}$ be a continuous function. Then there exists a continuous function $g : X \to \mathbb{R}$ such that $g \circ f = 1$ and $g$ is a homeomorphism onto its image.
Proof. Let $f : X \to \mathbb{R",100,OLMo-2-0425-1B
decl_live_region_001,live region,declarative,cloze,A live region is,"a region that is currently being observed by a telescope. The region is observed in the same way as a target region, but the telescope is not pointed at the target region. The region is observed in the same way as a target region, but the telescope is not pointed at the target region. The region is observed in the same way as a target region, but the telescope is not pointed at the target region. The region is observed in the same way as a target region, but the telescope is",100,OLMo-2-0425-1B
decl_tab_panel_001,tab panel,declarative,cloze,A tab panel is,"a panel that can be used to display a list of items. The items can be selected by the user and the selected items can be displayed in a different way. The items can be displayed in a list, a tree, a grid, a table, a list of links, a list of buttons, a list of images, a list of text, a list of radio buttons, a list of checkboxes, a list of options, a list of values, a list of selections, a list of",100,OLMo-2-0425-1B
decl_radio_group_001,radio group,declarative,cloze,A radio group is,"a group of radio stations that share a common ownership. The term is used in the United States, Canada, and the United Kingdom. In the United States, the term is used for groups of stations that are owned by a single company, but are not owned by a single individual. In Canada, the term is used for groups of stations that are owned by a single company, but are not owned by a single individual. In the United Kingdom, the term is used for groups of stations that are",100,OLMo-2-0425-1B
decl_tree_grid_001,tree grid,declarative,cloze,A tree grid is,"a grid of trees. The tree grid is a grid of trees, and the tree grid is a grid of trees, and so on. The tree grid is a grid of trees, and the tree grid is a grid of trees, and so on. The tree grid is a grid of trees, and the tree grid is a grid of trees, and so on. The tree grid is a grid of trees, and the tree grid is a grid of trees, and so on. The tree grid",100,OLMo-2-0425-1B
decl_menu_bar_001,menu bar,declarative,cloze,A menu bar is,"a set of buttons that are used to navigate through a program. The menu bar is usually located at the top of the screen, and contains a list of commands that can be used to perform various tasks. The menu bar is usually used to access the program's main menu, which contains a list of commands that can be used to perform various tasks.

The menu bar is usually used to access the program's main menu, which contains a list of commands that can be used to perform various tasks. The",100,OLMo-2-0425-1B
decl_tool_tip_001,tool tip,declarative,cloze,A tool tip is,"a small window that appears when you hover your mouse over a button, icon, or other element on a webpage. It provides information about the element, such as its name, description, or other details. Tool tips are useful for providing additional information about a button or other element, such as a link, that might not be obvious from the text alone.

The following example shows a tool tip for a button:

<button id=""btn1"" class=""btn btn-primary"">Click Me</button>

The",100,OLMo-2-0425-1B
decl_combo_box_001,combo box,declarative,cloze,A combo box is,a type of control that allows users to select from a list of options. The combo box is a type of list box that allows the user to select from a list of options. The user can select an option by clicking on the option or by typing in the option. The user can also select an option by double-clicking on the option. The user can also select an option by double-clicking on the option and then clicking on the option again. The user can also select an option by double,100,OLMo-2-0425-1B
decl_semantic_markup_001,semantic markup,declarative,cloze,Semantic markup is,"a markup language that is used to describe the content of a document in a way that is independent of the presentation of that content. Semantic markup is used to describe the structure of a document, rather than the appearance of the document. This is in contrast to presentational markup, which describes the appearance of the document. Semantic markup is used to describe the content of a document in a way that is independent of the presentation of that content. This is in contrast to presentational markup, which describes the appearance",100,OLMo-2-0425-1B
decl_focus_management_001,focus management,declarative,cloze,Focus management is,"a key part of the process of managing a business. It is the process of planning, organizing, and controlling the resources of a business to achieve its goals. It is a process that involves the planning, organizing, and controlling of the resources of a business to achieve its goals. It is a process that involves the planning, organizing, and controlling of the resources of a business to achieve its goals. It is a process that involves the planning, organizing, and controlling of the resources of a business to",100,OLMo-2-0425-1B
decl_reading_order_001,reading order,declarative,cloze,Reading order is,"not a problem, but the fact that the book is not in the order it was written is a problem. I would have liked to have read the book in the order it was written. I would have liked to have read the book in the order it was written. I would have liked to have read the book in the order it was written. I would have liked to have read the book in the order it was written. I would have liked to have read the book in the order it was",100,OLMo-2-0425-1B
decl_text_formatting_001,text formatting,declarative,cloze,Text formatting is,"a bit different. The first line is the title, the second line is the author, the third line is the date, the fourth line is the abstract, the fifth line is the keywords, the sixth line is the references, and the last line is the acknowledgements. The first line is the title, the second line is the author, the third line is the date, the fourth line is the abstract, the fifth line is the keywords, the sixth line is the references, and the last",100,OLMo-2-0425-1B
decl_form_field_001,form field,declarative,cloze,A form field is,a field that is used to enter data into a form. The data is then sent to the server and processed. The data is then sent back to the user in the form of a response. The data is then sent back to the user in the form of a response. The data is then sent back to the user in the form of a response. The data is then sent back to the user in the form of a response. The data is then sent back to the user in the form of,100,OLMo-2-0425-1B
decl_landmark_region_001,landmark region,declarative,cloze,A landmark region is,"a region that is a focus of attention, or a region that is of particular importance. The term is used in a variety of contexts, including geography, history, politics, and economics. The term is also used in the context of tourism, where it is used to describe a region that is of particular interest to tourists. In the context of tourism, a landmark region is a region that is of particular interest to tourists. It is a region that is of particular interest to tourists. It is a",100,OLMo-2-0425-1B
decl_low_vision_001,low vision,declarative,cloze,Low vision is,"a common condition that affects many people. It is a condition that affects the way you see things. It is not a disease, but a condition that can be corrected with glasses, contact lenses, or surgery. It is a condition that can be corrected with glasses, contact lenses, or surgery. It is a condition that can be corrected with glasses, contact lenses, or surgery. It is a condition that can be corrected with glasses, contact lenses, or surgery. It is a condition that can be",100,OLMo-2-0425-1B
decl_cognitive_disabilities_001,cognitive disabilities,declarative,cloze,Cognitive disabilities are,"a group of conditions that affect a person’s ability to think, learn, and remember. They can be caused by a brain injury, stroke, or disease. People with cognitive disabilities may have trouble with memory, attention, language, reasoning, or problem-solving. They may also have trouble with social skills, self-care, and daily living skills. Cognitive disabilities can be mild or severe. They can affect a person’s ability to function in everyday life. Cognitive disabilities can be treated with therapy and medication.",100,OLMo-2-0425-1B
decl_universal_design_001,universal design,declarative,cloze,Universal design is,"a design philosophy that aims to make products and environments accessible to people with disabilities. The goal is to make products and environments usable by all people, regardless of their ability, age, or physical condition. Universal design is not just for people with disabilities. It is for everyone. It is a design philosophy that aims to make products and environments usable by all people, regardless of their ability, age, or physical condition. It is a design philosophy that aims to make products and environments usable by all people,",100,OLMo-2-0425-1B
decl_decorative_image_001,decorative image,declarative,cloze,A decorative image is,"a visual representation of a person, place, or thing. It is a visual representation of a person, place, or thing. It is a visual representation of a person, place, or thing. It is a visual representation of a person, place, or thing. It is a visual representation of a person, place, or thing. It is a visual representation of a person, place, or thing. It is a visual representation of a person, place, or thing. It is a visual",100,OLMo-2-0425-1B
decl_informative_image_001,informative image,declarative,cloze,An informative image is,"a great way to get your point across. It can be a picture, a diagram, or a chart. It can be a picture of a person, a picture of a place, or a picture of an object. It can be a picture of a person, a picture of a place, or an object. It can be a picture of a person, a picture of a place, or an object. It can be a picture of a person, a picture of a place, or an object",100,OLMo-2-0425-1B
decl_responsive_design_001,responsive design,declarative,cloze,Responsive design is,a design approach that uses responsive design principles to create a responsive website. Responsive design is a design approach that uses responsive design principles to create a responsive website. Responsive design is a design approach that uses responsive design principles to create a responsive website. Responsive design is a design approach that uses responsive design principles to create a responsive website. Responsive design is a design approach that uses responsive design principles to create a responsive website. Responsive design is a design approach that uses responsive design principles to create a responsive website. Responsive,100,OLMo-2-0425-1B
eval_alt_text_001,alt text,evaluative,code_review,The following code is not accessible because it doesn't have what? <img src='photo.jpg'>,,100,OLMo-2-0425-1B
eval_div_onclick_001,semantic HTML,evaluative,code_review,A <div> with onclick is not accessible because,"it is not a valid HTML element. The same is true for <script> elements. The only way to make them accessible is to use the HTML5 <code> element.

The <code> element is a block-level element that is used to represent code. It is not a valid HTML element, but it is a valid XHTML element. It is also a valid HTML5 element.

The <code> element is not a valid HTML element because it is not a valid HTML element. It is",100,OLMo-2-0425-1B
eval_empty_link_001,empty link,evaluative,code_review,The accessibility problem with <a href='#'></a> is,"that it is not possible to use the <a> element to link to a specific location in the document. The <a> element is used to link to a specific location in the document, but it is not possible to use the <a> element to link to a specific location in the document. The <a> element is used to link to a specific location in the document, but it is not possible to use the <a> element to link to a specific location in the document.",100,OLMo-2-0425-1B
eval_unlabeled_input_001,form label,evaluative,code_review,<input type='text'> needs a,"new value</input>
    <input type='submit' value='Submit' />
</form>

The problem is that the form is not submitted when I click the button. I have tried to use the onclick event, but it doesn't work either. I have also tried to use the onsubmit event, but it doesn't work either. I have also tried to use the onsubmit event, but it doesn't work either. I have also tried to use the onsubmit event, but it",100,OLMo-2-0425-1B
eval_click_here_001,link text,evaluative,code_review,A button that only says 'Click here' is bad because,it doesn't tell you what to do. It's like a sign that says 'Go here' but doesn't tell you where to go. It's like a sign that says 'Go here' but doesn't tell you where to go. It's like a sign that says 'Go here' but doesn't tell you where to go. It's like a sign that says 'Go here' but doesn't tell you where to go. It's like a sign that says 'Go here',100,OLMo-2-0425-1B
comp_alt_text_few_shot_001,alt text,completion,few_shot,"<img src=""icons/home.png"" alt=""Home""><img src=""icons/mail.png"" alt=""Inbox""><img src=""photo.jpg""","alt=""Photo""><img src=""icons/pin.png"" alt=""Pin""></img></div>
</div>
<div class=""sidebar"">
    <div class=""sidebar-header"">
        <img src=""icons/lock.png"" alt=""Lock""><img src=""icons/lock.png"" alt=""Lock""><img src=""icons/lock.png"" alt=""Lock""><img src=""icons/lock.png"" alt=""Lock""><img src=""icons/lock.png"" alt=""Lock""><img src",100,OLMo-2-0425-1B
comp_alt_text_bare_001,alt text,completion,bare,"<img src=""photo.jpg""","alt=""Photo of a person"" />
</div>
</div>
<div class=""container"">
    <div class=""row"">
        <div class=""col-md-12"">
            <div class=""panel panel-default"">
                <div class=""panel-heading"">
                    <h3 class=""panel-title"">Title</h3>
                </div>
                <div class=""panel-body"">
                    <p>Some text</p>
                </div>
            </div>
        </div>",100,OLMo-2-0425-1B
comp_captions_few_shot_001,captions,completion,few_shot,"<video src=""intro.mp4""><track kind=""captions"" src=""intro.vtt""></video><video src=""demo.mp4""><track kind=""captions"" src=""demo.vtt""></video><video src=""lecture.mp4"">","<track kind=""captions"" src=""lecture.vtt""></video><video src=""lecture.mp4""><track kind=""captions"" src=""lecture.vtt""></video><video src=""lecture.mp4""><track kind=""captions"" src=""lecture.vtt""></video><video src=""lecture.mp4""><track kind=""captions"" src=""lecture.vtt""></video><video src=""lecture.mp4""><track kind=""captions"" src=""lecture.vtt""></video><video",100,OLMo-2-0425-1B
comp_captions_bare_001,captions,completion,bare,"<video src=""lecture.mp4"">",</video> </div> </div> </div> </div> </div> </div> </div> </div> </div> </div> </div> </div> </div> </div> </div> </div> </div> </div> </div> </div> </div> </div> </div> </div> </div> </div> </div> </div> </div> </div> </div> </div> </,100,OLMo-2-0425-1B
comp_page_title_few_shot_001,page title,completion,few_shot,<html><head><title>About Us</title></head><html><head><title>Contact</title></head><html><head>,<title>Contact</title></head><html><head><title>About Us</title></head><html><head><title>About Us</title></head><html><head><title>About Us</title></head><html><head><title>About Us</title></head><html><head><title>About Us</title></head><html><head><title>About Us</title></head><html><head><title>About Us</title></head><html><head><title>About Us,100,OLMo-2-0425-1B
comp_page_title_bare_001,page title,completion,bare,"<html><head><meta charset=""utf-8"">","</head><body><h1>My First Web Page</h1><p>My name is <span id=""name"">John Doe</span> and I am a web developer. I am writing this page with the help of a web browser.</p><p>My first web page is a simple text document. I am using the <a href="""">HTML</a> and <a href="""">CSS</a> languages to create this page.</p><p>My first web",100,OLMo-2-0425-1B
comp_script_bare_001,script,completion,bare,<script,"type=""text/javascript"" src=""http://www.google.com/jsapi""></script>
<script type=""text/javascript"" src=""http://www.google.com/jsapi""></script>
<script type=""text/javascript"" src=""http://www.google.com/jsapi""></script>
<script type=""text/javascript"" src=""http://www.google.com/jsapi""></script>
<script type=""text/javascript"" src=""http://www.google.com/jsapi""></script>
<script type=""text/javascript"" src=""http://www",100,OLMo-2-0425-1B
comp_script_few_shot_001,script,completion,few_shot,"<script src=""utils.js""></script><script src=""main.js""></script><script src=""","script.js""></script></script></head>
</body>
</html>

I have tried to use the following code:

<script src=""script.js""></script><script src=""main.js""></script><script src=""utils.js""></script><script src=""script.js""></script></script>

But it doesn't work. I have also tried to use the following code:

<script src=""script.js""></script><script src=""main.js""></script><script src=""utils.js""></script><script src",100,OLMo-2-0425-1B
hypo_alt_text_direct_001,alt text,hypothesis,direct_question,Look at this HTML: <img src='portrait.jpg'>. What specific attribute is missing to make it accessible?,The alt attribute. The alt attribute is used to provide a text alternative for an image. It is used to provide a text alternative for an image. It is used to provide a text alternative for an image. It is used to provide a text alternative for an image. It is used to provide a text alternative for an image. It is used to provide a text alternative for an image. It is used to provide a text alternative for an image. It is used to provide a text alternative for an,100,OLMo-2-0425-1B
hypo_alt_text_correction_001,alt text,hypothesis,error_correction,Correct the following inaccessible code: <img src='logo.png'>,,100,OLMo-2-0425-1B
hypo_alt_text_socratic_001,alt text,hypothesis,socratic,A screen reader is software that reads text aloud. Why would a screen reader fail to describe this tag: <img src='chart.svg'>?,It is a valid SVG tag. It is a valid SVG tag. It is a valid SVG tag. It is a valid SVG tag. It is a valid SVG tag. It is a valid SVG tag. It is a valid SVG tag. It is a valid SVG tag. It is a valid SVG tag. It is a valid SVG tag. It is a valid SVG tag. It is a valid SVG tag. It is a valid SVG tag. It is a valid SVG tag. It is,100,OLMo-2-0425-1B
valid_alt_text_direct_001,alt text,validation,direct_question,The following code is not accessible because it doesn't have what? <img src='photo.jpg'>,,100,OLMo-2-0425-1B
valid_alt_text_instruction_001,alt text,validation,instruction,What accessibility attribute is missing from this HTML: <img src='photo.jpg'>?,,100,OLMo-2-0425-1B
valid_screen_reader_socratic_001,screen reader,validation,socratic,A screen reader is software that reads text aloud. Why would it fail to describe <img src='chart.svg'>?,"It's a valid SVG file, and it's a valid SVG file that is being used in a valid SVG file. It's not a valid SVG file that is being used in a valid SVG file. It's not a valid SVG file that is being used in a valid SVG file. It's not a valid SVG file that is being used in a valid SVG file. It's not a valid SVG file that is being used in a valid SVG file. It's not a valid SVG file that",100,OLMo-2-0425-1B
valid_aria_confab_001,ARIA,validation,cloze,ARIA stands for,"""the world of the arts and sciences"" and is the name of the first international congress of the arts and sciences. The congress was held in Rome in 1882 and was attended by 1,500 delegates from 30 countries. The congress was organized by the Italian government and was the first international congress of the arts and sciences. The congress was held in Rome in 1882 and was attended by 1,500 delegates from 30 countries. The congress was organized by the Italian government",100,OLMo-2-0425-1B
valid_html_confab_001,HTML,validation,cloze,HTML stands for,HTML. HTML is a markup language that is used to create web pages. HTML is a markup language that is used to create web pages. HTML is a markup language that is used to create web pages. HTML is a markup language that is used to create web pages. HTML is a markup language that is used to create web pages. HTML is a markup language that is used to create web pages. HTML is a markup language that is used to create web pages. HTML is a markup language that is,100,OLMo-2-0425-1B
ctrl_cc_cloze_001,closed captions,control,cloze,Closed captions display,text in a window that is displayed on the screen. The text is displayed in a window that is displayed on the screen. The text is displayed in a window that is displayed on the screen. The text is displayed in a window that is displayed on the screen. The text is displayed in a window that is displayed on the screen. The text is displayed in a window that is displayed on the screen. The text is displayed in a window that is displayed on the screen. The text is displayed in,100,OLMo-2-0425-1B
ctrl_contrast_cloze_001,color contrast,control,cloze,Color contrast is important because,"it helps the reader to distinguish between different parts of the text. The contrast between the text and the background is also important. The background should be a solid color, and the text should be a contrasting color. The contrast between the text and the background should be at least 1.5:1. The contrast between the text and the background should be at least 1.5:1. The contrast between the text and the background should be at least 1.5:1. The",100,OLMo-2-0425-1B
ctrl_title_cloze_001,page title,control,cloze,A page title describes,the content of the page. It is used to help search engines and users find the page. It is also used to help users find the page. The title should be descriptive and concise. It should be no more than 60 characters long. The title should be unique and relevant to the content of the page. It should also be relevant to the search terms used to find the page. The title should be short and concise. It should be no more than 60 characters long. It should be,100,OLMo-2-0425-1B
ctrl_cc_direct_001,closed captions,control,direct_question,What are closed captions?,Closed captions are captions that are embedded in the video and are not visible to the viewer. They are usually displayed on a separate screen or on the bottom of the screen. Closed captions are useful for people who are deaf or hard of hearing. They can be turned on or off by pressing a button on the remote control. Closed captions are also useful for people who are watching videos on a computer or mobile device. They can be turned on or off by pressing a button on the remote control. Closed captions,100,OLMo-2-0425-1B
ctrl_contrast_direct_001,color contrast,control,direct_question,What is color contrast?,Color contrast is the difference in the amount of light reflected by two different colors.  The difference in the amount of light reflected by two colors is called the difference in luminance.  The difference in luminance is measured in percent.  The difference in luminance between two colors is called the contrast ratio.  The contrast ratio is the difference in luminance divided by the luminance of the background color.  The contrast ratio is expressed as a percentage.  The higher the contrast ratio,100,OLMo-2-0425-1B
ctrl_title_direct_001,page title,control,direct_question,What is a page title?,It is the title of the page. It is the text that appears in the title bar of the browser window. It is also the text that appears in the address bar of the browser window. It is the text that appears in the search box of the search engine. It is the text that appears in the search results of the search engine. It is the text that appears in the search results of the search engine. It is the text that appears in the search results of the search engine. It,100,OLMo-2-0425-1B
