domain,prompt_id,concept,prompt_type,template_type,prompt,output,max_tokens,model
accessibility,decl_keyboard_interaction_001,keyboard interaction,declarative,cloze,A keyboard interaction is,"a physical interaction between two or more objects.
A keyboard interaction is a physical interaction between two or more objects. A keyboard interaction is a physical interaction between two or more objects. A keyboard interaction is a physical interaction between two or more objects. A keyboard interaction is a physical interaction between two or more objects. A keyboard interaction is a physical interaction between two or more objects. A keyboard interaction is a physical interaction between two or more objects. A keyboard interaction is a physical interaction between two or more objects",100,pythia-160m
accessibility,decl_section_heading_001,section heading,declarative,cloze,A section heading is,"a section of a document that is used to describe the content of the document.

A section heading is a section of a document that is used to describe the content of the document.

A section heading is a section of a document that is used to describe the content of the document.

A section heading is a section of a document that is used to describe the content of the document.

A section heading is a section of a document that is used to describe the content",100,pythia-160m
accessibility,decl_text_alternative_001,text alternative,declarative,cloze,A text alternative is,"to use a text editor to edit the text.

The text editor is a text editor that allows you to edit text.

The text editor is a text editor that allows you to edit text.

The text editor is a text editor that allows you to edit text.

The text editor is a text editor that allows you to edit text.

The text editor is a text editor that allows you to edit text.

The text editor is a text editor that",100,pythia-160m
accessibility,decl_audio_description_001,audio description,declarative,cloze,An audio description is,"a description of a sound that is used to describe a sound.

A sound is a sound that is used to describe a sound. A sound is a sound that is used to describe a sound.

A sound is a sound that is used to describe a sound.

A sound is a sound that is used to describe a sound.

A sound is a sound that is used to describe a sound.

A sound is a sound that is used to describe a sound",100,pythia-160m
accessibility,decl_sign_language_001,sign language,declarative,cloze,Sign language is,"a language that is used by the public to communicate with others.

The Sign Language is a language that is used by the public to communicate with others.

Sign language is a language that is used by the public to communicate with others.

Sign language is a language that is used by the public to communicate with others.

Sign language is a language that is used by the public to communicate with others.

Sign language is a language that is used by the public to",100,pythia-160m
accessibility,decl_sensory_characteristics_001,sensory characteristics,declarative,cloze,Sensory characteristics are,"important in the development of the human body.
Sensory characteristics are important in the development of the human body. The sensory characteristics are determined by the sensory receptors that are present in the body. The receptors are expressed in the skin, the gastrointestinal tract, the central nervous system, and the skin. The receptors are expressed in the central nervous system. The receptors are expressed in the skin, the gastrointestinal tract, the central nervous system, and the skin. The receptors are expressed in the skin, the",100,pythia-160m
accessibility,decl_input_purpose_001,input purpose,declarative,cloze,An input purpose is,"to be provided for the input of a program.

The program is to be executed by the user.

The program is to be executed by the user.

The program is to be executed by the user.

The program is to be executed by the user.

The program is to be executed by the user.

The program is to be executed by the user.

The program is to be executed by the user.

The program is to",100,pythia-160m
accessibility,decl_target_size_001,target size,declarative,cloze,A target size is,"a measure of the size of a target.

The size of a target is the size of the target that is to be targeted. The size of a target is the size of the target that is to be targeted. The size of a target is the size of the target that is to be targeted.

The size of a target is the size of the target that is to be targeted. The size of a target is the size of the target that is to be targeted.",100,pythia-160m
accessibility,decl_touch_target_001,touch target,declarative,cloze,A touch target is,"a touch pad that is used to control a touch screen.
A touch screen is a device that is used to control a touch screen. A touch screen is a device that is used to control a touch screen. A touch screen is a device that is used to control a touch screen.
A touch screen is a device that is used to control a touch screen. A touch screen is a device that is used to control a touch screen. A touch screen is a device that is used to control",100,pythia-160m
accessibility,decl_drag_movement_001,drag movement,declarative,cloze,A drag movement is,"a movement that is performed by a person who is not a member of the drag group.

The drag movement is a movement that is performed by a person who is not a member of the drag group.

The drag movement is performed by a person who is not a member of the drag group.

The drag movement is performed by a person who is not a member of the drag group.

The drag movement is performed by a person who is not a member of the drag",100,pythia-160m
accessibility,decl_focus_appearance_001,focus appearance,declarative,cloze,A focus appearance is,"a focus of the present invention.
A focus appearance is a focus of the present invention to provide a focus appearance that is more effective than a focus appearance that is not a focus appearance.
A focus appearance is a focus appearance that is more effective than a focus appearance that is not a focus appearance.
A focus appearance is a focus appearance that is more effective than a focus appearance that is not a focus appearance.
A focus appearance is a focus appearance that is more effective than a focus appearance",100,pythia-160m
accessibility,decl_consistent_help_001,consistent help,declarative,cloze,Consistent help is,"needed to get the best possible results.

The following is a list of the most common problems that can be encountered when trying to get help from a professional.

1. The problem is not the problem.

The problem is the problem that the person who is trying to help you is not the person who is trying to help you.

2. The problem is not the problem.

The problem is the problem that the person who is trying to help you is not",100,pythia-160m
accessibility,decl_redundant_entry_001,redundant entry,declarative,cloze,A redundant entry is,"a system that allows a user to enter a data source, such as a database, into a system.
A redundant entry is a system that allows a user to enter a data source, such as a database, into a system.
A redundant entry is a system that allows a user to enter a data source, such as a database, into a system.
A redundant entry is a system that allows a user to enter a data source, such as a database, into a system.",100,pythia-160m
accessibility,decl_accessible_authentication_001,accessible authentication,declarative,cloze,Accessible authentication is,"a critical component of the security of a system.
Accessible authentication is a critical component of the security of a system. Accessible authentication is a critical component of the security of a system. Accessible authentication is a critical component of the security of a system. Accessible authentication is a critical component of the security of a system. Accessible authentication is a critical component of the security of a system. Accessible authentication is a critical component of the security of a system. Accessible authentication is a",100,pythia-160m
accessibility,decl_text_spacing_001,text spacing,declarative,cloze,Text spacing is,"a common problem in the design of computer systems.
Text spacing is a common problem in the design of computer systems.
Text spacing is a common problem in the design of computer systems.
Text spacing is a common problem in the design of computer systems.
Text spacing is a common problem in the design of computer systems.
Text spacing is a common problem in the design of computer systems.
Text spacing is a common problem in the design of computer systems.
Text spacing is a common",100,pythia-160m
accessibility,decl_status_message_001,status message,declarative,cloze,A status message is,"a message that indicates that the user is in the process of completing a task.

A status message is a message that indicates that the user is in the process of completing a task.

A status message is a message that indicates that the user is in the process of completing a task.

A status message is a message that indicates that the user is in the process of completing a task.

A status message is a message that indicates that the user is in the process of",100,pythia-160m
accessibility,decl_error_identification_001,error identification,declarative,cloze,Error identification is,"not possible

The following error has been identified:

The following error has been identified:

The following error has been identified:

The following error has been identified:

The following error has been identified:

The following error has been identified:

The following error has been identified:

The following error has been identified:

The following error has been identified:

The following error has been identified:

The following error has been identified",100,pythia-160m
accessibility,decl_pointer_cancellation_001,pointer cancellation,declarative,cloze,Pointer cancellation is,"a common practice in the design of computer systems.

The following is a list of the most common types of error in the design of computer systems.

1.  The error is a type of error that is not a function of the system.

2.  The error is a type of error that is not a function of the system.

3.  The error is a type of error that is not a function of the system.

4.  The",100,pythia-160m
accessibility,decl_character_key_001,character key,declarative,cloze,A character key is,"a key that is used to identify a character.

A character key is used to identify a character.

A character key is used to identify a character.

A character key is used to identify a character.

A character key is used to identify a character.

A character key is used to identify a character.

A character key is used to identify a character.

A character key is used to identify a character.

A character key is",100,pythia-160m
accessibility,decl_accessibility_tree_001,accessibility tree,declarative,cloze,An accessibility tree is,"a tree that is used to describe the physical and symbolic properties of a physical object.

A accessibility tree is a tree that is used to describe the physical and symbolic properties of a physical object.

A accessibility tree is a tree that is used to describe the physical and symbolic properties of a physical object.

A accessibility tree is a tree that is used to describe the physical and symbolic properties of a physical object.

A accessibility tree is a tree that is used to describe the",100,pythia-160m
accessibility,decl_accessible_name_001,accessible name,declarative,cloze,An accessible name is,"a name that is used to describe a person or group of people.

An accessible name is a name that is used to describe a person or group of people.

An accessible name is a name that is used to describe a person or group of people.

An accessible name is a name that is used to describe a person or group of people.

An accessible name is a name that is used to describe a person or group of people.

An accessible name is",100,pythia-160m
accessibility,decl_accessible_description_001,accessible description,declarative,cloze,An accessible description is,"a description of a method for the identification of a particular type of information.

A method for the identification of a particular type of information is described in the following way:

A method for the identification of a particular type of information is described in the following way:

A method for the identification of a particular type of information is described in the following way:

A method for the identification of a particular type of information is described in the following way:

A method for",100,pythia-160m
accessibility,decl_live_region_001,live region,declarative,cloze,A live region is,"a region of a computer system that is used to store data.

A live region is a region of a computer system that is used to store data. A live region is a region of a computer system that is used to store data. A live region is a region of a computer system that is used to store data.

A live region is a region of a computer system that is used to store data. A live region is a region of a computer system that is used to store",100,pythia-160m
accessibility,decl_tab_panel_001,tab panel,declarative,cloze,A tab panel is,"a set of documents that is used to record the contents of a document.

A tab panel is a set of documents that is used to record the contents of a document.

A tab panel is a set of documents that is used to record the contents of a document.

A tab panel is a set of documents that is used to record the contents of a document.

A tab panel is a set of documents that is used to record the contents of a document.",100,pythia-160m
accessibility,decl_radio_group_001,radio group,declarative,cloze,A radio group is,"a group of people who are interested in the issues of the day.

The Radio Group is a group of people who are interested in the issues of the day.

The Radio Group is a group of people who are interested in the issues of the day.

The Radio Group is a group of people who are interested in the issues of the day.

The Radio Group is a group of people who are interested in the issues of the day.

The Radio Group is",100,pythia-160m
accessibility,decl_tree_grid_001,tree grid,declarative,cloze,A tree grid is,"a grid of trees that are connected by a series of links.

A tree grid is a grid of trees that are connected by a series of links.

A tree grid is a grid of trees that are connected by a series of links.

A tree grid is a grid of trees that are connected by a series of links.

A tree grid is a grid of trees that are connected by a series of links.

A tree grid is a grid of trees that",100,pythia-160m
accessibility,decl_menu_bar_001,menu bar,declarative,cloze,A menu bar is,"a set of items that can be used to display a menu.

Menu bar

Menu bar

Menu bar

Menu bar

Menu bar

Menu bar

Menu bar

Menu bar

Menu bar

Menu bar

Menu bar

Menu bar

Menu bar

Menu bar

Menu bar

Menu bar

Menu bar

Menu bar

Menu bar

Menu bar

Menu bar

Menu",100,pythia-160m
accessibility,decl_tool_tip_001,tool tip,declarative,cloze,A tool tip is,"a tool that is used to guide a user to a desired location.

A tool tip is a tool that is used to guide a user to a desired location.

A tool tip is a tool that is used to guide a user to a desired location.

A tool tip is a tool that is used to guide a user to a desired location.

A tool tip is a tool that is used to guide a user to a desired location.

A tool tip is",100,pythia-160m
accessibility,decl_combo_box_001,combo box,declarative,cloze,A combo box is,"a combination of a combo box and a combo box.

A combo box is a combination of a combo box and a combo box.

A combo box is a combination of a combo box and a combo box.

A combo box is a combination of a combo box and a combo box.

A combo box is a combination of a combo box and a combo box.

A combo box is a combination of a combo box and a combo box.

A combo",100,pythia-160m
accessibility,decl_semantic_markup_001,semantic markup,declarative,cloze,Semantic markup is,"a set of rules that are used to represent a set of data.

Semantic markup is a set of rules that are used to represent a set of data.

Semantic markup is a set of rules that are used to represent a set of data.

Semantic markup is a set of rules that are used to represent a set of data.

Semantic markup is a set of rules that are used to represent a set of data.

Semantic markup is",100,pythia-160m
accessibility,decl_focus_management_001,focus management,declarative,cloze,Focus management is,"a key component of the business process management (BPM) process.

Focus Management is a key component of the business process management (BPM) process.

Focus Management is a key component of the business process management (BPM) process.

Focus Management is a key component of the business process management (BPM) process.

Focus Management is a key component of the business process management (BPM) process.

Focus Management is a key component of the",100,pythia-160m
accessibility,decl_reading_order_001,reading order,declarative,cloze,Reading order is,"a function of the number of characters in the text.

The number of characters in the text is a function of the number of characters in the text.

The number of characters in the text is a function of the number of characters in the text.

The number of characters in the text is a function of the number of characters in the text.

The number of characters in the text is a function of the number of characters in the text.

The number of",100,pythia-160m
accessibility,decl_text_formatting_001,text formatting,declarative,cloze,Text formatting is,"a very important part of the web.

Text formatting is a very important part of the web.

Text formatting is a very important part of the web.

Text formatting is a very important part of the web.

Text formatting is a very important part of the web.

Text formatting is a very important part of the web.

Text formatting is a very important part of the web.

Text formatting is a very important part of the web.",100,pythia-160m
accessibility,decl_form_field_001,form field,declarative,cloze,A form field is,"a set of rules that defines the rules of a particular field.

A form field is a set of rules that defines the rules of a particular field.

A form field is a set of rules that defines the rules of a particular field.

A form field is a set of rules that defines the rules of a particular field.

A form field is a set of rules that defines the rules of a particular field.

A form field is a set of rules that",100,pythia-160m
accessibility,decl_landmark_region_001,landmark region,declarative,cloze,A landmark region is,"a region of land that is used to create a landscape that is suitable for a variety of uses.

A landmark region is a region of land that is used to create a landscape that is suitable for a variety of uses.

A landmark region is a region of land that is used to create a landscape that is suitable for a variety of uses.

A landmark region is a region of land that is used to create a landscape that is suitable for a variety of uses.",100,pythia-160m
accessibility,decl_low_vision_001,low vision,declarative,cloze,Low vision is,"a common problem in the elderly.
Low vision is a common problem in the elderly. The prevalence of low vision is high in the elderly. The prevalence of low vision is higher in the elderly than in the general population. The prevalence of low vision is higher in the elderly than in the general population. The prevalence of low vision is higher in the elderly than in the general population.",100,pythia-160m
accessibility,decl_cognitive_disabilities_001,cognitive disabilities,declarative,cloze,Cognitive disabilities are,"a major cause of disability in the United States.
Cognitive disabilities are a major cause of disability in the United States. The prevalence of cognitive disabilities is increasing, and the prevalence of cognitive disabilities is increasing. The prevalence of cognitive disabilities is increasing in the United States. Cognitive disabilities are a major cause of disability in the United States. Cognitive disabilities are a major cause of disability in the United States. Cognitive disabilities are a major cause of disability in the United States. Cognitive disabilities are a major cause of",100,pythia-160m
accessibility,decl_universal_design_001,universal design,declarative,cloze,Universal design is,"a process in which a design is created by a designer and then the designer is responsible for the design.

The design process is a process in which the designer creates a design and then the designer is responsible for the design.

The design process is a process in which the designer creates a design and then the designer is responsible for the design.

The design process is a process in which the designer creates a design and then the designer is responsible for the design.

The design",100,pythia-160m
accessibility,decl_decorative_image_001,decorative image,declarative,cloze,A decorative image is,a pattern of a pattern of a pattern of a pattern of a pattern of a pattern of a pattern of a pattern of a pattern of a pattern of a pattern of a pattern of a pattern of a pattern of a pattern of a pattern of a pattern of a pattern of a pattern of a pattern of a pattern of a pattern of a pattern of a pattern of a pattern of a pattern of a pattern of a pattern of a pattern of a pattern of a pattern of a pattern of a pattern of a,100,pythia-160m
accessibility,decl_informative_image_001,informative image,declarative,cloze,An informative image is,"a picture of a person, or a person's face, or a person's face, or a person's face, or a person's face, or a person's face, or a person's face, or a person's face, or a person's face, or a person's face, or a person's face, or a person's face, or a person's face, or a person's face, or a person's face, or a person's face, or a person's",100,pythia-160m
accessibility,decl_responsive_design_001,responsive design,declarative,cloze,Responsive design is,"a fundamental requirement for the design of a computer system.

The design of a computer system is a fundamental requirement for the design of a computer system. The design of a computer system is a fundamental requirement for the design of a computer system. The design of a computer system is a fundamental requirement for the design of a computer system.

The design of a computer system is a fundamental requirement for the design of a computer system. The design of a computer system is a fundamental requirement for the design",100,pythia-160m
accessibility,eval_alt_text_001,alt text,evaluative,code_review,The following code is not accessible because it doesn't have what? <img src='photo.jpg'>,"I'm trying to create a simple image that will be displayed on a page. I'm using the following code:
<img src='photo.jpg'>

I'm trying to create a simple image that will be displayed on a page. I'm using the following code:
<img src='photo.jpg'>

I'm trying to create a simple image that will be displayed on a page. I'm using the following code:
<img src='photo.",100,pythia-160m
accessibility,eval_div_onclick_001,semantic HTML,evaluative,code_review,A <div> with onclick is not accessible because,"it is not a <div>
<div> with onclick is not accessible because it is not a <div> with onclick is not accessible because it is not a <div> with onclick is not accessible because it is not a <div> with onclick is not accessible because it is not a <div> with onclick is not accessible because it is not a <div> with onclick is not accessible because it is not a <div> with onclick is not accessible because it is not a <",100,pythia-160m
accessibility,eval_empty_link_001,empty link,evaluative,code_review,The accessibility problem with <a href='#'></a> is,"that it is not possible to access the content of the page.

The accessibility problem with <a href='#'></a> is that it is not possible to access the content of the page.

The accessibility problem with <a href='#'></a> is that it is not possible to access the content of the page.

The accessibility problem with <a href='#'></a> is that it is not possible to access the content of the page.

The",100,pythia-160m
accessibility,eval_unlabeled_input_001,form label,evaluative,code_review,<input type='text'> needs a,"password
<input type='password' name='password' value='password' />
<input type='submit' value='Submit' />
</input>",100,pythia-160m
accessibility,eval_click_here_001,link text,evaluative,code_review,A button that only says 'Click here' is bad because,"it's not a button.

A button that only says 'Click here' is bad because it's not a button.

A button that only says 'Click here' is bad because it's not a button.

A button that only says 'Click here' is bad because it's not a button.

A button that only says 'Click here' is bad because it's not a button.

A button that only says 'Click here' is bad because",100,pythia-160m
accessibility,comp_alt_text_few_shot_001,alt text,completion,few_shot,"<img src=""icons/home.png"" alt=""Home""><img src=""icons/mail.png"" alt=""Inbox""><img src=""photo.jpg""","alt=""Photo""></img>

<div class=""page-header"">
  <div class=""page-title"">
    <h1>Home</h1>
    <p>Home is a web page that shows you the latest news, news about your favorite places, and more. It's a great place to browse the web.</p>
  </div>
  <div class=""page-content"">
    <div class=""page-title"">",100,pythia-160m
accessibility,comp_alt_text_bare_001,alt text,completion,bare,"<img src=""photo.jpg""","alt=""Photo"" />

<p>

<img src=""photo.jpg"" alt=""Photo"" />

<p>

<img src=""photo.jpg"" alt=""Photo"" />

<p>

<img src=""photo.jpg"" alt=""Photo"" />

<p>

<img src=""photo.jpg"" alt=""Photo"" />

<p>

<img src=""photo.jpg""",100,pythia-160m
accessibility,comp_captions_few_shot_001,captions,completion,few_shot,"<video src=""intro.mp4""><track kind=""captions"" src=""intro.vtt""></video><video src=""demo.mp4""><track kind=""captions"" src=""demo.vtt""></video><video src=""lecture.mp4"">",</video>,100,pythia-160m
accessibility,comp_captions_bare_001,captions,completion,bare,"<video src=""lecture.mp4"">","<source src=""lecture.mp4"" type=""video/mp4"" />
<source src=""lecture.mp4"" type=""video/mp4"" />
<source src=""lecture.mp4"" type=""video/mp4"" />
<source src=""lecture.mp4"" type=""video/mp4"" />
<source src=""lecture.mp4"" type=""video/mp4"" />
<source src=""",100,pythia-160m
accessibility,comp_page_title_few_shot_001,page title,completion,few_shot,<html><head><title>About Us</title></head><html><head><title>Contact</title></head><html><head>,"Copyright</head></html></head></body></html>
</html>",100,pythia-160m
accessibility,comp_page_title_bare_001,page title,completion,bare,"<html><head><meta charset=""utf-8"">",<title>Tutorial: Tutorial: Tutorial: Tutorial: Tutorial: Tutorial: Tutorial: Tutorial: Tutorial: Tutorial: Tutorial: Tutorial: Tutorial: Tutorial: Tutorial: Tutorial: Tutorial: Tutorial: Tutorial: Tutorial: Tutorial: Tutorial: Tutorial: Tutorial: Tutorial: Tutorial: Tutorial: Tutorial: Tutorial: Tutorial: Tutorial: Tutorial:,100,pythia-160m
accessibility,comp_script_bare_001,script,completion,bare,<script,"src=""https://ajax.googleapis.com/ajax/libs/jquery/2.1.1/jquery.min.js""></script>
<script src=""https://cdnjs.cloudflare.com/ajax/libs/jquery/3.3.1/jquery.min.js""></script>
<script src=""https://cdnjs.cloudflare.com/ajax/libs/jquery/3.3.1/jquery.min.js""></script>",100,pythia-160m
accessibility,comp_script_few_shot_001,script,completion,few_shot,"<script src=""utils.js""></script><script src=""main.js""></script><script src=""","main.js""></script><script>

var _ = require(""lodash"");

var _ = require(""./utils"");

var _ = require(""./utils/utils"");

var _ = _typeof(utils);

var _ = _typeof(utils.isArray);

var _ = _typeof(utils.isArrayArray);

var _ = _typeof(utils.isArrayArray);

var _ = _typeof(utils",100,pythia-160m
accessibility,hypo_alt_text_direct_001,alt text,hypothesis,direct_question,Look at this HTML: <img src='portrait.jpg'>. What specific attribute is missing to make it accessible?,"<img src='portrait.jpg' />

<img src='portrait.jpg' />

<img src='portrait.jpg' />

<img src='portrait.jpg' />

<img src='portrait.jpg' />

<img src='portrait.jpg' />

<img src='portrait.jpg' />

<img src='portrait.jpg' />

<img",100,pythia-160m
accessibility,hypo_alt_text_correction_001,alt text,hypothesis,error_correction,Correct the following inaccessible code: <img src='logo.png'>,"The following code is a hack to make the code work correctly.

<img src='logo.png'>

The following code is a hack to make the code work correctly.

<img src='logo.png'>

The following code is a hack to make the code work correctly.

<img src='logo.png'>

The following code is a hack to make the code work correctly.

<img src='logo.png'>",100,pythia-160m
accessibility,hypo_alt_text_socratic_001,alt text,hypothesis,socratic,A screen reader is software that reads text aloud. Why would a screen reader fail to describe this tag: <img src='chart.svg'>?,"A screen reader is software that reads text aloud. Why would a screen reader fail to describe this tag: <img src='chart.svg'>?

A screen reader is software that reads text aloud. Why would a screen reader fail to describe this tag: <img src='chart.svg'>?

A screen reader is software that reads text aloud. Why would a screen reader fail to describe this tag: <img src='chart.svg'>?

A screen",100,pythia-160m
accessibility,valid_alt_text_direct_001,alt text,validation,direct_question,The following code is not accessible because it doesn't have what? <img src='photo.jpg'>,"I'm trying to create a simple image that will be displayed on a page. I'm using the following code:
<img src='photo.jpg'>

I'm trying to create a simple image that will be displayed on a page. I'm using the following code:
<img src='photo.jpg'>

I'm trying to create a simple image that will be displayed on a page. I'm using the following code:
<img src='photo.",100,pythia-160m
accessibility,valid_alt_text_instruction_001,alt text,validation,instruction,What accessibility attribute is missing from this HTML: <img src='photo.jpg'>?,"What is the <img src='photo.jpg'> attribute?

What is the <img src='photo.jpg'> attribute?

What is the <img src='photo.jpg'> attribute?

What is the <img src='photo.jpg'> attribute?

What is the <img src='photo.jpg'> attribute?

What is the <img src='photo.jpg'> attribute?

What is the <img src='photo",100,pythia-160m
accessibility,valid_screen_reader_socratic_001,screen reader,validation,socratic,A screen reader is software that reads text aloud. Why would it fail to describe <img src='chart.svg'>?,"A screen reader is software that reads text aloud. Why would it fail to describe <img src='chart.svg'>?

The screen reader is a software that reads text aloud. Why would it fail to describe <img src='chart.svg'>?

The screen reader is a software that reads text aloud. Why would it fail to describe <img src='chart.svg'>?

The screen reader is a software that reads text aloud. Why would it fail",100,pythia-160m
accessibility,valid_aria_confab_001,ARIA,validation,cloze,ARIA stands for,"the first time in the history of the country, and the first time in the history of the world.

The first time in the history of the world that the country stood for the first time in the history of the world, was in the early days of the 20th century.

The first time in the history of the world that the country stood for the first time in the history of the world, was in the early days of the 20th century.

The first time",100,pythia-160m
accessibility,valid_html_confab_001,HTML,validation,cloze,HTML stands for,"the web, and is a collection of HTML code.

HTML stands for the web, and is a collection of HTML code.

HTML stands for the web, and is a collection of HTML code.

HTML stands for the web, and is a collection of HTML code.

HTML stands for the web, and is a collection of HTML code.

HTML stands for the web, and is a collection of HTML code.

HTML stands for the web, and",100,pythia-160m
accessibility,ctrl_cc_cloze_001,closed captions,control,cloze,Closed captions display,"the most information possible about the player.

The following captions are available for the player's choice of the captions.

The following captions are available for the player's choice of the captions.

The following captions are available for the player's choice of the captions.

The following captions are available for the player's choice of the captions.

The following captions are available for the player's choice of the captions.",100,pythia-160m
accessibility,ctrl_contrast_cloze_001,color contrast,control,cloze,Color contrast is important because,"it is the most important factor in determining the color of a color image.

Color contrast is important because it is the most important factor in determining the color of a color image.

Color contrast is important because it is the most important factor in determining the color of a color image.

Color contrast is important because it is the most important factor in determining the color of a color image.

Color contrast is important because it is the most important factor in determining the color of a",100,pythia-160m
accessibility,ctrl_title_cloze_001,page title,control,cloze,A page title describes,"the content of a website.

A page title describes the content of a website.

A page title describes the content of a website.

A page title describes the content of a website.

A page title describes the content of a website.

A page title describes the content of a website.

A page title describes the content of a website.

A page title describes the content of a website.

A page title describes the content of a",100,pythia-160m
accessibility,ctrl_cc_direct_001,closed captions,control,direct_question,What are closed captions?,"What are closed captions?

What are closed captions?

What are closed captions?

What are closed captions?

What are closed captions?

What are closed captions?

What are closed captions?

What are closed captions?

What are closed captions?

What are closed captions?

What are closed captions?

What are closed captions?

What are",100,pythia-160m
accessibility,ctrl_contrast_direct_001,color contrast,control,direct_question,What is color contrast?,"Color contrast is a technique that can be used to measure the color of a color. Color contrast is a technique that can be used to measure the color of a color. Color contrast is a technique that can be used to measure the color of a color.

Color contrast is a technique that can be used to measure the color of a color. Color contrast is a technique that can be used to measure the color of a color. Color contrast is a technique that can be used to measure the",100,pythia-160m
accessibility,ctrl_title_direct_001,page title,control,direct_question,What is a page title?,"A page title is a title that is used to describe a page of text. A page title is a title that is used to describe a page of text.

A page title is a title that is used to describe a page of text.

A page title is a title that is used to describe a page of text.

A page title is a title that is used to describe a page of text.

A page title is a title that is used to",100,pythia-160m
accessibility,ctrl_cc_instruction_001,closed captions,control,instruction,Explain closed captions to a web developer.,"The following captions are closed:

The following captions are closed:

The following captions are closed:

The following captions are closed:

The following captions are closed:

The following captions are closed:

The following captions are closed:

The following captions are closed:

The following captions are closed:

The following captions are closed:

The following captions are closed:",100,pythia-160m
accessibility,ctrl_contrast_instruction_001,color contrast,control,instruction,Explain color contrast to a web developer.,"Color contrast is a technique that allows a web developer to create a color image that is more vivid than the original color.

Color contrast is a technique that allows a web developer to create a color image that is more vivid than the original color.

Color contrast is a technique that allows a web developer to create a color image that is more vivid than the original color.

Color contrast is a technique that allows a web developer to create a color image that is more vivid than",100,pythia-160m
accessibility,ctrl_title_instruction_001,page title,control,instruction,Explain page titles to a web developer.,"The following page titles are available for use in the web developer's web site.

Page titles are available for use in the web developer's web site.

Page titles are available for use in the web developer's web site.

Page titles are available for use in the web developer's web site.

Page titles are available for use in the web developer's web site.

Page titles are available for use in the web developer's web site.",100,pythia-160m
